        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
       strncpy (GNU libc 2.34) |           1 |          3.612 |          3.613 |          3.645 |          3.614 |          0.100 |          0.258 |          0.000 |
            strncpy (LI-PaRAD) |           1 |          1.852 |          1.853 |          1.859 |          1.854 |          0.044 |          0.502 |          0.000 |     +94.96%
       strncpy (GNU libc 2.34) |           2 |          3.612 |          3.613 |          3.615 |          3.613 |          0.020 |          0.516 |          0.000 |
            strncpy (LI-PaRAD) |           2 |          1.853 |          1.853 |          1.861 |          1.853 |          0.050 |          1.005 |          0.000 |     +94.94%
       strncpy (GNU libc 2.34) |           3 |          3.612 |          3.613 |          3.619 |          3.613 |          0.025 |          0.773 |          0.000 |
            strncpy (LI-PaRAD) |           3 |          1.853 |          1.853 |          1.855 |          1.854 |          0.033 |          1.507 |          0.000 |     +94.91%
       strncpy (GNU libc 2.34) |           4 |          3.311 |          3.312 |          3.314 |          3.312 |          0.022 |          1.125 |          0.000 |
            strncpy (LI-PaRAD) |           4 |          1.852 |          1.853 |          1.857 |          1.853 |          0.043 |          2.010 |          0.001 |     +78.73%
       strncpy (GNU libc 2.34) |           5 |          3.311 |          3.312 |          3.614 |          3.336 |          2.448 |          1.397 |          0.032 |
            strncpy (LI-PaRAD) |           5 |          1.852 |          1.853 |          1.856 |          1.853 |          0.041 |          2.513 |          0.001 |     +80.01%
       strncpy (GNU libc 2.34) |           6 |          3.311 |          3.312 |          3.835 |          3.326 |          2.172 |          1.681 |          0.033 |
            strncpy (LI-PaRAD) |           6 |          1.853 |          1.853 |          1.855 |          1.853 |          0.029 |          3.015 |          0.001 |     +79.45%
       strncpy (GNU libc 2.34) |           7 |          3.311 |          3.312 |          3.313 |          3.312 |          0.021 |          1.968 |          0.000 |
            strncpy (LI-PaRAD) |           7 |          1.852 |          1.853 |          1.854 |          1.853 |          0.033 |          3.519 |          0.001 |     +78.76%
       strncpy (GNU libc 2.34) |           8 |          3.119 |          3.130 |          3.137 |          3.129 |          0.183 |          2.381 |          0.004 |
            strncpy (LI-PaRAD) |           8 |          1.852 |          1.853 |          1.858 |          1.853 |          0.049 |          4.020 |          0.002 |     +68.81%
       strncpy (GNU libc 2.34) |           9 |          3.116 |          3.131 |          3.140 |          3.130 |          0.172 |          2.678 |          0.005 |
            strncpy (LI-PaRAD) |           9 |          1.852 |          1.853 |          1.855 |          1.853 |          0.037 |          4.523 |          0.002 |     +68.91%
       strncpy (GNU libc 2.34) |          10 |          3.122 |          3.133 |          3.141 |          3.132 |          0.166 |          2.974 |          0.005 |
            strncpy (LI-PaRAD) |          10 |          1.852 |          1.853 |          1.857 |          1.854 |          0.046 |          5.025 |          0.002 |     +68.95%
       strncpy (GNU libc 2.34) |          11 |          3.122 |          3.133 |          3.139 |          3.132 |          0.151 |          3.271 |          0.005 |
            strncpy (LI-PaRAD) |          11 |          1.853 |          1.854 |          1.856 |          1.854 |          0.035 |          5.526 |          0.002 |     +68.95%
       strncpy (GNU libc 2.34) |          12 |          3.114 |          3.131 |          3.138 |          3.129 |          0.173 |          3.571 |          0.006 |
            strncpy (LI-PaRAD) |          12 |          1.852 |          1.853 |          1.855 |          1.853 |          0.044 |          6.031 |          0.003 |     +68.87%
       strncpy (GNU libc 2.34) |          13 |          3.123 |          3.133 |          3.141 |          3.132 |          0.155 |          3.866 |          0.006 |
            strncpy (LI-PaRAD) |          13 |          1.852 |          1.853 |          1.855 |          1.853 |          0.040 |          6.534 |          0.003 |     +69.00%
       strncpy (GNU libc 2.34) |          14 |          3.122 |          3.133 |          3.141 |          3.132 |          0.149 |          4.163 |          0.006 |
            strncpy (LI-PaRAD) |          14 |          1.852 |          1.853 |          1.858 |          1.853 |          0.048 |          7.036 |          0.003 |     +69.03%
       strncpy (GNU libc 2.34) |          15 |          3.122 |          3.133 |          3.141 |          3.132 |          0.150 |          4.461 |          0.007 |
            strncpy (LI-PaRAD) |          15 |          1.852 |          1.854 |          1.855 |          1.854 |          0.041 |          7.537 |          0.003 |     +68.96%
       strncpy (GNU libc 2.34) |          16 |          2.718 |          2.727 |          3.014 |          2.771 |          3.388 |          5.383 |          0.172 |
