        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strnlen (Arm OR 23.01) |           1 |          4.378 |          4.406 |          4.446 |          4.399 |          0.401 |          0.212 |          0.001 |
            strnlen (LI-PaRAD) |           1 |          1.797 |          1.798 |          1.799 |          1.798 |          0.025 |          0.518 |          0.000 |    +144.69%
        strnlen (Arm OR 23.01) |           2 |          4.378 |          4.380 |          4.381 |          4.380 |          0.016 |          0.425 |          0.000 |
            strnlen (LI-PaRAD) |           2 |          1.797 |          1.798 |          1.799 |          1.798 |          0.025 |          1.036 |          0.000 |    +143.63%
        strnlen (Arm OR 23.01) |           3 |          4.379 |          4.380 |          4.431 |          4.380 |          0.118 |          0.638 |          0.001 |
            strnlen (LI-PaRAD) |           3 |          1.797 |          1.798 |          1.799 |          1.798 |          0.028 |          1.554 |          0.000 |    +143.65%
        strnlen (Arm OR 23.01) |           4 |          4.379 |          4.380 |          4.454 |          4.380 |          0.170 |          0.850 |          0.001 |
            strnlen (LI-PaRAD) |           4 |          1.797 |          1.798 |          1.799 |          1.798 |          0.027 |          2.072 |          0.001 |    +143.66%
        strnlen (Arm OR 23.01) |           5 |          4.378 |          4.379 |          4.384 |          4.379 |          0.017 |          1.063 |          0.000 |
            strnlen (LI-PaRAD) |           5 |          1.779 |          1.798 |          1.800 |          1.798 |          0.107 |          2.590 |          0.003 |    +143.62%
        strnlen (Arm OR 23.01) |           6 |          4.378 |          4.379 |          4.390 |          4.380 |          0.027 |          1.276 |          0.000 |
            strnlen (LI-PaRAD) |           6 |          1.796 |          1.798 |          1.799 |          1.798 |          0.024 |          3.108 |          0.001 |    +143.62%
        strnlen (Arm OR 23.01) |           7 |          4.379 |          4.380 |          4.454 |          4.381 |          0.182 |          1.488 |          0.003 |
            strnlen (LI-PaRAD) |           7 |          1.797 |          1.798 |          1.803 |          1.798 |          0.038 |          3.626 |          0.001 |    +143.67%
        strnlen (Arm OR 23.01) |           8 |          4.379 |          4.379 |          4.402 |          4.380 |          0.052 |          1.701 |          0.001 |
            strnlen (LI-PaRAD) |           8 |          1.797 |          1.798 |          1.799 |          1.798 |          0.023 |          4.144 |          0.001 |    +143.60%
        strnlen (Arm OR 23.01) |           9 |          4.378 |          4.379 |          4.384 |          4.380 |          0.021 |          1.914 |          0.000 |
            strnlen (LI-PaRAD) |           9 |          1.797 |          1.798 |          1.799 |          1.798 |          0.023 |          4.662 |          0.001 |    +143.60%
        strnlen (Arm OR 23.01) |          10 |          4.378 |          4.380 |          4.382 |          4.380 |          0.016 |          2.126 |          0.000 |
            strnlen (LI-PaRAD) |          10 |          1.797 |          1.798 |          1.799 |          1.798 |          0.027 |          5.180 |          0.001 |    +143.63%
        strnlen (Arm OR 23.01) |          11 |          4.379 |          4.380 |          4.384 |          4.380 |          0.016 |          2.339 |          0.000 |
            strnlen (LI-PaRAD) |          11 |          1.797 |          1.798 |          1.799 |          1.798 |          0.025 |          5.699 |          0.001 |    +143.62%
        strnlen (Arm OR 23.01) |          12 |          4.378 |          4.379 |          4.381 |          4.380 |          0.014 |          2.552 |          0.000 |
            strnlen (LI-PaRAD) |          12 |          1.797 |          1.798 |          1.799 |          1.798 |          0.025 |          6.217 |          0.002 |    +143.61%
        strnlen (Arm OR 23.01) |          13 |          4.379 |          4.380 |          4.381 |          4.380 |          0.015 |          2.764 |          0.000 |
            strnlen (LI-PaRAD) |          13 |          1.797 |          1.798 |          1.799 |          1.798 |          0.025 |          6.734 |          0.002 |    +143.61%
        strnlen (Arm OR 23.01) |          14 |          4.379 |          4.380 |          4.454 |          4.381 |          0.169 |          2.976 |          0.005 |
            strnlen (LI-PaRAD) |          14 |          1.797 |          1.798 |          1.799 |          1.798 |          0.028 |          7.252 |          0.002 |    +143.65%
        strnlen (Arm OR 23.01) |          15 |          4.378 |          4.379 |          4.400 |          4.380 |          0.049 |          3.190 |          0.002 |
            strnlen (LI-PaRAD) |          15 |          1.797 |          1.798 |          1.799 |          1.798 |          0.026 |          7.770 |          0.002 |    +143.60%
        strnlen (Arm OR 23.01) |          16 |          4.490 |          4.510 |          4.567 |          4.522 |          0.701 |          3.295 |          0.023 |
            strnlen (LI-PaRAD) |          16 |          1.867 |          1.873 |          1.897 |          1.875 |          0.411 |          7.946 |          0.032 |    +141.16%
        strnlen (Arm OR 23.01) |          17 |          5.014 |          5.016 |          5.023 |          5.016 |          0.023 |          3.156 |          0.001 |
            strnlen (LI-PaRAD) |          17 |          1.946 |          1.948 |          2.109 |          1.952 |          0.858 |          8.110 |          0.065 |    +156.92%
        strnlen (Arm OR 23.01) |          18 |          5.015 |          5.016 |          5.017 |          5.016 |          0.013 |          3.342 |          0.000 |
            strnlen (LI-PaRAD) |          18 |          2.192 |          2.263 |          2.288 |          2.262 |          0.682 |          7.412 |          0.051 |    +121.76%
        strnlen (Arm OR 23.01) |          19 |          5.014 |          5.016 |          5.020 |          5.016 |          0.017 |          3.528 |          0.001 |
            strnlen (LI-PaRAD) |          19 |          2.193 |          2.263 |          2.299 |          2.261 |          0.734 |          7.825 |          0.058 |    +121.81%
        strnlen (Arm OR 23.01) |          20 |          5.015 |          5.016 |          5.018 |          5.016 |          0.013 |          3.713 |          0.000 |
            strnlen (LI-PaRAD) |          20 |          2.210 |          2.262 |          2.288 |          2.260 |          0.585 |          8.242 |          0.048 |    +121.96%
        strnlen (Arm OR 23.01) |          21 |          5.015 |          5.016 |          5.018 |          5.016 |          0.013 |          3.899 |          0.000 |
            strnlen (LI-PaRAD) |          21 |          2.190 |          2.264 |          2.288 |          2.263 |          0.735 |          8.645 |          0.064 |    +121.72%
        strnlen (Arm OR 23.01) |          22 |          5.015 |          5.016 |          5.017 |          5.016 |          0.013 |          4.085 |          0.001 |
            strnlen (LI-PaRAD) |          22 |          2.174 |          2.264 |          2.283 |          2.258 |          0.828 |          9.075 |          0.077 |    +122.14%
