        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
            strrchr (LI-PaRAD) |          32 |          2.965 |          2.981 |          3.016 |          2.988 |          0.499 |          9.973 |          0.050 |    +102.04%
        strrchr (Arm OR 23.01) |          33 |          5.983 |          6.041 |          6.162 |          6.040 |          0.363 |          5.088 |          0.018 |
            strrchr (LI-PaRAD) |          33 |          2.954 |          2.983 |          3.061 |          2.992 |          0.845 |         10.273 |          0.086 |    +101.88%
        strrchr (Arm OR 23.01) |          34 |          5.987 |          6.041 |          6.063 |          6.036 |          0.313 |          5.246 |          0.016 |
            strrchr (LI-PaRAD) |          34 |          2.910 |          2.989 |          3.061 |          2.991 |          0.657 |         10.587 |          0.070 |    +101.79%
        strrchr (Arm OR 23.01) |          35 |          5.992 |          6.041 |          6.162 |          6.038 |          0.351 |          5.398 |          0.019 |
            strrchr (LI-PaRAD) |          35 |          2.940 |          2.982 |          3.011 |          2.988 |          0.497 |         10.909 |          0.054 |    +102.09%
        strrchr (Arm OR 23.01) |          36 |          5.978 |          6.040 |          6.061 |          6.036 |          0.297 |          5.554 |          0.017 |
            strrchr (LI-PaRAD) |          36 |          2.971 |          2.985 |          3.012 |          2.990 |          0.473 |         11.214 |          0.053 |    +101.90%
        strrchr (Arm OR 23.01) |          37 |          5.971 |          6.039 |          6.063 |          6.034 |          0.344 |          5.710 |          0.020 |
            strrchr (LI-PaRAD) |          37 |          2.965 |          2.983 |          3.012 |          2.989 |          0.514 |         11.527 |          0.059 |    +101.86%
        strrchr (Arm OR 23.01) |          38 |          5.991 |          6.041 |          6.061 |          6.039 |          0.261 |          5.860 |          0.015 |
            strrchr (LI-PaRAD) |          38 |          2.969 |          2.984 |          3.060 |          2.993 |          0.713 |         11.825 |          0.084 |    +101.78%
        strrchr (Arm OR 23.01) |          39 |          5.983 |          6.043 |          6.063 |          6.039 |          0.270 |          6.014 |          0.016 |
            strrchr (LI-PaRAD) |          39 |          2.965 |          2.989 |          3.010 |          2.990 |          0.489 |         12.146 |          0.059 |    +101.96%
        strrchr (Arm OR 23.01) |          40 |          5.976 |          6.041 |          6.062 |          6.036 |          0.317 |          6.172 |          0.020 |
            strrchr (LI-PaRAD) |          40 |          2.716 |          2.994 |          3.044 |          2.967 |          2.517 |         12.562 |          0.332 |    +103.42%
        strrchr (Arm OR 23.01) |          41 |          5.990 |          6.039 |          6.068 |          6.037 |          0.269 |          6.325 |          0.017 |
