ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (LI-PaRAD)|29|2.415|2.415|2.428|2.416|0.064|11.181|0.007
strrchr (GNU libc 2.34)|29|2.232|2.233|2.238|2.233|0.039|12.093|0.005
strrchr (Arm OR 23.01)|29|5.018|5.04|5.057|5.041|0.167|5.358|0.009
strrchr (LI-PaRAD)|30|2.415|2.415|2.42|2.415|0.035|11.568|0.004
strrchr (GNU libc 2.34)|30|2.232|2.233|2.246|2.234|0.073|12.508|0.009
strrchr (Arm OR 23.01)|30|5.031|5.041|5.056|5.043|0.168|5.541|0.009
strrchr (LI-PaRAD)|31|2.414|2.415|2.42|2.415|0.031|11.954|0.004
strrchr (GNU libc 2.34)|31|2.232|2.233|2.238|2.233|0.037|12.927|0.005
strrchr (Arm OR 23.01)|31|5.027|5.04|5.056|5.042|0.17|5.726|0.01
strrchr (LI-PaRAD)|32|2.974|3.002|3.021|3.0|0.52|9.935|0.052
strrchr (GNU libc 2.34)|32|2.716|2.717|2.726|2.717|0.046|10.968|0.005
strrchr (Arm OR 23.01)|32|5.963|6.039|6.075|6.038|0.318|4.936|0.016
strrchr (LI-PaRAD)|33|2.974|2.989|3.028|2.996|0.522|10.258|0.053
strrchr (GNU libc 2.34)|33|2.716|2.717|2.725|2.717|0.054|11.31|0.006
strrchr (Arm OR 23.01)|33|5.983|6.041|6.162|6.04|0.363|5.088|0.018
strrchr (LI-PaRAD)|34|2.919|2.986|3.035|2.991|0.446|10.588|0.047
strrchr (GNU libc 2.34)|34|2.716|2.717|2.728|2.717|0.048|11.653|0.006
strrchr (Arm OR 23.01)|34|5.987|6.041|6.063|6.036|0.313|5.246|0.016
strrchr (LI-PaRAD)|35|2.928|2.986|3.043|2.991|0.479|10.9|0.052
strrchr (GNU libc 2.34)|35|2.716|2.717|2.723|2.717|0.037|11.997|0.004
strrchr (Arm OR 23.01)|35|5.992|6.041|6.162|6.038|0.351|5.398|0.019
strrchr (LI-PaRAD)|36|2.936|2.987|3.043|2.993|0.495|11.204|0.055
strrchr (GNU libc 2.34)|36|2.716|2.717|2.722|2.717|0.032|12.34|0.004
strrchr (Arm OR 23.01)|36|5.978|6.04|6.061|6.036|0.297|5.554|0.017
strrchr (LI-PaRAD)|37|2.974|2.988|3.018|2.993|0.355|11.514|0.041
strrchr (GNU libc 2.34)|37|2.716|2.717|2.721|2.717|0.028|12.682|0.004
strrchr (Arm OR 23.01)|37|5.971|6.039|6.063|6.034|0.344|5.71|0.02
strrchr (LI-PaRAD)|38|2.959|2.99|3.043|2.994|0.456|11.82|0.054
strrchr (GNU libc 2.34)|38|2.716|2.717|2.722|2.717|0.029|13.024|0.004
strrchr (Arm OR 23.01)|38|5.991|6.041|6.061|6.039|0.261|5.86|0.015
strrchr (LI-PaRAD)|39|2.962|2.988|3.043|2.993|0.444|12.134|0.054
strrchr (GNU libc 2.34)|39|2.716|2.717|2.721|2.717|0.026|13.368|0.003
strrchr (Arm OR 23.01)|39|5.983|6.043|6.063|6.039|0.27|6.014|0.016
strrchr (LI-PaRAD)|40|2.976|3.009|3.069|3.007|0.81|12.388|0.099
strrchr (GNU libc 2.34)|40|2.716|2.717|2.721|2.717|0.031|13.709|0.004
strrchr (Arm OR 23.01)|40|5.976|6.041|6.062|6.036|0.317|6.172|0.02
strrchr (LI-PaRAD)|41|2.977|3.0|3.02|3.001|0.498|12.725|0.063
strrchr (GNU libc 2.34)|41|2.717|2.717|2.723|2.717|0.032|14.051|0.004
strrchr (Arm OR 23.01)|41|5.99|6.039|6.068|6.037|0.269|6.325|0.017
strrchr (LI-PaRAD)|42|2.977|2.987|3.069|2.994|0.526|13.063|0.068
strrchr (GNU libc 2.34)|42|2.716|2.717|2.722|2.717|0.031|14.395|0.005
strrchr (Arm OR 23.01)|42|5.982|6.041|6.145|6.04|0.386|6.476|0.025
strrchr (LI-PaRAD)|43|2.977|3.016|3.069|3.009|0.61|13.309|0.081
strrchr (GNU libc 2.34)|43|2.716|2.717|2.722|2.717|0.029|14.738|0.004
strrchr (Arm OR 23.01)|43|5.965|6.041|6.072|6.037|0.333|6.634|0.022
strrchr (LI-PaRAD)|44|2.976|2.994|3.019|2.997|0.457|13.675|0.062
strrchr (GNU libc 2.34)|44|2.716|2.717|2.721|2.717|0.026|15.082|0.004
strrchr (Arm OR 23.01)|44|5.976|6.041|6.155|6.04|0.369|6.785|0.025
strrchr (LI-PaRAD)|45|2.977|3.013|3.035|3.005|0.509|13.949|0.071
strrchr (GNU libc 2.34)|45|2.716|2.717|2.721|2.717|0.028|15.425|0.004
strrchr (Arm OR 23.01)|45|5.973|6.043|6.171|6.044|0.365|6.935|0.025
strrchr (LI-PaRAD)|46|2.976|2.991|3.035|2.997|0.495|14.296|0.071
strrchr (GNU libc 2.34)|46|2.716|2.717|2.721|2.717|0.032|15.768|0.005
strrchr (Arm OR 23.01)|46|5.996|6.044|6.072|6.042|0.263|7.09|0.019
strrchr (LI-PaRAD)|47|2.976|2.997|3.025|3.0|0.505|14.593|0.074
strrchr (GNU libc 2.34)|47|2.716|2.717|2.722|2.717|0.032|16.111|0.005
strrchr (Arm OR 23.01)|47|5.982|6.041|6.161|6.04|0.35|7.248|0.025
strrchr (LI-PaRAD)|48|3.55|3.591|3.597|3.589|0.192|12.456|0.024
strrchr (GNU libc 2.34)|48|3.018|3.018|3.623|3.063|4.939|14.624|0.623
strrchr (Arm OR 23.01)|48|6.171|6.23|6.53|6.297|1.67|7.101|0.116
strrchr (LI-PaRAD)|49|3.536|3.59|3.595|3.588|0.265|12.719|0.034
strrchr (GNU libc 2.34)|49|3.018|3.02|3.624|3.283|8.895|14.008|1.219
strrchr (Arm OR 23.01)|49|6.171|6.284|6.53|6.318|1.681|7.225|0.12
strrchr (LI-PaRAD)|50|3.532|3.591|3.601|3.59|0.222|12.973|0.029
strrchr (GNU libc 2.34)|50|3.018|3.019|3.627|3.104|6.305|15.056|0.841
strrchr (Arm OR 23.01)|50|6.178|6.229|6.529|6.301|1.741|7.392|0.126
strrchr (LI-PaRAD)|51|3.478|3.59|3.598|3.586|0.421|13.245|0.057
strrchr (GNU libc 2.34)|51|3.018|3.019|3.624|3.06|4.747|15.55|0.635
strrchr (Arm OR 23.01)|51|6.172|6.239|7.055|6.309|1.982|7.531|0.143
strrchr (LI-PaRAD)|52|3.503|3.59|3.606|3.587|0.4|13.503|0.055
strrchr (GNU libc 2.34)|52|3.018|3.02|3.624|3.208|8.486|15.198|1.207
strrchr (Arm OR 23.01)|52|6.203|6.23|6.812|6.309|1.909|7.679|0.143
strrchr (LI-PaRAD)|53|3.547|3.59|3.598|3.588|0.228|13.757|0.032
strrchr (GNU libc 2.34)|53|3.018|3.019|3.627|3.22|8.594|15.435|1.252
strrchr (Arm OR 23.01)|53|6.228|6.235|6.531|6.308|1.716|7.827|0.132
strrchr (LI-PaRAD)|54|3.433|3.59|3.604|3.584|0.559|14.034|0.081
strrchr (GNU libc 2.34)|54|3.018|3.019|3.625|3.202|8.61|15.816|1.269
strrchr (Arm OR 23.01)|54|6.227|6.239|6.531|6.309|1.733|7.973|0.136
strrchr (LI-PaRAD)|55|3.54|3.589|3.597|3.587|0.281|14.279|0.041
strrchr (GNU libc 2.34)|55|3.018|3.02|3.624|3.262|8.784|15.821|1.344
strrchr (Arm OR 23.01)|55|6.17|6.229|6.803|6.301|1.913|8.132|0.151
strrchr (LI-PaRAD)|56|3.54|3.593|3.599|3.589|0.35|14.531|0.051
strrchr (GNU libc 2.34)|56|3.018|3.02|3.627|3.24|8.858|16.216|1.371
strrchr (Arm OR 23.01)|56|6.171|6.236|6.531|6.306|1.711|8.273|0.139
strrchr (LI-PaRAD)|57|3.543|3.593|3.599|3.591|0.313|14.785|0.047
strrchr (GNU libc 2.34)|57|3.018|3.02|3.624|3.263|8.78|16.388|1.392
strrchr (Arm OR 23.01)|57|6.227|6.23|6.53|6.282|1.467|8.452|0.121
strrchr (LI-PaRAD)|58|3.523|3.592|3.598|3.589|0.375|15.052|0.057
strrchr (GNU libc 2.34)|58|3.018|3.019|3.623|3.164|7.864|17.17|1.231
strrchr (Arm OR 23.01)|58|6.209|6.253|6.53|6.318|1.783|8.552|0.15
strrchr (LI-PaRAD)|59|3.543|3.593|3.611|3.591|0.256|15.301|0.039
strrchr (GNU libc 2.34)|59|3.018|3.019|3.626|3.183|8.123|17.369|1.303
strrchr (Arm OR 23.01)|59|6.224|6.231|6.53|6.29|1.58|8.737|0.135
strrchr (LI-PaRAD)|60|3.54|3.594|3.622|3.592|0.325|15.559|0.051
strrchr (GNU libc 2.34)|60|3.018|3.02|3.626|3.234|8.778|17.404|1.452
strrchr (Arm OR 23.01)|60|6.227|6.231|6.53|6.295|1.482|8.879|0.129
strrchr (LI-PaRAD)|61|3.541|3.594|3.609|3.591|0.295|15.819|0.047
strrchr (GNU libc 2.34)|61|3.018|3.021|3.624|3.259|8.912|17.563|1.509
strrchr (Arm OR 23.01)|61|6.228|6.231|6.53|6.3|1.63|9.019|0.144
strrchr (LI-PaRAD)|62|3.529|3.599|3.605|3.596|0.292|16.059|0.047
strrchr (GNU libc 2.34)|62|3.018|3.02|3.626|3.245|8.786|17.923|1.508
strrchr (Arm OR 23.01)|62|6.172|6.23|6.531|6.295|1.691|9.175|0.152
strrchr (LI-PaRAD)|63|3.539|3.598|3.603|3.595|0.309|16.32|0.051
strrchr (GNU libc 2.34)|63|3.018|3.019|3.624|3.123|6.945|18.869|1.174
strrchr (Arm OR 23.01)|63|6.228|6.303|6.531|6.348|1.932|9.246|0.177
strrchr (LI-PaRAD)|64|4.131|4.138|4.208|4.144|0.426|14.383|0.061
strrchr (GNU libc 2.34)|64|3.32|3.321|3.325|3.321|0.028|17.947|0.005
strrchr (Arm OR 23.01)|64|6.983|7.158|8.575|7.196|2.637|8.289|0.199
strrchr (LI-PaRAD)|65|4.092|4.141|4.203|4.142|0.345|14.615|0.05
strrchr (GNU libc 2.34)|65|3.32|3.32|3.331|3.321|0.039|18.229|0.007
strrchr (Arm OR 23.01)|65|6.93|7.177|7.527|7.207|1.966|8.403|0.162
strrchr (LI-PaRAD)|66|4.092|4.14|4.206|4.141|0.27|14.845|0.04
strrchr (GNU libc 2.34)|66|3.32|3.321|3.326|3.321|0.029|18.507|0.005
strrchr (Arm OR 23.01)|66|6.98|7.179|7.526|7.21|2.015|8.529|0.169
strrchr (LI-PaRAD)|67|4.131|4.139|4.209|4.142|0.315|15.066|0.047
strrchr (GNU libc 2.34)|67|3.32|3.321|3.326|3.321|0.027|18.788|0.005
strrchr (Arm OR 23.01)|67|6.936|7.154|7.52|7.178|1.661|8.696|0.142
strrchr (LI-PaRAD)|68|4.131|4.138|4.207|4.139|0.234|15.3|0.035
strrchr (GNU libc 2.34)|68|3.32|3.321|3.327|3.321|0.029|19.069|0.006
strrchr (Arm OR 23.01)|68|6.98|7.162|7.527|7.186|1.834|8.815|0.158
strrchr (LI-PaRAD)|69|4.134|4.141|4.207|4.147|0.446|15.497|0.068
strrchr (GNU libc 2.34)|69|3.32|3.321|3.328|3.321|0.039|19.349|0.008
strrchr (Arm OR 23.01)|69|6.926|7.187|7.527|7.234|2.203|8.887|0.193
strrchr (LI-PaRAD)|70|4.091|4.14|4.208|4.14|0.325|15.748|0.051
strrchr (GNU libc 2.34)|70|3.32|3.321|3.325|3.321|0.027|19.63|0.005
strrchr (Arm OR 23.01)|70|6.924|7.146|7.511|7.181|1.801|9.081|0.161
strrchr (LI-PaRAD)|71|4.089|4.14|4.205|4.144|0.472|15.957|0.075
strrchr (GNU libc 2.34)|71|3.32|3.32|3.329|3.321|0.04|19.911|0.008
strrchr (Arm OR 23.01)|71|6.926|7.148|7.527|7.179|1.734|9.214|0.157
strrchr (LI-PaRAD)|72|4.134|4.14|4.201|4.142|0.226|16.188|0.036
strrchr (GNU libc 2.34)|72|3.32|3.321|3.326|3.321|0.031|20.191|0.006
strrchr (Arm OR 23.01)|72|6.958|7.279|7.529|7.288|2.362|9.206|0.218
strrchr (LI-PaRAD)|73|4.133|4.139|4.206|4.143|0.321|16.409|0.052
strrchr (GNU libc 2.34)|73|3.32|3.321|3.325|3.321|0.024|20.47|0.005
strrchr (Arm OR 23.01)|73|6.974|7.311|7.527|7.312|2.253|9.302|0.21
strrchr (LI-PaRAD)|74|4.134|4.139|4.205|4.142|0.25|16.638|0.041
strrchr (GNU libc 2.34)|74|3.32|3.321|3.326|3.321|0.026|20.751|0.005
strrchr (Arm OR 23.01)|74|6.925|7.31|7.527|7.301|2.254|9.444|0.214
strrchr (LI-PaRAD)|75|4.129|4.139|4.202|4.141|0.276|16.868|0.046
strrchr (GNU libc 2.34)|75|3.32|3.321|3.328|3.321|0.034|21.031|0.007
strrchr (Arm OR 23.01)|75|6.928|7.276|7.527|7.27|2.272|9.613|0.218
strrchr (LI-PaRAD)|76|4.129|4.139|4.191|4.14|0.219|17.097|0.037
strrchr (GNU libc 2.34)|76|3.32|3.321|3.328|3.321|0.033|21.311|0.007
strrchr (Arm OR 23.01)|76|6.925|7.315|7.527|7.301|2.381|9.7|0.232
strrchr (LI-PaRAD)|77|4.134|4.14|4.204|4.143|0.268|17.309|0.046
strrchr (GNU libc 2.34)|77|3.32|3.321|3.33|3.321|0.04|21.591|0.009
strrchr (Arm OR 23.01)|77|6.933|7.264|7.529|7.282|2.239|9.853|0.221
strrchr (LI-PaRAD)|78|4.133|4.139|4.193|4.142|0.252|17.538|0.044
strrchr (GNU libc 2.34)|78|3.32|3.321|3.33|3.321|0.048|21.872|0.01
strrchr (Arm OR 23.01)|78|6.94|7.265|7.527|7.271|2.123|9.995|0.212
strrchr (LI-PaRAD)|79|4.133|4.139|4.208|4.142|0.309|17.762|0.054
strrchr (GNU libc 2.34)|79|3.32|3.321|3.326|3.321|0.034|22.153|0.008
strrchr (Arm OR 23.01)|79|6.974|7.287|7.526|7.295|2.207|10.091|0.223
strrchr (LI-PaRAD)|80|4.654|4.837|4.98|4.869|1.44|15.304|0.22
strrchr (GNU libc 2.34)|80|3.622|3.623|3.627|3.623|0.026|20.563|0.005
strrchr (Arm OR 23.01)|80|7.476|7.526|7.619|7.52|0.318|9.908|0.031
strrchr (LI-PaRAD)|81|4.634|4.834|4.981|4.869|1.746|15.5|0.272
strrchr (GNU libc 2.34)|81|3.622|3.623|3.63|3.623|0.032|20.819|0.007
strrchr (Arm OR 23.01)|81|7.477|7.527|7.828|7.526|0.558|10.024|0.055
strrchr (LI-PaRAD)|82|4.605|4.822|4.981|4.854|1.418|15.736|0.222
strrchr (GNU libc 2.34)|82|3.622|3.623|3.634|3.623|0.034|21.076|0.007
strrchr (Arm OR 23.01)|82|7.475|7.526|7.627|7.525|0.386|10.148|0.039
strrchr (LI-PaRAD)|83|4.605|4.832|4.984|4.859|1.424|15.912|0.227
strrchr (GNU libc 2.34)|83|3.622|3.623|3.632|3.624|0.034|21.331|0.007
strrchr (Arm OR 23.01)|83|7.477|7.528|7.709|7.532|0.448|10.263|0.046
strrchr (LI-PaRAD)|84|4.653|4.831|4.979|4.869|1.49|16.072|0.239
strrchr (GNU libc 2.34)|84|3.622|3.623|3.629|3.624|0.047|21.588|0.01
strrchr (Arm OR 23.01)|84|7.452|7.527|7.889|7.533|0.637|10.385|0.064
strrchr (LI-PaRAD)|85|4.702|4.859|4.981|4.878|1.483|16.231|0.241
strrchr (GNU libc 2.34)|85|3.622|3.623|3.628|3.624|0.026|21.847|0.006
strrchr (Arm OR 23.01)|85|7.476|7.526|7.602|7.523|0.328|10.522|0.035
strrchr (LI-PaRAD)|86|4.672|4.908|4.98|4.892|1.527|16.376|0.253
strrchr (GNU libc 2.34)|86|3.622|3.623|3.628|3.623|0.028|22.105|0.006
strrchr (Arm OR 23.01)|86|7.451|7.525|7.627|7.52|0.402|10.651|0.043
strrchr (LI-PaRAD)|87|4.623|4.902|4.98|4.888|1.423|16.579|0.238
strrchr (GNU libc 2.34)|87|3.622|3.623|3.628|3.623|0.026|22.363|0.006
strrchr (Arm OR 23.01)|87|7.476|7.524|7.622|7.522|0.354|10.772|0.038
strrchr (LI-PaRAD)|88|4.666|4.82|4.844|4.808|0.758|17.047|0.132
strrchr (GNU libc 2.34)|88|3.622|3.623|3.627|3.623|0.024|22.619|0.006
strrchr (Arm OR 23.01)|88|7.476|7.52|7.577|7.518|0.33|10.901|0.036
strrchr (LI-PaRAD)|89|4.617|4.823|4.849|4.811|0.758|17.229|0.134
strrchr (GNU libc 2.34)|89|3.622|3.623|3.632|3.623|0.033|22.876|0.008
strrchr (Arm OR 23.01)|89|7.476|7.52|7.578|7.517|0.324|11.027|0.036
strrchr (LI-PaRAD)|90|4.682|4.819|4.85|4.816|0.438|17.404|0.078
strrchr (GNU libc 2.34)|90|3.622|3.623|3.641|3.623|0.057|23.133|0.013
strrchr (Arm OR 23.01)|90|7.475|7.521|7.579|7.519|0.335|11.147|0.037
strrchr (LI-PaRAD)|91|4.67|4.82|4.879|4.814|0.595|17.605|0.107
strrchr (GNU libc 2.34)|91|3.622|3.623|3.627|3.623|0.027|23.392|0.006
strrchr (Arm OR 23.01)|91|7.475|7.518|7.685|7.517|0.423|11.275|0.047
strrchr (LI-PaRAD)|92|4.611|4.819|4.841|4.812|0.632|17.805|0.116
strrchr (GNU libc 2.34)|92|3.622|3.623|3.628|3.624|0.027|23.645|0.006
strrchr (Arm OR 23.01)|92|7.475|7.521|7.693|7.525|0.491|11.386|0.055
strrchr (LI-PaRAD)|93|4.604|4.82|4.872|4.804|0.91|18.03|0.168
strrchr (GNU libc 2.34)|93|3.622|3.623|3.63|3.623|0.026|23.904|0.006
strrchr (Arm OR 23.01)|93|7.474|7.519|7.73|7.516|0.471|11.524|0.054
strrchr (LI-PaRAD)|94|4.623|4.823|4.851|4.812|0.757|18.194|0.141
strrchr (GNU libc 2.34)|94|3.622|3.623|3.628|3.623|0.025|24.16|0.006
strrchr (Arm OR 23.01)|94|7.475|7.521|7.727|7.525|0.491|11.634|0.057
strrchr (LI-PaRAD)|95|4.633|4.823|4.848|4.81|0.787|18.395|0.148
strrchr (GNU libc 2.34)|95|3.622|3.623|3.632|3.623|0.038|24.418|0.009
strrchr (Arm OR 23.01)|95|7.452|7.522|7.753|7.518|0.471|11.769|0.055
strrchr (LI-PaRAD)|96|5.375|5.382|5.414|5.385|0.13|16.603|0.021
strrchr (GNU libc 2.34)|96|3.924|3.925|3.93|3.925|0.024|22.778|0.005
strrchr (Arm OR 23.01)|96|8.429|8.57|8.997|8.587|1.249|10.414|0.128
strrchr (LI-PaRAD)|97|5.374|5.382|5.405|5.383|0.114|16.781|0.019
strrchr (GNU libc 2.34)|97|3.924|3.925|3.928|3.925|0.019|23.017|0.004
strrchr (Arm OR 23.01)|97|8.439|8.575|8.852|8.578|0.897|10.532|0.094
strrchr (LI-PaRAD)|98|5.329|5.382|5.41|5.383|0.144|16.954|0.025
strrchr (GNU libc 2.34)|98|3.924|3.925|3.936|3.925|0.035|23.251|0.008
strrchr (Arm OR 23.01)|98|8.431|8.597|8.953|8.606|1.217|10.606|0.127
strrchr (LI-PaRAD)|99|5.294|5.383|5.406|5.384|0.205|17.125|0.035
strrchr (GNU libc 2.34)|99|3.924|3.925|3.938|3.925|0.044|23.489|0.01
strrchr (Arm OR 23.01)|99|8.427|8.597|8.965|8.589|1.104|10.736|0.117
strrchr (LI-PaRAD)|100|5.375|5.381|5.413|5.384|0.129|17.299|0.022
strrchr (GNU libc 2.34)|100|3.924|3.925|3.929|3.925|0.026|23.728|0.006
strrchr (Arm OR 23.01)|100|8.428|8.59|9.177|8.606|1.504|10.825|0.158
