        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         strlen (Arm OR 23.01) |           1 |          4.515 |          4.517 |          4.667 |          4.534 |          0.907 |          0.205 |          0.002 |
             strlen (LI-PaRAD) |           1 |          1.811 |          1.814 |          1.819 |          1.815 |          0.090 |          0.513 |          0.000 |    +149.89%
         strlen (Arm OR 23.01) |           2 |          4.515 |          4.516 |          4.667 |          4.525 |          0.702 |          0.412 |          0.003 |
             strlen (LI-PaRAD) |           2 |          1.811 |          1.814 |          1.819 |          1.814 |          0.070 |          1.027 |          0.001 |    +149.38%
         strlen (Arm OR 23.01) |           3 |          4.515 |          4.517 |          4.667 |          4.534 |          0.930 |          0.616 |          0.006 |
             strlen (LI-PaRAD) |           3 |          1.812 |          1.814 |          1.820 |          1.815 |          0.094 |          1.539 |          0.001 |    +149.83%
         strlen (Arm OR 23.01) |           4 |          4.516 |          4.517 |          4.667 |          4.541 |          1.119 |          0.820 |          0.009 |
             strlen (LI-PaRAD) |           4 |          1.812 |          1.814 |          1.818 |          1.815 |          0.069 |          2.053 |          0.001 |    +150.27%
         strlen (Arm OR 23.01) |           5 |          4.515 |          4.517 |          4.667 |          4.531 |          0.883 |          1.028 |          0.009 |
             strlen (LI-PaRAD) |           5 |          1.812 |          1.814 |          1.818 |          1.815 |          0.087 |          2.566 |          0.002 |    +149.71%
         strlen (Arm OR 23.01) |           6 |          4.515 |          4.517 |          4.666 |          4.529 |          0.843 |          1.234 |          0.010 |
             strlen (LI-PaRAD) |           6 |          1.812 |          1.814 |          1.819 |          1.815 |          0.091 |          3.079 |          0.003 |    +149.59%
         strlen (Arm OR 23.01) |           7 |          4.515 |          4.517 |          4.667 |          4.531 |          0.884 |          1.439 |          0.012 |
             strlen (LI-PaRAD) |           7 |          1.811 |          1.814 |          1.819 |          1.815 |          0.098 |          3.592 |          0.004 |    +149.70%
         strlen (Arm OR 23.01) |           8 |          4.515 |          4.517 |          4.667 |          4.534 |          0.877 |          1.643 |          0.014 |
             strlen (LI-PaRAD) |           8 |          1.811 |          1.814 |          1.819 |          1.815 |          0.080 |          4.106 |          0.003 |    +149.85%
         strlen (Arm OR 23.01) |           9 |          4.515 |          4.517 |          4.667 |          4.538 |          1.017 |          1.847 |          0.018 |
             strlen (LI-PaRAD) |           9 |          1.811 |          1.814 |          1.818 |          1.814 |          0.088 |          4.620 |          0.004 |    +150.09%
         strlen (Arm OR 23.01) |          10 |          4.515 |          4.517 |          4.667 |          4.540 |          1.019 |          2.051 |          0.021 |
             strlen (LI-PaRAD) |          10 |          1.812 |          1.814 |          1.819 |          1.815 |          0.084 |          5.132 |          0.004 |    +150.19%
         strlen (Arm OR 23.01) |          11 |          4.515 |          4.517 |          4.668 |          4.541 |          1.095 |          2.256 |          0.024 |
             strlen (LI-PaRAD) |          11 |          1.812 |          1.814 |          1.819 |          1.815 |          0.072 |          5.646 |          0.004 |    +150.26%
         strlen (Arm OR 23.01) |          12 |          4.515 |          4.517 |          4.666 |          4.530 |          0.793 |          2.467 |          0.019 |
             strlen (LI-PaRAD) |          12 |          1.812 |          1.814 |          1.819 |          1.815 |          0.094 |          6.158 |          0.006 |    +149.57%
         strlen (Arm OR 23.01) |          13 |          4.515 |          4.517 |          4.668 |          4.537 |          0.977 |          2.669 |          0.026 |
             strlen (LI-PaRAD) |          13 |          1.811 |          1.814 |          1.818 |          1.814 |          0.066 |          6.673 |          0.004 |    +150.07%
         strlen (Arm OR 23.01) |          14 |          4.515 |          4.517 |          4.667 |          4.536 |          1.032 |          2.875 |          0.029 |
             strlen (LI-PaRAD) |          14 |          1.812 |          1.814 |          1.819 |          1.814 |          0.080 |          7.187 |          0.006 |    +150.04%
         strlen (Arm OR 23.01) |          15 |          4.515 |          4.516 |          4.666 |          4.533 |          0.888 |          3.082 |          0.027 |
             strlen (LI-PaRAD) |          15 |          1.811 |          1.814 |          1.820 |          1.815 |          0.106 |          7.699 |          0.008 |    +149.79%
         strlen (Arm OR 23.01) |          16 |          4.816 |          4.818 |          5.098 |          4.831 |          1.049 |          3.085 |          0.031 |
             strlen (LI-PaRAD) |          16 |          1.807 |          1.807 |          1.809 |          1.807 |          0.032 |          8.245 |          0.003 |    +167.28%
         strlen (Arm OR 23.01) |          17 |          4.816 |          4.818 |          5.006 |          4.820 |          0.401 |          3.285 |          0.013 |
             strlen (LI-PaRAD) |          17 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |          8.761 |          0.003 |    +166.73%
         strlen (Arm OR 23.01) |          18 |          4.816 |          4.817 |          5.088 |          4.826 |          0.880 |          3.474 |          0.029 |
             strlen (LI-PaRAD) |          18 |          1.807 |          1.807 |          1.809 |          1.807 |          0.031 |          9.276 |          0.003 |    +167.04%
         strlen (Arm OR 23.01) |          19 |          4.816 |          4.818 |          5.076 |          4.823 |          0.728 |          3.669 |          0.026 |
             strlen (LI-PaRAD) |          19 |          1.807 |          1.807 |          1.812 |          1.807 |          0.039 |          9.792 |          0.004 |    +166.90%
         strlen (Arm OR 23.01) |          20 |          4.816 |          4.818 |          5.030 |          4.820 |          0.439 |          3.865 |          0.016 |
             strlen (LI-PaRAD) |          20 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |         10.307 |          0.003 |    +166.69%
         strlen (Arm OR 23.01) |          21 |          4.816 |          4.817 |          4.821 |          4.817 |          0.018 |          4.060 |          0.001 |
             strlen (LI-PaRAD) |          21 |          1.806 |          1.807 |          1.809 |          1.807 |          0.033 |         10.823 |          0.004 |    +166.58%
         strlen (Arm OR 23.01) |          22 |          4.816 |          4.818 |          5.100 |          4.826 |          0.893 |          4.246 |          0.036 |
             strlen (LI-PaRAD) |          22 |          1.806 |          1.807 |          1.809 |          1.807 |          0.031 |         11.338 |          0.004 |    +167.07%
         strlen (Arm OR 23.01) |          23 |          4.816 |          4.818 |          4.972 |          4.819 |          0.318 |          4.445 |          0.014 |
             strlen (LI-PaRAD) |          23 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |         11.852 |          0.004 |    +166.65%
         strlen (Arm OR 23.01) |          24 |          4.816 |          4.818 |          4.943 |          4.820 |          0.295 |          4.638 |          0.013 |
             strlen (LI-PaRAD) |          24 |          1.807 |          1.807 |          1.814 |          1.807 |          0.043 |         12.366 |          0.005 |    +166.65%
         strlen (Arm OR 23.01) |          25 |          4.816 |          4.817 |          4.966 |          4.819 |          0.309 |          4.832 |          0.015 |
             strlen (LI-PaRAD) |          25 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |         12.883 |          0.004 |    +166.65%
         strlen (Arm OR 23.01) |          26 |          4.816 |          4.817 |          5.117 |          4.820 |          0.620 |          5.024 |          0.029 |
             strlen (LI-PaRAD) |          26 |          1.807 |          1.807 |          1.812 |          1.807 |          0.040 |         13.399 |          0.005 |    +166.72%
         strlen (Arm OR 23.01) |          27 |          4.816 |          4.817 |          5.117 |          4.829 |          1.070 |          5.208 |          0.053 |
             strlen (LI-PaRAD) |          27 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |         13.914 |          0.004 |    +167.22%
         strlen (Arm OR 23.01) |          28 |          4.816 |          4.817 |          5.011 |          4.819 |          0.401 |          5.411 |          0.021 |
             strlen (LI-PaRAD) |          28 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |         14.429 |          0.004 |    +166.65%
         strlen (Arm OR 23.01) |          29 |          4.816 |          4.817 |          4.841 |          4.817 |          0.054 |          5.606 |          0.003 |
             strlen (LI-PaRAD) |          29 |          1.807 |          1.807 |          1.809 |          1.807 |          0.031 |         14.946 |          0.005 |    +166.58%
         strlen (Arm OR 23.01) |          30 |          4.816 |          4.817 |          5.059 |          4.821 |          0.521 |          5.796 |          0.029 |
             strlen (LI-PaRAD) |          30 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |         15.461 |          0.005 |    +166.77%
         strlen (Arm OR 23.01) |          31 |          4.816 |          4.817 |          5.001 |          4.821 |          0.446 |          5.988 |          0.026 |
             strlen (LI-PaRAD) |          31 |          1.807 |          1.807 |          1.809 |          1.807 |          0.030 |         15.974 |          0.005 |    +166.76%
         strlen (Arm OR 23.01) |          32 |          5.718 |          5.721 |          6.021 |          5.734 |          0.740 |          5.198 |          0.037 |
             strlen (LI-PaRAD) |          32 |          1.806 |          1.806 |          1.814 |          1.807 |          0.049 |         16.497 |          0.008 |    +217.39%
         strlen (Arm OR 23.01) |          33 |          5.719 |          5.721 |          6.001 |          5.726 |          0.520 |          5.368 |          0.027 |
             strlen (LI-PaRAD) |          33 |          1.806 |          1.807 |          1.808 |          1.807 |          0.029 |         17.010 |          0.005 |    +216.90%
         strlen (Arm OR 23.01) |          34 |          5.719 |          5.721 |          6.022 |          5.729 |          0.747 |          5.527 |          0.039 |
             strlen (LI-PaRAD) |          34 |          1.806 |          1.806 |          1.809 |          1.807 |          0.034 |         17.527 |          0.006 |    +217.12%
         strlen (Arm OR 23.01) |          35 |          5.720 |          5.721 |          6.022 |          5.727 |          0.554 |          5.692 |          0.030 |
             strlen (LI-PaRAD) |          35 |          1.806 |          1.806 |          1.808 |          1.807 |          0.030 |         18.042 |          0.005 |    +216.96%
         strlen (Arm OR 23.01) |          36 |          5.719 |          5.721 |          5.811 |          5.727 |          0.359 |          5.854 |          0.021 |
             strlen (LI-PaRAD) |          36 |          1.806 |          1.807 |          1.809 |          1.807 |          0.032 |         18.557 |          0.006 |    +216.98%
         strlen (Arm OR 23.01) |          37 |          5.719 |          5.721 |          5.810 |          5.724 |          0.261 |          6.020 |          0.016 |
             strlen (LI-PaRAD) |          37 |          1.806 |          1.807 |          1.808 |          1.807 |          0.030 |         19.072 |          0.006 |    +216.81%
         strlen (Arm OR 23.01) |          38 |          5.719 |          5.721 |          5.924 |          5.731 |          0.541 |          6.175 |          0.033 |
             strlen (LI-PaRAD) |          38 |          1.806 |          1.807 |          1.808 |          1.807 |          0.029 |         19.588 |          0.006 |    +217.21%
         strlen (Arm OR 23.01) |          39 |          5.719 |          5.721 |          5.810 |          5.722 |          0.176 |          6.347 |          0.011 |
             strlen (LI-PaRAD) |          39 |          1.806 |          1.806 |          1.808 |          1.807 |          0.029 |         20.104 |          0.006 |    +216.74%
         strlen (Arm OR 23.01) |          40 |          5.719 |          5.721 |          5.910 |          5.725 |          0.403 |          6.507 |          0.026 |
             strlen (LI-PaRAD) |          40 |          1.806 |          1.807 |          1.808 |          1.807 |          0.030 |         20.619 |          0.006 |    +216.88%
         strlen (Arm OR 23.01) |          41 |          5.719 |          5.721 |          5.810 |          5.724 |          0.243 |          6.671 |          0.016 |
             strlen (LI-PaRAD) |          41 |          1.806 |          1.807 |          1.808 |          1.807 |          0.029 |         21.134 |          0.006 |    +216.81%
         strlen (Arm OR 23.01) |          42 |          5.720 |          5.722 |          6.043 |          5.731 |          0.666 |          6.826 |          0.044 |
             strlen (LI-PaRAD) |          42 |          1.806 |          1.807 |          1.808 |          1.807 |          0.028 |         21.648 |          0.006 |    +217.16%
         strlen (Arm OR 23.01) |          43 |          5.720 |          5.721 |          5.999 |          5.729 |          0.601 |          6.990 |          0.041 |
             strlen (LI-PaRAD) |          43 |          1.806 |          1.807 |          1.808 |          1.807 |          0.030 |         22.165 |          0.007 |    +217.10%
         strlen (Arm OR 23.01) |          44 |          5.719 |          5.721 |          5.752 |          5.721 |          0.056 |          7.162 |          0.004 |
             strlen (LI-PaRAD) |          44 |          1.806 |          1.807 |          1.808 |          1.807 |          0.031 |         22.680 |          0.007 |    +216.65%
         strlen (Arm OR 23.01) |          45 |          5.719 |          5.721 |          5.811 |          5.726 |          0.315 |          7.320 |          0.023 |
             strlen (LI-PaRAD) |          45 |          1.806 |          1.806 |          1.808 |          1.807 |          0.030 |         23.198 |          0.007 |    +216.93%
         strlen (Arm OR 23.01) |          46 |          5.719 |          5.721 |          5.811 |          5.728 |          0.366 |          7.479 |          0.027 |
             strlen (LI-PaRAD) |          46 |          1.806 |          1.807 |          1.808 |          1.807 |          0.031 |         23.711 |          0.007 |    +217.02%
         strlen (Arm OR 23.01) |          47 |          5.720 |          5.722 |          6.043 |          5.730 |          0.670 |          7.639 |          0.049 |
             strlen (LI-PaRAD) |          47 |          1.806 |          1.807 |          1.808 |          1.807 |          0.031 |         24.228 |          0.008 |    +217.15%
         strlen (Arm OR 23.01) |          48 |          6.020 |          6.022 |          6.173 |          6.037 |          0.636 |          7.406 |          0.046 |
             strlen (LI-PaRAD) |          48 |          2.107 |          2.109 |          2.111 |          2.109 |          0.033 |         21.195 |          0.007 |    +186.21%
         strlen (Arm OR 23.01) |          49 |          6.020 |          6.022 |          6.172 |          6.039 |          0.682 |          7.557 |          0.051 |
             strlen (LI-PaRAD) |          49 |          2.107 |          2.109 |          2.114 |          2.109 |          0.039 |         21.633 |          0.008 |    +186.27%
         strlen (Arm OR 23.01) |          50 |          6.020 |          6.023 |          6.174 |          6.041 |          0.735 |          7.708 |          0.056 |
             strlen (LI-PaRAD) |          50 |          2.108 |          2.109 |          2.111 |          2.110 |          0.031 |         22.074 |          0.007 |    +186.39%
         strlen (Arm OR 23.01) |          51 |          6.020 |          6.023 |          6.173 |          6.037 |          0.588 |          7.868 |          0.046 |
             strlen (LI-PaRAD) |          51 |          2.107 |          2.109 |          2.111 |          2.110 |          0.034 |         22.516 |          0.008 |    +186.18%
         strlen (Arm OR 23.01) |          52 |          6.020 |          6.022 |          6.172 |          6.040 |          0.659 |          8.019 |          0.052 |
             strlen (LI-PaRAD) |          52 |          2.108 |          2.109 |          2.111 |          2.109 |          0.031 |         22.960 |          0.007 |    +186.34%
         strlen (Arm OR 23.01) |          53 |          6.020 |          6.022 |          6.171 |          6.034 |          0.536 |          8.180 |          0.043 |
             strlen (LI-PaRAD) |          53 |          2.107 |          2.109 |          2.111 |          2.109 |          0.046 |         23.407 |          0.011 |    +186.15%
         strlen (Arm OR 23.01) |          54 |          6.021 |          6.023 |          6.172 |          6.042 |          0.724 |          8.324 |          0.059 |
             strlen (LI-PaRAD) |          54 |          2.108 |          2.109 |          2.111 |          2.109 |          0.039 |         23.841 |          0.009 |    +186.45%
         strlen (Arm OR 23.01) |          55 |          6.020 |          6.022 |          6.173 |          6.033 |          0.608 |          8.490 |          0.051 |
             strlen (LI-PaRAD) |          55 |          2.108 |          2.109 |          2.111 |          2.110 |          0.028 |         24.281 |          0.007 |    +186.00%
         strlen (Arm OR 23.01) |          56 |          6.020 |          6.023 |          6.173 |          6.039 |          0.617 |          8.637 |          0.052 |
             strlen (LI-PaRAD) |          56 |          2.107 |          2.109 |          2.111 |          2.109 |          0.047 |         24.729 |          0.012 |    +186.34%
         strlen (Arm OR 23.01) |          57 |          6.020 |          6.022 |          6.173 |          6.044 |          0.774 |          8.783 |          0.067 |
             strlen (LI-PaRAD) |          57 |          2.107 |          2.109 |          2.111 |          2.109 |          0.046 |         25.175 |          0.012 |    +186.64%
         strlen (Arm OR 23.01) |          58 |          6.020 |          6.022 |          6.173 |          6.043 |          0.702 |          8.939 |          0.062 |
             strlen (LI-PaRAD) |          58 |          2.107 |          2.109 |          2.111 |          2.109 |          0.037 |         25.607 |          0.009 |    +186.47%
         strlen (Arm OR 23.01) |          59 |          6.020 |          6.023 |          6.173 |          6.049 |          0.842 |          9.085 |          0.075 |
             strlen (LI-PaRAD) |          59 |          2.107 |          2.109 |          2.115 |          2.109 |          0.049 |         26.050 |          0.013 |    +186.76%
