ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (GNU libc 2.34)|33|3.335|3.338|3.344|3.338|0.039|9.207|0.004
strcmp (Arm OR 23.01)|33|6.167|6.224|6.343|6.237|0.802|4.928|0.039
strcmp (LI-PaRAD)|34|3.775|3.791|3.816|3.796|0.285|8.341|0.024
strcmp (GNU libc 2.34)|34|3.341|3.343|3.347|3.343|0.036|9.472|0.003
strcmp (Arm OR 23.01)|34|6.115|6.223|6.342|6.233|0.77|5.08|0.039
strcmp (LI-PaRAD)|35|3.777|3.805|3.816|3.798|0.429|8.584|0.037
strcmp (GNU libc 2.34)|35|3.336|3.338|3.347|3.338|0.045|9.764|0.004
strcmp (Arm OR 23.01)|35|6.124|6.193|6.381|6.225|0.812|5.237|0.042
strcmp (LI-PaRAD)|36|3.775|3.794|3.815|3.797|0.289|8.83|0.026
strcmp (GNU libc 2.34)|36|3.34|3.343|3.347|3.343|0.036|10.03|0.004
strcmp (Arm OR 23.01)|36|6.186|6.193|6.343|6.218|0.736|5.392|0.039
strcmp (LI-PaRAD)|37|3.776|3.788|3.819|3.793|0.441|9.084|0.04
strcmp (GNU libc 2.34)|37|3.336|3.337|3.342|3.337|0.033|10.325|0.003
strcmp (Arm OR 23.01)|37|6.115|6.213|6.343|6.229|0.757|5.532|0.042
strcmp (LI-PaRAD)|38|3.775|3.79|3.814|3.795|0.297|9.325|0.028
strcmp (GNU libc 2.34)|38|3.34|3.343|3.348|3.343|0.041|10.587|0.004
strcmp (Arm OR 23.01)|38|6.033|6.194|6.363|6.221|0.862|5.689|0.049
strcmp (LI-PaRAD)|39|3.752|3.788|3.816|3.789|0.559|9.585|0.054
strcmp (GNU libc 2.34)|39|3.335|3.337|3.34|3.337|0.031|10.883|0.003
strcmp (Arm OR 23.01)|39|6.123|6.194|6.344|6.215|0.726|5.845|0.042
strcmp (LI-PaRAD)|40|3.786|3.809|3.819|3.804|0.289|9.794|0.028
strcmp (GNU libc 2.34)|40|3.807|3.81|3.962|3.854|1.763|9.669|0.168
strcmp (Arm OR 23.01)|40|6.113|6.209|6.344|6.228|0.807|5.982|0.048
strcmp (LI-PaRAD)|41|3.802|3.836|3.853|3.828|0.534|9.974|0.053
strcmp (GNU libc 2.34)|41|3.96|3.962|3.967|3.962|0.033|9.637|0.003
strcmp (Arm OR 23.01)|41|6.125|6.23|6.343|6.243|0.822|6.117|0.05
strcmp (LI-PaRAD)|42|3.786|3.811|3.818|3.805|0.278|10.28|0.029
strcmp (GNU libc 2.34)|42|3.957|3.959|3.965|3.959|0.034|9.879|0.003
strcmp (Arm OR 23.01)|42|5.999|6.195|6.398|6.227|0.96|6.282|0.06
strcmp (LI-PaRAD)|43|3.786|3.813|3.852|3.821|0.599|10.482|0.063
strcmp (GNU libc 2.34)|43|3.961|3.962|3.976|3.963|0.057|10.106|0.006
strcmp (Arm OR 23.01)|43|6.121|6.193|6.455|6.213|0.814|6.446|0.052
strcmp (LI-PaRAD)|44|3.769|3.783|3.815|3.789|0.485|10.815|0.052
strcmp (GNU libc 2.34)|44|3.958|3.96|3.964|3.96|0.033|10.348|0.003
strcmp (Arm OR 23.01)|44|6.033|6.201|6.344|6.219|0.818|6.589|0.054
strcmp (LI-PaRAD)|45|3.784|3.786|3.791|3.787|0.044|11.068|0.005
strcmp (GNU libc 2.34)|45|3.96|3.962|3.969|3.963|0.034|10.577|0.004
strcmp (Arm OR 23.01)|45|6.037|6.194|6.324|6.207|0.718|6.752|0.048
strcmp (LI-PaRAD)|46|3.769|3.801|3.814|3.793|0.454|11.295|0.051
strcmp (GNU libc 2.34)|46|3.957|3.959|3.966|3.959|0.029|10.82|0.003
strcmp (Arm OR 23.01)|46|6.078|6.195|6.344|6.22|0.764|6.887|0.052
strcmp (LI-PaRAD)|47|3.784|3.786|3.793|3.787|0.045|11.56|0.005
strcmp (GNU libc 2.34)|47|3.96|3.962|3.966|3.962|0.03|11.048|0.003
strcmp (Arm OR 23.01)|47|6.036|6.194|6.343|6.216|0.878|7.043|0.062
strcmp (LI-PaRAD)|48|4.611|4.748|4.877|4.748|0.997|9.417|0.094
strcmp (GNU libc 2.34)|48|4.454|4.456|4.463|4.456|0.028|10.032|0.003
strcmp (Arm OR 23.01)|48|6.342|6.492|6.606|6.485|1.214|6.894|0.084
strcmp (LI-PaRAD)|49|4.667|4.748|4.881|4.763|1.146|9.583|0.109
strcmp (GNU libc 2.34)|49|4.458|4.46|4.465|4.46|0.03|10.233|0.003
strcmp (Arm OR 23.01)|49|6.305|6.406|6.606|6.417|1.014|7.112|0.071
strcmp (LI-PaRAD)|50|4.582|4.749|4.878|4.757|1.064|9.79|0.104
strcmp (GNU libc 2.34)|50|4.455|4.457|4.462|4.457|0.026|10.448|0.003
strcmp (Arm OR 23.01)|50|6.343|6.455|6.606|6.471|1.114|7.197|0.08
strcmp (LI-PaRAD)|51|4.62|4.749|4.878|4.757|0.992|9.986|0.099
strcmp (GNU libc 2.34)|51|4.458|4.46|4.466|4.46|0.028|10.649|0.003
strcmp (Arm OR 23.01)|51|6.342|6.39|6.605|6.404|0.847|7.418|0.062
strcmp (LI-PaRAD)|52|4.559|4.75|4.877|4.757|1.147|10.182|0.117
strcmp (GNU libc 2.34)|52|4.455|4.457|4.461|4.457|0.02|10.866|0.002
strcmp (Arm OR 23.01)|52|6.35|6.455|6.606|6.47|1.115|7.485|0.083
strcmp (LI-PaRAD)|53|4.477|4.742|4.877|4.74|1.322|10.415|0.141
strcmp (GNU libc 2.34)|53|4.459|4.46|4.466|4.46|0.03|11.066|0.003
strcmp (Arm OR 23.01)|53|6.341|6.401|6.606|6.41|0.879|7.701|0.067
strcmp (LI-PaRAD)|54|4.529|4.746|4.877|4.747|1.153|10.595|0.123
strcmp (GNU libc 2.34)|54|4.455|4.457|4.462|4.457|0.025|11.284|0.003
strcmp (Arm OR 23.01)|54|6.343|6.493|6.607|6.491|1.102|7.749|0.085
strcmp (LI-PaRAD)|55|4.549|4.742|4.878|4.747|1.121|10.792|0.121
strcmp (GNU libc 2.34)|55|4.458|4.46|4.465|4.46|0.023|11.485|0.003
strcmp (Arm OR 23.01)|55|6.342|6.403|6.606|6.411|0.888|7.991|0.07
strcmp (LI-PaRAD)|56|4.605|4.743|4.848|4.745|0.809|10.991|0.089
strcmp (GNU libc 2.34)|56|4.962|4.964|4.969|4.964|0.024|10.506|0.003
strcmp (Arm OR 23.01)|56|6.342|6.457|6.606|6.47|1.065|8.062|0.086
strcmp (LI-PaRAD)|57|4.617|4.75|4.878|4.757|0.778|11.159|0.087
strcmp (GNU libc 2.34)|57|4.969|4.971|5.052|4.973|0.226|10.675|0.024
strcmp (Arm OR 23.01)|57|6.343|6.457|6.607|6.469|1.075|8.207|0.088
strcmp (LI-PaRAD)|58|4.632|4.742|4.877|4.737|0.763|11.403|0.087
strcmp (GNU libc 2.34)|58|4.963|4.965|4.97|4.965|0.022|10.879|0.002
strcmp (Arm OR 23.01)|58|6.343|6.456|6.607|6.467|1.168|8.354|0.097
strcmp (LI-PaRAD)|59|4.63|4.748|4.877|4.752|0.703|11.564|0.081
strcmp (GNU libc 2.34)|59|4.969|4.972|4.977|4.972|0.026|11.052|0.003
strcmp (Arm OR 23.01)|59|6.342|6.456|6.607|6.472|1.061|8.491|0.09
strcmp (LI-PaRAD)|60|4.564|4.743|4.848|4.74|0.828|11.79|0.098
strcmp (GNU libc 2.34)|60|4.963|4.965|4.97|4.965|0.023|11.255|0.003
strcmp (Arm OR 23.01)|60|6.343|6.457|6.607|6.471|1.079|8.637|0.093
strcmp (LI-PaRAD)|61|4.644|4.746|4.878|4.755|0.767|11.949|0.091
strcmp (GNU libc 2.34)|61|4.969|4.971|4.977|4.971|0.028|11.427|0.003
strcmp (Arm OR 23.01)|61|6.342|6.455|6.605|6.467|1.123|8.785|0.098
strcmp (LI-PaRAD)|62|4.539|4.741|4.877|4.739|0.87|12.184|0.107
strcmp (GNU libc 2.34)|62|4.962|4.965|5.035|4.966|0.193|11.628|0.022
strcmp (Arm OR 23.01)|62|6.342|6.457|6.607|6.468|1.098|8.928|0.098
strcmp (LI-PaRAD)|63|4.622|4.752|4.857|4.761|0.835|12.325|0.103
strcmp (GNU libc 2.34)|63|4.969|4.971|4.977|4.971|0.022|11.802|0.003
strcmp (Arm OR 23.01)|63|6.305|6.457|6.606|6.475|1.133|9.062|0.102
strcmp (LI-PaRAD)|64|6.027|6.148|6.317|6.156|0.695|9.683|0.067
strcmp (GNU libc 2.34)|64|5.49|5.574|5.58|5.573|0.201|10.695|0.022
strcmp (Arm OR 23.01)|64|7.182|7.393|7.506|7.38|0.967|8.077|0.079
strcmp (LI-PaRAD)|65|6.129|6.19|6.232|6.182|0.404|9.792|0.04
strcmp (GNU libc 2.34)|65|5.572|5.576|5.668|5.578|0.191|10.853|0.02
strcmp (Arm OR 23.01)|65|7.206|7.39|7.507|7.38|1.0|8.203|0.083
strcmp (LI-PaRAD)|66|6.024|6.147|6.305|6.157|0.698|9.984|0.069
strcmp (GNU libc 2.34)|66|5.573|5.575|5.581|5.575|0.023|11.025|0.002
strcmp (Arm OR 23.01)|66|7.153|7.405|7.508|7.402|0.941|8.305|0.079
strcmp (LI-PaRAD)|67|6.135|6.186|6.239|6.18|0.384|10.097|0.039
strcmp (GNU libc 2.34)|67|5.574|5.576|5.581|5.576|0.023|11.19|0.003
strcmp (Arm OR 23.01)|67|7.13|7.395|7.561|7.39|1.09|8.445|0.093
strcmp (LI-PaRAD)|68|6.026|6.148|6.263|6.15|0.474|10.298|0.049
strcmp (GNU libc 2.34)|68|5.14|5.575|5.58|5.571|0.779|11.368|0.096
strcmp (Arm OR 23.01)|68|7.205|7.384|7.506|7.372|0.991|8.591|0.086
strcmp (LI-PaRAD)|69|6.099|6.183|6.242|6.183|0.428|10.394|0.045
strcmp (GNU libc 2.34)|69|5.574|5.577|5.581|5.577|0.023|11.523|0.003
strcmp (Arm OR 23.01)|69|7.212|7.41|7.508|7.401|0.972|8.684|0.085
strcmp (LI-PaRAD)|70|6.03|6.152|6.324|6.153|0.601|10.595|0.063
strcmp (GNU libc 2.34)|70|5.573|5.576|5.582|5.576|0.027|11.692|0.003
strcmp (Arm OR 23.01)|70|7.205|7.388|7.609|7.384|0.887|8.83|0.079
strcmp (LI-PaRAD)|71|6.111|6.186|6.223|6.182|0.353|10.697|0.038
strcmp (GNU libc 2.34)|71|5.574|5.576|5.581|5.577|0.03|11.857|0.004
strcmp (Arm OR 23.01)|71|7.205|7.393|7.508|7.383|0.861|8.957|0.077
strcmp (LI-PaRAD)|72|6.118|6.192|6.322|6.203|0.616|10.811|0.066
strcmp (GNU libc 2.34)|72|5.575|6.008|6.113|6.005|0.753|11.167|0.09
strcmp (Arm OR 23.01)|72|7.135|7.394|7.508|7.386|1.0|9.08|0.092
strcmp (LI-PaRAD)|73|6.023|6.172|6.259|6.167|0.527|11.025|0.059
strcmp (GNU libc 2.34)|73|6.008|6.011|6.016|6.011|0.021|11.31|0.002
strcmp (Arm OR 23.01)|73|7.19|7.391|7.508|7.386|0.951|9.205|0.088
strcmp (LI-PaRAD)|74|6.109|6.191|6.322|6.196|0.529|11.123|0.058
strcmp (GNU libc 2.34)|74|6.005|6.007|6.018|6.007|0.026|11.473|0.003
strcmp (Arm OR 23.01)|74|7.194|7.394|7.508|7.391|0.929|9.325|0.087
strcmp (LI-PaRAD)|75|6.038|6.171|6.27|6.171|0.481|11.319|0.054
strcmp (GNU libc 2.34)|75|6.008|6.011|6.111|6.013|0.222|11.616|0.025
strcmp (Arm OR 23.01)|75|7.146|7.397|7.507|7.391|0.982|9.452|0.093
strcmp (LI-PaRAD)|76|6.135|6.189|6.314|6.192|0.395|11.431|0.045
strcmp (GNU libc 2.34)|76|6.005|6.008|6.044|6.008|0.078|11.781|0.009
strcmp (Arm OR 23.01)|76|7.135|7.389|7.508|7.385|1.026|9.586|0.099
strcmp (LI-PaRAD)|77|6.047|6.173|6.29|6.171|0.463|11.621|0.054
strcmp (GNU libc 2.34)|77|6.008|6.011|6.016|6.011|0.031|11.93|0.004
strcmp (Arm OR 23.01)|77|7.206|7.395|7.509|7.393|0.877|9.701|0.085
strcmp (LI-PaRAD)|78|6.12|6.191|6.314|6.197|0.525|11.723|0.061
strcmp (GNU libc 2.34)|78|6.005|6.008|6.045|6.008|0.066|12.091|0.008
strcmp (Arm OR 23.01)|78|7.205|7.388|7.507|7.378|1.013|9.847|0.1
strcmp (LI-PaRAD)|79|6.132|6.172|6.255|6.174|0.422|11.917|0.05
strcmp (GNU libc 2.34)|79|6.009|6.011|6.016|6.011|0.019|12.239|0.002
strcmp (Arm OR 23.01)|79|7.143|7.391|7.506|7.387|1.018|9.961|0.102
strcmp (LI-PaRAD)|80|7.049|7.065|7.08|7.065|0.12|10.546|0.013
strcmp (GNU libc 2.34)|80|6.528|6.63|6.704|6.63|0.196|11.237|0.022
strcmp (Arm OR 23.01)|80|8.657|8.878|9.377|8.901|1.832|8.373|0.151
strcmp (LI-PaRAD)|81|6.93|7.075|7.085|7.055|0.546|10.692|0.059
strcmp (GNU libc 2.34)|81|6.635|6.637|6.642|6.637|0.025|11.366|0.003
strcmp (Arm OR 23.01)|81|8.659|8.852|9.439|8.888|1.785|8.49|0.149
strcmp (LI-PaRAD)|82|7.063|7.076|7.084|7.075|0.058|10.795|0.006
strcmp (GNU libc 2.34)|82|6.026|6.029|6.033|6.029|0.021|12.667|0.003
strcmp (Arm OR 23.01)|82|8.638|8.86|9.377|8.892|1.914|8.591|0.162
strcmp (LI-PaRAD)|83|7.065|7.076|7.081|7.076|0.033|10.925|0.004
strcmp (GNU libc 2.34)|83|6.035|6.037|6.238|6.04|0.36|12.797|0.045
strcmp (Arm OR 23.01)|83|8.659|8.835|9.461|8.893|1.955|8.696|0.167
strcmp (LI-PaRAD)|84|7.051|7.076|7.081|7.075|0.068|11.058|0.008
strcmp (GNU libc 2.34)|84|6.026|6.029|6.033|6.029|0.021|12.977|0.003
strcmp (Arm OR 23.01)|84|8.668|8.866|9.383|8.911|2.074|8.783|0.179
strcmp (LI-PaRAD)|85|7.07|7.077|7.083|7.077|0.026|11.186|0.003
strcmp (GNU libc 2.34)|85|6.035|6.038|6.044|6.038|0.024|13.111|0.003
strcmp (Arm OR 23.01)|85|8.706|8.903|9.434|8.911|1.855|8.886|0.163
strcmp (LI-PaRAD)|86|7.054|7.077|7.082|7.076|0.053|11.318|0.006
strcmp (GNU libc 2.34)|86|6.027|6.029|6.034|6.03|0.025|13.283|0.003
strcmp (Arm OR 23.01)|86|8.66|8.884|9.372|8.915|1.834|8.987|0.163
strcmp (LI-PaRAD)|87|7.069|7.077|7.082|7.077|0.027|11.45|0.003
strcmp (GNU libc 2.34)|87|6.035|6.038|6.047|6.038|0.025|13.42|0.003
strcmp (Arm OR 23.01)|87|8.649|8.83|9.348|8.874|1.818|9.133|0.163
strcmp (LI-PaRAD)|88|7.07|7.077|7.081|7.077|0.021|11.581|0.002
strcmp (GNU libc 2.34)|88|6.51|6.513|6.73|6.516|0.352|12.578|0.043
strcmp (Arm OR 23.01)|88|8.595|8.918|9.478|8.911|1.877|9.201|0.171
strcmp (LI-PaRAD)|89|7.038|7.076|7.081|7.074|0.086|11.717|0.01
strcmp (GNU libc 2.34)|89|6.499|6.503|6.509|6.503|0.023|12.746|0.003
strcmp (Arm OR 23.01)|89|8.564|8.86|9.325|8.915|2.011|9.301|0.185
strcmp (LI-PaRAD)|90|7.046|7.077|7.082|7.076|0.057|11.846|0.007
strcmp (GNU libc 2.34)|90|6.51|6.513|6.518|6.513|0.019|12.87|0.002
strcmp (Arm OR 23.01)|90|8.658|8.832|9.452|8.894|2.023|9.428|0.187
strcmp (LI-PaRAD)|91|7.05|7.075|7.08|7.072|0.097|11.984|0.012
strcmp (GNU libc 2.34)|91|6.5|6.503|6.508|6.503|0.02|13.033|0.003
strcmp (Arm OR 23.01)|91|8.666|8.881|9.415|8.924|2.094|9.501|0.196
strcmp (LI-PaRAD)|92|7.058|7.076|7.081|7.075|0.045|12.11|0.005
strcmp (GNU libc 2.34)|92|6.51|6.512|6.62|6.514|0.225|13.153|0.029
strcmp (Arm OR 23.01)|92|8.638|8.832|9.314|8.874|1.729|9.658|0.165
strcmp (LI-PaRAD)|93|7.054|7.076|7.086|7.074|0.081|12.245|0.01
strcmp (GNU libc 2.34)|93|6.5|6.502|6.508|6.502|0.019|13.32|0.003
strcmp (Arm OR 23.01)|93|8.707|8.855|9.281|8.918|1.949|9.716|0.187
strcmp (LI-PaRAD)|94|7.005|7.077|7.081|7.076|0.102|12.373|0.013
strcmp (GNU libc 2.34)|94|6.509|6.512|6.557|6.513|0.072|13.442|0.01
strcmp (Arm OR 23.01)|94|8.656|8.832|9.292|8.884|1.805|9.857|0.176
strcmp (LI-PaRAD)|95|7.051|7.075|7.079|7.072|0.092|12.51|0.012
strcmp (GNU libc 2.34)|95|6.5|6.503|6.706|6.506|0.391|13.599|0.052
strcmp (Arm OR 23.01)|95|8.624|8.883|9.422|8.924|2.12|9.918|0.208
strcmp (LI-PaRAD)|96|7.627|7.716|7.773|7.709|0.519|11.598|0.06
strcmp (GNU libc 2.34)|96|6.996|7.0|7.005|7.0|0.02|12.773|0.003
strcmp (Arm OR 23.01)|96|9.584|10.34|10.676|10.217|2.906|8.758|0.26
strcmp (LI-PaRAD)|97|7.523|7.778|7.881|7.786|0.659|11.604|0.077
strcmp (GNU libc 2.34)|97|6.973|6.976|7.246|6.98|0.408|12.943|0.051
strcmp (Arm OR 23.01)|97|9.611|10.183|10.772|10.163|2.778|8.896|0.248
strcmp (LI-PaRAD)|98|7.628|7.723|7.764|7.713|0.481|11.833|0.057
strcmp (GNU libc 2.34)|98|6.996|7.0|7.188|7.006|0.423|13.028|0.054
strcmp (Arm OR 23.01)|98|9.543|10.138|10.903|10.092|3.102|9.052|0.282
strcmp (LI-PaRAD)|99|7.478|7.776|7.881|7.784|0.705|11.845|0.084
strcmp (GNU libc 2.34)|99|6.972|6.976|6.98|6.976|0.02|13.218|0.003
strcmp (Arm OR 23.01)|99|9.546|10.256|11.065|10.215|2.933|9.034|0.266
strcmp (LI-PaRAD)|100|7.627|7.716|7.759|7.708|0.501|12.083|0.061
strcmp (GNU libc 2.34)|100|6.997|7.0|7.153|7.003|0.297|13.299|0.039
strcmp (Arm OR 23.01)|100|9.536|10.158|10.717|10.102|3.26|9.229|0.304
strcmp (LI-PaRAD)|101|7.479|7.781|7.882|7.769|1.123|12.109|0.138
strcmp (GNU libc 2.34)|101|6.973|6.975|6.98|6.975|0.017|13.485|0.002
