ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (Arm OR 23.01)|17|5.209|5.22|5.241|5.22|0.108|3.033|0.003
strncmp (LI-PaRAD)|18|2.689|2.721|2.727|2.72|0.161|6.164|0.01
strncmp (GNU libc 2.34)|18|3.164|3.167|3.176|3.168|0.069|5.292|0.004
strncmp (Arm OR 23.01)|18|5.213|5.224|5.241|5.224|0.089|3.209|0.003
strncmp (LI-PaRAD)|19|2.682|2.722|2.724|2.721|0.157|6.504|0.01
strncmp (GNU libc 2.34)|19|3.163|3.165|3.169|3.165|0.057|5.59|0.003
strncmp (Arm OR 23.01)|19|5.183|5.22|5.241|5.219|0.152|3.391|0.005
strncmp (LI-PaRAD)|20|2.705|2.72|2.726|2.719|0.122|6.85|0.008
strncmp (GNU libc 2.34)|20|3.164|3.167|3.175|3.168|0.068|5.88|0.004
strncmp (Arm OR 23.01)|20|5.213|5.224|5.239|5.224|0.09|3.565|0.003
strncmp (LI-PaRAD)|21|2.714|2.721|2.725|2.721|0.079|7.189|0.006
strncmp (GNU libc 2.34)|21|3.162|3.165|3.172|3.165|0.06|6.179|0.004
strncmp (Arm OR 23.01)|21|5.183|5.22|5.241|5.218|0.174|3.748|0.007
strncmp (LI-PaRAD)|22|2.707|2.721|2.724|2.72|0.104|7.533|0.008
strncmp (GNU libc 2.34)|22|3.164|3.167|3.175|3.167|0.064|6.469|0.004
strncmp (Arm OR 23.01)|22|5.213|5.225|5.262|5.225|0.138|3.921|0.005
strncmp (LI-PaRAD)|23|2.715|2.722|2.729|2.721|0.079|7.872|0.006
strncmp (GNU libc 2.34)|23|3.162|3.164|3.171|3.165|0.058|6.768|0.004
strncmp (Arm OR 23.01)|23|5.193|5.218|5.232|5.218|0.125|4.105|0.005
strncmp (LI-PaRAD)|24|2.496|2.722|2.727|2.705|1.983|8.268|0.175
strncmp (GNU libc 2.34)|24|3.147|3.149|3.156|3.15|0.068|7.096|0.005
strncmp (Arm OR 23.01)|24|5.216|5.225|5.262|5.225|0.114|4.278|0.005
strncmp (LI-PaRAD)|25|2.705|2.722|2.731|2.721|0.09|8.556|0.008
strncmp (GNU libc 2.34)|25|3.857|3.858|3.862|3.858|0.021|6.035|0.001
strncmp (Arm OR 23.01)|25|5.182|5.219|5.243|5.219|0.17|4.461|0.008
strncmp (LI-PaRAD)|26|2.496|2.722|2.724|2.703|2.175|8.963|0.209
strncmp (GNU libc 2.34)|26|3.858|3.86|3.865|3.86|0.027|6.273|0.002
strncmp (Arm OR 23.01)|26|5.216|5.225|5.24|5.224|0.081|4.635|0.004
strncmp (LI-PaRAD)|27|2.712|2.722|2.726|2.721|0.086|9.24|0.008
strncmp (GNU libc 2.34)|27|3.856|3.857|3.862|3.858|0.03|6.518|0.002
strncmp (Arm OR 23.01)|27|5.191|5.22|5.236|5.219|0.135|4.818|0.007
strncmp (LI-PaRAD)|28|2.496|2.722|2.725|2.704|2.249|9.648|0.233
strncmp (GNU libc 2.34)|28|3.858|3.859|3.867|3.86|0.032|6.756|0.002
strncmp (Arm OR 23.01)|28|5.215|5.224|5.249|5.225|0.12|4.991|0.006
strncmp (LI-PaRAD)|29|2.689|2.722|2.724|2.721|0.166|9.927|0.017
strncmp (GNU libc 2.34)|29|3.856|3.858|3.862|3.858|0.025|7.001|0.002
strncmp (Arm OR 23.01)|29|5.183|5.222|5.241|5.222|0.202|5.172|0.01
strncmp (LI-PaRAD)|30|2.497|2.722|2.726|2.719|0.844|10.276|0.094
strncmp (GNU libc 2.34)|30|3.857|3.859|3.864|3.859|0.024|7.24|0.002
strncmp (Arm OR 23.01)|30|5.213|5.226|5.257|5.228|0.153|5.344|0.008
strncmp (LI-PaRAD)|31|2.689|2.722|2.725|2.721|0.16|10.611|0.017
strncmp (GNU libc 2.34)|31|3.856|3.858|3.862|3.858|0.02|7.484|0.002
strncmp (Arm OR 23.01)|31|5.195|5.223|5.241|5.222|0.171|5.528|0.009
strncmp (LI-PaRAD)|32|2.496|2.722|2.724|2.687|2.912|11.1|0.342
strncmp (GNU libc 2.34)|32|3.858|3.859|3.864|3.86|0.026|7.722|0.002
strncmp (Arm OR 23.01)|32|5.211|5.225|5.24|5.226|0.133|5.703|0.008
strncmp (LI-PaRAD)|33|3.682|3.774|3.787|3.774|0.283|8.144|0.023
strncmp (GNU libc 2.34)|33|4.514|4.517|4.536|4.52|0.138|6.8|0.009
strncmp (Arm OR 23.01)|33|6.017|6.055|6.121|6.056|0.4|5.075|0.02
strncmp (LI-PaRAD)|34|3.76|3.768|3.782|3.77|0.146|8.4|0.012
strncmp (GNU libc 2.34)|34|4.517|4.519|4.552|4.523|0.188|7.001|0.013
strncmp (Arm OR 23.01)|34|6.018|6.067|6.339|6.069|0.757|5.217|0.039
strncmp (LI-PaRAD)|35|3.766|3.771|3.783|3.773|0.137|8.639|0.012
strncmp (GNU libc 2.34)|35|4.514|4.516|4.538|4.519|0.149|7.213|0.011
strncmp (Arm OR 23.01)|35|6.018|6.07|6.339|6.074|0.924|5.367|0.048
strncmp (LI-PaRAD)|36|3.76|3.769|3.781|3.771|0.165|8.892|0.015
strncmp (GNU libc 2.34)|36|4.516|4.519|4.548|4.524|0.184|7.411|0.014
strncmp (Arm OR 23.01)|36|6.017|6.055|6.244|6.066|0.786|5.528|0.043
strncmp (LI-PaRAD)|37|3.766|3.771|3.785|3.773|0.138|9.132|0.013
strncmp (GNU libc 2.34)|37|4.513|4.515|4.538|4.518|0.134|7.626|0.01
strncmp (Arm OR 23.01)|37|6.018|6.063|6.222|6.064|0.58|5.682|0.033
strncmp (LI-PaRAD)|38|3.759|3.767|3.781|3.769|0.158|9.39|0.015
strncmp (GNU libc 2.34)|38|4.515|4.518|4.541|4.523|0.166|7.825|0.013
strncmp (Arm OR 23.01)|38|6.018|6.064|6.245|6.061|0.47|5.839|0.027
strncmp (LI-PaRAD)|39|3.766|3.772|3.784|3.774|0.145|9.625|0.014
strncmp (GNU libc 2.34)|39|4.513|4.515|4.532|4.517|0.122|8.041|0.01
strncmp (Arm OR 23.01)|39|6.018|6.055|6.094|6.054|0.384|6.0|0.023
strncmp (LI-PaRAD)|40|3.763|3.777|3.784|3.774|0.177|9.87|0.017
strncmp (GNU libc 2.34)|40|4.515|4.518|4.539|4.521|0.152|8.24|0.013
strncmp (Arm OR 23.01)|40|6.037|6.092|6.172|6.086|0.359|6.121|0.022
strncmp (LI-PaRAD)|41|3.762|3.767|3.782|3.77|0.165|10.13|0.017
strncmp (GNU libc 2.34)|41|5.188|5.194|5.198|5.194|0.034|7.352|0.002
strncmp (Arm OR 23.01)|41|6.017|6.048|6.309|6.049|0.548|6.313|0.034
strncmp (LI-PaRAD)|42|3.762|3.774|3.783|3.773|0.178|10.367|0.018
strncmp (GNU libc 2.34)|42|5.197|5.202|5.208|5.202|0.039|7.519|0.003
strncmp (Arm OR 23.01)|42|6.038|6.092|6.265|6.091|0.46|6.422|0.029
strncmp (LI-PaRAD)|43|3.763|3.767|3.782|3.77|0.18|10.622|0.019
strncmp (GNU libc 2.34)|43|5.189|5.195|5.198|5.195|0.036|7.709|0.003
strncmp (Arm OR 23.01)|43|6.016|6.04|6.074|6.044|0.345|6.626|0.023
strncmp (LI-PaRAD)|44|3.763|3.775|3.785|3.773|0.179|10.861|0.019
strncmp (GNU libc 2.34)|44|5.197|5.202|5.212|5.202|0.041|7.878|0.003
strncmp (Arm OR 23.01)|44|6.047|6.093|6.34|6.097|0.634|6.721|0.041
strncmp (LI-PaRAD)|45|3.765|3.779|3.786|3.777|0.098|11.095|0.011
strncmp (GNU libc 2.34)|45|5.187|5.195|5.466|5.252|2.102|7.983|0.163
strncmp (Arm OR 23.01)|45|6.018|6.062|6.297|6.057|0.551|6.919|0.037
strncmp (LI-PaRAD)|46|3.766|3.778|3.785|3.776|0.116|11.345|0.013
strncmp (GNU libc 2.34)|46|5.421|5.459|5.463|5.458|0.084|7.849|0.007
strncmp (Arm OR 23.01)|46|6.038|6.093|6.341|6.094|0.686|7.03|0.047
strncmp (LI-PaRAD)|47|3.77|3.776|3.782|3.777|0.09|11.59|0.01
strncmp (GNU libc 2.34)|47|5.426|5.462|5.466|5.461|0.08|8.015|0.006
strncmp (Arm OR 23.01)|47|6.017|6.052|6.074|6.048|0.34|7.238|0.025
strncmp (LI-PaRAD)|48|3.768|3.779|3.785|3.778|0.089|11.831|0.01
strncmp (GNU libc 2.34)|48|5.452|5.46|5.464|5.46|0.043|8.188|0.004
strncmp (Arm OR 23.01)|48|6.07|6.078|6.339|6.083|0.555|7.349|0.039
strncmp (LI-PaRAD)|49|4.796|4.836|5.142|4.902|2.364|9.315|0.215
strncmp (GNU libc 2.34)|49|6.181|6.183|6.188|6.183|0.024|7.381|0.002
strncmp (Arm OR 23.01)|49|7.093|7.121|7.146|7.12|0.302|6.41|0.019
strncmp (LI-PaRAD)|50|4.727|4.863|5.143|4.925|3.528|9.466|0.332
strncmp (GNU libc 2.34)|50|6.19|6.192|6.197|6.192|0.019|7.52|0.001
strncmp (Arm OR 23.01)|50|7.093|7.126|7.197|7.123|0.317|6.538|0.021
strncmp (LI-PaRAD)|51|4.807|4.876|5.143|4.927|2.438|9.646|0.231
strncmp (GNU libc 2.34)|51|6.181|6.184|6.189|6.184|0.021|7.681|0.002
strncmp (Arm OR 23.01)|51|7.092|7.125|7.145|7.12|0.303|6.671|0.02
strncmp (LI-PaRAD)|52|4.727|4.981|5.143|4.951|3.498|9.793|0.344
strncmp (GNU libc 2.34)|52|6.108|6.192|6.205|6.191|0.138|7.822|0.011
strncmp (Arm OR 23.01)|52|7.092|7.125|7.218|7.123|0.359|6.799|0.024
strncmp (LI-PaRAD)|53|4.769|4.856|5.142|4.91|2.319|10.058|0.228
strncmp (GNU libc 2.34)|53|6.044|6.184|6.192|6.182|0.227|7.984|0.019
strncmp (Arm OR 23.01)|53|7.093|7.123|7.147|7.121|0.305|6.932|0.021
strncmp (LI-PaRAD)|54|4.727|5.042|5.144|4.976|3.4|10.118|0.349
strncmp (GNU libc 2.34)|54|6.053|6.192|6.24|6.191|0.255|8.123|0.021
strncmp (Arm OR 23.01)|54|7.092|7.129|7.172|7.123|0.319|7.061|0.023
strncmp (LI-PaRAD)|55|4.797|4.856|5.142|4.916|2.453|10.425|0.25
strncmp (GNU libc 2.34)|55|6.044|6.184|6.192|6.183|0.227|8.285|0.019
strncmp (Arm OR 23.01)|55|7.093|7.12|7.146|7.119|0.303|7.196|0.022
strncmp (LI-PaRAD)|56|4.728|4.836|5.142|4.837|2.104|10.786|0.221
strncmp (GNU libc 2.34)|56|6.087|6.209|6.218|6.208|0.198|8.401|0.017
strncmp (Arm OR 23.01)|56|7.092|7.122|7.165|7.12|0.31|7.325|0.023
strncmp (LI-PaRAD)|57|4.775|4.824|4.867|4.82|0.269|11.013|0.03
strncmp (GNU libc 2.34)|57|6.988|6.993|6.998|6.993|0.03|7.592|0.002
strncmp (Arm OR 23.01)|57|7.093|7.12|7.146|7.119|0.296|7.457|0.022
strncmp (LI-PaRAD)|58|4.619|4.83|5.117|4.829|2.17|11.192|0.237
strncmp (GNU libc 2.34)|58|6.968|6.974|6.981|6.974|0.037|7.746|0.003
strncmp (Arm OR 23.01)|58|7.093|7.121|7.155|7.119|0.312|7.587|0.024
strncmp (LI-PaRAD)|59|4.774|4.824|4.848|4.821|0.263|11.398|0.03
strncmp (GNU libc 2.34)|59|6.986|6.992|6.996|6.992|0.029|7.859|0.002
strncmp (Arm OR 23.01)|59|7.093|7.122|7.146|7.121|0.289|7.716|0.022
strncmp (LI-PaRAD)|60|4.662|4.83|5.129|4.827|2.2|11.581|0.248
strncmp (GNU libc 2.34)|60|6.967|6.973|6.977|6.972|0.034|8.014|0.003
strncmp (Arm OR 23.01)|60|7.093|7.119|7.205|7.119|0.312|7.849|0.024
strncmp (LI-PaRAD)|61|4.774|4.826|4.852|4.823|0.226|11.78|0.027
strncmp (GNU libc 2.34)|61|6.988|6.992|7.0|6.992|0.03|8.125|0.002
strncmp (Arm OR 23.01)|61|7.093|7.121|7.146|7.12|0.315|7.979|0.025
strncmp (LI-PaRAD)|62|4.728|4.836|5.141|4.839|2.161|11.937|0.251
strncmp (GNU libc 2.34)|62|6.967|6.973|6.979|6.973|0.036|8.281|0.003
strncmp (Arm OR 23.01)|62|7.093|7.117|7.22|7.119|0.342|8.11|0.028
strncmp (LI-PaRAD)|63|4.775|4.822|4.841|4.819|0.258|12.174|0.032
strncmp (GNU libc 2.34)|63|6.987|6.993|6.997|6.993|0.029|8.391|0.002
strncmp (Arm OR 23.01)|63|7.092|7.119|7.146|7.12|0.301|8.241|0.025
strncmp (LI-PaRAD)|64|4.726|4.841|5.125|4.833|1.896|12.337|0.228
strncmp (GNU libc 2.34)|64|6.967|6.972|6.978|6.972|0.033|8.549|0.003
strncmp (Arm OR 23.01)|64|7.092|7.129|7.146|7.123|0.29|8.368|0.024
strncmp (LI-PaRAD)|65|5.891|6.034|6.121|6.028|0.519|10.043|0.053
strncmp (GNU libc 2.34)|65|7.777|7.952|8.001|7.949|0.282|7.616|0.022
strncmp (Arm OR 23.01)|65|8.715|8.801|9.019|8.81|0.73|6.872|0.05
strncmp (LI-PaRAD)|66|5.937|6.042|6.075|6.039|0.277|10.178|0.028
strncmp (GNU libc 2.34)|66|7.923|7.951|8.167|7.956|0.304|7.726|0.023
strncmp (Arm OR 23.01)|66|8.716|8.859|9.096|8.884|1.4|6.92|0.097
strncmp (LI-PaRAD)|67|5.936|6.034|6.162|6.038|0.492|10.334|0.05
strncmp (GNU libc 2.34)|67|7.909|7.951|7.963|7.951|0.081|7.848|0.006
strncmp (Arm OR 23.01)|67|8.717|8.806|9.017|8.817|0.708|7.077|0.05
strncmp (LI-PaRAD)|68|5.905|6.042|6.068|6.036|0.431|10.493|0.046
strncmp (GNU libc 2.34)|68|7.931|7.948|7.976|7.951|0.134|7.965|0.011
strncmp (Arm OR 23.01)|68|8.714|8.882|9.094|8.879|1.356|7.133|0.096
strncmp (LI-PaRAD)|69|5.858|6.032|6.166|6.031|0.598|10.655|0.064
strncmp (GNU libc 2.34)|69|7.84|7.952|8.13|7.951|0.291|8.082|0.023
strncmp (Arm OR 23.01)|69|8.717|8.796|8.984|8.801|0.711|7.302|0.052
strncmp (LI-PaRAD)|70|5.951|6.041|6.078|6.04|0.266|10.794|0.029
strncmp (GNU libc 2.34)|70|7.886|7.947|7.975|7.949|0.183|8.201|0.015
strncmp (Arm OR 23.01)|70|8.715|8.883|9.095|8.898|1.426|7.328|0.104
strncmp (LI-PaRAD)|71|5.854|6.031|6.166|6.031|0.583|10.965|0.064
strncmp (GNU libc 2.34)|71|7.894|7.95|8.135|7.952|0.253|8.316|0.021
strncmp (Arm OR 23.01)|71|8.717|8.803|9.018|8.828|0.861|7.491|0.064
strncmp (LI-PaRAD)|72|5.909|6.056|6.102|6.048|0.587|11.087|0.066
strncmp (GNU libc 2.34)|72|7.892|7.93|8.032|7.933|0.206|8.453|0.017
strncmp (Arm OR 23.01)|72|8.693|8.804|9.018|8.813|0.812|7.609|0.061
strncmp (LI-PaRAD)|73|5.9|6.069|6.177|6.067|0.487|11.206|0.055
strncmp (GNU libc 2.34)|73|8.605|8.714|8.738|8.713|0.149|7.803|0.012
strncmp (Arm OR 23.01)|73|8.715|8.821|9.04|8.824|0.988|7.706|0.075
strncmp (LI-PaRAD)|74|5.921|6.053|6.093|6.046|0.458|11.399|0.053
strncmp (GNU libc 2.34)|74|8.234|8.702|8.742|8.694|0.689|7.928|0.057
strncmp (Arm OR 23.01)|74|8.716|8.809|9.016|8.82|0.762|7.814|0.059
strncmp (LI-PaRAD)|75|5.899|6.067|6.161|6.057|0.608|11.532|0.071
strncmp (GNU libc 2.34)|75|8.67|8.714|8.742|8.714|0.07|8.016|0.006
strncmp (Arm OR 23.01)|75|8.716|8.796|9.033|8.801|0.801|7.937|0.063
strncmp (LI-PaRAD)|76|5.905|6.056|6.097|6.052|0.353|11.696|0.042
strncmp (GNU libc 2.34)|76|8.677|8.703|8.728|8.703|0.049|8.133|0.004
strncmp (Arm OR 23.01)|76|8.67|8.808|9.009|8.809|0.783|8.036|0.063
strncmp (LI-PaRAD)|77|5.898|6.068|6.146|6.059|0.594|11.836|0.071
strncmp (GNU libc 2.34)|77|8.037|8.714|8.718|8.707|0.774|8.237|0.069
strncmp (Arm OR 23.01)|77|8.714|8.806|9.092|8.815|0.974|8.136|0.078
strncmp (LI-PaRAD)|78|5.909|6.055|6.108|6.045|0.602|12.018|0.073
strncmp (GNU libc 2.34)|78|8.694|8.703|8.708|8.702|0.019|8.347|0.002
strncmp (Arm OR 23.01)|78|8.715|8.79|8.984|8.804|0.738|8.251|0.061
strncmp (LI-PaRAD)|79|5.935|6.066|6.123|6.064|0.418|12.134|0.051
strncmp (GNU libc 2.34)|79|8.704|8.715|8.735|8.715|0.033|8.442|0.003
strncmp (Arm OR 23.01)|79|8.716|8.822|9.067|8.835|1.007|8.329|0.083
strncmp (LI-PaRAD)|80|5.9|6.058|6.105|6.05|0.551|12.316|0.069
strncmp (GNU libc 2.34)|80|8.631|8.703|8.715|8.703|0.085|8.561|0.007
strncmp (Arm OR 23.01)|80|8.689|8.79|9.011|8.81|0.833|8.458|0.07
strncmp (LI-PaRAD)|81|7.119|7.147|7.188|7.149|0.168|10.552|0.018
strncmp (GNU libc 2.34)|81|9.371|9.446|9.471|9.445|0.087|7.987|0.007
strncmp (Arm OR 23.01)|81|10.27|10.414|10.612|10.413|0.8|7.245|0.058
strncmp (LI-PaRAD)|82|7.094|7.144|7.166|7.141|0.151|10.694|0.016
strncmp (GNU libc 2.34)|82|9.419|9.439|9.448|9.439|0.027|8.091|0.002
strncmp (Arm OR 23.01)|82|10.277|10.433|10.631|10.437|0.73|7.318|0.053
strncmp (LI-PaRAD)|83|7.119|7.146|7.214|7.149|0.186|10.813|0.02
strncmp (GNU libc 2.34)|83|8.928|9.444|9.483|9.434|0.7|8.194|0.06
strncmp (Arm OR 23.01)|83|10.269|10.431|10.638|10.432|0.776|7.411|0.057
strncmp (LI-PaRAD)|84|7.082|7.144|7.163|7.139|0.197|10.958|0.022
strncmp (GNU libc 2.34)|84|8.877|9.438|9.466|9.417|1.051|8.308|0.092
strncmp (Arm OR 23.01)|84|10.293|10.427|10.639|10.431|0.704|7.5|0.053
strncmp (LI-PaRAD)|85|7.116|7.147|7.175|7.147|0.192|11.076|0.021
strncmp (GNU libc 2.34)|85|9.357|9.443|9.484|9.443|0.102|8.383|0.009
strncmp (Arm OR 23.01)|85|10.264|10.413|10.639|10.414|0.794|7.602|0.06
strncmp (LI-PaRAD)|86|7.085|7.143|7.158|7.14|0.176|11.218|0.02
strncmp (GNU libc 2.34)|86|8.733|9.438|9.46|9.43|0.751|8.494|0.069
strncmp (Arm OR 23.01)|86|10.308|10.436|10.623|10.437|0.71|7.674|0.054
strncmp (LI-PaRAD)|87|7.119|7.145|7.174|7.148|0.157|11.336|0.018
strncmp (GNU libc 2.34)|87|9.44|9.444|9.453|9.444|0.019|8.58|0.002
strncmp (Arm OR 23.01)|87|10.263|10.432|10.635|10.433|0.929|7.767|0.072
strncmp (LI-PaRAD)|88|7.136|7.163|7.19|7.164|0.137|11.441|0.016
strncmp (GNU libc 2.34)|88|8.788|9.465|9.471|9.446|1.018|8.677|0.093
strncmp (Arm OR 23.01)|88|10.338|10.462|10.615|10.468|0.527|7.83|0.041
strncmp (LI-PaRAD)|89|7.07|7.157|7.17|7.147|0.369|11.598|0.043
strncmp (GNU libc 2.34)|89|10.164|10.237|10.242|10.236|0.072|8.098|0.006
strncmp (Arm OR 23.01)|89|10.341|10.462|10.591|10.46|0.592|7.924|0.047
strncmp (LI-PaRAD)|90|7.144|7.163|7.18|7.163|0.12|11.702|0.014
strncmp (GNU libc 2.34)|90|10.24|10.275|10.282|10.275|0.039|8.158|0.003
strncmp (Arm OR 23.01)|90|10.353|10.471|10.609|10.467|0.57|8.008|0.046
strncmp (LI-PaRAD)|91|7.071|7.157|7.168|7.147|0.346|11.858|0.041
strncmp (GNU libc 2.34)|91|9.813|10.236|10.243|10.232|0.412|8.283|0.036
strncmp (Arm OR 23.01)|91|10.266|10.49|10.589|10.477|0.639|8.089|0.052
strncmp (LI-PaRAD)|92|7.143|7.165|7.203|7.166|0.148|11.956|0.018
strncmp (GNU libc 2.34)|92|10.124|10.278|10.283|10.276|0.177|8.338|0.015
strncmp (Arm OR 23.01)|92|10.343|10.462|10.6|10.465|0.588|8.187|0.048
strncmp (LI-PaRAD)|93|7.07|7.156|7.171|7.147|0.347|12.118|0.042
strncmp (GNU libc 2.34)|93|10.173|10.237|10.282|10.237|0.083|8.461|0.007
strncmp (Arm OR 23.01)|93|10.308|10.476|10.591|10.467|0.621|8.275|0.051
strncmp (LI-PaRAD)|94|7.146|7.164|7.18|7.164|0.12|12.22|0.015
strncmp (GNU libc 2.34)|94|10.022|10.278|10.282|10.275|0.248|8.52|0.022
strncmp (Arm OR 23.01)|94|10.341|10.464|10.596|10.466|0.6|8.365|0.05
strncmp (LI-PaRAD)|95|7.07|7.159|7.168|7.149|0.333|12.376|0.042
strncmp (GNU libc 2.34)|95|10.057|10.237|10.242|10.235|0.175|8.644|0.015
strncmp (Arm OR 23.01)|95|10.36|10.469|10.575|10.462|0.554|8.457|0.047
strncmp (LI-PaRAD)|96|7.142|7.163|7.193|7.164|0.128|12.48|0.016
strncmp (GNU libc 2.34)|96|9.909|10.277|10.284|10.273|0.357|8.703|0.032
strncmp (Arm OR 23.01)|96|10.346|10.49|10.609|10.478|0.609|8.533|0.052
strncmp (LI-PaRAD)|97|8.164|8.168|8.468|8.206|0.975|11.009|0.105
strncmp (GNU libc 2.34)|97|10.734|10.984|11.033|10.988|0.289|8.222|0.024
strncmp (Arm OR 23.01)|97|12.011|12.077|12.15|12.073|0.265|7.483|0.02
strncmp (LI-PaRAD)|98|8.074|8.167|8.723|8.182|0.96|11.156|0.102
strncmp (GNU libc 2.34)|98|10.686|11.025|11.088|11.035|0.375|8.271|0.032
strncmp (Arm OR 23.01)|98|11.954|12.113|12.173|12.108|0.233|7.538|0.018
strncmp (LI-PaRAD)|99|8.166|8.169|8.468|8.211|0.925|11.229|0.102
strncmp (GNU libc 2.34)|99|10.692|10.989|11.136|10.991|0.352|8.389|0.03
strncmp (Arm OR 23.01)|99|11.98|12.077|12.155|12.069|0.32|7.64|0.024
strncmp (LI-PaRAD)|100|8.131|8.167|8.728|8.187|1.037|11.377|0.113
strncmp (GNU libc 2.34)|100|10.721|11.034|11.088|11.038|0.345|8.437|0.03
strncmp (Arm OR 23.01)|100|12.057|12.117|12.166|12.112|0.162|7.689|0.012
strncmp (LI-PaRAD)|101|8.164|8.168|8.469|8.223|1.101|11.441|0.124
strncmp (GNU libc 2.34)|101|10.796|10.98|11.034|10.99|0.257|8.559|0.022
