ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (GNU libc 2.34)|13|1.82|1.82|1.825|1.82|0.035|6.651|0.002
strlen (Arm OR 23.01)|13|4.515|4.517|4.668|4.537|0.977|2.669|0.026
strlen (LI-PaRAD)|14|1.825|1.828|1.833|1.828|0.099|7.132|0.007
strlen (GNU libc 2.34)|14|1.82|1.82|1.825|1.821|0.05|7.162|0.004
strlen (Arm OR 23.01)|14|4.515|4.517|4.667|4.536|1.032|2.875|0.029
strlen (LI-PaRAD)|15|1.825|1.828|1.833|1.828|0.09|7.642|0.007
strlen (GNU libc 2.34)|15|1.82|1.82|1.824|1.82|0.036|7.674|0.003
strlen (Arm OR 23.01)|15|4.515|4.516|4.666|4.533|0.888|3.082|0.027
strlen (LI-PaRAD)|16|1.82|1.821|1.826|1.821|0.044|8.182|0.004
strlen (GNU libc 2.34)|16|1.98|1.982|1.991|1.982|0.068|7.52|0.005
strlen (Arm OR 23.01)|16|4.816|4.818|5.098|4.831|1.049|3.085|0.031
strlen (LI-PaRAD)|17|1.82|1.82|1.934|1.824|1.019|8.682|0.084
strlen (GNU libc 2.34)|17|1.98|1.981|1.986|1.981|0.058|7.99|0.005
strlen (Arm OR 23.01)|17|4.816|4.818|5.006|4.82|0.401|3.285|0.013
strlen (LI-PaRAD)|18|1.82|1.82|1.822|1.82|0.027|9.209|0.002
strlen (GNU libc 2.34)|18|1.98|1.981|1.987|1.982|0.06|8.46|0.005
strlen (Arm OR 23.01)|18|4.816|4.817|5.088|4.826|0.88|3.474|0.029
strlen (LI-PaRAD)|19|1.82|1.821|1.831|1.821|0.068|9.718|0.007
strlen (GNU libc 2.34)|19|1.98|1.981|1.983|1.981|0.039|8.931|0.003
strlen (Arm OR 23.01)|19|4.816|4.818|5.076|4.823|0.728|3.669|0.026
strlen (LI-PaRAD)|20|1.82|1.82|1.825|1.821|0.044|10.231|0.004
strlen (GNU libc 2.34)|20|1.98|1.981|1.983|1.981|0.038|9.401|0.004
strlen (Arm OR 23.01)|20|4.816|4.818|5.03|4.82|0.439|3.865|0.016
strlen (LI-PaRAD)|21|1.82|1.82|1.822|1.821|0.027|10.743|0.003
strlen (GNU libc 2.34)|21|1.98|1.981|1.985|1.981|0.044|9.871|0.004
strlen (Arm OR 23.01)|21|4.816|4.817|4.821|4.817|0.018|4.06|0.001
strlen (LI-PaRAD)|22|1.82|1.82|1.822|1.82|0.027|11.255|0.003
strlen (GNU libc 2.34)|22|1.979|1.981|1.985|1.981|0.052|10.341|0.005
strlen (Arm OR 23.01)|22|4.816|4.818|5.1|4.826|0.893|4.246|0.036
strlen (LI-PaRAD)|23|1.82|1.82|1.825|1.82|0.037|11.767|0.004
strlen (GNU libc 2.34)|23|1.979|1.981|1.989|1.981|0.058|10.813|0.006
strlen (Arm OR 23.01)|23|4.816|4.818|4.972|4.819|0.318|4.445|0.014
strlen (LI-PaRAD)|24|1.82|1.82|1.825|1.82|0.042|12.278|0.005
strlen (GNU libc 2.34)|24|1.996|1.997|1.999|1.997|0.034|11.192|0.004
strlen (Arm OR 23.01)|24|4.816|4.818|4.943|4.82|0.295|4.638|0.013
strlen (LI-PaRAD)|25|1.82|1.82|1.821|1.82|0.026|12.791|0.003
strlen (GNU libc 2.34)|25|1.996|1.997|2.0|1.997|0.035|11.658|0.004
strlen (Arm OR 23.01)|25|4.816|4.817|4.966|4.819|0.309|4.832|0.015
strlen (LI-PaRAD)|26|1.82|1.82|1.823|1.821|0.034|13.301|0.004
strlen (GNU libc 2.34)|26|1.996|1.997|2.003|1.997|0.047|12.124|0.006
strlen (Arm OR 23.01)|26|4.816|4.817|5.117|4.82|0.62|5.024|0.029
strlen (LI-PaRAD)|27|1.82|1.821|1.825|1.821|0.036|13.811|0.005
strlen (GNU libc 2.34)|27|1.996|1.997|2.002|1.997|0.045|12.59|0.006
strlen (Arm OR 23.01)|27|4.816|4.817|5.117|4.829|1.07|5.208|0.053
strlen (LI-PaRAD)|28|1.82|1.82|1.826|1.821|0.045|14.323|0.006
strlen (GNU libc 2.34)|28|1.996|1.997|1.999|1.997|0.032|13.055|0.004
strlen (Arm OR 23.01)|28|4.816|4.817|5.011|4.819|0.401|5.411|0.021
strlen (LI-PaRAD)|29|1.82|1.82|1.825|1.821|0.038|14.835|0.006
strlen (GNU libc 2.34)|29|1.996|1.997|2.002|1.997|0.039|13.522|0.005
strlen (Arm OR 23.01)|29|4.816|4.817|4.841|4.817|0.054|5.606|0.003
strlen (LI-PaRAD)|30|1.82|1.82|1.826|1.82|0.044|15.349|0.007
strlen (GNU libc 2.34)|30|1.996|1.997|2.002|1.997|0.046|13.991|0.006
strlen (Arm OR 23.01)|30|4.816|4.817|5.059|4.821|0.521|5.796|0.029
strlen (LI-PaRAD)|31|1.82|1.82|1.822|1.821|0.027|15.858|0.004
strlen (GNU libc 2.34)|31|1.995|1.997|2.002|1.997|0.046|14.456|0.007
strlen (Arm OR 23.01)|31|4.816|4.817|5.001|4.821|0.446|5.988|0.026
strlen (LI-PaRAD)|32|1.899|1.907|1.916|1.907|0.116|15.63|0.018
strlen (GNU libc 2.34)|32|2.356|2.368|2.386|2.368|0.301|12.584|0.038
strlen (Arm OR 23.01)|32|5.718|5.721|6.021|5.734|0.74|5.198|0.037
strlen (LI-PaRAD)|33|1.896|1.917|1.923|1.913|0.321|16.067|0.052
strlen (GNU libc 2.34)|33|2.353|2.365|2.392|2.367|0.328|12.985|0.043
strlen (Arm OR 23.01)|33|5.719|5.721|6.001|5.726|0.52|5.368|0.027
strlen (LI-PaRAD)|34|1.898|1.911|1.92|1.912|0.308|16.558|0.051
strlen (GNU libc 2.34)|34|2.353|2.366|2.392|2.367|0.355|13.377|0.047
strlen (Arm OR 23.01)|34|5.719|5.721|6.022|5.729|0.747|5.527|0.039
strlen (LI-PaRAD)|35|1.899|1.918|1.92|1.914|0.283|17.029|0.048
strlen (GNU libc 2.34)|35|2.353|2.366|2.385|2.366|0.276|13.774|0.038
strlen (Arm OR 23.01)|35|5.72|5.721|6.022|5.727|0.554|5.692|0.03
strlen (LI-PaRAD)|36|1.897|1.908|1.921|1.911|0.345|17.542|0.06
strlen (GNU libc 2.34)|36|2.354|2.366|2.39|2.367|0.304|14.164|0.043
strlen (Arm OR 23.01)|36|5.719|5.721|5.811|5.727|0.359|5.854|0.021
strlen (LI-PaRAD)|37|1.906|1.913|1.92|1.912|0.288|18.018|0.052
strlen (GNU libc 2.34)|37|2.354|2.367|2.391|2.368|0.31|14.554|0.045
strlen (Arm OR 23.01)|37|5.719|5.721|5.81|5.724|0.261|6.02|0.016
strlen (LI-PaRAD)|38|1.898|1.913|1.92|1.912|0.306|18.506|0.057
strlen (GNU libc 2.34)|38|2.353|2.363|2.391|2.365|0.299|14.964|0.045
strlen (Arm OR 23.01)|38|5.719|5.721|5.924|5.731|0.541|6.175|0.033
strlen (LI-PaRAD)|39|1.897|1.907|1.919|1.91|0.321|19.012|0.061
strlen (GNU libc 2.34)|39|2.354|2.366|2.384|2.367|0.258|15.348|0.04
strlen (Arm OR 23.01)|39|5.719|5.721|5.81|5.722|0.176|6.347|0.011
strlen (LI-PaRAD)|40|1.897|1.916|1.923|1.913|0.325|19.475|0.063
strlen (GNU libc 2.34)|40|2.312|2.317|2.323|2.318|0.091|16.075|0.015
strlen (Arm OR 23.01)|40|5.719|5.721|5.91|5.725|0.403|6.507|0.026
strlen (LI-PaRAD)|41|1.901|1.908|1.92|1.911|0.282|19.981|0.056
strlen (GNU libc 2.34)|41|2.311|2.319|2.325|2.319|0.108|16.464|0.018
strlen (Arm OR 23.01)|41|5.719|5.721|5.81|5.724|0.243|6.671|0.016
strlen (LI-PaRAD)|42|1.904|1.908|1.919|1.911|0.273|20.468|0.056
strlen (GNU libc 2.34)|42|2.311|2.318|2.342|2.318|0.14|16.875|0.023
strlen (Arm OR 23.01)|42|5.72|5.722|6.043|5.731|0.666|6.826|0.044
strlen (LI-PaRAD)|43|1.897|1.907|1.919|1.91|0.292|20.97|0.061
strlen (GNU libc 2.34)|43|2.315|2.318|2.325|2.319|0.078|17.272|0.013
strlen (Arm OR 23.01)|43|5.72|5.721|5.999|5.729|0.601|6.99|0.041
strlen (LI-PaRAD)|44|1.905|1.907|1.92|1.911|0.295|21.442|0.063
strlen (GNU libc 2.34)|44|2.314|2.317|2.322|2.317|0.079|17.684|0.014
strlen (Arm OR 23.01)|44|5.719|5.721|5.752|5.721|0.056|7.162|0.004
strlen (LI-PaRAD)|45|1.905|1.917|1.921|1.913|0.287|21.905|0.063
strlen (GNU libc 2.34)|45|2.314|2.319|2.329|2.32|0.134|18.066|0.024
strlen (Arm OR 23.01)|45|5.719|5.721|5.811|5.726|0.315|7.32|0.023
strlen (LI-PaRAD)|46|1.903|1.917|1.92|1.913|0.289|22.396|0.065
strlen (GNU libc 2.34)|46|2.311|2.317|2.327|2.318|0.141|18.482|0.026
strlen (Arm OR 23.01)|46|5.719|5.721|5.811|5.728|0.366|7.479|0.027
strlen (LI-PaRAD)|47|1.904|1.908|1.92|1.911|0.286|22.907|0.066
strlen (GNU libc 2.34)|47|2.316|2.319|2.329|2.32|0.129|18.866|0.024
strlen (Arm OR 23.01)|47|5.72|5.722|6.043|5.73|0.67|7.639|0.049
strlen (LI-PaRAD)|48|2.629|2.704|2.734|2.69|1.504|16.622|0.251
strlen (GNU libc 2.34)|48|2.334|2.345|2.368|2.346|0.306|19.055|0.058
strlen (Arm OR 23.01)|48|6.02|6.022|6.173|6.037|0.636|7.406|0.046
strlen (LI-PaRAD)|49|2.654|2.726|2.732|2.705|1.022|16.872|0.173
strlen (GNU libc 2.34)|49|2.331|2.349|2.385|2.35|0.4|19.418|0.077
strlen (Arm OR 23.01)|49|6.02|6.022|6.172|6.039|0.682|7.557|0.051
strlen (LI-PaRAD)|50|2.654|2.728|2.733|2.707|1.035|17.206|0.179
strlen (GNU libc 2.34)|50|2.331|2.346|2.365|2.346|0.287|19.85|0.057
strlen (Arm OR 23.01)|50|6.02|6.023|6.174|6.041|0.735|7.708|0.056
strlen (LI-PaRAD)|51|2.654|2.73|2.734|2.718|0.857|17.475|0.152
strlen (GNU libc 2.34)|51|2.333|2.347|2.368|2.348|0.303|20.233|0.061
strlen (Arm OR 23.01)|51|6.02|6.023|6.173|6.037|0.588|7.868|0.046
strlen (LI-PaRAD)|52|2.654|2.726|2.732|2.709|1.021|17.88|0.184
strlen (GNU libc 2.34)|52|2.333|2.347|2.375|2.347|0.319|20.633|0.066
strlen (Arm OR 23.01)|52|6.02|6.022|6.172|6.04|0.659|8.019|0.052
strlen (LI-PaRAD)|53|2.655|2.726|2.732|2.711|0.925|18.211|0.17
strlen (GNU libc 2.34)|53|2.334|2.347|2.369|2.348|0.333|21.026|0.07
strlen (Arm OR 23.01)|53|6.02|6.022|6.171|6.034|0.536|8.18|0.043
strlen (LI-PaRAD)|54|2.653|2.73|2.737|2.723|0.64|18.467|0.12
strlen (GNU libc 2.34)|54|2.335|2.346|2.366|2.348|0.32|21.419|0.068
strlen (Arm OR 23.01)|54|6.021|6.023|6.172|6.042|0.724|8.324|0.059
strlen (LI-PaRAD)|55|2.649|2.73|2.733|2.718|0.877|18.85|0.168
strlen (GNU libc 2.34)|55|2.334|2.346|2.367|2.347|0.283|21.826|0.062
strlen (Arm OR 23.01)|55|6.02|6.022|6.173|6.033|0.608|8.49|0.051
strlen (LI-PaRAD)|56|2.645|2.727|2.732|2.705|1.086|19.286|0.211
strlen (GNU libc 2.34)|56|2.335|2.347|2.375|2.349|0.34|22.206|0.075
strlen (Arm OR 23.01)|56|6.02|6.023|6.173|6.039|0.617|8.637|0.052
strlen (LI-PaRAD)|57|2.654|2.704|2.732|2.696|1.152|19.693|0.227
strlen (GNU libc 2.34)|57|2.335|2.348|2.382|2.348|0.317|22.61|0.071
strlen (Arm OR 23.01)|57|6.02|6.022|6.173|6.044|0.774|8.783|0.067
strlen (LI-PaRAD)|58|2.655|2.727|2.735|2.709|1.103|19.944|0.222
strlen (GNU libc 2.34)|58|2.335|2.347|2.381|2.348|0.296|23.006|0.068
strlen (Arm OR 23.01)|58|6.02|6.022|6.173|6.043|0.702|8.939|0.062
strlen (LI-PaRAD)|59|2.656|2.73|2.735|2.722|0.687|20.184|0.141
strlen (GNU libc 2.34)|59|2.335|2.349|2.377|2.35|0.375|23.38|0.088
strlen (Arm OR 23.01)|59|6.02|6.023|6.173|6.049|0.842|9.085|0.075
strlen (LI-PaRAD)|60|2.652|2.706|2.732|2.697|1.164|20.719|0.242
strlen (GNU libc 2.34)|60|2.335|2.347|2.387|2.349|0.377|23.793|0.089
strlen (Arm OR 23.01)|60|6.021|6.023|6.172|6.04|0.715|9.252|0.065
strlen (LI-PaRAD)|61|2.652|2.729|2.732|2.71|1.085|20.966|0.23
strlen (GNU libc 2.34)|61|2.335|2.348|2.371|2.349|0.334|24.181|0.08
strlen (Arm OR 23.01)|61|6.02|6.022|6.171|6.046|0.757|9.398|0.07
strlen (LI-PaRAD)|62|2.661|2.73|2.735|2.724|0.565|21.194|0.122
strlen (GNU libc 2.34)|62|2.335|2.348|2.386|2.349|0.37|24.581|0.091
strlen (Arm OR 23.01)|62|6.02|6.023|6.173|6.043|0.69|9.556|0.065
strlen (LI-PaRAD)|63|2.652|2.7|2.735|2.694|1.235|21.779|0.269
strlen (GNU libc 2.34)|63|2.335|2.349|2.43|2.351|0.582|24.958|0.142
strlen (Arm OR 23.01)|63|6.02|6.023|6.173|6.035|0.53|9.723|0.051
strlen (LI-PaRAD)|64|2.857|2.875|2.898|2.873|0.307|20.75|0.064
strlen (GNU libc 2.34)|64|2.594|2.599|2.731|2.605|0.828|22.885|0.182
strlen (Arm OR 23.01)|64|6.923|7.025|7.158|7.012|0.792|8.5|0.067
strlen (LI-PaRAD)|65|2.858|2.875|2.901|2.874|0.288|21.061|0.061
strlen (GNU libc 2.34)|65|2.594|2.6|2.622|2.601|0.199|23.27|0.046
strlen (Arm OR 23.01)|65|6.923|7.026|7.375|7.027|1.076|8.615|0.091
strlen (LI-PaRAD)|66|2.859|2.874|2.905|2.874|0.367|21.386|0.078
strlen (GNU libc 2.34)|66|2.594|2.6|2.731|2.606|0.924|23.591|0.209
strlen (Arm OR 23.01)|66|6.924|7.026|7.327|7.02|0.926|8.757|0.08
strlen (LI-PaRAD)|67|2.807|2.869|2.936|2.869|0.437|21.747|0.095
strlen (GNU libc 2.34)|67|2.593|2.599|2.613|2.599|0.129|24.005|0.031
strlen (Arm OR 23.01)|67|6.924|7.026|7.291|7.016|0.795|8.895|0.07
strlen (LI-PaRAD)|68|2.858|2.876|2.907|2.877|0.373|22.016|0.082
strlen (GNU libc 2.34)|68|2.593|2.598|2.612|2.599|0.159|24.364|0.039
strlen (Arm OR 23.01)|68|6.924|7.028|7.226|7.026|0.926|9.015|0.083
strlen (LI-PaRAD)|69|2.857|2.873|2.906|2.872|0.355|22.377|0.079
strlen (GNU libc 2.34)|69|2.596|2.601|2.613|2.601|0.129|24.705|0.032
strlen (Arm OR 23.01)|69|6.923|7.034|7.375|7.031|0.933|9.14|0.084
strlen (LI-PaRAD)|70|2.811|2.873|2.907|2.872|0.455|22.699|0.104
strlen (GNU libc 2.34)|70|2.593|2.598|2.606|2.598|0.098|25.092|0.025
strlen (Arm OR 23.01)|70|6.925|7.027|7.198|7.019|0.734|9.289|0.068
strlen (LI-PaRAD)|71|2.841|2.875|2.894|2.873|0.351|23.014|0.081
strlen (GNU libc 2.34)|71|2.593|2.598|2.731|2.604|0.938|25.399|0.229
strlen (Arm OR 23.01)|71|6.923|7.026|7.201|7.015|0.759|9.426|0.072
strlen (LI-PaRAD)|72|2.846|2.868|2.962|2.869|0.539|23.376|0.124
strlen (GNU libc 2.34)|72|2.637|2.647|2.68|2.648|0.279|25.32|0.07
strlen (Arm OR 23.01)|72|6.923|7.025|7.218|7.008|0.825|9.569|0.079
strlen (LI-PaRAD)|73|2.851|2.869|3.034|2.877|0.943|23.634|0.215
strlen (GNU libc 2.34)|73|2.638|2.646|2.67|2.648|0.255|25.676|0.065
strlen (Arm OR 23.01)|73|6.923|7.033|7.2|7.022|0.821|9.682|0.08
strlen (LI-PaRAD)|74|2.844|2.869|3.034|2.873|0.977|23.993|0.227
strlen (GNU libc 2.34)|74|2.637|2.647|2.731|2.651|0.63|25.995|0.16
strlen (Arm OR 23.01)|74|6.924|7.026|7.208|7.017|0.795|9.822|0.078
strlen (LI-PaRAD)|75|2.849|2.869|2.929|2.871|0.434|24.329|0.105
strlen (GNU libc 2.34)|75|2.638|2.648|2.734|2.652|0.65|26.342|0.167
strlen (Arm OR 23.01)|75|6.923|7.025|7.376|7.02|1.048|9.951|0.103
strlen (LI-PaRAD)|76|2.846|2.871|2.885|2.867|0.37|24.687|0.091
strlen (GNU libc 2.34)|76|2.638|2.649|2.675|2.651|0.332|26.703|0.088
strlen (Arm OR 23.01)|76|6.923|7.027|7.168|7.016|0.724|10.089|0.073
strlen (LI-PaRAD)|77|2.85|2.87|2.935|2.874|0.555|24.951|0.138
strlen (GNU libc 2.34)|77|2.638|2.646|2.67|2.648|0.273|27.086|0.074
strlen (Arm OR 23.01)|77|6.924|7.025|7.376|7.023|1.276|10.212|0.127
strlen (LI-PaRAD)|78|2.844|2.86|3.033|2.863|0.875|25.373|0.213
strlen (GNU libc 2.34)|78|2.637|2.648|2.674|2.649|0.277|27.425|0.076
strlen (Arm OR 23.01)|78|6.924|7.025|7.226|7.014|0.858|10.357|0.088
strlen (LI-PaRAD)|79|2.85|2.868|3.034|2.872|0.816|25.621|0.203
strlen (GNU libc 2.34)|79|2.637|2.646|2.674|2.648|0.32|27.781|0.088
strlen (Arm OR 23.01)|79|6.923|7.025|7.11|7.008|0.751|10.499|0.079
strlen (LI-PaRAD)|80|3.362|3.367|3.449|3.369|0.269|22.115|0.058
strlen (GNU libc 2.34)|80|2.871|2.879|3.035|2.894|1.567|25.75|0.388
strlen (Arm OR 23.01)|80|7.225|7.227|7.527|7.239|0.65|10.293|0.065
strlen (LI-PaRAD)|81|3.319|3.363|3.385|3.357|0.424|22.475|0.096
strlen (GNU libc 2.34)|81|2.87|2.877|3.035|2.888|1.332|26.127|0.333
strlen (Arm OR 23.01)|81|7.226|7.228|7.528|7.231|0.417|10.433|0.042
strlen (LI-PaRAD)|82|3.34|3.366|3.484|3.367|0.377|22.679|0.083
strlen (GNU libc 2.34)|82|2.87|2.877|2.901|2.879|0.276|26.524|0.073
strlen (Arm OR 23.01)|82|7.225|7.227|7.528|7.243|0.815|10.544|0.083
strlen (LI-PaRAD)|83|3.322|3.363|3.697|3.378|2.407|22.894|0.508
strlen (GNU libc 2.34)|83|2.871|2.877|3.034|2.884|1.052|26.804|0.269
strlen (Arm OR 23.01)|83|7.225|7.227|7.513|7.235|0.528|10.684|0.055
strlen (LI-PaRAD)|84|3.342|3.366|3.42|3.367|0.242|23.234|0.056
strlen (GNU libc 2.34)|84|2.871|2.879|3.034|2.889|1.289|27.079|0.334
strlen (Arm OR 23.01)|84|7.225|7.227|7.528|7.249|0.941|10.793|0.099
strlen (LI-PaRAD)|85|3.318|3.363|3.461|3.362|0.42|23.548|0.098
strlen (GNU libc 2.34)|85|2.871|2.876|2.89|2.877|0.159|27.516|0.044
strlen (Arm OR 23.01)|85|7.225|7.227|7.526|7.233|0.534|10.945|0.056
strlen (LI-PaRAD)|86|3.359|3.367|3.382|3.368|0.121|23.778|0.029
strlen (GNU libc 2.34)|86|2.871|2.879|3.035|2.899|1.737|27.635|0.463
strlen (Arm OR 23.01)|86|7.224|7.227|7.527|7.243|0.818|11.06|0.088
strlen (LI-PaRAD)|87|3.337|3.368|3.406|3.37|0.245|24.043|0.059
strlen (GNU libc 2.34)|87|2.871|2.877|2.898|2.879|0.229|28.144|0.064
strlen (Arm OR 23.01)|87|7.225|7.227|7.529|7.255|1.08|11.169|0.117
strlen (LI-PaRAD)|88|3.339|3.373|3.398|3.37|0.248|24.316|0.06
strlen (GNU libc 2.34)|88|2.877|2.884|3.035|2.89|0.918|28.358|0.249
strlen (Arm OR 23.01)|88|7.224|7.226|7.241|7.226|0.028|11.341|0.003
strlen (LI-PaRAD)|89|3.337|3.372|3.716|3.384|2.108|24.507|0.477
strlen (GNU libc 2.34)|89|2.877|2.884|3.034|2.89|0.886|28.687|0.244
strlen (Arm OR 23.01)|89|7.224|7.226|7.315|7.229|0.203|11.466|0.023
strlen (LI-PaRAD)|90|3.337|3.372|3.38|3.37|0.269|24.872|0.067
strlen (GNU libc 2.34)|90|2.877|2.884|3.036|2.894|1.234|28.97|0.343
strlen (Arm OR 23.01)|90|7.224|7.226|7.318|7.228|0.154|11.597|0.018
strlen (LI-PaRAD)|91|3.287|3.374|3.392|3.37|0.408|25.151|0.104
strlen (GNU libc 2.34)|91|2.877|2.884|3.039|2.896|1.34|29.268|0.377
strlen (Arm OR 23.01)|91|7.224|7.226|7.338|7.232|0.291|11.719|0.034
strlen (LI-PaRAD)|92|3.338|3.373|3.453|3.372|0.426|25.412|0.107
strlen (GNU libc 2.34)|92|2.876|2.882|3.034|2.887|0.855|29.679|0.243
strlen (Arm OR 23.01)|92|7.224|7.226|7.337|7.227|0.161|11.855|0.019
strlen (LI-PaRAD)|93|3.337|3.371|3.379|3.368|0.303|25.715|0.078
strlen (GNU libc 2.34)|93|2.877|2.884|3.034|2.889|0.881|29.981|0.254
strlen (Arm OR 23.01)|93|7.224|7.226|7.828|7.236|0.856|11.971|0.095
strlen (LI-PaRAD)|94|3.287|3.373|3.384|3.37|0.364|25.981|0.096
strlen (GNU libc 2.34)|94|2.877|2.884|3.035|2.89|0.881|30.298|0.256
strlen (Arm OR 23.01)|94|7.224|7.226|7.342|7.229|0.243|12.11|0.029
strlen (LI-PaRAD)|95|3.338|3.372|3.379|3.37|0.248|26.252|0.065
strlen (GNU libc 2.34)|95|2.877|2.883|3.034|2.887|0.757|30.646|0.222
strlen (Arm OR 23.01)|95|7.224|7.226|7.339|7.229|0.232|12.239|0.028
strlen (LI-PaRAD)|96|3.701|3.721|3.736|3.723|0.196|24.012|0.047
strlen (GNU libc 2.34)|96|3.027|3.042|3.053|3.042|0.102|29.39|0.03
strlen (Arm OR 23.01)|96|8.132|8.281|8.582|8.339|1.085|10.723|0.115
strlen (LI-PaRAD)|97|3.69|3.724|3.739|3.724|0.255|24.257|0.062
strlen (GNU libc 2.34)|97|3.038|3.042|3.056|3.043|0.112|29.689|0.033
strlen (Arm OR 23.01)|97|8.127|8.347|8.525|8.345|0.903|10.826|0.098
strlen (LI-PaRAD)|98|3.701|3.721|3.739|3.723|0.187|24.512|0.046
strlen (GNU libc 2.34)|98|3.037|3.042|3.056|3.043|0.116|29.996|0.035
strlen (Arm OR 23.01)|98|8.167|8.377|8.574|8.371|0.958|10.904|0.104
strlen (LI-PaRAD)|99|3.697|3.722|3.753|3.725|0.204|24.753|0.05
strlen (GNU libc 2.34)|99|3.039|3.042|3.054|3.043|0.074|30.303|0.023
strlen (Arm OR 23.01)|99|8.138|8.364|8.578|8.357|0.874|11.034|0.097
strlen (LI-PaRAD)|100|3.691|3.721|3.736|3.722|0.219|25.02|0.055
strlen (GNU libc 2.34)|100|3.037|3.042|3.058|3.042|0.102|30.613|0.031
strlen (Arm OR 23.01)|100|8.179|8.349|8.579|8.344|0.914|11.162|0.102
strlen (LI-PaRAD)|101|3.692|3.721|3.742|3.723|0.214|25.264|0.054
strlen (GNU libc 2.34)|101|3.038|3.042|3.047|3.042|0.046|30.921|0.014
strlen (Arm OR 23.01)|101|8.156|8.369|8.581|8.355|0.94|11.259|0.106
strlen (LI-PaRAD)|102|3.701|3.722|3.742|3.724|0.218|25.508|0.056
strlen (GNU libc 2.34)|102|3.039|3.042|3.057|3.043|0.099|31.221|0.031
strlen (Arm OR 23.01)|102|8.129|8.353|8.576|8.357|0.92|11.368|0.104
strlen (LI-PaRAD)|103|3.691|3.724|3.742|3.725|0.243|25.753|0.063
strlen (GNU libc 2.34)|103|3.038|3.042|3.045|3.042|0.041|31.534|0.013
strlen (Arm OR 23.01)|103|8.158|8.342|8.563|8.345|0.926|11.496|0.106
