ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (Arm OR 23.01)|43|5.952|5.955|5.957|5.955|0.015|6.725|0.001
strchr (LI-PaRAD)|44|3.421|3.421|3.426|3.421|0.025|11.977|0.003
strchr (GNU libc 2.34)|44|2.178|2.179|2.183|2.179|0.047|18.802|0.009
strchr (Arm OR 23.01)|44|5.953|5.955|5.959|5.955|0.017|6.881|0.001
strchr (LI-PaRAD)|45|3.4|3.422|3.472|3.423|0.186|12.245|0.023
strchr (GNU libc 2.34)|45|2.178|2.179|2.182|2.18|0.041|19.229|0.008
strchr (Arm OR 23.01)|45|5.953|5.956|5.961|5.956|0.017|7.037|0.001
strchr (LI-PaRAD)|46|3.421|3.422|3.471|3.423|0.145|12.517|0.018
strchr (GNU libc 2.34)|46|2.178|2.179|2.185|2.18|0.051|19.653|0.01
strchr (Arm OR 23.01)|46|5.954|5.956|5.958|5.956|0.014|7.193|0.001
strchr (LI-PaRAD)|47|3.421|3.422|3.446|3.422|0.073|12.791|0.009
strchr (GNU libc 2.34)|47|2.178|2.179|2.188|2.18|0.065|20.082|0.013
strchr (Arm OR 23.01)|47|5.953|5.955|5.957|5.955|0.014|7.35|0.001
strchr (LI-PaRAD)|48|4.247|4.283|4.358|4.28|0.459|10.444|0.048
strchr (GNU libc 2.34)|48|2.823|2.878|2.891|2.878|0.21|15.533|0.033
strchr (Arm OR 23.01)|48|6.37|6.373|6.379|6.373|0.019|7.015|0.001
strchr (LI-PaRAD)|49|4.239|4.283|4.309|4.282|0.423|10.659|0.045
strchr (GNU libc 2.34)|49|2.884|2.885|2.955|2.887|0.413|15.805|0.064
strchr (Arm OR 23.01)|49|6.37|6.372|6.377|6.372|0.016|7.162|0.001
strchr (LI-PaRAD)|50|4.247|4.286|4.31|4.282|0.398|10.874|0.043
strchr (GNU libc 2.34)|50|2.884|2.956|2.959|2.953|0.413|15.768|0.067
strchr (Arm OR 23.01)|50|6.371|6.373|6.375|6.372|0.015|7.307|0.001
strchr (LI-PaRAD)|51|4.248|4.288|4.46|4.285|0.571|11.086|0.062
strchr (GNU libc 2.34)|51|2.955|2.956|2.96|2.956|0.029|16.069|0.005
strchr (Arm OR 23.01)|51|6.37|6.373|6.376|6.373|0.016|7.453|0.001
strchr (LI-PaRAD)|52|4.248|4.284|4.378|4.28|0.449|11.314|0.051
strchr (GNU libc 2.34)|52|2.885|2.955|2.96|2.935|1.1|16.504|0.183
strchr (Arm OR 23.01)|52|6.37|6.372|6.376|6.372|0.016|7.6|0.001
strchr (LI-PaRAD)|53|4.247|4.284|4.313|4.282|0.414|11.529|0.048
strchr (GNU libc 2.34)|53|2.884|2.955|2.961|2.94|1.008|16.792|0.172
strchr (Arm OR 23.01)|53|6.37|6.373|6.375|6.373|0.017|7.745|0.001
strchr (LI-PaRAD)|54|4.248|4.284|4.308|4.281|0.407|11.749|0.048
strchr (GNU libc 2.34)|54|2.884|2.955|2.958|2.926|1.187|17.188|0.205
strchr (Arm OR 23.01)|54|6.371|6.373|6.376|6.373|0.015|7.892|0.001
strchr (LI-PaRAD)|55|4.248|4.278|4.308|4.278|0.388|11.973|0.046
strchr (GNU libc 2.34)|55|2.884|2.956|2.96|2.946|0.828|17.386|0.147
strchr (Arm OR 23.01)|55|6.37|6.373|6.374|6.373|0.014|8.038|0.001
strchr (LI-PaRAD)|56|4.186|4.215|4.245|4.214|0.416|12.376|0.052
strchr (GNU libc 2.34)|56|2.884|2.955|2.958|2.926|1.197|17.825|0.214
strchr (Arm OR 23.01)|56|6.37|6.372|6.375|6.372|0.017|8.185|0.001
strchr (LI-PaRAD)|57|4.185|4.216|4.245|4.216|0.413|12.593|0.052
strchr (GNU libc 2.34)|57|2.955|2.956|2.966|2.957|0.048|17.954|0.009
strchr (Arm OR 23.01)|57|6.37|6.372|6.374|6.372|0.014|8.331|0.001
strchr (LI-PaRAD)|58|4.186|4.217|4.245|4.214|0.387|12.818|0.05
