        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcpy (Arm OR 23.01) |          44 |          2.559 |          2.562 |          2.567 |          2.562 |          0.082 |         15.994 |          0.013 |
             memcpy (LI-PaRAD) |          44 |          2.695 |          2.697 |          2.704 |          2.697 |          0.077 |         15.195 |          0.012 |      -4.99%
         memcpy (Arm OR 23.01) |          45 |          2.567 |          2.570 |          2.576 |          2.571 |          0.079 |         16.301 |          0.013 |
             memcpy (LI-PaRAD) |          45 |          2.695 |          2.697 |          2.882 |          2.699 |          0.686 |         15.531 |          0.100 |      -4.72%
         memcpy (Arm OR 23.01) |          46 |          2.383 |          2.561 |          2.568 |          2.557 |          1.012 |         16.753 |          0.180 |
             memcpy (LI-PaRAD) |          46 |          2.695 |          2.697 |          2.701 |          2.697 |          0.071 |         15.886 |          0.011 |      -5.16%
         memcpy (Arm OR 23.01) |          47 |          2.568 |          2.571 |          2.759 |          2.573 |          0.729 |         17.013 |          0.116 |
             memcpy (LI-PaRAD) |          47 |          2.695 |          2.697 |          2.701 |          2.697 |          0.068 |         16.232 |          0.011 |      -4.59%
         memcpy (Arm OR 23.01) |          48 |          2.423 |          2.644 |          2.668 |          2.635 |          1.442 |         16.967 |          0.260 |
             memcpy (LI-PaRAD) |          48 |          2.694 |          2.697 |          2.729 |          2.697 |          0.138 |         16.575 |          0.023 |      -2.29%
         memcpy (Arm OR 23.01) |          49 |          2.611 |          2.617 |          2.803 |          2.622 |          0.957 |         17.409 |          0.158 |
             memcpy (LI-PaRAD) |          49 |          2.695 |          2.696 |          2.705 |          2.697 |          0.080 |         16.921 |          0.014 |      -2.79%
         memcpy (Arm OR 23.01) |          50 |          2.667 |          2.671 |          2.727 |          2.672 |          0.296 |         17.428 |          0.051 |
             memcpy (LI-PaRAD) |          50 |          2.695 |          2.697 |          2.701 |          2.697 |          0.076 |         17.267 |          0.013 |      -0.92%
