        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         strlen (Arm OR 23.01) |           1 |          6.067 |          6.227 |          6.407 |          6.224 |          0.946 |          0.150 |          0.001 |
             strlen (LI-PaRAD) |           1 |          2.309 |          2.311 |          2.424 |          2.318 |          1.009 |          0.402 |          0.004 |    +168.52%
         strlen (Arm OR 23.01) |           2 |          6.072 |          6.227 |          6.445 |          6.224 |          1.081 |          0.299 |          0.003 |
             strlen (LI-PaRAD) |           2 |          2.309 |          2.311 |          2.425 |          2.318 |          1.068 |          0.803 |          0.008 |    +168.47%
         strlen (Arm OR 23.01) |           3 |          6.111 |          6.199 |          6.433 |          6.218 |          1.036 |          0.449 |          0.005 |
             strlen (LI-PaRAD) |           3 |          2.310 |          2.311 |          2.441 |          2.317 |          0.943 |          1.206 |          0.011 |    +168.31%
         strlen (Arm OR 23.01) |           4 |          6.088 |          6.205 |          6.357 |          6.214 |          0.983 |          0.600 |          0.006 |
             strlen (LI-PaRAD) |           4 |          2.310 |          2.311 |          2.454 |          2.314 |          0.714 |          1.610 |          0.011 |    +168.51%
         strlen (Arm OR 23.01) |           5 |          6.064 |          6.201 |          6.421 |          6.211 |          0.993 |          0.750 |          0.007 |
             strlen (LI-PaRAD) |           5 |          2.310 |          2.311 |          2.455 |          2.318 |          1.097 |          2.009 |          0.021 |    +167.91%
         strlen (Arm OR 23.01) |           6 |          6.067 |          6.218 |          6.452 |          6.225 |          1.051 |          0.898 |          0.009 |
             strlen (LI-PaRAD) |           6 |          2.309 |          2.311 |          2.424 |          2.316 |          0.854 |          2.413 |          0.020 |    +168.78%
         strlen (Arm OR 23.01) |           7 |          6.067 |          6.226 |          6.449 |          6.232 |          1.292 |          1.046 |          0.013 |
             strlen (LI-PaRAD) |           7 |          2.309 |          2.311 |          2.357 |          2.312 |          0.286 |          2.819 |          0.008 |    +169.48%
         strlen (Arm OR 23.01) |           8 |          6.079 |          6.209 |          6.422 |          6.213 |          1.026 |          1.199 |          0.012 |
             strlen (LI-PaRAD) |           8 |          2.310 |          2.311 |          2.456 |          2.316 |          0.968 |          3.217 |          0.030 |    +168.20%
         strlen (Arm OR 23.01) |           9 |          6.079 |          6.213 |          6.363 |          6.219 |          1.088 |          1.348 |          0.015 |
             strlen (LI-PaRAD) |           9 |          2.310 |          2.311 |          2.443 |          2.319 |          1.146 |          3.614 |          0.040 |    +168.14%
         strlen (Arm OR 23.01) |          10 |          6.078 |          6.230 |          6.471 |          6.228 |          1.190 |          1.496 |          0.018 |
             strlen (LI-PaRAD) |          10 |          2.310 |          2.311 |          2.442 |          2.319 |          1.003 |          4.017 |          0.039 |    +168.59%
         strlen (Arm OR 23.01) |          11 |          6.068 |          6.212 |          6.423 |          6.216 |          1.024 |          1.648 |          0.017 |
             strlen (LI-PaRAD) |          11 |          2.310 |          2.311 |          2.464 |          2.315 |          0.759 |          4.426 |          0.032 |    +168.53%
