        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           1 |          2.380 |          2.421 |          2.437 |          2.421 |          0.271 |          0.385 |          0.001 |
             strcmp (LI-PaRAD) |           1 |          3.785 |          3.788 |          3.791 |          3.788 |          0.042 |          0.246 |          0.000 |     -36.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           2 |          2.695 |          2.696 |          2.706 |          2.697 |          0.086 |          0.691 |          0.001 |
             strcmp (LI-PaRAD) |           2 |          3.785 |          3.788 |          3.796 |          3.788 |          0.050 |          0.492 |          0.000 |     -28.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           3 |          2.695 |          2.696 |          2.701 |          2.697 |          0.074 |          1.036 |          0.001 |
             strcmp (LI-PaRAD) |           3 |          3.784 |          3.788 |          3.792 |          3.788 |          0.040 |          0.738 |          0.000 |     -28.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           4 |          2.695 |          2.697 |          2.702 |          2.697 |          0.072 |          1.381 |          0.001 |
             strcmp (LI-PaRAD) |           4 |          3.784 |          3.788 |          3.792 |          3.788 |          0.041 |          0.983 |          0.000 |     -28.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           5 |          2.695 |          2.696 |          2.701 |          2.697 |          0.073 |          1.727 |          0.001 |
             strcmp (LI-PaRAD) |           5 |          3.784 |          3.788 |          3.791 |          3.788 |          0.043 |          1.229 |          0.001 |     -28.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           6 |          2.695 |          2.697 |          2.701 |          2.697 |          0.070 |          2.072 |          0.001 |
             strcmp (LI-PaRAD) |           6 |          3.784 |          3.788 |          3.791 |          3.788 |          0.040 |          1.475 |          0.001 |     -28.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           7 |          2.694 |          2.696 |          2.710 |          2.697 |          0.085 |          2.417 |          0.002 |
             strcmp (LI-PaRAD) |           7 |          3.784 |          3.788 |          3.792 |          3.788 |          0.045 |          1.721 |          0.001 |     -28.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           8 |          3.079 |          3.082 |          3.221 |          3.084 |          0.457 |          2.416 |          0.011 |
             strcmp (LI-PaRAD) |           8 |          3.784 |          3.788 |          6.989 |          3.820 |          8.336 |          1.958 |          0.090 |     -19.28%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |           9 |          3.079 |          3.082 |          3.122 |          3.083 |          0.178 |          2.719 |          0.005 |
             strcmp (LI-PaRAD) |           9 |          3.784 |          3.788 |          3.791 |          3.788 |          0.038 |          2.213 |          0.001 |     -18.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strcmp (GNU libc 2.39) |          10 |          3.079 |          3.082 |          3.086 |          3.082 |          0.064 |          3.022 |          0.002 |
             strcmp (LI-PaRAD) |          10 |          3.785 |          3.788 |          3.800 |          3.788 |          0.052 |          2.458 |          0.001 |     -18.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
