        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcmp (Arm OR 23.01) |           1 |          2.694 |          2.698 |          2.984 |          2.728 |          2.279 |          0.342 |          0.007 |
             memcmp (LI-PaRAD) |           1 |          3.079 |          3.081 |          3.087 |          3.082 |          0.072 |          0.302 |          0.000 |     -11.48%
         memcmp (Arm OR 23.01) |           2 |          2.694 |          2.697 |          2.897 |          2.724 |          2.306 |          0.684 |          0.015 |
             memcmp (LI-PaRAD) |           2 |          3.079 |          3.082 |          3.086 |          3.082 |          0.063 |          0.604 |          0.000 |     -11.60%
         memcmp (Arm OR 23.01) |           3 |          2.694 |          2.697 |          2.897 |          2.715 |          2.040 |          1.029 |          0.020 |
             memcmp (LI-PaRAD) |           3 |          3.079 |          3.082 |          3.116 |          3.082 |          0.130 |          0.906 |          0.001 |     -11.91%
         memcmp (Arm OR 23.01) |           4 |          2.694 |          2.697 |          2.941 |          2.718 |          2.023 |          1.371 |          0.026 |
             memcmp (LI-PaRAD) |           4 |          3.079 |          3.082 |          3.090 |          3.082 |          0.074 |          1.209 |          0.001 |     -11.83%
         memcmp (Arm OR 23.01) |           5 |          2.694 |          2.698 |          2.905 |          2.724 |          2.166 |          1.710 |          0.036 |
             memcmp (LI-PaRAD) |           5 |          3.079 |          3.082 |          3.086 |          3.082 |          0.067 |          1.511 |          0.001 |     -11.61%
         memcmp (Arm OR 23.01) |           6 |          2.694 |          2.697 |          2.895 |          2.728 |          2.395 |          2.049 |          0.047 |
             memcmp (LI-PaRAD) |           6 |          3.079 |          3.082 |          3.089 |          3.082 |          0.068 |          1.813 |          0.001 |     -11.48%
         memcmp (Arm OR 23.01) |           7 |          2.694 |          2.697 |          2.896 |          2.715 |          1.909 |          2.402 |          0.044 |
             memcmp (LI-PaRAD) |           7 |          3.079 |          3.082 |          3.090 |          3.082 |          0.075 |          2.115 |          0.002 |     -11.91%
         memcmp (Arm OR 23.01) |           8 |          2.694 |          2.698 |          2.891 |          2.708 |          1.450 |          2.751 |          0.038 |
             memcmp (LI-PaRAD) |           8 |          3.079 |          3.082 |          3.086 |          3.082 |          0.066 |          2.418 |          0.002 |     -12.12%
         memcmp (Arm OR 23.01) |           9 |          2.694 |          2.698 |          2.897 |          2.723 |          2.337 |          3.080 |          0.069 |
             memcmp (LI-PaRAD) |           9 |          3.079 |          3.082 |          3.126 |          3.082 |          0.159 |          2.719 |          0.004 |     -11.66%
         memcmp (Arm OR 23.01) |          10 |          2.694 |          2.698 |          2.935 |          2.716 |          1.968 |          3.430 |          0.064 |
             memcmp (LI-PaRAD) |          10 |          3.079 |          3.082 |          3.089 |          3.082 |          0.070 |          3.022 |          0.002 |     -11.88%
         memcmp (Arm OR 23.01) |          11 |          2.694 |          2.698 |          2.964 |          2.721 |          2.204 |          3.766 |          0.079 |
             memcmp (LI-PaRAD) |          11 |          3.079 |          3.082 |          3.086 |          3.082 |          0.068 |          3.324 |          0.002 |     -11.71%
         memcmp (Arm OR 23.01) |          12 |          2.694 |          2.697 |          2.983 |          2.716 |          2.072 |          4.117 |          0.080 |
             memcmp (LI-PaRAD) |          12 |          3.079 |          3.082 |          3.086 |          3.082 |          0.066 |          3.626 |          0.002 |     -11.89%
         memcmp (Arm OR 23.01) |          13 |          2.694 |          2.697 |          2.969 |          2.729 |          2.478 |          4.438 |          0.105 |
             memcmp (LI-PaRAD) |          13 |          3.079 |          3.082 |          3.085 |          3.082 |          0.065 |          3.928 |          0.003 |     -11.44%
         memcmp (Arm OR 23.01) |          14 |          2.694 |          2.698 |          2.981 |          2.738 |          2.701 |          4.766 |          0.123 |
             memcmp (LI-PaRAD) |          14 |          3.079 |          3.082 |          3.086 |          3.082 |          0.068 |          4.230 |          0.003 |     -11.17%
         memcmp (Arm OR 23.01) |          15 |          2.694 |          2.698 |          2.894 |          2.726 |          2.183 |          5.127 |          0.108 |
             memcmp (LI-PaRAD) |          15 |          3.079 |          3.082 |          3.086 |          3.082 |          0.066 |          4.533 |          0.003 |     -11.56%
         memcmp (Arm OR 23.01) |          16 |          2.694 |          2.697 |          2.908 |          2.717 |          1.860 |          5.486 |          0.098 |
             memcmp (LI-PaRAD) |          16 |          3.079 |          3.082 |          3.086 |          3.082 |          0.067 |          4.835 |          0.003 |     -11.84%
         memcmp (Arm OR 23.01) |          17 |          2.694 |          2.697 |          2.894 |          2.714 |          1.591 |          5.834 |          0.089 |
             memcmp (LI-PaRAD) |          17 |          3.079 |          3.081 |          3.087 |          3.082 |          0.064 |          5.138 |          0.003 |     -11.91%
         memcmp (Arm OR 23.01) |          18 |          2.694 |          2.698 |          2.896 |          2.716 |          1.869 |          6.175 |          0.110 |
             memcmp (LI-PaRAD) |          18 |          3.079 |          3.082 |          3.086 |          3.082 |          0.066 |          5.440 |          0.004 |     -11.87%
         memcmp (Arm OR 23.01) |          19 |          2.694 |          2.698 |          2.945 |          2.726 |          2.484 |          6.494 |          0.154 |
