        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strncpy (Arm OR 23.01) |           1 |          4.700 |          4.715 |          4.785 |          4.736 |          0.694 |          0.197 |          0.001 |
            strncpy (LI-PaRAD) |           1 |          2.308 |          2.311 |          2.317 |          2.312 |          0.088 |          0.403 |          0.000 |    +104.83%
        strncpy (Arm OR 23.01) |           2 |          4.700 |          4.712 |          4.765 |          4.728 |          0.546 |          0.394 |          0.002 |
            strncpy (LI-PaRAD) |           2 |          2.308 |          2.311 |          2.344 |          2.312 |          0.160 |          0.806 |          0.001 |    +104.53%
        strncpy (Arm OR 23.01) |           3 |          4.701 |          4.722 |          4.746 |          4.722 |          0.110 |          0.592 |          0.001 |
            strncpy (LI-PaRAD) |           3 |          2.308 |          2.311 |          2.321 |          2.312 |          0.100 |          1.208 |          0.001 |    +104.23%
        strncpy (Arm OR 23.01) |           4 |          4.620 |          4.623 |          4.630 |          4.623 |          0.043 |          0.806 |          0.000 |
            strncpy (LI-PaRAD) |           4 |          2.308 |          2.311 |          2.316 |          2.311 |          0.078 |          1.612 |          0.001 |    +100.01%
        strncpy (Arm OR 23.01) |           5 |          4.620 |          4.623 |          4.630 |          4.623 |          0.044 |          1.007 |          0.000 |
            strncpy (LI-PaRAD) |           5 |          2.308 |          2.311 |          2.322 |          2.312 |          0.106 |          2.014 |          0.002 |     +99.97%
        strncpy (Arm OR 23.01) |           6 |          4.621 |          4.623 |          4.629 |          4.623 |          0.046 |          1.209 |          0.001 |
            strncpy (LI-PaRAD) |           6 |          2.308 |          2.311 |          2.316 |          2.311 |          0.079 |          2.417 |          0.002 |    +100.01%
        strncpy (Arm OR 23.01) |           7 |          4.620 |          4.623 |          4.628 |          4.623 |          0.043 |          1.410 |          0.001 |
            strncpy (LI-PaRAD) |           7 |          2.308 |          2.311 |          2.319 |          2.312 |          0.089 |          2.820 |          0.002 |     +99.98%
        strncpy (Arm OR 23.01) |           8 |          4.321 |          4.364 |          4.404 |          4.364 |          0.411 |          1.707 |          0.007 |
            strncpy (LI-PaRAD) |           8 |          2.308 |          2.311 |          2.317 |          2.312 |          0.087 |          3.223 |          0.003 |     +88.79%
        strncpy (Arm OR 23.01) |           9 |          4.334 |          4.373 |          4.403 |          4.372 |          0.371 |          1.917 |          0.007 |
            strncpy (LI-PaRAD) |           9 |          2.308 |          2.311 |          2.318 |          2.312 |          0.096 |          3.626 |          0.003 |     +89.11%
        strncpy (Arm OR 23.01) |          10 |          4.322 |          4.363 |          4.399 |          4.365 |          0.365 |          2.133 |          0.008 |
            strncpy (LI-PaRAD) |          10 |          2.308 |          2.311 |          2.317 |          2.312 |          0.084 |          4.029 |          0.003 |     +88.85%
        strncpy (Arm OR 23.01) |          11 |          4.331 |          4.372 |          4.410 |          4.372 |          0.355 |          2.343 |          0.008 |
            strncpy (LI-PaRAD) |          11 |          2.308 |          2.311 |          2.321 |          2.312 |          0.110 |          4.431 |          0.005 |     +89.09%
        strncpy (Arm OR 23.01) |          12 |          4.320 |          4.362 |          4.398 |          4.361 |          0.385 |          2.563 |          0.010 |
            strncpy (LI-PaRAD) |          12 |          2.308 |          2.311 |          2.317 |          2.312 |          0.089 |          4.835 |          0.004 |     +88.66%
        strncpy (Arm OR 23.01) |          13 |          4.337 |          4.371 |          4.403 |          4.370 |          0.379 |          2.770 |          0.010 |
            strncpy (LI-PaRAD) |          13 |          2.308 |          2.311 |          2.319 |          2.312 |          0.103 |          5.237 |          0.005 |     +89.03%
        strncpy (Arm OR 23.01) |          14 |          4.330 |          4.366 |          4.400 |          4.364 |          0.378 |          2.988 |          0.011 |
            strncpy (LI-PaRAD) |          14 |          2.308 |          2.311 |          2.317 |          2.312 |          0.093 |          5.641 |          0.005 |     +88.79%
        strncpy (Arm OR 23.01) |          15 |          4.327 |          4.372 |          4.410 |          4.371 |          0.400 |          3.196 |          0.013 |
            strncpy (LI-PaRAD) |          15 |          2.308 |          2.311 |          2.322 |          2.312 |          0.117 |          6.041 |          0.007 |     +89.02%
        strncpy (Arm OR 23.01) |          16 |          3.890 |          3.975 |          4.003 |          3.972 |          0.458 |          3.752 |          0.017 |
            strncpy (LI-PaRAD) |          16 |          2.308 |          2.311 |          2.316 |          2.312 |          0.086 |          6.446 |          0.006 |     +71.81%
        strncpy (Arm OR 23.01) |          17 |          5.655 |          5.689 |          5.740 |          5.688 |          0.284 |          2.784 |          0.008 |
            strncpy (LI-PaRAD) |          17 |          2.308 |          2.312 |          2.319 |          2.312 |          0.099 |          6.848 |          0.007 |    +146.01%
        strncpy (Arm OR 23.01) |          18 |          5.619 |          5.651 |          5.672 |          5.649 |          0.252 |          2.968 |          0.007 |
            strncpy (LI-PaRAD) |          18 |          2.308 |          2.311 |          2.317 |          2.312 |          0.095 |          7.252 |          0.007 |    +144.37%
        strncpy (Arm OR 23.01) |          19 |          5.653 |          5.686 |          5.733 |          5.685 |          0.257 |          3.113 |          0.008 |
