        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           1 |          2.386 |          2.390 |          2.396 |          2.390 |          0.103 |          0.390 |          0.000 |
            strrchr (LI-PaRAD) |           1 |          4.990 |          5.208 |          5.443 |          5.206 |          2.162 |          0.179 |          0.004 |     -54.09%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           2 |          3.079 |          3.082 |          3.088 |          3.082 |          0.063 |          0.604 |          0.000 |
            strrchr (LI-PaRAD) |           2 |          4.990 |          5.163 |          5.446 |          5.179 |          2.045 |          0.360 |          0.007 |     -40.49%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           3 |          3.079 |          3.082 |          3.086 |          3.082 |          0.063 |          0.907 |          0.001 |
            strrchr (LI-PaRAD) |           3 |          4.994 |          5.162 |          5.409 |          5.178 |          1.949 |          0.540 |          0.010 |     -40.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           4 |          3.079 |          3.082 |          3.085 |          3.082 |          0.062 |          1.209 |          0.001 |
            strrchr (LI-PaRAD) |           4 |          5.012 |          5.138 |          5.450 |          5.162 |          2.031 |          0.722 |          0.014 |     -40.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           5 |          3.079 |          3.082 |          3.085 |          3.082 |          0.061 |          1.511 |          0.001 |
            strrchr (LI-PaRAD) |           5 |          4.991 |          5.191 |          5.409 |          5.183 |          2.006 |          0.899 |          0.018 |     -40.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           6 |          3.079 |          3.082 |          3.098 |          3.082 |          0.082 |          1.813 |          0.001 |
            strrchr (LI-PaRAD) |           6 |          4.914 |          5.117 |          5.392 |          5.122 |          1.762 |          1.091 |          0.019 |     -39.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           7 |          3.079 |          3.082 |          3.086 |          3.082 |          0.066 |          2.115 |          0.001 |
            strrchr (LI-PaRAD) |           7 |          5.016 |          5.185 |          5.407 |          5.189 |          2.078 |          1.257 |          0.026 |     -40.61%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           8 |          3.079 |          3.082 |          3.098 |          3.082 |          0.076 |          2.418 |          0.002 |
            strrchr (LI-PaRAD) |           8 |          4.970 |          5.190 |          5.436 |          5.180 |          2.228 |          1.439 |          0.032 |     -40.50%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |           9 |          3.079 |          3.082 |          3.087 |          3.082 |          0.064 |          2.720 |          0.002 |
            strrchr (LI-PaRAD) |           9 |          4.966 |          5.210 |          5.437 |          5.201 |          2.194 |          1.612 |          0.035 |     -40.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |          10 |          3.079 |          3.082 |          3.086 |          3.082 |          0.061 |          3.022 |          0.002 |
            strrchr (LI-PaRAD) |          10 |          5.004 |          5.189 |          5.437 |          5.199 |          2.037 |          1.792 |          0.036 |     -40.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strrchr (GNU libc 2.39) |          11 |          3.079 |          3.082 |          3.086 |          3.082 |          0.060 |          3.324 |          0.002 |
