ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (LI-PaRAD)|42|2.502|2.504|18.586|5.001|115.89|13.485|4.943
memcpy (Arm OR 23.01)|42|1.923|1.927|18.286|3.835|135.92|18.118|5.892
memcpy (GNU libc 2.39)|42|1.154|1.157|17.784|2.329|176.099|30.813|8.652
memcpy (LI-PaRAD)|43|2.502|2.504|18.634|5.048|116.319|13.755|5.06
memcpy (Arm OR 23.01)|43|1.923|1.927|18.183|3.953|134.118|18.372|6.225
memcpy (GNU libc 2.39)|43|1.154|1.156|17.836|2.465|176.977|31.573|9.114
memcpy (LI-PaRAD)|44|2.503|2.504|18.514|5.005|115.749|14.102|5.17
memcpy (Arm OR 23.01)|44|1.923|1.927|18.142|3.845|135.353|18.873|6.161
memcpy (GNU libc 2.39)|44|1.154|1.157|17.885|2.33|176.162|32.277|9.063
memcpy (LI-PaRAD)|45|2.502|2.504|18.63|5.043|116.499|14.43|5.306
memcpy (Arm OR 23.01)|45|1.923|1.927|18.185|3.842|135.518|19.334|6.304
memcpy (GNU libc 2.39)|45|1.154|1.157|17.731|2.464|176.906|33.039|9.536
memcpy (LI-PaRAD)|46|2.502|2.504|18.538|5.042|116.463|14.748|5.423
memcpy (Arm OR 23.01)|46|1.923|1.927|18.313|3.839|135.76|19.807|6.45
memcpy (GNU libc 2.39)|46|1.154|1.157|17.623|2.429|179.557|34.32|9.383
memcpy (LI-PaRAD)|47|2.502|2.504|18.661|5.041|116.556|15.084|5.546
memcpy (Arm OR 23.01)|47|1.923|1.927|18.109|3.837|135.686|20.238|6.589
memcpy (GNU libc 2.39)|47|1.154|1.157|17.944|2.455|177.935|34.681|9.839
memcpy (LI-PaRAD)|48|2.502|2.504|22.509|5.08|117.678|15.4|5.673
memcpy (Arm OR 23.01)|48|2.949|2.955|19.052|5.945|104.572|12.659|4.971
memcpy (GNU libc 2.39)|48|1.798|1.894|18.298|3.9|135.262|20.462|6.981
memcpy (LI-PaRAD)|49|2.502|2.504|18.683|4.926|116.099|15.747|5.688
memcpy (Arm OR 23.01)|49|1.931|1.995|18.071|4.071|132.445|20.151|6.863
memcpy (GNU libc 2.39)|49|1.904|2.459|18.903|4.791|121.24|17.009|6.614
memcpy (LI-PaRAD)|50|2.503|2.504|18.64|5.049|116.309|15.992|5.882
memcpy (Arm OR 23.01)|50|1.933|2.037|18.372|4.093|132.014|20.4|6.96
memcpy (GNU libc 2.39)|50|1.876|2.526|18.905|4.825|120.608|17.178|6.737
memcpy (LI-PaRAD)|51|2.502|2.504|18.586|5.044|116.416|16.34|6.009
memcpy (Arm OR 23.01)|51|1.933|2.02|18.376|4.078|132.647|20.963|7.131
memcpy (GNU libc 2.39)|51|1.899|2.508|18.906|4.897|118.658|17.369|6.943
memcpy (LI-PaRAD)|52|2.503|2.505|18.643|5.043|116.483|16.671|6.13
memcpy (Arm OR 23.01)|52|1.928|2.016|18.226|3.922|133.012|21.521|7.013
memcpy (GNU libc 2.39)|52|1.899|2.701|18.872|5.196|117.224|16.953|6.853
memcpy (LI-PaRAD)|53|2.502|2.504|18.701|5.006|115.796|16.989|6.229
memcpy (Arm OR 23.01)|53|1.931|2.04|18.174|4.108|131.124|21.417|7.326
memcpy (GNU libc 2.39)|53|1.879|2.682|18.91|5.043|118.972|17.639|7.044
memcpy (LI-PaRAD)|54|2.502|2.505|18.631|5.049|116.311|17.272|6.353
memcpy (Arm OR 23.01)|54|1.931|2.04|18.163|4.096|131.667|21.961|7.496
memcpy (GNU libc 2.39)|54|1.897|2.605|18.904|4.842|120.568|18.45|7.182
memcpy (LI-PaRAD)|55|2.503|2.505|18.635|5.049|116.311|17.59|6.47
