ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (GNU libc 2.39)|62|4.054|4.249|20.55|8.493|83.919|10.817|4.838
strrchr (LI-PaRAD)|63|6.162|6.39|22.556|12.646|62.232|6.662|3.283
strrchr (Arm OR 23.01)|63|10.401|26.42|26.482|20.89|36.617|3.399|1.627
strrchr (GNU libc 2.39)|63|4.048|4.248|20.4|8.493|83.856|10.985|4.913
strrchr (LI-PaRAD)|64|7.833|24.101|24.328|16.5|48.746|4.768|2.395
strrchr (Arm OR 23.01)|64|13.638|29.792|29.876|27.537|20.183|2.326|0.806
strrchr (GNU libc 2.39)|64|4.718|4.728|20.948|9.488|77.461|9.705|4.463
strrchr (LI-PaRAD)|65|8.037|24.004|24.343|16.442|48.684|4.852|2.429
strrchr (Arm OR 23.01)|65|13.637|29.842|29.876|27.731|19.422|2.335|0.79
strrchr (GNU libc 2.39)|65|4.719|4.727|20.983|9.485|77.515|9.865|4.538
strrchr (LI-PaRAD)|66|8.05|24.027|24.33|16.476|48.715|4.922|2.469
strrchr (Arm OR 23.01)|66|13.673|29.87|45.874|27.731|21.093|2.388|0.835
strrchr (GNU libc 2.39)|66|4.719|4.726|20.894|9.486|77.466|10.011|4.604
strrchr (LI-PaRAD)|67|8.019|24.031|24.329|16.448|48.905|5.018|2.528
strrchr (Arm OR 23.01)|67|13.597|29.87|29.88|27.624|20.123|2.426|0.84
strrchr (GNU libc 2.39)|67|4.718|4.727|20.761|9.48|77.532|10.176|4.681
strrchr (LI-PaRAD)|68|7.871|24.005|24.33|16.43|48.953|5.101|2.573
strrchr (Arm OR 23.01)|68|13.676|29.871|29.879|27.618|20.113|2.463|0.852
strrchr (GNU libc 2.39)|68|4.72|4.726|20.857|9.486|77.456|10.313|4.743
strrchr (LI-PaRAD)|69|7.908|23.926|24.33|16.303|49.338|5.21|2.597
strrchr (Arm OR 23.01)|69|13.673|29.87|29.876|27.784|19.41|2.474|0.84
strrchr (GNU libc 2.39)|69|4.718|4.727|20.809|9.484|77.487|10.47|4.816
strrchr (LI-PaRAD)|70|7.896|24.017|24.331|16.428|48.776|5.236|2.627
strrchr (Arm OR 23.01)|70|13.64|29.87|29.876|27.778|19.401|2.51|0.852
strrchr (GNU libc 2.39)|70|4.72|4.727|20.787|9.479|77.529|10.631|4.891
strrchr (LI-PaRAD)|71|8.093|24.311|24.331|16.71|48.043|5.206|2.626
strrchr (Arm OR 23.01)|71|13.736|29.87|33.774|27.667|20.207|2.568|0.892
strrchr (GNU libc 2.39)|71|4.72|4.726|20.913|9.642|76.948|10.67|5.004
strrchr (LI-PaRAD)|72|7.713|23.811|24.409|16.49|48.718|5.366|2.695
strrchr (Arm OR 23.01)|72|13.366|29.867|29.883|27.356|20.903|2.645|0.935
strrchr (GNU libc 2.39)|72|4.719|4.727|20.95|9.6|76.795|10.836|5.068
strrchr (LI-PaRAD)|73|7.812|23.798|24.408|16.471|48.636|5.44|2.727
strrchr (Arm OR 23.01)|73|13.665|29.87|29.88|27.579|20.064|2.646|0.911
strrchr (GNU libc 2.39)|73|4.72|4.727|20.801|9.401|77.099|11.102|5.077
