ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcmp (LI-PaRAD)|30|3.079|3.084|19.285|6.122|102.708|7.571|2.961
memcmp (Arm OR 23.01)|30|2.951|3.076|19.132|6.048|103.681|7.73|3.033
memcmp (GNU libc 2.39)|30|2.018|2.032|30.033|4.226|137.659|12.103|4.105
memcmp (LI-PaRAD)|31|3.079|3.085|19.301|6.288|101.951|7.727|3.11
memcmp (Arm OR 23.01)|31|2.951|3.059|19.114|6.04|103.987|8.019|3.15
memcmp (GNU libc 2.39)|31|2.019|2.032|26.037|4.155|133.742|12.447|4.208
memcmp (LI-PaRAD)|32|3.079|3.084|19.343|6.203|101.536|8.003|3.198
memcmp (Arm OR 23.01)|32|2.952|3.064|19.138|6.04|103.892|8.271|3.248
memcmp (GNU libc 2.39)|32|1.976|1.982|18.043|3.814|132.287|13.397|4.296
memcmp (LI-PaRAD)|33|4.938|5.011|21.015|10.075|74.246|4.658|2.186
memcmp (Arm OR 23.01)|33|5.223|5.285|21.314|10.502|71.809|4.395|2.066
memcmp (GNU libc 2.39)|33|2.822|2.826|18.838|5.72|107.502|9.158|3.58
memcmp (LI-PaRAD)|34|4.939|5.01|21.018|9.916|74.824|4.849|2.235
memcmp (Arm OR 23.01)|34|5.224|5.283|37.259|10.655|74.446|4.529|2.143
memcmp (GNU libc 2.39)|34|2.821|2.827|18.852|5.679|108.411|9.508|3.663
memcmp (LI-PaRAD)|35|4.936|5.011|21.02|10.077|74.246|4.939|2.318
memcmp (Arm OR 23.01)|35|5.23|5.277|21.328|10.493|71.901|4.67|2.197
memcmp (GNU libc 2.39)|35|2.821|2.826|18.836|5.561|108.13|9.813|3.716
memcmp (LI-PaRAD)|36|4.975|5.01|21.019|10.078|74.254|5.08|2.385
memcmp (Arm OR 23.01)|36|5.224|5.281|21.353|10.462|71.749|4.805|2.254
memcmp (GNU libc 2.39)|36|2.801|2.806|30.803|5.778|112.775|10.125|3.924
memcmp (LI-PaRAD)|37|4.94|5.01|21.031|9.917|74.803|5.275|2.431
memcmp (Arm OR 23.01)|37|5.223|5.282|21.911|10.659|71.375|4.886|2.339
memcmp (GNU libc 2.39)|37|2.821|2.826|18.834|5.52|109.025|10.45|3.897
memcmp (LI-PaRAD)|38|4.979|5.01|21.017|9.959|74.314|5.384|2.494
memcmp (Arm OR 23.01)|38|5.226|5.277|29.293|10.496|72.708|5.075|2.379
memcmp (GNU libc 2.39)|38|2.821|2.826|22.83|5.599|109.185|10.655|4.043
memcmp (LI-PaRAD)|39|4.947|5.012|21.017|10.078|74.238|5.503|2.583
memcmp (Arm OR 23.01)|39|5.222|5.285|21.33|10.499|71.879|5.2|2.445
memcmp (GNU libc 2.39)|39|2.821|2.826|18.84|5.678|108.403|10.906|4.201
memcmp (LI-PaRAD)|40|4.332|4.347|20.481|8.797|81.746|6.676|3.018
memcmp (Arm OR 23.01)|40|4.813|4.818|20.836|9.689|76.053|5.914|2.75
memcmp (GNU libc 2.39)|40|2.768|2.773|18.792|5.783|108.703|11.283|4.499
memcmp (LI-PaRAD)|41|4.331|4.348|20.484|8.801|81.845|6.847|3.096
memcmp (Arm OR 23.01)|41|4.813|4.819|20.821|9.57|76.772|6.116|2.797
memcmp (GNU libc 2.39)|41|2.821|2.827|30.829|5.76|111.953|11.453|4.42
memcmp (LI-PaRAD)|42|4.332|4.343|20.468|8.753|81.685|7.031|3.172
memcmp (Arm OR 23.01)|42|4.813|4.817|20.845|9.492|76.599|6.278|2.851
memcmp (GNU libc 2.39)|42|2.822|2.826|22.832|5.68|108.821|11.74|4.518
memcmp (LI-PaRAD)|43|4.332|4.348|20.523|8.808|81.718|7.166|3.239
memcmp (Arm OR 23.01)|43|4.812|4.818|20.851|9.571|76.79|6.416|2.935
memcmp (GNU libc 2.39)|43|2.821|2.826|18.837|5.679|108.382|12.02|4.631
memcmp (LI-PaRAD)|44|4.333|4.348|20.534|8.636|82.382|7.425|3.286
memcmp (Arm OR 23.01)|44|4.813|4.818|20.827|9.729|76.249|6.5|3.031
memcmp (GNU libc 2.39)|44|2.769|2.773|30.78|5.586|114.407|12.649|4.756
memcmp (LI-PaRAD)|45|4.332|4.346|20.427|8.715|81.296|7.526|3.382
memcmp (Arm OR 23.01)|45|4.813|4.819|20.823|9.729|76.23|6.646|3.099
memcmp (GNU libc 2.39)|45|2.821|2.827|18.835|5.681|108.343|12.572|4.843
memcmp (LI-PaRAD)|46|4.332|4.377|20.604|8.77|81.479|7.669|3.456
memcmp (Arm OR 23.01)|46|4.812|4.818|20.84|9.531|76.576|6.867|3.132
memcmp (GNU libc 2.39)|46|2.821|2.826|30.891|5.798|112.87|12.856|4.971
memcmp (LI-PaRAD)|47|4.332|4.39|20.486|8.645|82.226|7.91|3.498
memcmp (Arm OR 23.01)|47|4.812|4.818|20.846|9.69|76.041|6.947|3.23
memcmp (GNU libc 2.39)|47|2.822|2.826|30.834|5.68|112.427|13.17|5.011
memcmp (LI-PaRAD)|48|4.332|4.346|20.535|8.796|81.813|8.018|3.625
memcmp (Arm OR 23.01)|48|4.813|4.818|20.844|9.611|76.305|7.118|3.275
memcmp (GNU libc 2.39)|48|2.769|2.773|18.786|5.467|110.095|13.811|5.168
memcmp (LI-PaRAD)|49|4.332|4.355|20.636|8.609|82.132|8.263|3.646
memcmp (Arm OR 23.01)|49|4.813|4.818|20.842|9.729|76.241|7.238|3.375
memcmp (GNU libc 2.39)|49|3.319|3.327|19.336|6.535|97.971|11.397|4.574
memcmp (LI-PaRAD)|50|4.331|4.358|24.536|8.731|81.89|8.358|3.749
memcmp (Arm OR 23.01)|50|4.813|4.818|20.828|9.729|76.243|7.386|3.444
memcmp (GNU libc 2.39)|50|3.32|3.327|31.332|6.693|100.643|11.594|4.723
memcmp (LI-PaRAD)|51|4.333|4.43|20.588|8.772|81.365|8.491|3.823
memcmp (Arm OR 23.01)|51|4.813|4.818|28.826|9.611|77.669|7.608|3.483
memcmp (GNU libc 2.39)|51|3.32|3.327|19.337|6.535|97.965|11.862|4.76
memcmp (LI-PaRAD)|52|4.332|4.38|20.476|8.764|81.46|8.674|3.907
memcmp (Arm OR 23.01)|52|4.813|4.819|20.846|9.572|76.772|7.756|3.547
memcmp (GNU libc 2.39)|52|3.315|3.327|31.332|6.772|101.652|12.047|4.933
memcmp (LI-PaRAD)|53|4.332|4.383|20.531|8.649|82.268|8.92|3.946
memcmp (Arm OR 23.01)|53|4.813|4.818|20.825|9.729|76.238|7.829|3.65
memcmp (GNU libc 2.39)|53|3.316|3.328|19.335|6.574|97.25|12.297|4.985
memcmp (LI-PaRAD)|54|4.332|4.346|20.542|8.645|82.36|9.101|4.028
memcmp (Arm OR 23.01)|54|4.813|4.818|20.853|9.729|76.25|7.977|3.72
memcmp (GNU libc 2.39)|54|3.32|3.328|19.344|6.654|98.098|12.516|5.105
memcmp (LI-PaRAD)|55|4.332|4.4|20.519|8.768|81.446|9.169|4.131
memcmp (Arm OR 23.01)|55|4.812|4.818|20.848|9.69|76.044|8.13|3.78
memcmp (GNU libc 2.39)|55|3.32|3.327|19.339|6.654|98.101|12.749|5.2
memcmp (LI-PaRAD)|56|4.332|4.361|20.537|8.806|81.723|9.335|4.218
memcmp (Arm OR 23.01)|56|4.813|4.818|20.837|9.492|76.585|8.37|3.8
memcmp (GNU libc 2.39)|56|3.306|3.319|31.32|6.764|101.432|13.003|5.332
memcmp (LI-PaRAD)|57|4.331|4.347|20.537|8.644|82.339|9.606|4.251
memcmp (Arm OR 23.01)|57|4.813|4.819|20.844|9.73|76.233|8.419|3.925
memcmp (GNU libc 2.39)|57|3.321|3.327|31.331|6.773|101.646|13.204|5.406
memcmp (LI-PaRAD)|58|4.332|4.348|20.531|8.641|82.414|9.785|4.332
memcmp (Arm OR 23.01)|58|4.813|4.819|20.828|9.73|76.223|8.565|3.993
memcmp (GNU libc 2.39)|58|3.321|3.327|31.326|6.773|101.3|13.433|5.505
memcmp (LI-PaRAD)|59|4.333|4.346|20.415|8.636|82.324|9.951|4.403
memcmp (Arm OR 23.01)|59|4.813|4.818|20.827|9.729|76.24|8.715|4.063
memcmp (GNU libc 2.39)|59|3.316|3.327|19.348|6.654|98.104|13.677|5.579
memcmp (LI-PaRAD)|60|4.332|4.347|20.484|8.761|81.638|10.031|4.524
memcmp (Arm OR 23.01)|60|4.813|4.818|20.842|9.69|76.048|8.869|4.124
memcmp (GNU libc 2.39)|60|3.311|3.318|23.322|6.645|98.599|13.947|5.687
memcmp (LI-PaRAD)|61|4.332|4.342|20.412|8.793|81.774|10.189|4.605
memcmp (Arm OR 23.01)|61|4.813|4.819|20.846|9.571|76.788|9.1|4.162
memcmp (GNU libc 2.39)|61|3.319|3.327|27.33|6.733|99.934|14.132|5.785
memcmp (LI-PaRAD)|62|4.332|4.388|20.59|8.807|81.749|10.337|4.672
memcmp (Arm OR 23.01)|62|4.813|4.818|20.833|9.491|76.37|9.265|4.213
memcmp (GNU libc 2.39)|62|3.32|3.328|19.336|6.733|97.053|14.249|5.925
memcmp (LI-PaRAD)|63|4.333|4.35|24.437|8.842|82.279|10.509|4.761
memcmp (Arm OR 23.01)|63|4.813|4.817|20.827|9.53|76.578|9.407|4.29
memcmp (GNU libc 2.39)|63|3.32|3.327|23.329|6.575|97.647|14.623|5.923
memcmp (LI-PaRAD)|64|4.331|4.344|20.485|8.798|81.769|10.683|4.829
memcmp (Arm OR 23.01)|64|4.813|4.818|20.833|9.571|76.79|9.549|4.368
memcmp (GNU libc 2.39)|64|3.306|3.312|19.321|6.6|97.897|14.904|6.066
memcmp (LI-PaRAD)|65|5.87|5.937|21.987|11.764|65.861|7.512|3.628
memcmp (Arm OR 23.01)|65|6.932|6.938|22.943|13.907|57.343|6.076|3.035
memcmp (GNU libc 2.39)|65|3.878|3.884|31.885|7.844|90.23|12.496|5.424
memcmp (LI-PaRAD)|66|5.872|5.94|21.986|11.771|65.825|7.62|3.679
memcmp (Arm OR 23.01)|66|6.932|6.939|22.943|13.907|57.34|6.169|3.081
memcmp (GNU libc 2.39)|66|4.031|4.033|32.035|8.232|88.393|12.104|5.358
memcmp (LI-PaRAD)|67|5.872|5.939|22.024|11.931|65.341|7.661|3.758
memcmp (Arm OR 23.01)|67|6.931|6.938|23.633|13.927|57.434|6.261|3.131
memcmp (GNU libc 2.39)|67|3.878|3.884|31.884|7.924|90.744|12.864|5.617
memcmp (LI-PaRAD)|68|5.873|5.939|26.016|11.883|65.349|7.785|3.803
memcmp (Arm OR 23.01)|68|6.931|6.939|22.944|13.748|57.838|6.419|3.165
memcmp (GNU libc 2.39)|68|3.856|3.861|19.869|7.782|88.441|13.141|5.719
memcmp (LI-PaRAD)|69|5.871|5.937|22.037|11.765|65.87|7.974|3.852
memcmp (Arm OR 23.01)|69|6.931|6.938|22.941|13.867|57.247|6.456|3.215
memcmp (GNU libc 2.39)|69|3.878|3.884|19.901|7.686|89.064|13.384|5.697
memcmp (LI-PaRAD)|70|5.871|5.965|21.984|11.937|65.222|7.988|3.913
memcmp (Arm OR 23.01)|70|6.932|6.941|22.942|13.868|57.239|6.548|3.261
memcmp (GNU libc 2.39)|70|4.03|4.033|20.041|7.955|86.523|12.977|5.586
memcmp (LI-PaRAD)|71|5.873|5.937|22.038|11.774|65.85|8.197|3.959
memcmp (Arm OR 23.01)|71|6.933|6.938|22.945|13.748|57.836|6.702|3.305
memcmp (GNU libc 2.39)|71|3.879|3.883|19.896|7.963|87.598|13.51|6.008
memcmp (LI-PaRAD)|72|5.871|5.877|21.881|11.619|66.12|8.391|4.01
memcmp (Arm OR 23.01)|72|6.968|7.363|31.286|14.615|55.694|6.347|3.2
memcmp (GNU libc 2.39)|72|3.857|3.861|19.885|7.664|89.334|14.044|5.986
memcmp (LI-PaRAD)|73|5.871|5.877|21.888|11.738|66.015|8.47|4.098
memcmp (Arm OR 23.01)|73|7.038|7.336|23.37|14.65|54.518|6.385|3.233
memcmp (GNU libc 2.39)|73|3.874|3.879|31.878|7.721|91.511|14.187|6.024
memcmp (LI-PaRAD)|74|5.87|5.878|21.884|11.699|65.871|8.593|4.145
memcmp (Arm OR 23.01)|74|7.029|7.364|23.44|14.488|55.008|6.538|3.272
memcmp (GNU libc 2.39)|74|3.877|3.882|19.896|7.803|88.21|14.228|6.184
memcmp (LI-PaRAD)|75|5.87|5.877|21.881|11.698|65.872|8.71|4.201
memcmp (Arm OR 23.01)|75|7.186|7.312|23.463|14.493|55.075|6.629|3.321
memcmp (GNU libc 2.39)|75|3.874|3.879|31.875|7.8|91.75|14.552|6.226
memcmp (LI-PaRAD)|76|5.872|5.877|21.885|11.699|65.877|8.826|4.258
memcmp (Arm OR 23.01)|76|7.188|7.389|23.964|14.543|55.084|6.7|3.362
memcmp (GNU libc 2.39)|76|3.856|3.862|19.878|7.704|88.722|14.73|6.334
memcmp (LI-PaRAD)|77|5.87|5.876|21.882|11.658|65.733|8.95|4.305
memcmp (Arm OR 23.01)|77|7.185|7.354|23.465|14.526|55.223|6.809|3.424
memcmp (GNU libc 2.39)|77|3.874|3.879|19.899|7.681|89.127|14.954|6.367
memcmp (LI-PaRAD)|78|5.871|5.877|21.883|11.738|66.013|9.051|4.379
memcmp (Arm OR 23.01)|78|7.188|7.341|23.866|14.532|55.196|6.892|3.464
memcmp (GNU libc 2.39)|78|3.877|3.882|19.899|7.843|88.505|14.987|6.533
memcmp (LI-PaRAD)|79|5.871|5.877|21.887|11.818|65.234|9.091|4.441
memcmp (Arm OR 23.01)|79|7.187|7.338|23.41|14.53|55.171|6.979|3.506
memcmp (GNU libc 2.39)|79|3.874|3.879|19.892|7.681|89.126|15.343|6.532
memcmp (LI-PaRAD)|80|5.871|5.878|25.874|11.739|66.186|9.284|4.488
memcmp (Arm OR 23.01)|80|6.964|7.363|23.505|14.458|55.104|7.077|3.532
memcmp (GNU libc 2.39)|80|3.856|3.862|27.862|7.703|90.523|15.6|6.653
memcmp (LI-PaRAD)|81|5.87|5.878|33.88|11.739|67.571|9.427|4.528
memcmp (Arm OR 23.01)|81|7.189|7.36|23.37|14.37|55.654|7.226|3.587
memcmp (GNU libc 2.39)|81|4.628|4.633|20.648|9.226|78.865|12.661|5.744
memcmp (LI-PaRAD)|82|5.871|5.877|21.887|11.62|65.586|9.538|4.574
memcmp (Arm OR 23.01)|82|7.185|7.365|23.478|14.688|54.623|7.168|3.641
memcmp (GNU libc 2.39)|82|4.628|4.632|20.649|9.187|78.637|12.825|5.801
memcmp (LI-PaRAD)|83|5.871|5.877|21.884|11.857|65.364|9.544|4.676
memcmp (Arm OR 23.01)|83|7.187|7.352|23.495|14.527|55.206|7.337|3.688
memcmp (GNU libc 2.39)|83|4.628|4.632|32.636|9.345|80.868|12.96|5.909
memcmp (LI-PaRAD)|84|5.871|5.878|21.884|11.738|66.011|9.747|4.715
memcmp (Arm OR 23.01)|84|7.187|7.292|23.474|14.497|55.146|7.43|3.726
memcmp (GNU libc 2.39)|84|4.626|4.63|32.631|9.343|80.885|13.122|5.983
memcmp (LI-PaRAD)|85|5.871|5.877|29.875|11.817|66.793|9.854|4.786
memcmp (Arm OR 23.01)|85|7.027|7.362|23.467|14.452|55.146|7.526|3.758
memcmp (GNU libc 2.39)|85|4.628|4.633|20.638|9.265|78.368|13.208|6.029
memcmp (LI-PaRAD)|86|5.872|5.878|25.876|11.699|66.225|9.993|4.812
memcmp (Arm OR 23.01)|86|7.025|7.377|23.508|14.504|55.036|7.592|3.801
memcmp (GNU libc 2.39)|86|4.628|4.632|20.644|9.226|78.866|13.444|6.099
memcmp (LI-PaRAD)|87|5.87|5.877|33.876|11.975|66.745|9.991|4.92
memcmp (Arm OR 23.01)|87|7.188|7.324|23.407|14.337|55.607|7.769|3.848
memcmp (GNU libc 2.39)|87|4.628|4.632|20.655|9.226|78.869|13.6|6.17
memcmp (LI-PaRAD)|88|5.781|5.906|21.919|11.736|66.069|10.22|4.948
memcmp (Arm OR 23.01)|88|6.933|7.071|23.091|13.946|56.933|8.154|4.042
memcmp (GNU libc 2.39)|88|4.626|4.631|32.632|9.225|81.001|13.801|6.206
memcmp (LI-PaRAD)|89|5.783|5.907|21.914|11.856|65.373|10.236|5.016
memcmp (Arm OR 23.01)|89|6.932|7.074|23.102|13.992|57.001|8.232|4.091
memcmp (GNU libc 2.39)|89|4.629|4.634|20.651|9.228|78.86|13.909|6.309
memcmp (LI-PaRAD)|90|5.784|5.907|21.913|11.739|66.011|10.442|5.052
memcmp (Arm OR 23.01)|90|6.93|7.053|23.107|13.981|57.063|8.338|4.147
memcmp (GNU libc 2.39)|90|5.003|5.007|21.015|9.879|74.581|12.836|5.897
memcmp (LI-PaRAD)|91|5.815|5.907|21.914|11.579|66.539|10.667|5.081
memcmp (Arm OR 23.01)|91|6.935|7.092|23.11|14.152|56.515|8.335|4.194
memcmp (GNU libc 2.39)|91|4.63|4.634|20.653|9.228|78.851|14.22|6.45
memcmp (LI-PaRAD)|92|5.814|5.908|21.915|11.899|65.492|10.568|5.192
memcmp (Arm OR 23.01)|92|6.938|7.089|23.106|13.993|56.946|8.503|4.222
memcmp (GNU libc 2.39)|92|4.994|5.0|33.0|10.068|76.202|13.043|6.076
memcmp (LI-PaRAD)|93|5.782|5.907|21.912|11.581|66.496|10.894|5.187
memcmp (Arm OR 23.01)|93|6.935|7.064|23.095|14.145|56.492|8.52|4.286
memcmp (GNU libc 2.39)|93|4.63|4.634|20.647|9.188|78.627|14.543|6.577
memcmp (LI-PaRAD)|94|5.816|5.907|21.913|11.732|66.013|10.913|5.28
memcmp (Arm OR 23.01)|94|6.93|7.051|23.085|13.976|57.053|8.711|4.332
memcmp (GNU libc 2.39)|94|5.003|5.008|21.02|10.076|74.256|13.267|6.228
memcmp (LI-PaRAD)|95|5.778|5.907|21.916|11.618|66.122|11.073|5.292
memcmp (Arm OR 23.01)|95|6.932|7.088|35.004|14.267|57.56|8.689|4.394
memcmp (GNU libc 2.39)|95|4.629|4.633|20.664|9.228|78.859|14.846|6.734
memcmp (LI-PaRAD)|96|5.814|5.907|21.916|11.738|66.028|11.142|5.392
memcmp (Arm OR 23.01)|96|6.935|7.085|23.088|14.114|56.366|8.794|4.408
memcmp (GNU libc 2.39)|96|4.624|4.629|32.628|9.301|80.709|15.012|6.826
memcmp (LI-PaRAD)|97|7.457|23.639|24.56|16.089|50.123|7.503|3.809
memcmp (Arm OR 23.01)|97|9.008|25.04|25.65|18.36|43.046|6.226|3.067
memcmp (GNU libc 2.39)|97|5.391|5.397|33.399|10.862|71.935|12.522|5.957
memcmp (LI-PaRAD)|98|7.428|23.624|39.94|16.057|52.23|7.673|3.893
memcmp (Arm OR 23.01)|98|8.86|25.018|25.686|18.389|43.06|6.285|3.103
memcmp (GNU libc 2.39)|98|5.407|5.413|33.415|10.877|71.834|12.618|5.997
memcmp (LI-PaRAD)|99|7.563|23.558|24.738|16.108|49.751|7.608|3.828
memcmp (Arm OR 23.01)|99|8.925|25.057|25.507|18.35|43.404|6.395|3.191
memcmp (GNU libc 2.39)|99|5.392|5.397|21.416|10.664|70.576|12.841|6.017
memcmp (LI-PaRAD)|100|7.55|23.513|24.86|16.037|50.044|7.751|3.926
memcmp (Arm OR 23.01)|100|8.993|25.057|25.64|18.449|43.128|6.402|3.171
memcmp (GNU libc 2.39)|100|5.391|5.397|33.402|10.902|72.261|12.903|6.151
memcmp (LI-PaRAD)|101|7.52|23.489|24.592|16.021|49.993|7.828|3.96
memcmp (Arm OR 23.01)|101|8.971|25.125|25.546|18.4|43.2|6.485|3.212
