        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             strcmp (LI-PaRAD) |          19 |          3.784 |          3.788 |          3.792 |          3.788 |          0.039 |          4.671 |          0.002 |     +83.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          20 |          6.931 |          6.934 |          6.939 |          6.934 |          0.027 |          2.686 |          0.001 |
             strcmp (LI-PaRAD) |          20 |          3.784 |          3.788 |          3.801 |          3.788 |          0.048 |          4.917 |          0.002 |     +83.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          21 |          6.931 |          6.934 |          6.941 |          6.934 |          0.029 |          2.821 |          0.001 |
             strcmp (LI-PaRAD) |          21 |          3.784 |          3.789 |          3.794 |          3.788 |          0.040 |          5.163 |          0.002 |     +83.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          22 |          6.931 |          6.934 |          6.937 |          6.934 |          0.027 |          2.955 |          0.001 |
             strcmp (LI-PaRAD) |          22 |          3.784 |          3.788 |          3.791 |          3.788 |          0.036 |          5.409 |          0.002 |     +83.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          23 |          6.931 |          6.934 |          6.939 |          6.934 |          0.027 |          3.089 |          0.001 |
             strcmp (LI-PaRAD) |          23 |          3.784 |          3.788 |          3.793 |          3.788 |          0.040 |          5.655 |          0.002 |     +83.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          24 |          6.299 |          6.392 |          6.399 |          6.373 |          0.441 |          3.507 |          0.016 |
             strcmp (LI-PaRAD) |          24 |          3.784 |          3.788 |          3.876 |          3.789 |          0.234 |          5.899 |          0.013 |     +68.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          25 |          6.931 |          6.935 |          7.020 |          6.937 |          0.211 |          3.356 |          0.007 |
             strcmp (LI-PaRAD) |          25 |          3.784 |          3.788 |          3.791 |          3.788 |          0.035 |          6.147 |          0.002 |     +83.13%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          26 |          6.270 |          6.394 |          6.405 |          6.382 |          0.428 |          3.794 |          0.016 |
             strcmp (LI-PaRAD) |          26 |          3.784 |          3.788 |          4.492 |          3.798 |          1.998 |          6.378 |          0.110 |     +68.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          27 |          6.931 |          6.934 |          7.019 |          6.936 |          0.181 |          3.625 |          0.006 |
             strcmp (LI-PaRAD) |          27 |          3.785 |          3.788 |          3.791 |          3.788 |          0.038 |          6.638 |          0.002 |     +83.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          28 |          6.244 |          6.394 |          6.399 |          6.388 |          0.350 |          4.082 |          0.015 |
             strcmp (LI-PaRAD) |          28 |          3.784 |          3.789 |          4.212 |          3.816 |          2.623 |          6.838 |          0.165 |     +67.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          29 |          6.931 |          6.935 |          7.019 |          6.937 |          0.214 |          3.893 |          0.008 |
             strcmp (LI-PaRAD) |          29 |          3.784 |          3.788 |          3.792 |          3.788 |          0.038 |          7.130 |          0.003 |     +83.13%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          30 |          6.249 |          6.392 |          6.398 |          6.369 |          0.567 |          4.387 |          0.025 |
             strcmp (LI-PaRAD) |          30 |          3.785 |          3.788 |          4.210 |          3.815 |          2.605 |          7.329 |          0.175 |     +66.97%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          31 |          6.931 |          6.935 |          6.992 |          6.935 |          0.104 |          4.163 |          0.004 |
             strcmp (LI-PaRAD) |          31 |          3.785 |          3.789 |          3.791 |          3.788 |          0.039 |          7.622 |          0.003 |     +83.08%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          32 |          9.627 |         10.009 |         10.635 |         10.031 |          1.763 |          2.972 |          0.051 |
             strcmp (LI-PaRAD) |          32 |          6.160 |          6.164 |          6.168 |          6.164 |          0.026 |          4.835 |          0.001 |     +62.74%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          33 |          9.627 |          9.634 |         10.004 |          9.708 |          1.095 |          3.166 |          0.034 |
             strcmp (LI-PaRAD) |          33 |          6.159 |          6.164 |          6.193 |          6.164 |          0.055 |          4.986 |          0.003 |     +57.50%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
