ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (GNU libc 2.39)|20|3.617|3.637|19.782|7.287|92.55|4.165|1.756
strcmp (LI-PaRAD)|21|3.785|3.79|19.796|7.512|89.827|4.177|1.775
strcmp (Arm OR 23.01)|21|6.931|6.959|22.993|13.872|57.242|1.964|0.978
strcmp (GNU libc 2.39)|21|3.615|3.638|19.849|7.289|92.533|4.371|1.843
strcmp (LI-PaRAD)|22|3.785|3.789|19.795|7.433|90.725|4.411|1.842
strcmp (Arm OR 23.01)|22|6.932|6.94|22.979|14.031|56.757|2.037|1.028
strcmp (GNU libc 2.39)|22|3.621|3.637|27.643|7.36|94.237|4.586|1.941
strcmp (LI-PaRAD)|23|3.785|3.79|19.796|7.433|90.731|4.612|1.926
strcmp (Arm OR 23.01)|23|6.932|6.955|22.973|14.069|56.821|2.128|1.076
strcmp (GNU libc 2.39)|23|3.616|3.638|19.75|7.202|91.944|4.803|2.013
strcmp (LI-PaRAD)|24|3.785|3.79|20.206|7.629|89.791|4.727|2.024
strcmp (Arm OR 23.01)|24|6.279|6.537|22.555|12.897|60.812|2.464|1.215
strcmp (GNU libc 2.39)|24|4.313|4.344|20.352|8.737|81.781|4.029|1.818
strcmp (LI-PaRAD)|25|3.785|3.79|19.801|7.434|90.732|5.013|2.094
strcmp (Arm OR 23.01)|25|6.932|7.126|38.998|14.028|58.831|2.318|1.145
strcmp (GNU libc 2.39)|25|4.314|4.33|28.333|8.607|83.478|4.249|1.88
strcmp (LI-PaRAD)|26|3.785|3.791|31.789|7.94|91.247|5.023|2.211
strcmp (Arm OR 23.01)|26|6.266|6.502|22.647|12.78|61.518|2.697|1.317
strcmp (GNU libc 2.39)|26|4.312|4.33|20.339|8.568|82.43|4.419|1.953
strcmp (LI-PaRAD)|27|3.785|3.79|19.796|7.552|89.84|5.364|2.289
strcmp (Arm OR 23.01)|27|6.933|7.116|23.166|13.901|56.923|2.504|1.236
strcmp (GNU libc 2.39)|27|4.311|4.331|20.343|8.489|81.887|4.595|2.019
strcmp (LI-PaRAD)|28|3.785|3.79|20.074|7.634|89.544|5.499|2.353
