        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           1 |          3.319 |          3.329 |          3.341 |          3.329 |          0.118 |          0.280 |          0.000 |
            strncmp (LI-PaRAD) |           1 |          4.235 |          4.237 |          4.389 |          4.242 |          0.523 |          0.220 |          0.001 |     -21.52%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           2 |          3.317 |          3.330 |          3.343 |          3.330 |          0.167 |          0.559 |          0.001 |
            strncmp (LI-PaRAD) |           2 |          4.236 |          4.238 |          4.431 |          4.246 |          0.796 |          0.439 |          0.003 |     -21.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           3 |          3.314 |          3.327 |          3.343 |          3.328 |          0.206 |          0.840 |          0.002 |
            strncmp (LI-PaRAD) |           3 |          4.235 |          4.237 |          4.431 |          4.244 |          0.747 |          0.658 |          0.005 |     -21.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           4 |          3.311 |          3.329 |          3.346 |          3.329 |          0.188 |          1.119 |          0.002 |
            strncmp (LI-PaRAD) |           4 |          4.235 |          4.237 |          4.309 |          4.238 |          0.171 |          0.879 |          0.001 |     -21.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           5 |          3.315 |          3.330 |          3.344 |          3.329 |          0.195 |          1.399 |          0.003 |
            strncmp (LI-PaRAD) |           5 |          4.236 |          4.237 |          4.431 |          4.239 |          0.456 |          1.098 |          0.005 |     -21.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           6 |          3.312 |          3.328 |          3.339 |          3.328 |          0.171 |          1.679 |          0.003 |
            strncmp (LI-PaRAD) |           6 |          4.235 |          4.237 |          4.242 |          4.237 |          0.030 |          1.319 |          0.000 |     -21.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           7 |          3.312 |          3.330 |          3.341 |          3.330 |          0.188 |          1.958 |          0.004 |
            strncmp (LI-PaRAD) |           7 |          4.236 |          4.238 |          4.379 |          4.242 |          0.540 |          1.537 |          0.008 |     -21.50%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           8 |          3.313 |          3.329 |          3.347 |          3.328 |          0.205 |          2.239 |          0.005 |
            strncmp (LI-PaRAD) |           8 |          4.235 |          4.237 |          4.308 |          4.238 |          0.170 |          1.758 |          0.003 |     -21.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |           9 |          4.133 |          4.143 |          4.176 |          4.143 |          0.134 |          2.023 |          0.003 |
            strncmp (LI-PaRAD) |           9 |          4.235 |          4.237 |          4.293 |          4.238 |          0.142 |          1.978 |          0.003 |      -2.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          10 |          4.127 |          4.143 |          4.152 |          4.142 |          0.118 |          2.249 |          0.003 |
            strncmp (LI-PaRAD) |          10 |          4.236 |          4.238 |          4.374 |          4.239 |          0.322 |          2.197 |          0.007 |      -2.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          11 |          4.129 |          4.143 |          4.175 |          4.143 |          0.169 |          2.473 |          0.004 |
            strncmp (LI-PaRAD) |          11 |          4.236 |          4.238 |          4.374 |          4.239 |          0.322 |          2.417 |          0.008 |      -2.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          12 |          4.131 |          4.143 |          4.156 |          4.143 |          0.101 |          2.698 |          0.003 |
            strncmp (LI-PaRAD) |          12 |          4.236 |          4.238 |          4.434 |          4.244 |          0.709 |          2.634 |          0.018 |      -2.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          13 |          4.131 |          4.143 |          4.175 |          4.143 |          0.161 |          2.922 |          0.005 |
            strncmp (LI-PaRAD) |          13 |          4.236 |          4.238 |          4.247 |          4.238 |          0.041 |          2.857 |          0.001 |      -2.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          14 |          4.128 |          4.142 |          4.173 |          4.143 |          0.181 |          3.147 |          0.006 |
            strncmp (LI-PaRAD) |          14 |          4.236 |          4.238 |          4.432 |          4.241 |          0.555 |          3.074 |          0.016 |      -2.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          15 |          4.130 |          4.142 |          4.176 |          4.142 |          0.143 |          3.373 |          0.005 |
            strncmp (LI-PaRAD) |          15 |          4.236 |          4.238 |          4.372 |          4.239 |          0.347 |          3.295 |          0.011 |      -2.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          16 |          4.106 |          4.143 |          4.156 |          4.142 |          0.147 |          3.597 |          0.005 |
            strncmp (LI-PaRAD) |          16 |          4.236 |          4.237 |          4.431 |          4.242 |          0.592 |          3.513 |          0.020 |      -2.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          17 |          5.169 |          5.188 |          5.219 |          5.189 |          0.160 |          3.051 |          0.005 |
            strncmp (LI-PaRAD) |          17 |          4.236 |          4.237 |          4.375 |          4.239 |          0.349 |          3.735 |          0.013 |     +22.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          18 |          5.169 |          5.188 |          5.211 |          5.189 |          0.151 |          3.231 |          0.005 |
            strncmp (LI-PaRAD) |          18 |          4.235 |          4.238 |          4.352 |          4.239 |          0.271 |          3.955 |          0.010 |     +22.41%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          19 |          5.170 |          5.187 |          5.249 |          5.188 |          0.186 |          3.411 |          0.006 |
            strncmp (LI-PaRAD) |          19 |          4.236 |          4.237 |          4.379 |          4.242 |          0.483 |          4.172 |          0.020 |     +22.30%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          20 |          5.172 |          5.189 |          5.212 |          5.189 |          0.135 |          3.589 |          0.005 |
            strncmp (LI-PaRAD) |          20 |          4.236 |          4.238 |          4.378 |          4.241 |          0.429 |          4.392 |          0.018 |     +22.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          21 |          5.173 |          5.190 |          5.211 |          5.190 |          0.153 |          3.768 |          0.006 |
            strncmp (LI-PaRAD) |          21 |          4.236 |          4.238 |          4.431 |          4.244 |          0.761 |          4.608 |          0.034 |     +22.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          22 |          5.173 |          5.188 |          5.210 |          5.188 |          0.164 |          3.949 |          0.006 |
            strncmp (LI-PaRAD) |          22 |          4.236 |          4.238 |          4.377 |          4.240 |          0.388 |          4.833 |          0.018 |     +22.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          23 |          5.169 |          5.188 |          5.260 |          5.190 |          0.215 |          4.128 |          0.009 |
            strncmp (LI-PaRAD) |          23 |          4.236 |          4.237 |          4.379 |          4.240 |          0.387 |          5.052 |          0.019 |     +22.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          24 |          5.169 |          5.187 |          5.247 |          5.188 |          0.192 |          4.308 |          0.008 |
            strncmp (LI-PaRAD) |          24 |          4.236 |          4.238 |          4.242 |          4.238 |          0.035 |          5.275 |          0.002 |     +22.43%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          25 |          6.255 |          6.271 |          6.307 |          6.271 |          0.119 |          3.713 |          0.004 |
            strncmp (LI-PaRAD) |          25 |          4.236 |          4.237 |          4.378 |          4.239 |          0.333 |          5.493 |          0.018 |     +47.93%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          26 |          6.248 |          6.270 |          6.286 |          6.269 |          0.120 |          3.862 |          0.005 |
            strncmp (LI-PaRAD) |          26 |          4.236 |          4.238 |          4.250 |          4.238 |          0.046 |          5.714 |          0.003 |     +47.94%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          27 |          6.257 |          6.271 |          6.304 |          6.271 |          0.123 |          4.010 |          0.005 |
            strncmp (LI-PaRAD) |          27 |          4.236 |          4.238 |          4.486 |          4.244 |          0.774 |          5.925 |          0.044 |     +47.75%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          28 |          6.250 |          6.271 |          6.297 |          6.270 |          0.123 |          4.159 |          0.005 |
            strncmp (LI-PaRAD) |          28 |          4.236 |          4.238 |          4.244 |          4.238 |          0.039 |          6.153 |          0.002 |     +47.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          29 |          6.254 |          6.269 |          6.292 |          6.269 |          0.109 |          4.308 |          0.005 |
            strncmp (LI-PaRAD) |          29 |          4.235 |          4.237 |          4.375 |          4.239 |          0.339 |          6.371 |          0.021 |     +47.89%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          30 |          6.251 |          6.269 |          6.304 |          6.269 |          0.129 |          4.457 |          0.006 |
            strncmp (LI-PaRAD) |          30 |          4.236 |          4.237 |          4.255 |          4.238 |          0.059 |          6.593 |          0.004 |     +47.93%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          31 |          6.254 |          6.270 |          6.297 |          6.270 |          0.123 |          4.605 |          0.006 |
            strncmp (LI-PaRAD) |          31 |          4.236 |          4.238 |          4.375 |          4.239 |          0.325 |          6.811 |          0.021 |     +47.92%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          32 |          6.258 |          6.271 |          6.299 |          6.272 |          0.130 |          4.751 |          0.006 |
            strncmp (LI-PaRAD) |          32 |          4.235 |          4.237 |          4.243 |          4.238 |          0.041 |          7.033 |          0.003 |     +48.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          33 |          7.344 |          7.383 |          7.463 |          7.383 |          0.416 |          4.163 |          0.017 |
            strncmp (LI-PaRAD) |          33 |          7.123 |          7.127 |          7.130 |          7.127 |          0.025 |          4.312 |          0.001 |      +3.60%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          34 |          7.341 |          7.363 |          7.470 |          7.374 |          0.397 |          4.294 |          0.017 |
            strncmp (LI-PaRAD) |          34 |          7.123 |          7.128 |          7.131 |          7.127 |          0.027 |          4.443 |          0.001 |      +3.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       strncmp (GNU libc 2.39) |          35 |          7.311 |          7.361 |          7.489 |          7.375 |          0.444 |          4.420 |          0.020 |
            strncmp (LI-PaRAD) |          35 |          7.122 |          7.128 |          7.130 |          7.127 |          0.027 |          4.574 |          0.001 |      +3.49%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
