        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           1 |          6.159 |          6.164 |          6.181 |          6.164 |          0.047 |          0.151 |          0.000 |
             strlen (LI-PaRAD) |           1 |          2.308 |          2.311 |          2.316 |          2.311 |          0.071 |          0.403 |          0.000 |    +166.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           2 |          6.159 |          6.163 |          6.188 |          6.164 |          0.050 |          0.302 |          0.000 |
             strlen (LI-PaRAD) |           2 |          2.308 |          2.311 |          2.316 |          2.311 |          0.071 |          0.806 |          0.001 |    +166.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           3 |          6.153 |          6.163 |          6.168 |          6.163 |          0.038 |          0.453 |          0.000 |
             strlen (LI-PaRAD) |           3 |          2.309 |          2.311 |          2.317 |          2.311 |          0.065 |          1.209 |          0.001 |    +166.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           4 |          6.159 |          6.164 |          6.167 |          6.164 |          0.027 |          0.604 |          0.000 |
             strlen (LI-PaRAD) |           4 |          2.310 |          2.311 |          2.315 |          2.311 |          0.062 |          1.612 |          0.001 |    +166.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           5 |          6.159 |          6.163 |          6.169 |          6.163 |          0.026 |          0.756 |          0.000 |
             strlen (LI-PaRAD) |           5 |          2.308 |          2.311 |          2.316 |          2.311 |          0.074 |          2.015 |          0.001 |    +166.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           6 |          6.159 |          6.164 |          6.167 |          6.164 |          0.026 |          0.907 |          0.000 |
             strlen (LI-PaRAD) |           6 |          2.308 |          2.311 |          2.316 |          2.311 |          0.070 |          2.418 |          0.002 |    +166.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           7 |          6.159 |          6.164 |          6.168 |          6.164 |          0.026 |          1.058 |          0.000 |
             strlen (LI-PaRAD) |           7 |          2.308 |          2.311 |          2.316 |          2.311 |          0.070 |          2.821 |          0.002 |    +166.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           8 |          6.159 |          6.164 |          6.167 |          6.163 |          0.025 |          1.209 |          0.000 |
             strlen (LI-PaRAD) |           8 |          2.310 |          2.311 |          2.315 |          2.311 |          0.068 |          3.223 |          0.002 |    +166.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |           9 |          6.159 |          6.164 |          6.167 |          6.164 |          0.026 |          1.360 |          0.000 |
             strlen (LI-PaRAD) |           9 |          2.308 |          2.311 |          2.315 |          2.311 |          0.066 |          3.626 |          0.002 |    +166.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strlen (Arm OR 23.01) |          10 |          6.159 |          6.164 |          6.168 |          6.164 |          0.027 |          1.511 |          0.000 |
