ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (Arm OR 23.01)|69|14.636|14.64|14.644|14.64|0.013|4.389|0.001
strchr (LI-PaRAD)|70|8.857|8.86|8.872|8.86|0.032|7.358|0.002
strchr (GNU libc 2.39)|70|4.567|4.621|4.652|4.599|0.587|14.174|0.083
strchr (Arm OR 23.01)|70|14.636|14.64|18.039|14.674|2.305|4.445|0.083
strchr (LI-PaRAD)|71|8.857|8.86|8.874|8.861|0.029|7.463|0.002
strchr (GNU libc 2.39)|71|4.62|4.623|4.633|4.623|0.052|14.302|0.007
strchr (Arm OR 23.01)|71|14.636|14.64|14.665|14.64|0.023|4.517|0.001
strchr (LI-PaRAD)|72|8.858|8.86|8.872|8.86|0.027|7.568|0.002
strchr (GNU libc 2.39)|72|4.62|4.623|4.632|4.623|0.045|14.505|0.007
strchr (Arm OR 23.01)|72|14.636|14.64|14.648|14.64|0.017|4.58|0.001
strchr (LI-PaRAD)|73|8.858|8.86|8.87|8.86|0.027|7.673|0.002
strchr (GNU libc 2.39)|73|4.62|4.623|4.632|4.623|0.048|14.706|0.007
strchr (Arm OR 23.01)|73|14.635|14.64|14.645|14.64|0.014|4.644|0.001
strchr (LI-PaRAD)|74|8.858|8.86|8.869|8.861|0.025|7.778|0.002
strchr (GNU libc 2.39)|74|4.62|4.623|4.637|4.623|0.06|14.907|0.009
strchr (Arm OR 23.01)|74|14.636|14.64|14.649|14.64|0.015|4.708|0.001
strchr (LI-PaRAD)|75|8.858|8.86|8.892|8.861|0.045|7.882|0.004
strchr (GNU libc 2.39)|75|4.62|4.623|4.635|4.623|0.053|15.109|0.008
strchr (Arm OR 23.01)|75|14.636|14.64|14.648|14.64|0.016|4.771|0.001
strchr (LI-PaRAD)|76|8.857|8.86|8.87|8.861|0.028|7.988|0.002
strchr (GNU libc 2.39)|76|4.62|4.623|4.633|4.623|0.049|15.31|0.008
strchr (Arm OR 23.01)|76|14.634|14.638|14.649|14.639|0.016|4.835|0.001
strchr (LI-PaRAD)|77|8.858|8.86|8.923|8.861|0.077|8.093|0.006
strchr (GNU libc 2.39)|77|4.62|4.623|4.631|4.623|0.047|15.511|0.007
strchr (Arm OR 23.01)|77|14.635|14.64|14.644|14.64|0.015|4.898|0.001
strchr (LI-PaRAD)|78|8.856|8.86|8.871|8.861|0.028|8.199|0.002
strchr (GNU libc 2.39)|78|4.62|4.623|4.629|4.623|0.045|15.714|0.007
strchr (Arm OR 23.01)|78|14.635|14.64|14.668|14.64|0.024|4.962|0.001
strchr (LI-PaRAD)|79|8.857|8.86|8.876|8.86|0.031|8.304|0.003
strchr (GNU libc 2.39)|79|4.62|4.623|4.635|4.623|0.053|15.915|0.008
strchr (Arm OR 23.01)|79|14.635|14.64|14.649|14.64|0.015|5.026|0.001
strchr (LI-PaRAD)|80|8.858|8.86|8.868|8.86|0.024|8.409|0.002
strchr (GNU libc 2.39)|80|5.231|5.236|5.245|5.236|0.049|14.229|0.007
strchr (Arm OR 23.01)|80|14.635|14.64|14.657|14.64|0.019|5.089|0.001
strchr (LI-PaRAD)|81|8.858|8.86|8.888|8.861|0.041|8.513|0.004
strchr (GNU libc 2.39)|81|5.232|5.237|5.243|5.236|0.044|14.406|0.006
strchr (Arm OR 23.01)|81|14.635|14.639|14.646|14.639|0.015|5.153|0.001
strchr (LI-PaRAD)|82|8.858|8.86|8.873|8.861|0.033|8.618|0.003
strchr (GNU libc 2.39)|82|5.234|5.239|5.248|5.239|0.045|14.577|0.007
strchr (Arm OR 23.01)|82|14.634|14.64|14.644|14.64|0.015|5.216|0.001
strchr (LI-PaRAD)|83|8.858|8.86|8.87|8.861|0.026|8.724|0.002
strchr (GNU libc 2.39)|83|5.231|5.236|5.245|5.235|0.044|14.765|0.006
strchr (Arm OR 23.01)|83|14.635|14.64|14.644|14.64|0.015|5.28|0.001
strchr (LI-PaRAD)|84|8.857|8.86|8.87|8.861|0.027|8.829|0.002
strchr (GNU libc 2.39)|84|5.231|5.235|5.247|5.236|0.049|14.942|0.007
strchr (Arm OR 23.01)|84|14.635|14.64|14.653|14.64|0.016|5.344|0.001
strchr (LI-PaRAD)|85|8.858|8.86|8.87|8.86|0.027|8.934|0.002
strchr (GNU libc 2.39)|85|5.234|5.238|5.248|5.238|0.046|15.113|0.007
strchr (Arm OR 23.01)|85|14.635|14.64|14.664|14.64|0.023|5.407|0.001
strchr (LI-PaRAD)|86|8.858|8.86|8.871|8.86|0.026|9.04|0.002
strchr (GNU libc 2.39)|86|5.234|5.237|5.242|5.237|0.039|15.293|0.006
strchr (Arm OR 23.01)|86|14.636|14.64|14.646|14.64|0.015|5.471|0.001
strchr (LI-PaRAD)|87|8.858|8.86|8.873|8.861|0.03|9.144|0.003
strchr (GNU libc 2.39)|87|5.232|5.237|5.268|5.238|0.078|15.47|0.012
strchr (Arm OR 23.01)|87|14.635|14.64|14.645|14.64|0.016|5.535|0.001
strchr (LI-PaRAD)|88|8.937|9.297|9.63|9.303|1.917|8.813|0.169
strchr (GNU libc 2.39)|88|5.239|5.242|5.253|5.243|0.046|15.632|0.007
strchr (Arm OR 23.01)|88|15.403|15.41|15.438|15.41|0.024|5.318|0.001
strchr (LI-PaRAD)|89|8.88|9.291|9.632|9.301|1.78|8.914|0.159
strchr (GNU libc 2.39)|89|5.237|5.243|5.254|5.243|0.048|15.81|0.008
strchr (Arm OR 23.01)|89|15.405|15.411|15.417|15.411|0.012|5.379|0.001
strchr (LI-PaRAD)|90|8.859|9.289|9.635|9.295|1.826|9.021|0.165
strchr (GNU libc 2.39)|90|5.237|5.244|5.252|5.244|0.046|15.985|0.007
strchr (Arm OR 23.01)|90|15.405|15.411|15.415|15.41|0.012|5.439|0.001
strchr (LI-PaRAD)|91|8.858|9.372|9.634|9.34|1.574|9.076|0.145
strchr (GNU libc 2.39)|91|5.239|5.244|5.257|5.244|0.052|16.161|0.008
strchr (Arm OR 23.01)|91|15.404|15.41|15.445|15.41|0.026|5.5|0.001
strchr (LI-PaRAD)|92|8.858|9.325|9.632|9.312|1.933|9.205|0.18
strchr (GNU libc 2.39)|92|5.241|5.246|5.253|5.246|0.044|16.334|0.007
