ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strnlen (GNU libc 2.39)|20|3.039|3.05|19.07|6.059|103.76|5.146|2.017
strnlen (LI-PaRAD)|21|2.757|2.904|18.928|5.747|107.095|5.737|2.201
strnlen (Arm OR 23.01)|21|5.496|5.781|21.927|11.464|67.247|2.507|1.204
strnlen (GNU libc 2.39)|21|3.039|3.05|19.089|6.061|103.735|5.4|2.116
strnlen (LI-PaRAD)|22|2.743|2.904|18.927|5.749|107.099|6.008|2.305
strnlen (Arm OR 23.01)|22|5.616|5.782|21.928|11.631|66.673|2.597|1.266
strnlen (GNU libc 2.39)|22|3.038|3.05|19.061|6.217|103.093|5.604|2.262
strnlen (LI-PaRAD)|23|2.728|2.911|18.924|5.91|106.389|6.214|2.459
strnlen (Arm OR 23.01)|23|5.525|5.78|21.925|11.457|67.34|2.751|1.322
strnlen (GNU libc 2.39)|23|3.039|3.05|19.08|6.059|103.741|5.917|2.318
strnlen (LI-PaRAD)|24|2.739|2.907|18.929|5.907|106.448|6.491|2.57
strnlen (Arm OR 23.01)|24|5.493|5.781|21.927|11.351|67.348|2.877|1.364
strnlen (GNU libc 2.39)|24|3.038|3.05|19.087|5.902|104.306|6.233|2.368
strnlen (LI-PaRAD)|25|2.73|2.905|18.923|5.748|107.143|6.831|2.622
strnlen (Arm OR 23.01)|25|5.594|5.78|21.927|11.464|67.289|2.986|1.434
strnlen (GNU libc 2.39)|25|3.038|3.052|19.09|5.943|103.456|6.445|2.482
strnlen (LI-PaRAD)|26|2.739|2.909|18.922|5.909|106.338|7.022|2.778
strnlen (Arm OR 23.01)|26|5.614|5.782|21.923|11.462|67.267|3.106|1.492
strnlen (GNU libc 2.39)|26|3.039|3.052|19.086|6.224|102.959|6.608|2.665
strnlen (LI-PaRAD)|27|2.73|2.909|18.926|5.911|106.334|7.289|2.884
strnlen (Arm OR 23.01)|27|5.615|5.781|21.855|11.467|67.239|3.223|1.547
strnlen (GNU libc 2.39)|27|3.038|3.051|19.068|6.02|103.229|6.947|2.713
strnlen (LI-PaRAD)|28|2.789|2.909|18.924|5.754|106.934|7.628|2.925
strnlen (Arm OR 23.01)|28|5.505|5.781|21.926|11.455|67.268|3.347|1.608
