        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           1 |          4.453 |          4.473 |          4.500 |          4.472 |          0.182 |          0.208 |          0.000 |
            strncpy (LI-PaRAD) |           1 |          2.308 |          2.311 |          2.315 |          2.311 |          0.067 |          0.403 |          0.000 |     +93.50%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           2 |          4.628 |          4.642 |          4.656 |          4.642 |          0.115 |          0.401 |          0.000 |
            strncpy (LI-PaRAD) |           2 |          2.308 |          2.311 |          2.315 |          2.311 |          0.066 |          0.806 |          0.001 |    +100.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           3 |          4.625 |          4.640 |          4.657 |          4.639 |          0.163 |          0.602 |          0.001 |
            strncpy (LI-PaRAD) |           3 |          2.308 |          2.311 |          2.342 |          2.312 |          0.151 |          1.209 |          0.002 |    +100.68%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           4 |          4.620 |          4.622 |          4.634 |          4.623 |          0.045 |          0.806 |          0.000 |
            strncpy (LI-PaRAD) |           4 |          2.310 |          2.311 |          2.316 |          2.311 |          0.065 |          1.612 |          0.001 |    +100.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           5 |          4.621 |          4.623 |          4.626 |          4.623 |          0.037 |          1.007 |          0.000 |
            strncpy (LI-PaRAD) |           5 |          2.308 |          2.311 |          2.326 |          2.311 |          0.089 |          2.015 |          0.002 |     +99.99%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           6 |          4.621 |          4.623 |          4.627 |          4.623 |          0.039 |          1.209 |          0.000 |
            strncpy (LI-PaRAD) |           6 |          2.308 |          2.311 |          2.316 |          2.311 |          0.069 |          2.418 |          0.002 |    +100.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           7 |          4.621 |          4.623 |          4.629 |          4.623 |          0.043 |          1.410 |          0.001 |
            strncpy (LI-PaRAD) |           7 |          2.310 |          2.311 |          2.315 |          2.311 |          0.063 |          2.821 |          0.002 |    +100.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncpy (Arm OR 23.01) |           8 |          4.237 |          4.239 |          4.247 |          4.240 |          0.042 |          1.757 |          0.001 |
            strncpy (LI-PaRAD) |           8 |          2.308 |          2.311 |          2.316 |          2.311 |          0.073 |          3.223 |          0.002 |     +83.42%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
