ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (LI-PaRAD)|21|2.244|2.248|18.258|4.43|123.507|7.635|2.638
strlen (Arm OR 23.01)|21|6.159|6.166|22.17|12.304|63.307|2.29|1.118
strlen (GNU libc 2.39)|21|2.921|2.93|19.034|5.785|106.404|5.665|2.168
strlen (LI-PaRAD)|22|2.246|2.248|18.293|4.625|123.688|7.928|2.856
strlen (Arm OR 23.01)|22|6.158|6.166|22.17|12.343|63.432|2.397|1.174
strlen (GNU libc 2.39)|22|2.921|2.931|18.964|5.788|106.313|5.927|2.269
strlen (LI-PaRAD)|23|2.244|2.247|18.302|4.47|124.328|8.357|2.897
strlen (Arm OR 23.01)|23|6.16|6.166|22.175|12.343|63.431|2.506|1.227
strlen (GNU libc 2.39)|23|2.921|2.93|18.997|5.862|105.283|6.158|2.412
strlen (LI-PaRAD)|24|2.246|2.248|18.292|4.625|123.688|8.649|3.116
strlen (Arm OR 23.01)|24|6.16|6.167|22.17|12.225|63.218|2.623|1.272
strlen (GNU libc 2.39)|24|2.918|2.93|30.933|6.062|109.537|6.409|2.542
strlen (LI-PaRAD)|25|2.245|2.248|18.306|4.47|124.322|9.083|3.149
strlen (Arm OR 23.01)|25|6.155|6.166|22.171|12.343|63.428|2.724|1.334
strlen (GNU libc 2.39)|25|2.921|2.93|18.986|5.787|106.357|6.739|2.58
strlen (LI-PaRAD)|26|2.245|2.248|18.261|4.468|124.359|9.453|3.277
strlen (Arm OR 23.01)|26|6.16|6.167|22.173|12.304|63.306|2.835|1.385
strlen (GNU libc 2.39)|26|2.921|2.931|18.947|5.782|106.457|7.021|2.687
strlen (LI-PaRAD)|27|2.244|2.248|18.3|4.47|124.319|9.81|3.4
strlen (Arm OR 23.01)|27|6.159|6.166|22.172|12.422|62.68|2.918|1.442
strlen (GNU libc 2.39)|27|2.917|2.931|18.95|5.823|105.608|7.238|2.81
strlen (LI-PaRAD)|28|2.246|2.248|18.305|4.47|124.349|10.177|3.528
strlen (Arm OR 23.01)|28|6.159|6.166|22.17|12.343|63.431|3.051|1.494
strlen (GNU libc 2.39)|28|2.92|2.93|19.01|5.944|105.767|7.479|2.952
strlen (LI-PaRAD)|29|2.244|2.248|18.312|4.43|123.544|10.547|3.644
strlen (Arm OR 23.01)|29|6.158|6.166|22.17|12.343|63.432|3.16|1.548
strlen (GNU libc 2.39)|29|2.92|2.931|19.07|5.788|106.351|7.816|2.991
strlen (LI-PaRAD)|30|2.246|2.248|18.259|4.468|124.356|10.907|3.781
strlen (Arm OR 23.01)|30|6.159|6.166|26.168|12.383|63.713|3.267|1.603
strlen (GNU libc 2.39)|30|2.919|2.931|18.958|5.941|105.81|8.019|3.166
strlen (LI-PaRAD)|31|2.244|2.248|18.275|4.467|124.419|11.279|3.91
strlen (Arm OR 23.01)|31|6.154|6.167|22.169|12.304|63.306|3.381|1.651
