ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcmp (Arm OR 23.01)|67108864|4629432.5|4637176.0|4667736.5|4636908.475|0.099|13.479|0.013
memcmp (LI-PaRAD)|134217728|7414270.5|7933507.0|8008792.0|7816769.025|2.805|16.004|0.462
memcmp (GNU libc 2.39)|134217728|7292016.5|7323917.5|7961886.5|7397778.153|2.675|16.908|0.426
memcmp (Arm OR 23.01)|134217728|9251838.0|9258857.5|9271821.0|9258956.252|0.037|13.5|0.005
memcmp (LI-PaRAD)|268435456|15205097.5|15217201.5|15238730.0|15217761.45|0.037|16.428|0.006
memcmp (GNU libc 2.39)|268435456|15041554.5|15090600.5|15946177.0|15243869.728|2.112|16.407|0.335
memcmp (Arm OR 23.01)|268435456|18496758.0|18507820.0|18524371.5|18508265.01|0.029|13.507|0.004
memcmp (LI-PaRAD)|536870912|30863895.0|31365132.0|31422356.0|31254295.856|0.636|15.998|0.103
memcmp (GNU libc 2.39)|536870912|30705702.5|30729399.0|30802404.5|30733356.678|0.063|16.269|0.01
memcmp (Arm OR 23.01)|536870912|37070070.5|37098581.0|37126302.5|37098285.653|0.033|13.478|0.004
