        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strchr (GNU libc 2.39) |          64 |          4.559 |          4.562 |          4.579 |          4.562 |          0.069 |         13.065 |          0.009 |
             strchr (LI-PaRAD) |          64 |          8.858 |          8.860 |          8.866 |          8.860 |          0.023 |          6.727 |          0.002 |     -48.51%
        strchr (GNU libc 2.39) |         128 |          7.268 |          7.274 |          7.301 |          7.274 |          0.047 |         16.389 |          0.008 |
             strchr (LI-PaRAD) |         128 |         13.607 |         13.612 |         13.625 |         13.612 |          0.019 |          8.758 |          0.002 |     -46.56%
        strchr (GNU libc 2.39) |         256 |         12.221 |         12.229 |         12.236 |         12.229 |          0.030 |         19.496 |          0.006 |
             strchr (LI-PaRAD) |         256 |         22.916 |         22.923 |         22.936 |         22.923 |          0.012 |         10.401 |          0.001 |     -46.65%
        strchr (GNU libc 2.39) |         512 |         22.725 |         22.754 |         25.910 |         22.788 |          1.380 |         20.928 |          0.254 |
             strchr (LI-PaRAD) |         512 |         41.206 |         41.222 |         41.301 |         41.224 |          0.041 |         11.567 |          0.005 |     -44.72%
        strchr (GNU libc 2.39) |        1024 |         43.974 |         44.102 |         44.376 |         44.109 |          0.159 |         21.621 |          0.034 |
             strchr (LI-PaRAD) |        1024 |         78.150 |         78.209 |         78.229 |         78.207 |          0.016 |         12.194 |          0.002 |     -43.60%
        strchr (GNU libc 2.39) |        2048 |         86.850 |         87.032 |         87.203 |         87.025 |          0.096 |         21.917 |          0.021 |
             strchr (LI-PaRAD) |        2048 |        152.127 |        152.178 |        152.506 |        152.180 |          0.027 |         12.534 |          0.003 |     -42.81%
        strchr (GNU libc 2.39) |        4096 |        173.662 |        174.194 |        174.806 |        174.206 |          0.133 |         21.898 |          0.029 |
             strchr (LI-PaRAD) |        4096 |        299.832 |        300.145 |        300.549 |        300.118 |          0.071 |         12.711 |          0.009 |     -41.95%
        strchr (GNU libc 2.39) |        8192 |        358.286 |        359.798 |        361.336 |        359.806 |          0.157 |         21.204 |          0.033 |
             strchr (LI-PaRAD) |        8192 |        595.540 |        596.018 |        596.737 |        596.007 |          0.030 |         12.801 |          0.004 |     -39.63%
        strchr (GNU libc 2.39) |       16384 |        751.778 |        754.368 |        757.279 |        754.430 |          0.155 |         20.226 |          0.031 |
             strchr (LI-PaRAD) |       16384 |       1196.498 |       1197.018 |       1197.816 |       1197.020 |          0.018 |         12.747 |          0.002 |     -36.97%
        strchr (GNU libc 2.39) |       32768 |       1458.364 |       1483.977 |       1509.049 |       1485.839 |          0.726 |         20.540 |          0.149 |
             strchr (LI-PaRAD) |       32768 |       2378.715 |       2379.906 |       2385.459 |       2380.634 |          0.078 |         12.819 |          0.010 |     -37.59%
        strchr (GNU libc 2.39) |       65536 |       3089.513 |       3104.862 |       3125.924 |       3103.973 |          0.211 |         19.664 |          0.042 |
             strchr (LI-PaRAD) |       65536 |       4752.924 |       4756.269 |       4764.498 |       4756.493 |          0.049 |         12.832 |          0.006 |     -34.74%
        strchr (GNU libc 2.39) |      131072 |       6302.445 |       6317.730 |       6327.874 |       6317.542 |          0.069 |         19.322 |          0.013 |
             strchr (LI-PaRAD) |      131072 |       9482.017 |       9487.252 |       9493.332 |       9487.287 |          0.024 |         12.867 |          0.003 |     -33.41%
        strchr (GNU libc 2.39) |      262144 |      12450.080 |      12617.900 |      12684.820 |      12603.989 |          0.395 |         19.370 |          0.077 |
             strchr (LI-PaRAD) |      262144 |      18926.630 |      18962.630 |      19387.300 |      18970.642 |          0.239 |         12.869 |          0.030 |     -33.56%
        strchr (GNU libc 2.39) |      524288 |      25210.620 |      25248.290 |      25555.640 |      25254.866 |          0.145 |         19.334 |          0.028 |
             strchr (LI-PaRAD) |      524288 |      37861.340 |      37924.930 |      37979.560 |      37924.505 |          0.060 |         12.875 |          0.008 |     -33.41%
        strchr (GNU libc 2.39) |     1048576 |      48903.470 |      49396.140 |      49798.030 |      49386.580 |          0.439 |         19.774 |          0.087 |
             strchr (LI-PaRAD) |     1048576 |      75827.220 |      75955.220 |      76050.630 |      75949.165 |          0.060 |         12.858 |          0.008 |     -34.97%
        strchr (GNU libc 2.39) |     2097152 |      98790.300 |     100891.600 |     101585.400 |     100989.547 |          0.397 |         19.340 |          0.078 |
             strchr (LI-PaRAD) |     2097152 |     151304.400 |     152160.000 |     153031.500 |     152078.281 |          0.355 |         12.843 |          0.046 |     -33.59%
        strchr (GNU libc 2.39) |     4194304 |     199009.800 |     202027.600 |     202473.900 |     201954.931 |          0.279 |         19.342 |          0.055 |
             strchr (LI-PaRAD) |     4194304 |     303082.700 |     305128.600 |     307590.600 |     305157.780 |          0.366 |         12.801 |          0.047 |     -33.82%
        strchr (GNU libc 2.39) |     8388608 |     396875.300 |     403779.500 |     412185.200 |     403397.447 |          0.452 |         19.367 |          0.088 |
             strchr (LI-PaRAD) |     8388608 |     610522.400 |     614876.000 |     620077.800 |     615004.498 |          0.375 |         12.703 |          0.048 |     -34.41%
        strchr (GNU libc 2.39) |    16777216 |     797352.000 |     805496.500 |     819528.500 |     805416.787 |          0.530 |         19.400 |          0.102 |
             strchr (LI-PaRAD) |    16777216 |    1215940.000 |    1245112.500 |    1287004.000 |    1246267.589 |          1.403 |         12.540 |          0.175 |     -35.37%
        strchr (GNU libc 2.39) |    33554432 |    1579459.500 |    1587942.500 |    1601876.000 |    1587936.322 |          0.238 |         19.680 |          0.047 |
             strchr (LI-PaRAD) |    33554432 |    2487647.500 |    2542863.000 |    2606646.000 |    2545134.574 |          1.060 |         12.280 |          0.130 |     -37.61%
        strchr (GNU libc 2.39) |    67108864 |    3176828.000 |    3186521.000 |    3202932.500 |    3186763.871 |          0.148 |         19.612 |          0.029 |
             strchr (LI-PaRAD) |    67108864 |    5116608.500 |    5155943.500 |    5213489.000 |    5156769.064 |          0.454 |         12.120 |          0.055 |     -38.20%
        strchr (GNU libc 2.39) |   134217728 |    6420104.500 |    6434116.000 |    6449271.500 |    6433558.074 |          0.093 |         19.429 |          0.018 |
             strchr (LI-PaRAD) |   134217728 |   10331266.000 |   10401184.500 |   10460769.000 |   10399742.757 |          0.296 |         12.020 |          0.036 |     -38.14%
        strchr (GNU libc 2.39) |   268435456 |   12886089.500 |   12936209.000 |   12968361.000 |   12929812.797 |          0.162 |         19.335 |          0.031 |
             strchr (LI-PaRAD) |   268435456 |   20796279.000 |   20878620.500 |   20943700.000 |   20877503.178 |          0.135 |         11.975 |          0.016 |     -38.07%
        strchr (GNU libc 2.39) |   536870912 |   25817391.500 |   25891939.500 |   25944596.500 |   25881404.139 |          0.143 |         19.319 |          0.028 |
             strchr (LI-PaRAD) |   536870912 |   41724687.500 |   41834599.000 |   41923211.500 |   41833495.030 |          0.105 |         11.952 |          0.013 |     -38.13%
