        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcpy (Arm OR 23.01) |          64 |          2.693 |          2.710 |          2.757 |          2.717 |          0.699 |         21.941 |          0.152 |
             memcpy (LI-PaRAD) |          64 |          2.851 |          2.979 |          3.082 |          2.977 |          2.182 |         20.030 |          0.439 |      -8.75%
         memcpy (Arm OR 23.01) |         128 |          3.221 |          3.346 |          3.351 |          3.315 |          1.595 |         35.973 |          0.584 |
             memcpy (LI-PaRAD) |         128 |          3.852 |          3.856 |          3.860 |          3.856 |          0.048 |         30.917 |          0.015 |     -14.03%
         memcpy (Arm OR 23.01) |         256 |          5.556 |          5.565 |          5.771 |          5.567 |          0.372 |         42.826 |          0.154 |
             memcpy (LI-PaRAD) |         256 |          7.700 |          7.705 |          7.903 |          7.707 |          0.257 |         30.937 |          0.078 |     -27.76%
         memcpy (Arm OR 23.01) |         512 |          9.071 |          9.116 |          9.246 |          9.129 |          0.571 |         52.236 |          0.297 |
             memcpy (LI-PaRAD) |         512 |         13.871 |         13.903 |         13.956 |         13.905 |          0.151 |         34.292 |          0.052 |     -34.35%
         memcpy (Arm OR 23.01) |        1024 |         15.316 |         15.639 |         15.771 |         15.638 |          0.289 |         60.986 |          0.178 |
             memcpy (LI-PaRAD) |        1024 |         26.175 |         26.188 |         31.460 |         26.253 |          1.999 |         36.338 |          0.608 |     -40.43%
         memcpy (Arm OR 23.01) |        2048 |         27.883 |         28.634 |         30.398 |         28.618 |          0.818 |         66.653 |          0.531 |
             memcpy (LI-PaRAD) |        2048 |         50.813 |         50.849 |         50.964 |         50.852 |          0.047 |         37.508 |          0.017 |     -43.72%
         memcpy (Arm OR 23.01) |        4096 |         55.160 |         58.762 |         59.417 |         58.116 |          1.918 |         65.663 |          1.289 |
             memcpy (LI-PaRAD) |        4096 |        100.003 |        100.214 |        100.609 |        100.162 |          0.183 |         38.085 |          0.069 |     -41.98%
         memcpy (Arm OR 23.01) |        8192 |        106.721 |        114.825 |        124.614 |        115.088 |          3.356 |         66.365 |          2.193 |
             memcpy (LI-PaRAD) |        8192 |        198.465 |        198.765 |        218.485 |        198.976 |          0.989 |         38.347 |          0.346 |     -42.16%
         memcpy (Arm OR 23.01) |       16384 |        210.624 |        221.002 |        225.077 |        219.978 |          1.620 |         69.383 |          1.141 |
             memcpy (LI-PaRAD) |       16384 |        402.466 |        402.601 |        403.261 |        402.626 |          0.037 |         37.898 |          0.014 |     -45.36%
         memcpy (Arm OR 23.01) |       32768 |        421.267 |        448.985 |        466.186 |        449.078 |          2.015 |         67.983 |          1.375 |
             memcpy (LI-PaRAD) |       32768 |        795.911 |        795.925 |        802.217 |        797.211 |          0.233 |         38.281 |          0.089 |     -43.67%
         memcpy (Arm OR 23.01) |       65536 |        933.427 |        937.007 |        943.589 |        937.158 |          0.250 |         65.128 |          0.163 |
             memcpy (LI-PaRAD) |       65536 |       1585.312 |       1588.227 |       1789.648 |       1590.454 |          1.264 |         38.381 |          0.432 |     -41.08%
         memcpy (Arm OR 23.01) |      131072 |       2255.043 |       2257.942 |       2262.322 |       2258.049 |          0.083 |         54.060 |          0.045 |
             memcpy (LI-PaRAD) |      131072 |       3165.210 |       3168.461 |       3174.001 |       3168.270 |          0.065 |         38.529 |          0.025 |     -28.73%
         memcpy (Arm OR 23.01) |      262144 |       4437.930 |       4459.750 |       4530.480 |       4466.923 |          0.436 |         54.656 |          0.236 |
             memcpy (LI-PaRAD) |      262144 |       6314.290 |       6314.590 |       6588.100 |       6328.666 |          0.504 |         38.578 |          0.189 |     -29.42%
         memcpy (Arm OR 23.01) |      524288 |      12513.340 |      13178.530 |      13624.380 |      13168.819 |          1.452 |         37.086 |          0.542 |
             memcpy (LI-PaRAD) |      524288 |      15245.530 |      15711.090 |      16293.980 |      15723.008 |          1.273 |         31.060 |          0.394 |     -16.24%
         memcpy (Arm OR 23.01) |     1048576 |      22306.820 |      23954.320 |      26377.980 |      23992.362 |          3.613 |         40.755 |          1.456 |
             memcpy (LI-PaRAD) |     1048576 |      26294.220 |      26976.310 |      28395.000 |      26993.958 |          1.615 |         36.186 |          0.579 |     -11.12%
         memcpy (Arm OR 23.01) |     2097152 |      55121.100 |      56402.600 |      60804.500 |      56655.154 |          1.964 |         34.487 |          0.663 |
             memcpy (LI-PaRAD) |     2097152 |      56463.300 |      58383.100 |      60185.900 |      58269.469 |          1.701 |         33.528 |          0.571 |      -2.77%
         memcpy (Arm OR 23.01) |     4194304 |     122443.600 |     125422.000 |     130926.800 |     125228.518 |          1.078 |         31.197 |          0.335 |
             memcpy (LI-PaRAD) |     4194304 |     120449.100 |     128475.700 |     151591.600 |     127014.577 |          3.325 |         30.787 |          0.993 |      -1.41%
         memcpy (Arm OR 23.01) |     8388608 |     257722.100 |     262873.000 |     272020.600 |     262610.651 |          0.772 |         29.751 |          0.229 |
             memcpy (LI-PaRAD) |     8388608 |     246926.300 |     267935.700 |     271299.900 |     264815.511 |          2.930 |         29.528 |          0.909 |      -0.83%
         memcpy (Arm OR 23.01) |    16777216 |     528407.500 |     544554.500 |     616240.000 |     549179.416 |          3.144 |         28.479 |          0.868 |
             memcpy (LI-PaRAD) |    16777216 |     502441.000 |     550903.000 |     575197.000 |     538551.391 |          5.313 |         29.094 |          1.548 |      +1.97%
