        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        memcpy (GNU libc 2.39) |          64 |          2.712 |          2.721 |          2.740 |          2.721 |          0.148 |         21.902 |          0.032 |
             memcpy (LI-PaRAD) |          64 |          2.722 |          2.829 |          3.006 |          2.821 |          1.634 |         21.135 |          0.345 |      -3.53%
        memcpy (GNU libc 2.39) |         128 |          3.250 |          3.259 |          3.267 |          3.259 |          0.117 |         36.577 |          0.043 |
             memcpy (LI-PaRAD) |         128 |          3.849 |          3.855 |          3.862 |          3.855 |          0.069 |         30.924 |          0.021 |     -15.45%
        memcpy (GNU libc 2.39) |         256 |          5.385 |          5.404 |          5.728 |          5.429 |          1.043 |         43.921 |          0.445 |
             memcpy (LI-PaRAD) |         256 |          7.700 |          7.705 |          7.710 |          7.705 |          0.020 |         30.943 |          0.006 |     -29.54%
        memcpy (GNU libc 2.39) |         512 |          8.982 |          9.272 |          9.555 |          9.281 |          1.799 |         51.397 |          0.926 |
             memcpy (LI-PaRAD) |         512 |         13.870 |         13.898 |         13.941 |         13.896 |          0.136 |         34.314 |          0.047 |     -33.22%
        memcpy (GNU libc 2.39) |        1024 |         15.380 |         15.548 |         16.185 |         15.608 |          1.087 |         61.109 |          0.652 |
             memcpy (LI-PaRAD) |        1024 |         26.178 |         26.204 |         32.751 |         26.415 |          4.274 |         36.157 |          1.260 |     -40.91%
        memcpy (GNU libc 2.39) |        2048 |         28.054 |         28.600 |         28.866 |         28.586 |          0.364 |         66.725 |          0.244 |
             memcpy (LI-PaRAD) |        2048 |         50.822 |         50.849 |         50.952 |         50.854 |          0.042 |         37.506 |          0.016 |     -43.79%
        memcpy (GNU libc 2.39) |        4096 |         54.529 |         57.460 |         59.000 |         57.281 |          1.572 |         66.612 |          1.061 |
             memcpy (LI-PaRAD) |        4096 |        100.003 |        100.243 |        100.596 |        100.170 |          0.186 |         38.082 |          0.071 |     -42.82%
        memcpy (GNU libc 2.39) |        8192 |        106.151 |        113.903 |        121.960 |        113.546 |          1.992 |         67.219 |          1.356 |
             memcpy (LI-PaRAD) |        8192 |        198.465 |        198.750 |        199.185 |        198.783 |          0.070 |         38.381 |          0.027 |     -42.88%
        memcpy (GNU libc 2.39) |       16384 |        210.462 |        219.306 |        224.296 |        218.906 |          1.712 |         69.725 |          1.207 |
             memcpy (LI-PaRAD) |       16384 |        402.420 |        402.625 |        403.135 |        402.625 |          0.032 |         37.898 |          0.012 |     -45.63%
        memcpy (GNU libc 2.39) |       32768 |        434.625 |        444.920 |        462.371 |        446.934 |          1.847 |         68.305 |          1.254 |
             memcpy (LI-PaRAD) |       32768 |        795.901 |        795.924 |        801.976 |        797.254 |          0.225 |         38.279 |          0.086 |     -43.94%
        memcpy (GNU libc 2.39) |       65536 |        923.288 |        928.140 |        934.036 |        928.868 |          0.250 |         65.710 |          0.164 |
             memcpy (LI-PaRAD) |       65536 |       1585.732 |       1588.685 |       1592.483 |       1588.590 |          0.106 |         38.421 |          0.041 |     -41.53%
        memcpy (GNU libc 2.39) |      131072 |       2251.162 |       2252.771 |       2258.615 |       2253.567 |          0.082 |         54.168 |          0.045 |
             memcpy (LI-PaRAD) |      131072 |       3165.564 |       3169.112 |       3176.282 |       3168.788 |          0.071 |         38.523 |          0.027 |     -28.88%
        memcpy (GNU libc 2.39) |      262144 |       4446.310 |       4454.110 |       4527.100 |       4463.430 |          0.452 |         54.699 |          0.245 |
             memcpy (LI-PaRAD) |      262144 |       6314.140 |       6314.180 |       6378.010 |       6326.730 |          0.305 |         38.589 |          0.117 |     -29.45%
        memcpy (GNU libc 2.39) |      524288 |      12719.280 |      13669.320 |      14236.490 |      13617.623 |          2.034 |         35.872 |          0.745 |
