ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcmp (GNU libc 2.39)|262144|7563.7|7570.23|7670.14|7593.328|0.429|32.153|0.137
memcmp (Arm OR 23.01)|262144|17471.61|17498.36|17529.47|17497.173|0.063|13.953|0.009
memcmp (LI-PaRAD)|524288|25893.82|25947.42|26183.49|25954.994|0.157|18.813|0.029
memcmp (GNU libc 2.39)|524288|16025.04|16360.61|16533.15|16341.721|0.675|29.881|0.203
memcmp (Arm OR 23.01)|524288|34577.08|35034.2|35241.81|34991.108|0.376|13.955|0.053
memcmp (LI-PaRAD)|1048576|51761.22|51890.79|51967.95|51881.522|0.083|18.823|0.016
memcmp (GNU libc 2.39)|1048576|31035.19|31109.63|31856.65|31113.879|0.289|31.387|0.089
memcmp (Arm OR 23.01)|1048576|69263.17|69547.1|70835.73|69566.057|0.24|14.038|0.033
memcmp (LI-PaRAD)|2097152|102265.1|103542.3|104743.6|103491.677|0.407|18.873|0.077
memcmp (GNU libc 2.39)|2097152|67418.2|75901.0|83037.4|75929.72|2.837|25.743|0.734
memcmp (Arm OR 23.01)|2097152|137844.6|138930.2|147278.8|139282.729|1.066|14.024|0.144
memcmp (LI-PaRAD)|4194304|205576.7|207572.9|207952.6|207380.467|0.212|18.836|0.04
memcmp (GNU libc 2.39)|4194304|153058.6|155733.7|172171.7|156215.841|1.646|25.012|0.391
memcmp (Arm OR 23.01)|4194304|276789.6|284993.6|299532.1|284312.804|1.171|13.741|0.16
memcmp (LI-PaRAD)|8388608|412396.0|415226.1|416206.5|414779.382|0.201|18.835|0.038
memcmp (GNU libc 2.39)|8388608|319423.7|322531.4|347727.7|323070.45|1.005|24.184|0.232
memcmp (Arm OR 23.01)|8388608|559137.5|573196.7|579718.2|571987.843|0.768|13.659|0.106
memcmp (LI-PaRAD)|16777216|828292.0|834777.5|843837.5|834519.787|0.318|18.724|0.06
memcmp (GNU libc 2.39)|16777216|694323.0|700994.0|751267.0|702870.183|1.169|22.233|0.251
memcmp (Arm OR 23.01)|16777216|1103843.5|1126334.5|1140837.5|1124833.183|0.768|13.892|0.107
memcmp (LI-PaRAD)|33554432|1709356.0|1718935.5|1739256.0|1718819.535|0.241|18.181|0.044
memcmp (GNU libc 2.39)|33554432|1593718.0|1599433.5|1654670.5|1600448.614|0.45|19.526|0.086
memcmp (Arm OR 23.01)|33554432|2200839.0|2248252.0|2280547.5|2246796.926|0.691|13.909|0.096
memcmp (LI-PaRAD)|67108864|3677738.0|3687103.0|3774135.0|3698870.644|0.71|16.898|0.118
memcmp (GNU libc 2.39)|67108864|3470333.5|3575335.5|3723737.5|3569303.584|1.902|17.517|0.331
memcmp (Arm OR 23.01)|67108864|4442911.5|4496122.5|4541596.0|4492742.322|0.434|13.912|0.06
memcmp (LI-PaRAD)|134217728|7310854.0|7913690.5|7984675.0|7723883.025|3.83|16.208|0.633
memcmp (GNU libc 2.39)|134217728|7318097.0|7339271.5|7913548.5|7538777.619|3.48|16.6|0.567
memcmp (Arm OR 23.01)|134217728|8896568.0|8984050.5|9071950.5|8984098.698|0.439|13.914|0.061
memcmp (LI-PaRAD)|268435456|15078561.0|15092792.0|15397999.5|15139628.926|0.707|16.514|0.115
memcmp (GNU libc 2.39)|268435456|15069780.0|15077885.0|15217704.5|15081499.644|0.13|16.577|0.021
memcmp (Arm OR 23.01)|268435456|17839323.0|17937813.5|18064250.0|17939712.302|0.229|13.936|0.032
memcmp (LI-PaRAD)|536870912|31214996.0|31239810.0|31270742.5|31238599.668|0.037|16.006|0.006
memcmp (GNU libc 2.39)|536870912|30619753.5|30678964.5|31225112.0|30723256.149|0.515|16.275|0.083
memcmp (Arm OR 23.01)|536870912|35632224.5|35896606.0|36111471.0|35909756.916|0.249|13.924|0.035
