ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strnlen (GNU libc 2.34)|1048576|26485.44|27213.44|28682.88|27204.493|1.037|35.901|0.367
strnlen (Arm OR 23.01)|1048576|74388.48|74559.04|74968.64|74606.105|0.2|13.09|0.026
strnlen (LI-PaRAD)|2097152|64841.6|65152.0|67721.6|65319.794|0.876|29.903|0.257
strnlen (GNU libc 2.34)|2097152|50662.4|51136.0|85888.0|53245.782|12.299|37.073|3.241
strnlen (Arm OR 23.01)|2097152|151414.4|153305.6|167344.0|153735.731|1.402|12.707|0.167
strnlen (LI-PaRAD)|4194304|129632.0|130550.4|156371.2|131573.64|2.962|29.712|0.784
strnlen (GNU libc 2.34)|4194304|101257.6|101779.2|161302.4|106719.493|13.164|37.064|3.551
strnlen (Arm OR 23.01)|4194304|287446.4|317734.4|346950.4|317340.99|2.569|12.317|0.318
strnlen (LI-PaRAD)|8388608|259596.8|264083.2|386220.8|273716.626|8.976|28.727|2.091
strnlen (GNU libc 2.34)|8388608|202441.6|205766.4|341459.2|219888.792|15.235|36.142|4.088
strnlen (Arm OR 23.01)|8388608|603139.2|693952.0|710758.4|686429.624|3.399|11.396|0.424
strnlen (LI-PaRAD)|16777216|518672.0|528032.0|576816.0|532175.05|2.396|29.377|0.683
strnlen (GNU libc 2.34)|16777216|434096.0|575472.0|704528.0|573346.059|13.987|27.807|4.039
strnlen (Arm OR 23.01)|16777216|1187616.0|1323104.0|1631184.0|1357885.782|8.198|11.58|0.906
strnlen (LI-PaRAD)|33554432|1043728.0|1066640.0|1210288.0|1076275.802|2.887|29.058|0.79
strnlen (GNU libc 2.34)|33554432|853664.0|1213360.0|1468752.0|1173926.97|16.287|27.394|4.84
strnlen (Arm OR 23.01)|33554432|2298944.0|2549952.0|3276976.0|2644997.228|8.741|11.898|0.964
strnlen (LI-PaRAD)|67108864|2721536.0|2820368.0|2978320.0|2822933.386|1.401|22.144|0.307
strnlen (GNU libc 2.34)|67108864|2329088.0|2396480.0|3024352.0|2469866.772|7.006|25.414|1.571
strnlen (Arm OR 23.01)|67108864|4343152.0|4920496.0|5983088.0|5157362.218|8.115|12.195|0.959
strnlen (LI-PaRAD)|134217728|6162368.0|6253376.0|6347488.0|6253481.03|0.554|19.989|0.111
strnlen (GNU libc 2.34)|134217728|5684480.0|5765824.0|6189680.0|5797167.525|1.741|21.569|0.367
strnlen (Arm OR 23.01)|134217728|9259312.0|9769488.0|9888640.0|9733253.228|1.321|12.845|0.176
strnlen (LI-PaRAD)|268435456|13415504.0|14255888.0|14474896.0|14149916.832|2.169|17.676|0.397
strnlen (GNU libc 2.34)|268435456|12363872.0|12393104.0|13517200.0|12652295.921|2.872|19.775|0.556
strnlen (Arm OR 23.01)|268435456|18861824.0|19538720.0|19675392.0|19488652.99|0.863|12.829|0.113
strnlen (LI-PaRAD)|536870912|28083680.0|28113296.0|28504944.0|28138569.188|0.211|17.769|0.037
strnlen (GNU libc 2.34)|536870912|26011936.0|27915664.0|28091328.0|27438843.089|2.98|18.239|0.561
strnlen (Arm OR 23.01)|536870912|38363232.0|39107072.0|39324096.0|39031629.149|0.582|12.811|0.075
