ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|67108864|3856112.0|3866608.0|3962976.0|3875499.564|0.632|16.128|0.101
strrchr (LI-PaRAD)|134217728|6220432.0|6685456.0|6764336.0|6558089.347|3.327|19.082|0.648
strrchr (GNU libc 2.34)|134217728|5990496.0|6507488.0|7185872.0|6536521.505|4.602|19.163|0.876
strrchr (Arm OR 23.01)|134217728|7672272.0|7686848.0|7809376.0|7704576.475|0.531|16.225|0.086
strrchr (LI-PaRAD)|268435456|13589920.0|13608592.0|13718848.0|13627327.525|0.255|18.346|0.047
strrchr (GNU libc 2.34)|268435456|12937824.0|13984976.0|14267616.0|13587295.842|3.866|18.427|0.721
strrchr (Arm OR 23.01)|268435456|15276016.0|15461744.0|15729680.0|15452456.238|0.379|16.179|0.061
strrchr (LI-PaRAD)|536870912|28366464.0|29872464.0|30032784.0|29668421.069|1.655|16.858|0.289
strrchr (GNU libc 2.34)|536870912|27069792.0|27104880.0|27735968.0|27131746.059|0.397|18.429|0.072
strrchr (Arm OR 23.01)|536870912|30893600.0|32492912.0|32617392.0|32228878.891|1.717|15.519|0.274
