ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (LI-PaRAD)|8388608|553814.4|559769.6|682470.4|565622.495|3.819|13.83|0.466
strncmp (GNU libc 2.34)|8388608|770960.0|777302.4|1161945.6|798831.493|7.908|9.827|0.608
strncmp (Arm OR 23.01)|8388608|878099.2|906873.6|1256246.4|930299.628|6.801|8.43|0.479
strncmp (LI-PaRAD)|16777216|1217424.0|1232528.0|1316096.0|1235155.96|1.209|12.652|0.148
strncmp (GNU libc 2.34)|16777216|1539504.0|1679120.0|2170336.0|1734170.139|10.603|9.103|0.89
strncmp (Arm OR 23.01)|16777216|1688176.0|1805776.0|1818880.0|1800027.248|1.455|8.682|0.133
strncmp (LI-PaRAD)|33554432|2231936.0|2822224.0|3110112.0|2746238.891|9.316|11.483|1.134
strncmp (GNU libc 2.34)|33554432|3070432.0|3075632.0|3085104.0|3075740.198|0.074|10.16|0.008
strncmp (Arm OR 23.01)|33554432|3108384.0|3756192.0|3857776.0|3685558.97|3.611|8.491|0.324
strncmp (LI-PaRAD)|67108864|4506480.0|4537776.0|4548160.0|4534593.109|0.199|13.783|0.027
strncmp (GNU libc 2.34)|67108864|6140368.0|6146448.0|6171808.0|6151420.515|0.163|10.16|0.017
strncmp (Arm OR 23.01)|67108864|6601568.0|7102608.0|7197632.0|7086257.267|1.582|8.822|0.146
strncmp (LI-PaRAD)|134217728|9564384.0|9637792.0|10006912.0|9673967.208|1.004|12.923|0.128
strncmp (GNU libc 2.34)|134217728|12292288.0|12306864.0|12322624.0|12307175.129|0.047|10.157|0.005
strncmp (Arm OR 23.01)|134217728|13611824.0|14239488.0|14355072.0|14219929.03|0.567|8.791|0.051
strncmp (LI-PaRAD)|268435456|21129296.0|21219088.0|21307328.0|21216259.327|0.175|11.783|0.021
strncmp (GNU libc 2.34)|268435456|24617056.0|24724832.0|24837776.0|24701716.119|0.199|10.121|0.02
strncmp (Arm OR 23.01)|268435456|27856768.0|28494176.0|28616528.0|28488354.059|0.258|8.776|0.023
strncmp (LI-PaRAD)|536870912|44867200.0|45034016.0|45136288.0|45005796.752|0.166|11.11|0.018
strncmp (GNU libc 2.34)|536870912|49233808.0|49437328.0|49700784.0|49417237.386|0.179|10.118|0.018
strncmp (Arm OR 23.01)|536870912|55730480.0|56987936.0|57103872.0|56955920.0|0.299|8.779|0.027
