ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strnlen (Arm OR 23.01)|67108864|4510000.0|4897104.0|5435248.0|4970547.01|3.954|12.593|0.487
strnlen (LI-PaRAD)|134217728|6177920.0|6275680.0|6302736.0|6262078.416|0.512|19.962|0.103
strnlen (GNU libc 2.34)|134217728|5706144.0|5766032.0|6336624.0|5808770.218|2.074|21.528|0.431
strnlen (Arm OR 23.01)|134217728|9348112.0|9780256.0|9912032.0|9774948.752|0.696|12.788|0.091
strnlen (LI-PaRAD)|268435456|14364944.0|14637264.0|16375744.0|14690393.663|2.322|17.026|0.372
strnlen (GNU libc 2.34)|268435456|12993568.0|13525088.0|15380016.0|13698989.624|4.172|18.279|0.724
strnlen (Arm OR 23.01)|268435456|18884576.0|19530400.0|19593440.0|19495628.198|0.552|12.824|0.072
strnlen (LI-PaRAD)|536870912|28098224.0|28188512.0|29517744.0|28317356.673|1.108|17.659|0.191
strnlen (GNU libc 2.34)|536870912|26011568.0|26881312.0|29493792.0|27241558.178|4.308|18.388|0.786
strnlen (Arm OR 23.01)|536870912|38321504.0|39142224.0|39432448.0|39089185.109|0.526|12.792|0.068
