ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (LI-PaRAD)|2097152|79180.8|79200.0|82614.4|79420.071|0.734|24.594|0.176
strrchr (GNU libc 2.34)|2097152|64624.0|77062.4|99331.2|76660.372|7.134|25.597|1.716
strrchr (Arm OR 23.01)|2097152|118825.6|119094.4|139417.6|119496.808|1.922|16.35|0.276
strrchr (LI-PaRAD)|4194304|158326.4|158780.8|184547.2|159857.774|2.236|24.447|0.498
strrchr (GNU libc 2.34)|4194304|126883.2|137753.6|197750.4|140109.529|9.031|28.069|2.137
strrchr (Arm OR 23.01)|4194304|235328.0|235977.6|271801.6|236934.685|1.97|16.492|0.29
strrchr (LI-PaRAD)|8388608|316524.8|318099.2|382361.6|321797.735|2.997|24.297|0.659
strrchr (GNU libc 2.34)|8388608|241212.8|268726.4|401750.4|277210.424|10.598|28.438|2.456
strrchr (Arm OR 23.01)|8388608|466153.6|467590.4|577145.6|474680.966|3.926|16.481|0.578
strrchr (LI-PaRAD)|16777216|633744.0|639088.0|686640.0|640376.079|1.113|24.403|0.261
strrchr (GNU libc 2.34)|16777216|500288.0|662144.0|811616.0|648533.703|14.263|24.59|3.545
strrchr (Arm OR 23.01)|16777216|961856.0|995872.0|1401760.0|1046474.931|10.62|15.076|1.38
strrchr (LI-PaRAD)|33554432|1273008.0|1278544.0|1360928.0|1289226.297|1.71|24.246|0.403
strrchr (GNU libc 2.34)|33554432|1081376.0|1358016.0|1598656.0|1338395.564|11.193|23.647|2.705
strrchr (Arm OR 23.01)|33554432|1873024.0|1879152.0|2797376.0|1932542.733|9.08|16.272|1.129
strrchr (LI-PaRAD)|67108864|2849952.0|2988832.0|3086816.0|2986138.139|1.615|20.935|0.341
strrchr (GNU libc 2.34)|67108864|2587824.0|2673216.0|3048960.0|2712296.713|4.116|23.08|0.893
strrchr (Arm OR 23.01)|67108864|3792448.0|3814464.0|3917728.0|3819035.881|0.634|16.366|0.103
strrchr (LI-PaRAD)|134217728|6223008.0|6721008.0|6786800.0|6605302.812|3.148|18.944|0.62
strrchr (GNU libc 2.34)|134217728|5885712.0|6093680.0|6661728.0|6140375.921|3.996|20.389|0.803
strrchr (Arm OR 23.01)|134217728|7522816.0|7664256.0|7805648.0|7632456.079|0.744|16.378|0.122
strrchr (LI-PaRAD)|268435456|13596000.0|13639664.0|14465280.0|13732161.901|1.685|18.21|0.296
strrchr (GNU libc 2.34)|268435456|12938048.0|13670864.0|14784224.0|13511924.277|3.902|18.53|0.72
strrchr (Arm OR 23.01)|268435456|15191376.0|15364128.0|16119840.0|15438822.337|1.396|16.196|0.22
strrchr (LI-PaRAD)|536870912|29788096.0|30028848.0|30339504.0|30027235.802|0.363|16.652|0.06
strrchr (GNU libc 2.34)|536870912|27180800.0|27252944.0|28479712.0|27363075.485|0.92|18.274|0.164
strrchr (Arm OR 23.01)|536870912|30854208.0|32410976.0|32709296.0|32347723.406|1.07|15.459|0.172
