ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (Arm OR 23.01)|67108864|6137760.0|6193472.0|6264416.0|6190594.693|0.449|10.096|0.045
strcmp (LI-PaRAD)|134217728|9045920.0|9486848.0|10640672.0|9810878.416|7.023|12.803|0.893
strcmp (GNU libc 2.34)|134217728|9272304.0|9924480.0|10416560.0|9850175.842|4.426|12.715|0.565
strcmp (Arm OR 23.01)|134217728|12157200.0|12280240.0|12424192.0|12275846.812|0.405|10.183|0.041
strcmp (LI-PaRAD)|268435456|20138000.0|20858272.0|20959232.0|20644432.634|1.671|12.113|0.204
strcmp (GNU libc 2.34)|268435456|20366912.0|20487920.0|23369728.0|21212612.119|5.768|11.822|0.642
strcmp (Arm OR 23.01)|268435456|24511600.0|24713536.0|24884384.0|24684804.752|0.301|10.128|0.031
strcmp (LI-PaRAD)|536870912|44296896.0|44347632.0|44527840.0|44347950.416|0.056|11.274|0.006
strcmp (GNU libc 2.34)|536870912|43530512.0|43671456.0|44851792.0|43956195.644|1.148|11.376|0.129
strcmp (Arm OR 23.01)|536870912|49431216.0|49477568.0|49625504.0|49480942.416|0.061|10.105|0.006
