ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (Arm OR 23.01)|67108864|6433968.0|7077136.0|7224128.0|7072085.861|1.468|8.84|0.137
strncmp (LI-PaRAD)|134217728|10050384.0|10146144.0|12248576.0|10281822.099|3.936|12.174|0.427
strncmp (GNU libc 2.34)|134217728|12299520.0|12317888.0|12612352.0|12332813.149|0.389|10.136|0.039
strncmp (Arm OR 23.01)|134217728|13843408.0|14242816.0|14325056.0|14225072.0|0.551|8.788|0.049
strncmp (LI-PaRAD)|268435456|21745376.0|22062208.0|22906224.0|22145815.762|1.435|11.291|0.16
strncmp (GNU libc 2.34)|268435456|24606368.0|24652368.0|24845728.0|24653971.644|0.135|10.14|0.014
strncmp (Arm OR 23.01)|268435456|27978160.0|28510640.0|28619872.0|28486429.307|0.345|8.776|0.031
strncmp (LI-PaRAD)|536870912|45705552.0|46697536.0|49662144.0|46787078.812|1.682|10.69|0.176
strncmp (GNU libc 2.34)|536870912|49306688.0|49610192.0|50115696.0|49597519.525|0.273|10.081|0.028
strncmp (Arm OR 23.01)|536870912|56186640.0|57025472.0|57250880.0|56990984.079|0.27|8.773|0.024
