        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        strncmp (Arm OR 23.01) |          64 |          7.094 |          7.133 |          7.172 |          7.124 |          0.313 |          8.366 |          0.026 |
            strncmp (LI-PaRAD) |          64 |          4.680 |          4.838 |          4.938 |          4.818 |          1.328 |         12.373 |          0.167 |     +47.86%
        strncmp (Arm OR 23.01) |         128 |         13.551 |         13.748 |         14.041 |         13.753 |          0.807 |          8.669 |          0.070 |
            strncmp (LI-PaRAD) |         128 |          8.776 |          8.872 |          8.951 |          8.867 |          0.318 |         13.444 |          0.043 |     +55.09%
        strncmp (Arm OR 23.01) |         256 |         25.604 |         26.027 |         26.389 |         26.025 |          0.523 |          9.161 |          0.048 |
            strncmp (LI-PaRAD) |         256 |         17.359 |         17.426 |         17.530 |         17.432 |          0.201 |         13.677 |          0.028 |     +49.29%
        strncmp (Arm OR 23.01) |         512 |         49.307 |         49.621 |         51.074 |         49.693 |          0.570 |          9.596 |          0.054 |
            strncmp (LI-PaRAD) |         512 |         33.440 |         33.529 |         33.661 |         33.542 |          0.162 |         14.216 |          0.023 |     +48.15%
        strncmp (Arm OR 23.01) |        1024 |         97.412 |         98.197 |         99.188 |         98.185 |          0.441 |          9.713 |          0.043 |
            strncmp (LI-PaRAD) |        1024 |         66.009 |         66.276 |         66.543 |         66.278 |          0.114 |         14.389 |          0.016 |     +48.14%
        strncmp (Arm OR 23.01) |        2048 |        192.668 |        194.390 |        196.597 |        194.394 |          0.445 |          9.812 |          0.044 |
            strncmp (LI-PaRAD) |        2048 |        131.132 |        131.273 |        131.662 |        131.289 |          0.068 |         14.528 |          0.010 |     +48.07%
        strncmp (Arm OR 23.01) |        4096 |        394.832 |        395.510 |        405.011 |        398.030 |          1.001 |          9.585 |          0.095 |
            strncmp (LI-PaRAD) |        4096 |        264.906 |        265.357 |        266.573 |        265.325 |          0.104 |         14.377 |          0.015 |     +50.02%
        strncmp (Arm OR 23.01) |        8192 |        781.309 |        786.134 |        798.989 |        786.138 |          0.324 |          9.705 |          0.031 |
            strncmp (LI-PaRAD) |        8192 |        525.069 |        525.744 |        527.110 |        525.809 |          0.067 |         14.510 |          0.010 |     +49.51%
        strncmp (Arm OR 23.01) |       16384 |       1558.538 |       1564.880 |       1569.194 |       1564.793 |          0.087 |          9.751 |          0.008 |
            strncmp (LI-PaRAD) |       16384 |       1041.322 |       1045.933 |       1048.451 |       1045.430 |          0.129 |         14.596 |          0.019 |     +49.68%
        strncmp (Arm OR 23.01) |       32768 |       3107.488 |       3110.400 |       3444.960 |       3123.064 |          1.704 |          9.774 |          0.154 |
            strncmp (LI-PaRAD) |       32768 |       2090.688 |       2092.000 |       2097.504 |       2092.251 |          0.052 |         14.586 |          0.008 |     +49.27%
        strncmp (Arm OR 23.01) |       65536 |       6618.208 |       6623.200 |       6629.984 |       6623.376 |          0.041 |          9.215 |          0.004 |
            strncmp (LI-PaRAD) |       65536 |       4332.736 |       4336.544 |       4342.176 |       4336.589 |          0.043 |         14.074 |          0.006 |     +52.73%
        strncmp (Arm OR 23.01) |      131072 |      12943.904 |      12950.368 |      12987.136 |      12952.271 |          0.052 |          9.425 |          0.005 |
            strncmp (LI-PaRAD) |      131072 |       8401.568 |       8404.928 |       8472.800 |       8407.587 |          0.123 |         14.519 |          0.018 |     +54.05%
