        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcpy (Arm OR 23.01) |          21 |          2.390 |          2.506 |          2.512 |          2.504 |          0.646 |          7.811 |          0.052 |
             memcpy (LI-PaRAD) |          21 |          2.308 |          2.311 |          2.317 |          2.312 |          0.092 |          8.461 |          0.008 |      +8.33%
         memcpy (Arm OR 23.01) |          22 |          2.503 |          2.506 |          2.699 |          2.509 |          0.767 |          8.167 |          0.058 |
             memcpy (LI-PaRAD) |          22 |          2.308 |          2.311 |          2.317 |          2.311 |          0.092 |          8.864 |          0.008 |      +8.54%
         memcpy (Arm OR 23.01) |          23 |          2.504 |          2.507 |          2.512 |          2.508 |          0.081 |          8.541 |          0.007 |
             memcpy (LI-PaRAD) |          23 |          2.308 |          2.311 |          2.317 |          2.311 |          0.088 |          9.267 |          0.008 |      +8.50%
         memcpy (Arm OR 23.01) |          24 |          2.504 |          2.509 |          2.699 |          2.511 |          0.761 |          8.903 |          0.063 |
             memcpy (LI-PaRAD) |          24 |          2.308 |          2.311 |          2.317 |          2.311 |          0.090 |          9.670 |          0.009 |      +8.62%
         memcpy (Arm OR 23.01) |          25 |          2.502 |          2.506 |          2.513 |          2.507 |          0.085 |          9.287 |          0.008 |
             memcpy (LI-PaRAD) |          25 |          2.308 |          2.311 |          2.316 |          2.312 |          0.091 |         10.073 |          0.009 |      +8.46%
         memcpy (Arm OR 23.01) |          26 |          2.503 |          2.507 |          2.694 |          2.510 |          0.744 |          9.649 |          0.067 |
             memcpy (LI-PaRAD) |          26 |          2.308 |          2.311 |          2.318 |          2.312 |          0.096 |         10.475 |          0.010 |      +8.57%
         memcpy (Arm OR 23.01) |          27 |          2.503 |          2.507 |          2.511 |          2.507 |          0.077 |         10.031 |          0.008 |
             memcpy (LI-PaRAD) |          27 |          2.308 |          2.311 |          2.345 |          2.312 |          0.169 |         10.877 |          0.018 |      +8.44%
         memcpy (Arm OR 23.01) |          28 |          2.504 |          2.507 |          2.694 |          2.510 |          0.743 |         10.392 |          0.072 |
             memcpy (LI-PaRAD) |          28 |          2.308 |          2.311 |          2.316 |          2.311 |          0.088 |         11.282 |          0.010 |      +8.57%
         memcpy (Arm OR 23.01) |          29 |          2.388 |          2.506 |          2.514 |          2.506 |          0.481 |         10.779 |          0.054 |
             memcpy (LI-PaRAD) |          29 |          2.308 |          2.311 |          2.316 |          2.311 |          0.087 |         11.685 |          0.010 |      +8.40%
         memcpy (Arm OR 23.01) |          30 |          2.504 |          2.508 |          2.697 |          2.510 |          0.756 |         11.132 |          0.078 |
             memcpy (LI-PaRAD) |          30 |          2.308 |          2.311 |          2.317 |          2.311 |          0.088 |         12.087 |          0.011 |      +8.59%
         memcpy (Arm OR 23.01) |          31 |          2.503 |          2.506 |          2.512 |          2.507 |          0.081 |         11.517 |          0.009 |
             memcpy (LI-PaRAD) |          31 |          2.308 |          2.311 |          2.317 |          2.312 |          0.095 |         12.490 |          0.012 |      +8.45%
         memcpy (Arm OR 23.01) |          32 |          2.856 |          2.863 |          3.079 |          2.868 |          0.819 |         10.393 |          0.080 |
             memcpy (LI-PaRAD) |          32 |          2.308 |          2.311 |          2.316 |          2.311 |          0.089 |         12.893 |          0.011 |     +24.06%
         memcpy (Arm OR 23.01) |          33 |          2.759 |          2.829 |          2.906 |          2.830 |          1.228 |         10.863 |          0.133 |
             memcpy (LI-PaRAD) |          33 |          2.694 |          2.697 |          2.702 |          2.697 |          0.070 |         11.397 |          0.008 |      +4.93%
         memcpy (Arm OR 23.01) |          34 |          2.829 |          2.895 |          3.029 |          2.891 |          0.838 |         10.953 |          0.091 |
             memcpy (LI-PaRAD) |          34 |          2.694 |          2.696 |          2.701 |          2.697 |          0.074 |         11.742 |          0.009 |      +7.22%
         memcpy (Arm OR 23.01) |          35 |          2.750 |          2.779 |          2.918 |          2.787 |          1.092 |         11.698 |          0.125 |
             memcpy (LI-PaRAD) |          35 |          2.694 |          2.697 |          2.701 |          2.697 |          0.072 |         12.088 |          0.009 |      +3.35%
         memcpy (Arm OR 23.01) |          36 |          2.836 |          2.840 |          3.047 |          2.848 |          0.951 |         11.773 |          0.107 |
             memcpy (LI-PaRAD) |          36 |          2.694 |          2.697 |          2.702 |          2.697 |          0.076 |         12.433 |          0.009 |      +5.61%
         memcpy (Arm OR 23.01) |          37 |          2.761 |          2.767 |          2.905 |          2.784 |          1.270 |         12.379 |          0.153 |
             memcpy (LI-PaRAD) |          37 |          2.694 |          2.696 |          2.887 |          2.699 |          0.707 |         12.770 |          0.084 |      +3.17%
         memcpy (Arm OR 23.01) |          38 |          2.821 |          2.893 |          2.919 |          2.889 |          0.705 |         12.251 |          0.087 |
             memcpy (LI-PaRAD) |          38 |          2.694 |          2.697 |          2.701 |          2.697 |          0.069 |         13.124 |          0.009 |      +7.13%
         memcpy (Arm OR 23.01) |          39 |          2.754 |          2.779 |          2.878 |          2.785 |          0.986 |         13.041 |          0.126 |
             memcpy (LI-PaRAD) |          39 |          2.694 |          2.697 |          2.884 |          2.698 |          0.695 |         13.461 |          0.088 |      +3.22%
         memcpy (Arm OR 23.01) |          40 |          2.802 |          2.816 |          2.863 |          2.817 |          0.282 |         13.225 |          0.037 |
