        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        memcpy (GNU libc 2.39) |           1 |          2.308 |          2.311 |          2.325 |          2.312 |          0.117 |          0.403 |          0.000 |
             memcpy (LI-PaRAD) |           1 |          2.308 |          2.311 |          2.317 |          2.312 |          0.086 |          0.403 |          0.000 |      +0.02%
        memcpy (GNU libc 2.39) |           2 |          3.079 |          3.082 |          3.089 |          3.082 |          0.066 |          0.604 |          0.000 |
             memcpy (LI-PaRAD) |           2 |          2.308 |          2.311 |          2.317 |          2.312 |          0.086 |          0.806 |          0.001 |     +33.33%
        memcpy (GNU libc 2.39) |           3 |          3.079 |          3.082 |          3.086 |          3.082 |          0.073 |          0.906 |          0.001 |
             memcpy (LI-PaRAD) |           3 |          2.308 |          2.311 |          2.317 |          2.312 |          0.092 |          1.209 |          0.001 |     +33.33%
        memcpy (GNU libc 2.39) |           4 |          3.079 |          3.083 |          3.096 |          3.082 |          0.080 |          1.209 |          0.001 |
             memcpy (LI-PaRAD) |           4 |          2.308 |          2.311 |          2.317 |          2.312 |          0.091 |          1.611 |          0.001 |     +33.33%
        memcpy (GNU libc 2.39) |           5 |          3.079 |          3.082 |          3.086 |          3.082 |          0.071 |          1.511 |          0.001 |
             memcpy (LI-PaRAD) |           5 |          2.308 |          2.311 |          2.326 |          2.312 |          0.110 |          2.014 |          0.002 |     +33.33%
        memcpy (GNU libc 2.39) |           6 |          3.079 |          3.083 |          3.086 |          3.082 |          0.065 |          1.813 |          0.001 |
             memcpy (LI-PaRAD) |           6 |          2.308 |          2.311 |          2.316 |          2.312 |          0.087 |          2.417 |          0.002 |     +33.33%
        memcpy (GNU libc 2.39) |           7 |          3.079 |          3.082 |          3.092 |          3.082 |          0.070 |          2.115 |          0.001 |
             memcpy (LI-PaRAD) |           7 |          2.308 |          2.311 |          2.317 |          2.312 |          0.087 |          2.820 |          0.002 |     +33.33%
        memcpy (GNU libc 2.39) |           8 |          2.694 |          2.697 |          2.701 |          2.697 |          0.072 |          2.763 |          0.002 |
             memcpy (LI-PaRAD) |           8 |          2.308 |          2.311 |          2.320 |          2.312 |          0.096 |          3.223 |          0.003 |     +16.66%
        memcpy (GNU libc 2.39) |           9 |          2.695 |          2.697 |          2.701 |          2.697 |          0.073 |          3.108 |          0.002 |
             memcpy (LI-PaRAD) |           9 |          2.308 |          2.311 |          2.317 |          2.312 |          0.090 |          3.626 |          0.003 |     +16.66%
        memcpy (GNU libc 2.39) |          10 |          2.694 |          2.697 |          2.732 |          2.697 |          0.151 |          3.453 |          0.005 |
             memcpy (LI-PaRAD) |          10 |          2.308 |          2.311 |          2.316 |          2.311 |          0.087 |          4.029 |          0.003 |     +16.69%
        memcpy (GNU libc 2.39) |          11 |          2.695 |          2.696 |          2.707 |          2.697 |          0.085 |          3.799 |          0.003 |
             memcpy (LI-PaRAD) |          11 |          2.308 |          2.311 |          2.317 |          2.312 |          0.091 |          4.432 |          0.004 |     +16.67%
        memcpy (GNU libc 2.39) |          12 |          2.308 |          2.311 |          2.316 |          2.311 |          0.089 |          4.835 |          0.004 |
             memcpy (LI-PaRAD) |          12 |          2.308 |          2.311 |          2.316 |          2.312 |          0.090 |          4.835 |          0.004 |      -0.01%
        memcpy (GNU libc 2.39) |          13 |          2.308 |          2.311 |          2.320 |          2.312 |          0.099 |          5.237 |          0.005 |
             memcpy (LI-PaRAD) |          13 |          2.308 |          2.311 |          2.318 |          2.312 |          0.091 |          5.238 |          0.005 |      +0.00%
        memcpy (GNU libc 2.39) |          14 |          2.308 |          2.311 |          2.317 |          2.312 |          0.095 |          5.640 |          0.005 |
             memcpy (LI-PaRAD) |          14 |          2.308 |          2.311 |          2.317 |          2.312 |          0.090 |          5.640 |          0.005 |      +0.00%
