ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (LI-PaRAD)|19|2.31|2.311|2.32|2.312|0.083|7.654|0.006
strlen (GNU libc 2.39)|19|3.079|3.083|3.094|3.082|0.085|5.741|0.005
strlen (Arm OR 23.01)|19|6.053|6.193|6.549|6.202|1.871|2.854|0.053
strlen (LI-PaRAD)|20|2.31|2.311|2.316|2.312|0.07|8.058|0.006
strlen (GNU libc 2.39)|20|3.079|3.082|3.088|3.082|0.065|6.044|0.004
strlen (Arm OR 23.01)|20|6.054|6.19|6.533|6.193|1.746|3.009|0.052
strlen (LI-PaRAD)|21|2.31|2.311|2.433|2.314|0.681|8.453|0.055
strlen (GNU libc 2.39)|21|3.079|3.082|3.085|3.082|0.065|6.346|0.004
strlen (Arm OR 23.01)|21|6.049|6.15|6.41|6.157|1.553|3.177|0.049
strlen (LI-PaRAD)|22|2.31|2.311|2.321|2.312|0.079|8.864|0.007
strlen (GNU libc 2.39)|22|3.079|3.082|3.086|3.082|0.066|6.648|0.004
strlen (Arm OR 23.01)|22|6.045|6.133|6.515|6.165|1.777|3.325|0.058
strlen (LI-PaRAD)|23|2.31|2.311|2.316|2.312|0.082|9.266|0.008
strlen (GNU libc 2.39)|23|3.079|3.083|3.086|3.082|0.07|6.949|0.005
strlen (Arm OR 23.01)|23|6.052|6.216|6.414|6.187|1.713|3.463|0.059
strlen (LI-PaRAD)|24|2.31|2.311|2.317|2.312|0.087|9.669|0.008
strlen (GNU libc 2.39)|24|3.079|3.082|3.086|3.082|0.073|7.252|0.005
strlen (Arm OR 23.01)|24|6.054|6.17|6.514|6.169|1.787|3.624|0.064
strlen (LI-PaRAD)|25|2.31|2.311|2.443|2.315|0.798|10.058|0.077
strlen (GNU libc 2.39)|25|3.079|3.083|3.086|3.082|0.073|7.554|0.005
strlen (Arm OR 23.01)|25|6.053|6.195|6.415|6.198|1.612|3.758|0.06
strlen (LI-PaRAD)|26|2.31|2.311|2.317|2.312|0.076|10.475|0.008
strlen (GNU libc 2.39)|26|3.079|3.082|3.094|3.082|0.074|7.857|0.006
strlen (Arm OR 23.01)|26|6.043|6.188|6.546|6.178|1.862|3.921|0.072
strlen (LI-PaRAD)|27|2.31|2.311|2.316|2.312|0.081|10.878|0.009
strlen (GNU libc 2.39)|27|3.079|3.082|3.089|3.082|0.071|8.158|0.006
strlen (Arm OR 23.01)|27|6.041|6.192|6.522|6.192|1.902|4.063|0.076
strlen (LI-PaRAD)|28|2.31|2.311|2.419|2.317|0.956|11.255|0.104
strlen (GNU libc 2.39)|28|3.079|3.082|3.086|3.082|0.073|8.461|0.006
strlen (Arm OR 23.01)|28|6.046|6.19|6.527|6.189|1.796|4.215|0.075
strlen (LI-PaRAD)|29|2.31|2.311|2.316|2.312|0.073|11.684|0.009
strlen (GNU libc 2.39)|29|3.079|3.082|3.086|3.082|0.067|8.763|0.006
strlen (Arm OR 23.01)|29|6.052|6.191|6.547|6.189|1.656|4.365|0.071
strlen (LI-PaRAD)|30|2.31|2.311|2.316|2.311|0.071|12.088|0.009
strlen (GNU libc 2.39)|30|3.079|3.082|3.116|3.082|0.134|9.064|0.012
strlen (Arm OR 23.01)|30|6.054|6.188|6.53|6.191|1.988|4.515|0.089
strlen (LI-PaRAD)|31|2.31|2.311|2.319|2.311|0.083|12.49|0.01
strlen (GNU libc 2.39)|31|3.079|3.082|3.087|3.082|0.069|9.368|0.006
strlen (Arm OR 23.01)|31|6.053|6.191|6.451|6.192|1.729|4.664|0.08
strlen (LI-PaRAD)|32|3.082|3.189|3.275|3.178|1.364|9.378|0.128
strlen (GNU libc 2.39)|32|3.492|3.503|3.512|3.502|0.15|8.509|0.013
strlen (Arm OR 23.01)|32|7.933|8.012|8.058|8.008|0.382|3.722|0.014
strlen (LI-PaRAD)|33|3.079|3.191|3.275|3.181|1.515|9.663|0.147
strlen (GNU libc 2.39)|33|3.49|3.503|3.511|3.502|0.154|8.775|0.013
strlen (Arm OR 23.01)|33|7.926|8.006|8.068|8.005|0.384|3.839|0.015
strlen (LI-PaRAD)|34|3.08|3.225|3.305|3.226|1.245|9.816|0.124
strlen (GNU libc 2.39)|34|3.489|3.5|3.511|3.499|0.149|9.049|0.013
strlen (Arm OR 23.01)|34|7.935|8.01|8.058|8.005|0.362|3.956|0.014
strlen (LI-PaRAD)|35|3.129|3.23|3.336|3.227|1.407|10.104|0.143
strlen (GNU libc 2.39)|35|3.488|3.5|3.508|3.499|0.148|9.315|0.014
strlen (Arm OR 23.01)|35|7.911|8.019|8.074|8.015|0.413|4.067|0.017
strlen (LI-PaRAD)|36|3.082|3.19|3.304|3.186|1.427|10.527|0.15
strlen (GNU libc 2.39)|36|3.492|3.504|3.512|3.503|0.153|9.572|0.015
strlen (Arm OR 23.01)|36|7.952|8.022|8.069|8.017|0.323|4.182|0.014
strlen (LI-PaRAD)|37|3.079|3.192|3.294|3.189|1.416|10.808|0.153
strlen (GNU libc 2.39)|37|3.491|3.503|3.512|3.502|0.149|9.84|0.015
strlen (Arm OR 23.01)|37|7.924|8.026|8.083|8.022|0.377|4.296|0.016
strlen (LI-PaRAD)|38|3.093|3.226|3.296|3.221|1.227|10.99|0.136
strlen (GNU libc 2.39)|38|3.489|3.501|3.509|3.499|0.153|10.113|0.015
strlen (Arm OR 23.01)|38|7.942|8.003|8.073|8.007|0.411|4.42|0.018
strlen (LI-PaRAD)|39|3.079|3.222|3.309|3.216|1.293|11.296|0.147
strlen (GNU libc 2.39)|39|3.489|3.501|3.509|3.5|0.155|10.378|0.016
strlen (Arm OR 23.01)|39|7.948|8.011|8.071|8.009|0.367|4.535|0.017
strlen (LI-PaRAD)|40|3.079|3.192|3.321|3.192|1.528|11.672|0.179
strlen (GNU libc 2.39)|40|3.49|3.503|3.512|3.502|0.157|10.637|0.017
strlen (Arm OR 23.01)|40|7.961|8.022|8.069|8.018|0.329|4.646|0.015
strlen (LI-PaRAD)|41|3.086|3.219|3.277|3.212|1.421|11.889|0.171
strlen (GNU libc 2.39)|41|3.488|3.5|3.508|3.499|0.152|10.913|0.017
strlen (Arm OR 23.01)|41|7.909|7.977|8.044|7.978|0.4|4.787|0.019
strlen (LI-PaRAD)|42|3.08|3.225|3.291|3.221|1.398|12.148|0.172
strlen (GNU libc 2.39)|42|3.483|3.502|3.515|3.5|0.161|11.176|0.018
strlen (Arm OR 23.01)|42|7.933|8.011|8.073|8.011|0.392|4.883|0.019
strlen (LI-PaRAD)|43|3.082|3.225|3.3|3.212|1.604|12.47|0.202
strlen (GNU libc 2.39)|43|3.489|3.501|3.509|3.499|0.152|11.444|0.017
strlen (Arm OR 23.01)|43|7.931|8.018|8.086|8.014|0.423|4.997|0.021
strlen (LI-PaRAD)|44|3.122|3.233|3.298|3.223|1.222|12.715|0.157
strlen (GNU libc 2.39)|44|3.489|3.5|3.507|3.499|0.143|11.712|0.017
strlen (Arm OR 23.01)|44|7.928|8.009|8.073|8.009|0.416|5.117|0.021
strlen (LI-PaRAD)|45|3.1|3.194|3.307|3.198|1.221|13.109|0.159
strlen (GNU libc 2.39)|45|3.491|3.504|3.521|3.502|0.163|11.966|0.019
strlen (Arm OR 23.01)|45|7.96|8.022|8.072|8.019|0.336|5.226|0.018
strlen (LI-PaRAD)|46|3.082|3.192|3.275|3.186|1.247|13.448|0.168
strlen (GNU libc 2.39)|46|3.49|3.503|3.51|3.502|0.152|12.235|0.019
strlen (Arm OR 23.01)|46|7.938|8.01|8.082|8.013|0.354|5.346|0.019
strlen (LI-PaRAD)|47|3.083|3.193|3.31|3.194|1.44|13.708|0.197
strlen (GNU libc 2.39)|47|3.492|3.504|3.512|3.503|0.154|12.497|0.019
strlen (Arm OR 23.01)|47|7.898|7.995|8.059|7.992|0.4|5.477|0.022
strlen (LI-PaRAD)|48|3.084|3.192|3.294|3.191|1.365|14.012|0.192
strlen (GNU libc 2.39)|48|3.572|3.587|3.603|3.586|0.204|12.465|0.025
strlen (Arm OR 23.01)|48|7.931|8.023|8.074|8.016|0.374|5.577|0.021
strlen (LI-PaRAD)|49|3.139|3.238|3.324|3.235|1.226|14.11|0.174
strlen (GNU libc 2.39)|49|3.562|3.578|3.593|3.576|0.206|12.761|0.026
strlen (Arm OR 23.01)|49|7.928|8.012|8.075|8.011|0.368|5.696|0.021
strlen (LI-PaRAD)|50|3.135|3.23|3.311|3.224|1.284|14.447|0.186
strlen (GNU libc 2.39)|50|3.561|3.578|3.589|3.577|0.206|13.02|0.027
strlen (Arm OR 23.01)|50|7.903|8.008|8.073|8.005|0.424|5.817|0.025
strlen (LI-PaRAD)|51|3.08|3.231|3.293|3.226|1.319|14.728|0.197
strlen (GNU libc 2.39)|51|3.56|3.578|3.596|3.577|0.207|13.279|0.028
strlen (Arm OR 23.01)|51|7.959|8.024|8.075|8.018|0.348|5.924|0.021
strlen (LI-PaRAD)|52|3.085|3.235|3.304|3.225|1.211|15.018|0.184
strlen (GNU libc 2.39)|52|3.561|3.578|3.588|3.577|0.198|13.54|0.027
strlen (Arm OR 23.01)|52|7.927|8.016|8.075|8.014|0.392|6.043|0.024
strlen (LI-PaRAD)|53|3.08|3.194|3.284|3.198|1.258|15.437|0.194
strlen (GNU libc 2.39)|53|3.571|3.588|3.599|3.587|0.202|13.763|0.028
strlen (Arm OR 23.01)|53|7.958|8.021|8.069|8.017|0.338|6.157|0.021
strlen (LI-PaRAD)|54|3.082|3.192|3.274|3.185|1.364|15.794|0.216
strlen (GNU libc 2.39)|54|3.57|3.588|3.605|3.587|0.21|14.02|0.029
strlen (Arm OR 23.01)|54|7.96|8.026|8.088|8.023|0.325|6.269|0.02
strlen (LI-PaRAD)|55|3.079|3.192|3.307|3.187|1.539|16.078|0.247
strlen (GNU libc 2.39)|55|3.571|3.588|3.598|3.586|0.198|14.283|0.028
strlen (Arm OR 23.01)|55|7.927|8.023|8.075|8.02|0.331|6.387|0.021
strlen (LI-PaRAD)|56|3.08|3.185|3.275|3.177|1.401|16.419|0.231
strlen (GNU libc 2.39)|56|3.57|3.587|3.598|3.586|0.202|14.543|0.029
strlen (Arm OR 23.01)|56|7.903|8.024|8.068|8.016|0.351|6.507|0.023
strlen (LI-PaRAD)|57|3.081|3.218|3.314|3.213|1.42|16.526|0.237
strlen (GNU libc 2.39)|57|3.561|3.577|3.594|3.577|0.209|14.842|0.031
strlen (Arm OR 23.01)|57|7.933|8.009|8.078|8.012|0.416|6.626|0.028
strlen (LI-PaRAD)|58|3.079|3.19|3.276|3.184|1.387|16.97|0.236
strlen (GNU libc 2.39)|58|3.572|3.587|3.598|3.586|0.2|15.065|0.03
strlen (Arm OR 23.01)|58|7.929|8.023|8.073|8.015|0.37|6.739|0.025
strlen (LI-PaRAD)|59|3.131|3.222|3.316|3.219|1.111|17.073|0.19
strlen (GNU libc 2.39)|59|3.56|3.577|3.588|3.576|0.199|15.366|0.031
strlen (Arm OR 23.01)|59|7.897|8.008|8.073|8.006|0.411|6.863|0.028
strlen (LI-PaRAD)|60|3.079|3.189|3.273|3.18|1.426|17.573|0.251
strlen (GNU libc 2.39)|60|3.572|3.588|3.609|3.587|0.217|15.58|0.034
strlen (Arm OR 23.01)|60|7.941|8.026|8.073|8.024|0.336|6.964|0.023
strlen (LI-PaRAD)|61|3.135|3.221|3.309|3.221|1.044|17.641|0.184
strlen (GNU libc 2.39)|61|3.562|3.578|3.589|3.577|0.196|15.883|0.031
strlen (Arm OR 23.01)|61|7.901|8.01|8.076|8.011|0.422|7.092|0.03
strlen (LI-PaRAD)|62|3.08|3.189|3.288|3.18|1.546|18.162|0.281
strlen (GNU libc 2.39)|62|3.572|3.588|3.597|3.586|0.194|16.101|0.031
strlen (Arm OR 23.01)|62|7.942|8.019|8.073|8.017|0.379|7.202|0.027
strlen (LI-PaRAD)|63|3.127|3.226|3.299|3.223|1.131|18.204|0.206
strlen (GNU libc 2.39)|63|3.564|3.578|3.594|3.577|0.193|16.403|0.032
strlen (Arm OR 23.01)|63|7.917|8.008|8.057|8.006|0.405|7.329|0.03
strlen (LI-PaRAD)|64|3.464|3.584|3.797|3.571|2.51|16.702|0.416
strlen (GNU libc 2.39)|64|3.99|3.995|4.003|3.995|0.057|14.922|0.009
strlen (Arm OR 23.01)|64|10.688|10.847|11.082|10.828|0.91|5.505|0.05
strlen (LI-PaRAD)|65|3.464|3.489|3.82|3.542|2.762|17.104|0.457
strlen (GNU libc 2.39)|65|3.981|3.989|3.997|3.989|0.084|15.177|0.013
strlen (Arm OR 23.01)|65|10.64|10.771|10.969|10.779|0.71|5.616|0.04
strlen (LI-PaRAD)|66|3.464|3.608|3.799|3.588|2.858|17.147|0.486
strlen (GNU libc 2.39)|66|3.982|4.004|4.016|3.998|0.275|15.374|0.042
strlen (Arm OR 23.01)|66|10.694|10.785|11.045|10.797|0.73|5.693|0.041
strlen (LI-PaRAD)|67|3.464|3.55|3.819|3.566|2.858|17.514|0.492
strlen (GNU libc 2.39)|67|3.977|3.997|4.001|3.992|0.185|15.629|0.029
strlen (Arm OR 23.01)|67|10.62|10.756|10.989|10.774|0.837|5.792|0.048
strlen (LI-PaRAD)|68|3.464|3.608|3.799|3.591|2.885|17.652|0.505
strlen (GNU libc 2.39)|68|3.982|4.004|4.017|3.998|0.262|15.841|0.041
strlen (Arm OR 23.01)|68|10.69|10.786|11.041|10.803|0.723|5.862|0.042
strlen (LI-PaRAD)|69|3.464|3.585|3.819|3.578|3.067|17.979|0.543
strlen (GNU libc 2.39)|69|3.976|3.989|4.003|3.991|0.181|16.103|0.029
strlen (Arm OR 23.01)|69|10.619|10.759|10.965|10.77|0.772|5.967|0.046
strlen (LI-PaRAD)|70|3.464|3.606|3.799|3.586|2.997|18.195|0.54
strlen (GNU libc 2.39)|70|3.999|4.0|4.003|4.0|0.032|16.297|0.005
strlen (Arm OR 23.01)|70|10.689|10.784|11.04|10.794|0.804|6.04|0.048
strlen (LI-PaRAD)|71|3.464|3.599|3.819|3.583|2.965|18.47|0.541
strlen (GNU libc 2.39)|71|3.993|3.997|4.02|3.998|0.086|16.541|0.014
strlen (Arm OR 23.01)|71|10.615|10.778|11.043|10.795|0.94|6.126|0.057
strlen (LI-PaRAD)|72|3.464|3.605|3.798|3.578|2.961|18.757|0.548
strlen (GNU libc 2.39)|72|3.982|4.005|4.013|4.002|0.215|16.758|0.036
strlen (Arm OR 23.01)|72|10.687|10.792|11.052|10.813|0.795|6.202|0.049
strlen (LI-PaRAD)|73|3.464|3.602|3.8|3.586|2.869|18.975|0.537
strlen (GNU libc 2.39)|73|3.984|4.005|4.012|4.004|0.145|16.98|0.025
strlen (Arm OR 23.01)|73|10.693|10.788|10.987|10.799|0.773|6.296|0.049
strlen (LI-PaRAD)|74|3.464|3.569|3.799|3.568|2.748|19.328|0.522
strlen (GNU libc 2.39)|74|3.983|3.992|4.009|3.996|0.241|17.247|0.042
strlen (Arm OR 23.01)|74|10.692|10.785|10.965|10.796|0.66|6.384|0.042
strlen (LI-PaRAD)|75|3.464|3.608|3.8|3.596|2.695|19.44|0.52
strlen (GNU libc 2.39)|75|3.982|3.991|4.01|3.994|0.212|17.49|0.037
strlen (Arm OR 23.01)|75|10.688|10.787|11.027|10.794|0.701|6.471|0.045
strlen (LI-PaRAD)|76|3.464|3.535|3.819|3.573|3.137|19.83|0.61
strlen (GNU libc 2.39)|76|3.982|3.989|4.017|3.989|0.111|17.743|0.02
strlen (Arm OR 23.01)|76|10.616|10.765|11.024|10.77|0.76|6.572|0.05
strlen (LI-PaRAD)|77|3.464|3.538|3.82|3.572|3.179|20.095|0.623
strlen (GNU libc 2.39)|77|3.981|3.989|3.996|3.988|0.088|17.981|0.016
strlen (Arm OR 23.01)|77|10.614|10.765|11.031|10.768|0.848|6.66|0.056
strlen (LI-PaRAD)|78|3.464|3.584|3.821|3.582|3.173|20.299|0.632
strlen (GNU libc 2.39)|78|3.976|3.988|4.0|3.988|0.137|18.214|0.025
strlen (Arm OR 23.01)|78|10.632|10.765|10.992|10.769|0.757|6.746|0.051
strlen (LI-PaRAD)|79|3.464|3.558|3.817|3.573|3.139|20.609|0.635
strlen (GNU libc 2.39)|79|3.979|3.998|4.004|3.998|0.077|18.405|0.014
strlen (Arm OR 23.01)|79|10.618|10.765|11.12|10.775|0.825|6.829|0.056
strlen (LI-PaRAD)|80|3.464|3.587|3.801|3.581|2.977|20.825|0.612
strlen (GNU libc 2.39)|80|4.149|4.159|4.176|4.159|0.145|17.915|0.026
strlen (Arm OR 23.01)|80|10.687|10.78|10.951|10.786|0.644|6.908|0.044
strlen (LI-PaRAD)|81|3.464|3.627|3.799|3.611|2.923|20.911|0.609
strlen (GNU libc 2.39)|81|4.148|4.159|4.175|4.159|0.142|18.139|0.026
strlen (Arm OR 23.01)|81|10.691|10.792|11.035|10.801|0.695|6.984|0.048
strlen (LI-PaRAD)|82|3.464|3.556|3.8|3.568|2.983|21.424|0.628
strlen (GNU libc 2.39)|82|4.149|4.159|4.171|4.159|0.138|18.363|0.025
strlen (Arm OR 23.01)|82|10.691|10.787|11.036|10.794|0.7|7.075|0.049
strlen (LI-PaRAD)|83|3.464|3.584|3.8|3.575|2.844|21.637|0.607
strlen (GNU libc 2.39)|83|4.148|4.158|4.172|4.159|0.144|18.588|0.027
strlen (Arm OR 23.01)|83|10.687|10.784|11.01|10.793|0.787|7.163|0.056
strlen (LI-PaRAD)|84|3.464|3.47|3.819|3.548|2.991|22.067|0.64
strlen (GNU libc 2.39)|84|4.148|4.158|4.172|4.158|0.143|18.815|0.027
strlen (Arm OR 23.01)|84|10.631|10.769|11.025|10.767|0.746|7.266|0.054
strlen (LI-PaRAD)|85|3.464|3.479|3.817|3.546|2.83|22.342|0.615
strlen (GNU libc 2.39)|85|4.148|4.158|4.17|4.158|0.138|19.041|0.026
strlen (Arm OR 23.01)|85|10.603|10.77|10.985|10.768|0.813|7.352|0.06
strlen (LI-PaRAD)|86|3.464|3.47|3.814|3.527|2.515|22.725|0.554
strlen (GNU libc 2.39)|86|4.148|4.159|4.172|4.158|0.142|19.262|0.027
strlen (Arm OR 23.01)|86|10.616|10.773|10.955|10.779|0.666|7.431|0.049
strlen (LI-PaRAD)|87|3.464|3.467|3.471|3.468|0.062|23.367|0.014
strlen (GNU libc 2.39)|87|4.134|4.144|4.157|4.144|0.132|19.553|0.026
strlen (Arm OR 23.01)|87|10.624|10.774|10.998|10.782|0.829|7.516|0.062
strlen (LI-PaRAD)|88|3.464|3.607|3.798|3.595|3.067|22.819|0.693
strlen (GNU libc 2.39)|88|4.149|4.159|4.172|4.159|0.142|19.707|0.028
strlen (Arm OR 23.01)|88|10.692|10.799|11.042|10.818|0.804|7.576|0.061
strlen (LI-PaRAD)|89|3.464|3.569|3.82|3.574|3.084|23.21|0.701
strlen (GNU libc 2.39)|89|4.147|4.157|4.182|4.158|0.149|19.936|0.03
strlen (Arm OR 23.01)|89|10.62|10.764|11.004|10.768|0.778|7.698|0.06
strlen (LI-PaRAD)|90|3.464|3.488|3.82|3.543|2.717|23.676|0.626
strlen (GNU libc 2.39)|90|4.147|4.158|4.201|4.158|0.176|20.157|0.035
strlen (Arm OR 23.01)|90|10.6|10.773|10.98|10.78|0.798|7.776|0.062
strlen (LI-PaRAD)|91|3.464|3.576|3.797|3.569|2.779|23.762|0.653
strlen (GNU libc 2.39)|91|4.13|4.159|4.172|4.159|0.157|20.379|0.032
strlen (Arm OR 23.01)|91|10.689|10.798|11.041|10.808|0.727|7.842|0.057
strlen (LI-PaRAD)|92|3.464|3.604|3.799|3.588|2.882|23.902|0.682
strlen (GNU libc 2.39)|92|4.149|4.159|4.171|4.159|0.139|20.602|0.029
strlen (Arm OR 23.01)|92|10.693|10.783|10.965|10.786|0.666|7.944|0.053
strlen (LI-PaRAD)|93|3.464|3.47|3.818|3.542|2.707|24.474|0.647
strlen (GNU libc 2.39)|93|4.148|4.157|4.173|4.158|0.143|20.832|0.03
strlen (Arm OR 23.01)|93|10.652|10.796|10.983|10.795|0.731|8.024|0.059
strlen (LI-PaRAD)|94|3.464|3.557|3.819|3.565|2.787|24.572|0.672
strlen (GNU libc 2.39)|94|4.146|4.157|4.171|4.158|0.14|21.056|0.029
strlen (Arm OR 23.01)|94|10.648|10.791|10.989|10.796|0.664|8.109|0.054
strlen (LI-PaRAD)|95|3.464|3.585|3.799|3.578|2.968|24.75|0.727
strlen (GNU libc 2.39)|95|4.149|4.158|4.172|4.159|0.139|21.276|0.03
strlen (Arm OR 23.01)|95|10.695|10.796|11.048|10.805|0.693|8.189|0.057
strlen (LI-PaRAD)|96|3.849|4.107|4.893|4.127|6.09|21.738|1.257
strlen (GNU libc 2.39)|96|4.516|4.527|4.563|4.528|0.177|19.746|0.035
strlen (Arm OR 23.01)|96|13.094|13.098|13.111|13.098|0.019|6.826|0.001
strlen (LI-PaRAD)|97|3.848|3.854|4.177|3.905|2.634|23.147|0.583
strlen (GNU libc 2.39)|97|4.508|4.519|4.572|4.52|0.193|19.986|0.038
strlen (Arm OR 23.01)|97|13.094|13.098|13.129|13.099|0.029|6.897|0.002
strlen (LI-PaRAD)|98|3.849|3.854|4.249|3.907|2.934|23.38|0.651
strlen (GNU libc 2.39)|98|4.509|4.519|4.534|4.52|0.151|20.194|0.03
strlen (Arm OR 23.01)|98|13.094|13.098|13.104|13.098|0.017|6.968|0.001
strlen (LI-PaRAD)|99|3.849|3.855|4.682|3.988|4.799|23.167|1.055
strlen (GNU libc 2.39)|99|4.516|4.527|4.544|4.528|0.161|20.362|0.033
strlen (Arm OR 23.01)|99|13.095|13.098|13.104|13.098|0.016|7.039|0.001
strlen (LI-PaRAD)|100|3.849|4.171|4.896|4.152|5.616|22.501|1.225
strlen (GNU libc 2.39)|100|4.515|4.527|4.578|4.528|0.191|20.568|0.039
strlen (Arm OR 23.01)|100|13.094|13.098|13.112|13.098|0.019|7.11|0.001
strlen (LI-PaRAD)|101|3.849|3.854|4.318|3.926|3.3|23.983|0.757
strlen (GNU libc 2.39)|101|4.508|4.519|4.536|4.52|0.16|20.812|0.033
strlen (Arm OR 23.01)|101|13.094|13.099|13.143|13.1|0.043|7.181|0.003
strlen (LI-PaRAD)|102|3.849|3.854|4.275|3.927|3.265|24.217|0.757
strlen (GNU libc 2.39)|102|4.508|4.519|4.534|4.52|0.155|21.019|0.033
strlen (Arm OR 23.01)|102|13.094|13.098|13.107|13.098|0.018|7.252|0.001
strlen (LI-PaRAD)|103|3.849|4.05|4.794|4.096|5.488|23.485|1.236
strlen (GNU libc 2.39)|103|4.516|4.527|4.541|4.527|0.159|21.188|0.034
strlen (Arm OR 23.01)|103|13.094|13.098|13.105|13.098|0.017|7.324|0.001
