        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcmp (Arm OR 23.01) |          21 |          2.694 |          2.698 |          2.986 |          2.748 |          2.813 |          7.122 |          0.193 |
             memcmp (LI-PaRAD) |          21 |          3.079 |          3.082 |          3.086 |          3.082 |          0.066 |          6.346 |          0.004 |     -10.83%
         memcmp (Arm OR 23.01) |          22 |          2.794 |          2.985 |          3.020 |          2.975 |          1.179 |          6.889 |          0.085 |
             memcmp (LI-PaRAD) |          22 |          2.914 |          3.079 |          3.086 |          3.046 |          1.629 |          6.728 |          0.112 |      -2.34%
         memcmp (Arm OR 23.01) |          23 |          2.694 |          2.698 |          2.965 |          2.730 |          2.538 |          7.851 |          0.190 |
             memcmp (LI-PaRAD) |          23 |          3.079 |          3.082 |          3.086 |          3.082 |          0.064 |          6.950 |          0.004 |     -11.42%
         memcmp (Arm OR 23.01) |          24 |          2.694 |          2.697 |          2.912 |          2.719 |          1.966 |          8.224 |          0.155 |
             memcmp (LI-PaRAD) |          24 |          3.079 |          3.082 |          3.086 |          3.082 |          0.068 |          7.252 |          0.005 |     -11.78%
         memcmp (Arm OR 23.01) |          25 |          2.694 |          2.732 |          2.978 |          2.766 |          3.036 |          8.424 |          0.250 |
             memcmp (LI-PaRAD) |          25 |          3.079 |          3.082 |          3.086 |          3.082 |          0.067 |          7.555 |          0.005 |     -10.24%
         memcmp (Arm OR 23.01) |          26 |          2.694 |          2.698 |          2.962 |          2.733 |          2.552 |          8.864 |          0.217 |
             memcmp (LI-PaRAD) |          26 |          3.079 |          3.083 |          3.087 |          3.082 |          0.070 |          7.856 |          0.005 |     -11.31%
         memcmp (Arm OR 23.01) |          27 |          2.694 |          2.700 |          2.969 |          2.750 |          2.726 |          9.150 |          0.242 |
             memcmp (LI-PaRAD) |          27 |          3.079 |          3.082 |          3.089 |          3.082 |          0.072 |          8.159 |          0.006 |     -10.77%
         memcmp (Arm OR 23.01) |          28 |          2.694 |          2.698 |          2.901 |          2.719 |          1.904 |          9.594 |          0.175 |
             memcmp (LI-PaRAD) |          28 |          3.079 |          3.082 |          3.088 |          3.082 |          0.069 |          8.461 |          0.006 |     -11.78%
