ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|20|7.286|7.68|7.898|7.671|1.636|2.429|0.04
strrchr (LI-PaRAD)|21|5.39|5.393|5.397|5.393|0.035|3.626|0.001
strrchr (GNU libc 2.39)|21|3.848|3.853|3.86|3.852|0.042|5.077|0.002
strrchr (Arm OR 23.01)|21|7.209|7.468|7.874|7.483|1.894|2.615|0.049
strrchr (LI-PaRAD)|22|5.39|5.394|5.396|5.393|0.035|3.799|0.001
strrchr (GNU libc 2.39)|22|3.848|3.852|3.855|3.852|0.037|5.319|0.002
strrchr (Arm OR 23.01)|22|7.313|7.654|7.898|7.632|1.736|2.685|0.047
strrchr (LI-PaRAD)|23|5.39|5.394|5.397|5.393|0.038|3.972|0.002
strrchr (GNU libc 2.39)|23|3.848|3.852|3.858|3.852|0.039|5.56|0.002
strrchr (Arm OR 23.01)|23|7.192|7.542|7.897|7.53|1.91|2.846|0.054
strrchr (LI-PaRAD)|24|5.39|5.393|5.397|5.394|0.039|4.144|0.002
strrchr (GNU libc 2.39)|24|3.848|3.853|3.855|3.852|0.039|5.802|0.002
strrchr (Arm OR 23.01)|24|7.194|7.547|7.868|7.541|1.828|2.965|0.054
strrchr (LI-PaRAD)|25|5.389|5.393|5.424|5.393|0.068|4.317|0.003
strrchr (GNU libc 2.39)|25|3.848|3.853|3.855|3.852|0.039|6.044|0.002
strrchr (Arm OR 23.01)|25|7.171|7.532|7.839|7.525|1.776|3.095|0.055
strrchr (LI-PaRAD)|26|5.39|5.394|5.404|5.393|0.042|4.49|0.002
strrchr (GNU libc 2.39)|26|3.848|3.852|3.855|3.852|0.034|6.286|0.002
strrchr (Arm OR 23.01)|26|7.219|7.641|7.898|7.633|1.824|3.173|0.058
strrchr (LI-PaRAD)|27|5.39|5.394|5.4|5.393|0.037|4.662|0.002
strrchr (GNU libc 2.39)|27|3.848|3.853|3.857|3.852|0.04|6.527|0.003
strrchr (Arm OR 23.01)|27|7.304|7.673|7.898|7.657|1.971|3.285|0.065
strrchr (LI-PaRAD)|28|5.39|5.394|5.397|5.393|0.036|4.835|0.002
strrchr (GNU libc 2.39)|28|3.848|3.853|3.856|3.852|0.035|6.769|0.002
strrchr (Arm OR 23.01)|28|7.21|7.527|7.898|7.533|1.897|3.463|0.065
strrchr (LI-PaRAD)|29|5.389|5.394|5.397|5.393|0.038|5.008|0.002
strrchr (GNU libc 2.39)|29|3.848|3.853|3.856|3.852|0.038|7.011|0.003
strrchr (Arm OR 23.01)|29|7.185|7.519|7.899|7.526|2.105|3.59|0.075
strrchr (LI-PaRAD)|30|5.39|5.394|5.397|5.393|0.036|5.18|0.002
strrchr (GNU libc 2.39)|30|3.848|3.853|3.857|3.852|0.04|7.252|0.003
strrchr (Arm OR 23.01)|30|7.227|7.616|7.898|7.606|1.987|3.675|0.073
strrchr (LI-PaRAD)|31|5.39|5.394|5.4|5.394|0.04|5.353|0.002
strrchr (GNU libc 2.39)|31|3.848|3.853|3.858|3.853|0.041|7.494|0.003
strrchr (Arm OR 23.01)|31|7.229|7.583|7.897|7.605|2.118|3.798|0.081
strrchr (LI-PaRAD)|32|6.739|6.823|6.936|6.829|0.712|4.364|0.031
strrchr (GNU libc 2.39)|32|4.236|4.238|4.243|4.238|0.039|7.033|0.003
strrchr (Arm OR 23.01)|32|10.016|10.212|10.475|10.223|1.047|2.916|0.03
strrchr (LI-PaRAD)|33|6.739|6.874|6.937|6.864|0.673|4.478|0.03
strrchr (GNU libc 2.39)|33|4.236|4.237|4.243|4.238|0.04|7.253|0.003
strrchr (Arm OR 23.01)|33|10.017|10.233|10.507|10.237|0.952|3.002|0.028
strrchr (LI-PaRAD)|34|6.738|6.826|6.936|6.833|0.67|4.634|0.031
strrchr (GNU libc 2.39)|34|4.235|4.237|4.242|4.238|0.037|7.472|0.003
strrchr (Arm OR 23.01)|34|10.014|10.126|10.451|10.145|1.075|3.122|0.033
strrchr (LI-PaRAD)|35|6.738|6.825|6.911|6.826|0.63|4.775|0.03
strrchr (GNU libc 2.39)|35|4.236|4.237|4.243|4.238|0.039|7.692|0.003
strrchr (Arm OR 23.01)|35|10.014|10.157|10.432|10.169|1.014|3.206|0.032
strrchr (LI-PaRAD)|36|6.767|6.876|6.937|6.871|0.611|4.88|0.03
strrchr (GNU libc 2.39)|36|4.236|4.238|4.245|4.238|0.044|7.912|0.003
strrchr (Arm OR 23.01)|36|10.018|10.23|10.543|10.228|1.158|3.278|0.038
strrchr (LI-PaRAD)|37|6.742|6.873|6.937|6.865|0.734|5.02|0.037
strrchr (GNU libc 2.39)|37|4.236|4.237|4.245|4.238|0.042|8.132|0.003
strrchr (Arm OR 23.01)|37|10.049|10.241|10.594|10.246|1.008|3.363|0.034
strrchr (LI-PaRAD)|38|6.738|6.82|6.936|6.823|0.688|5.187|0.036
strrchr (GNU libc 2.39)|38|4.236|4.237|4.243|4.238|0.043|8.351|0.004
strrchr (Arm OR 23.01)|38|10.015|10.14|10.575|10.165|0.961|3.482|0.033
strrchr (LI-PaRAD)|39|6.738|6.822|6.937|6.82|0.694|5.326|0.037
strrchr (GNU libc 2.39)|39|4.236|4.237|4.242|4.238|0.036|8.571|0.003
strrchr (Arm OR 23.01)|39|10.015|10.152|10.483|10.174|0.973|3.57|0.035
strrchr (LI-PaRAD)|40|6.743|6.852|6.937|6.851|0.615|5.438|0.033
strrchr (GNU libc 2.39)|40|4.235|4.237|4.243|4.238|0.043|8.791|0.004
strrchr (Arm OR 23.01)|40|10.018|10.233|10.52|10.232|1.033|3.641|0.038
strrchr (LI-PaRAD)|41|6.74|6.84|6.935|6.833|0.719|5.588|0.04
strrchr (GNU libc 2.39)|41|4.236|4.238|4.271|4.238|0.087|9.01|0.008
strrchr (Arm OR 23.01)|41|10.015|10.125|10.564|10.146|1.022|3.764|0.038
strrchr (LI-PaRAD)|42|6.739|6.849|6.935|6.84|0.709|5.719|0.041
strrchr (GNU libc 2.39)|42|4.235|4.237|4.242|4.238|0.038|9.231|0.003
strrchr (Arm OR 23.01)|42|10.014|10.133|10.558|10.147|1.014|3.855|0.039
strrchr (LI-PaRAD)|43|6.738|6.846|6.936|6.838|0.733|5.857|0.043
strrchr (GNU libc 2.39)|43|4.236|4.237|4.246|4.238|0.045|9.45|0.004
strrchr (Arm OR 23.01)|43|10.014|10.147|10.479|10.185|1.108|3.932|0.043
strrchr (LI-PaRAD)|44|6.738|6.842|6.936|6.84|0.682|5.992|0.041
strrchr (GNU libc 2.39)|44|4.235|4.238|4.242|4.238|0.037|9.67|0.004
strrchr (Arm OR 23.01)|44|10.014|10.17|10.495|10.172|1.134|4.029|0.045
strrchr (LI-PaRAD)|45|6.738|6.877|6.938|6.869|0.713|6.102|0.044
strrchr (GNU libc 2.39)|45|4.235|4.237|4.251|4.238|0.048|9.89|0.005
strrchr (Arm OR 23.01)|45|10.015|10.215|10.509|10.217|1.151|4.103|0.047
strrchr (LI-PaRAD)|46|6.744|6.877|6.936|6.873|0.626|6.234|0.039
strrchr (GNU libc 2.39)|46|4.236|4.237|4.245|4.238|0.042|10.109|0.004
strrchr (Arm OR 23.01)|46|10.044|10.234|10.459|10.234|1.007|4.186|0.042
strrchr (LI-PaRAD)|47|6.754|6.877|6.937|6.872|0.648|6.37|0.041
strrchr (GNU libc 2.39)|47|4.235|4.237|4.242|4.238|0.035|10.33|0.004
strrchr (Arm OR 23.01)|47|10.025|10.273|10.478|10.263|1.013|4.265|0.043
strrchr (LI-PaRAD)|48|6.741|6.875|6.938|6.863|0.709|6.514|0.046
strrchr (GNU libc 2.39)|48|4.62|4.623|4.654|4.623|0.08|9.67|0.008
strrchr (Arm OR 23.01)|48|10.016|10.239|10.481|10.23|1.018|4.37|0.045
strrchr (LI-PaRAD)|49|6.737|6.841|6.937|6.839|0.761|6.674|0.051
strrchr (GNU libc 2.39)|49|4.62|4.623|4.632|4.623|0.05|9.871|0.005
strrchr (Arm OR 23.01)|49|10.014|10.147|10.535|10.166|1.001|4.49|0.045
strrchr (LI-PaRAD)|50|6.738|6.828|6.936|6.834|0.746|6.814|0.051
strrchr (GNU libc 2.39)|50|4.62|4.623|4.632|4.623|0.048|10.073|0.005
strrchr (Arm OR 23.01)|50|10.015|10.232|10.477|10.212|1.135|4.56|0.052
strrchr (LI-PaRAD)|51|6.738|6.84|6.936|6.839|0.703|6.945|0.049
strrchr (GNU libc 2.39)|51|4.62|4.623|4.63|4.623|0.043|10.275|0.004
strrchr (Arm OR 23.01)|51|10.015|10.179|10.539|10.188|1.104|4.663|0.051
strrchr (LI-PaRAD)|52|6.739|6.847|6.936|6.837|0.695|7.084|0.049
strrchr (GNU libc 2.39)|52|4.621|4.623|4.627|4.623|0.042|10.476|0.004
strrchr (Arm OR 23.01)|52|10.015|10.178|10.424|10.183|0.887|4.756|0.042
strrchr (LI-PaRAD)|53|6.74|6.874|6.937|6.864|0.66|7.192|0.048
strrchr (GNU libc 2.39)|53|4.62|4.623|4.629|4.623|0.043|10.677|0.005
strrchr (Arm OR 23.01)|53|10.015|10.23|10.523|10.226|1.051|4.827|0.051
strrchr (LI-PaRAD)|54|6.742|6.872|6.937|6.864|0.643|7.328|0.047
strrchr (GNU libc 2.39)|54|4.62|4.623|4.628|4.623|0.046|10.879|0.005
strrchr (Arm OR 23.01)|54|10.021|10.234|10.487|10.229|1.004|4.917|0.049
strrchr (LI-PaRAD)|55|6.769|6.876|6.941|6.87|0.664|7.456|0.05
strrchr (GNU libc 2.39)|55|4.62|4.623|4.653|4.623|0.078|11.08|0.009
strrchr (Arm OR 23.01)|55|10.017|10.23|10.485|10.227|1.097|5.009|0.055
strrchr (LI-PaRAD)|56|6.757|6.864|6.936|6.864|0.652|7.599|0.05
strrchr (GNU libc 2.39)|56|4.62|4.623|4.627|4.623|0.042|11.282|0.005
strrchr (Arm OR 23.01)|56|10.019|10.238|10.518|10.233|0.984|5.097|0.05
strrchr (LI-PaRAD)|57|6.738|6.823|6.935|6.83|0.747|7.772|0.058
strrchr (GNU libc 2.39)|57|4.62|4.623|4.631|4.623|0.045|11.483|0.005
strrchr (Arm OR 23.01)|57|10.015|10.157|10.482|10.176|1.037|5.217|0.054
strrchr (LI-PaRAD)|58|6.751|6.855|6.936|6.86|0.64|7.875|0.05
strrchr (GNU libc 2.39)|58|4.62|4.623|4.629|4.623|0.045|11.685|0.005
strrchr (Arm OR 23.01)|58|10.018|10.216|10.495|10.226|1.056|5.283|0.056
strrchr (LI-PaRAD)|59|6.738|6.852|6.936|6.841|0.701|8.033|0.056
strrchr (GNU libc 2.39)|59|4.621|4.623|4.63|4.623|0.046|11.886|0.005
strrchr (Arm OR 23.01)|59|10.015|10.165|10.483|10.18|1.052|5.398|0.056
strrchr (LI-PaRAD)|60|6.74|6.878|6.941|6.871|0.608|8.133|0.05
strrchr (GNU libc 2.39)|60|4.619|4.623|4.629|4.623|0.044|12.088|0.005
