ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (Arm OR 23.01)|21|1.923|1.927|18.001|3.801|134.399|9.027|2.933
memcpy (GNU libc 2.39)|21|1.154|1.157|17.46|2.427|179.456|15.67|4.284
memcpy (LI-PaRAD)|22|1.667|1.67|18.068|3.417|146.999|11.062|3.48
memcpy (Arm OR 23.01)|22|1.923|1.927|18.0|3.844|135.3|9.437|3.08
memcpy (GNU libc 2.39)|22|1.154|1.157|17.166|2.265|180.358|16.58|4.22
memcpy (LI-PaRAD)|23|1.667|1.67|18.192|3.424|146.705|11.528|3.643
memcpy (Arm OR 23.01)|23|1.923|1.927|18.133|3.802|134.456|9.888|3.214
memcpy (GNU libc 2.39)|23|1.154|1.157|17.659|2.339|175.044|16.78|4.793
memcpy (LI-PaRAD)|24|1.667|1.67|18.022|3.429|146.322|11.993|3.806
memcpy (Arm OR 23.01)|24|1.923|1.927|18.089|3.845|135.342|10.296|3.361
memcpy (GNU libc 2.39)|24|1.154|1.157|17.36|2.449|177.535|17.713|5.023
memcpy (LI-PaRAD)|25|1.667|1.67|18.294|3.431|146.411|12.491|3.964
memcpy (Arm OR 23.01)|25|1.923|1.927|18.28|3.847|135.394|10.723|3.501
memcpy (GNU libc 2.39)|25|1.154|1.157|17.66|2.311|177.998|18.677|5.0
memcpy (LI-PaRAD)|26|1.667|1.67|18.201|3.252|144.773|13.008|3.963
memcpy (Arm OR 23.01)|26|1.923|1.927|17.949|3.947|134.212|11.13|3.766
memcpy (GNU libc 2.39)|26|1.154|1.157|18.285|2.322|177.494|19.178|5.289
memcpy (LI-PaRAD)|27|1.667|1.67|17.912|3.44|145.623|13.41|4.291
memcpy (Arm OR 23.01)|27|1.923|1.927|18.078|3.988|135.142|11.55|3.92
memcpy (GNU libc 2.39)|27|1.154|1.157|18.13|2.343|175.46|19.702|5.63
memcpy (LI-PaRAD)|28|1.667|1.67|17.677|3.41|144.109|13.868|4.444
memcpy (Arm OR 23.01)|28|1.923|1.927|18.025|3.852|134.975|11.967|3.916
memcpy (GNU libc 2.39)|28|1.154|1.157|17.224|2.471|175.632|20.44|5.998
memcpy (LI-PaRAD)|29|1.667|1.67|18.163|3.424|146.709|14.536|4.594
memcpy (Arm OR 23.01)|29|1.923|1.927|18.145|3.849|135.192|12.417|4.059
memcpy (GNU libc 2.39)|29|1.154|1.157|17.294|2.437|178.423|21.525|5.995
memcpy (LI-PaRAD)|30|1.667|1.67|18.003|3.429|146.31|14.992|4.757
memcpy (Arm OR 23.01)|30|1.923|1.927|18.071|3.845|135.33|12.869|4.201
memcpy (GNU libc 2.39)|30|1.154|1.157|17.241|2.425|179.265|22.379|6.117
memcpy (LI-PaRAD)|31|1.667|1.67|18.295|3.432|146.444|15.492|4.917
memcpy (Arm OR 23.01)|31|1.923|1.927|18.279|3.847|135.404|13.298|4.342
memcpy (GNU libc 2.39)|31|1.154|1.157|17.166|2.265|180.367|23.362|5.946
memcpy (LI-PaRAD)|32|1.667|1.67|18.006|3.416|146.942|16.085|5.06
memcpy (Arm OR 23.01)|32|1.926|2.311|18.316|4.306|124.333|11.737|3.957
memcpy (GNU libc 2.39)|32|1.154|1.157|17.167|2.266|180.343|24.109|6.136
memcpy (LI-PaRAD)|33|2.502|2.504|18.608|5.04|116.554|10.591|3.894
memcpy (Arm OR 23.01)|33|2.319|2.321|18.329|4.697|121.757|11.526|4.134
memcpy (GNU libc 2.39)|33|1.807|1.979|18.329|3.941|133.444|13.739|4.672
memcpy (LI-PaRAD)|34|2.502|2.505|18.625|4.928|116.005|10.915|3.942
memcpy (Arm OR 23.01)|34|2.319|2.321|18.328|4.697|121.75|11.875|4.259
memcpy (GNU libc 2.39)|34|1.807|1.916|18.331|4.071|134.64|14.316|5.055
memcpy (LI-PaRAD)|35|2.502|2.504|18.692|5.009|115.676|11.201|4.107
memcpy (Arm OR 23.01)|35|2.318|2.321|18.327|4.697|121.751|12.225|4.384
memcpy (GNU libc 2.39)|35|1.807|2.05|18.328|4.11|131.744|14.274|5.02
memcpy (LI-PaRAD)|36|2.502|2.504|18.624|5.041|116.566|11.554|4.248
memcpy (Arm OR 23.01)|36|2.31|2.312|18.321|4.53|122.684|12.747|4.401
memcpy (GNU libc 2.39)|36|1.798|1.971|18.32|3.924|133.251|15.046|5.14
memcpy (LI-PaRAD)|37|2.502|2.504|18.531|5.043|116.406|11.855|4.359
memcpy (Arm OR 23.01)|37|2.32|2.321|18.329|4.698|121.735|12.92|4.633
memcpy (GNU libc 2.39)|37|1.807|1.985|18.327|4.093|133.146|15.316|5.399
memcpy (LI-PaRAD)|38|2.502|2.505|18.524|5.049|116.224|12.145|4.467
memcpy (Arm OR 23.01)|38|2.319|2.321|18.328|4.697|121.751|13.272|4.76
memcpy (GNU libc 2.39)|38|1.807|1.946|18.321|4.08|133.349|15.8|5.558
memcpy (LI-PaRAD)|39|2.502|2.504|18.664|5.043|116.503|12.506|4.599
memcpy (Arm OR 23.01)|39|2.319|2.321|18.328|4.539|122.432|13.755|4.746
memcpy (GNU libc 2.39)|39|1.807|1.945|18.323|3.916|134.302|16.419|5.555
memcpy (LI-PaRAD)|40|2.502|2.504|18.62|5.044|116.435|12.817|4.714
memcpy (Arm OR 23.01)|40|2.688|2.696|18.703|5.389|111.668|11.832|4.448
memcpy (GNU libc 2.39)|40|1.862|2.433|18.7|4.879|120.834|13.917|5.462
memcpy (LI-PaRAD)|41|2.502|2.504|18.686|4.891|116.99|13.245|4.699
memcpy (Arm OR 23.01)|41|2.69|2.694|18.7|5.387|111.694|12.134|4.563
memcpy (GNU libc 2.39)|41|1.991|2.586|18.702|4.825|117.644|13.603|5.041
memcpy (LI-PaRAD)|42|2.502|2.504|18.593|5.05|116.243|13.424|4.938
memcpy (Arm OR 23.01)|42|2.69|2.694|18.701|5.546|110.986|12.306|4.78
memcpy (GNU libc 2.39)|42|1.989|2.491|18.702|4.783|118.904|14.19|5.252
memcpy (LI-PaRAD)|43|2.502|2.505|18.535|5.006|115.691|13.77|5.049
memcpy (Arm OR 23.01)|43|2.689|2.693|18.698|5.347|111.115|12.734|4.773
memcpy (GNU libc 2.39)|43|1.991|2.502|22.238|4.815|120.273|14.562|5.408
memcpy (LI-PaRAD)|44|2.502|2.504|18.692|5.045|116.457|14.098|5.185
memcpy (Arm OR 23.01)|44|2.31|2.695|18.704|5.371|112.094|13.117|4.963
memcpy (GNU libc 2.39)|44|1.862|2.454|18.697|4.713|120.556|15.371|5.871
memcpy (LI-PaRAD)|45|2.502|2.504|18.64|5.047|116.365|14.404|5.298
memcpy (Arm OR 23.01)|45|2.689|2.694|18.7|5.387|111.697|13.318|5.008
memcpy (GNU libc 2.39)|45|1.989|2.485|18.701|4.772|119.811|15.37|5.744
memcpy (LI-PaRAD)|46|2.502|2.504|18.583|5.048|116.312|14.715|5.413
memcpy (Arm OR 23.01)|46|2.691|2.694|18.702|5.388|111.69|13.611|5.118
memcpy (GNU libc 2.39)|46|1.989|2.555|18.701|4.797|118.298|15.438|5.737
memcpy (LI-PaRAD)|47|2.502|2.504|18.517|5.049|116.23|15.023|5.526
memcpy (Arm OR 23.01)|47|2.689|2.693|18.699|5.308|111.009|13.93|5.196
memcpy (GNU libc 2.39)|47|1.989|2.565|22.505|4.881|120.645|15.73|5.862
memcpy (LI-PaRAD)|48|2.502|2.504|18.577|5.04|116.545|15.406|5.664
memcpy (Arm OR 23.01)|48|2.311|2.695|18.702|5.211|112.659|14.448|5.283
memcpy (GNU libc 2.39)|48|1.894|2.373|18.578|4.516|120.843|17.174|6.407
memcpy (LI-PaRAD)|49|2.502|2.504|18.578|5.046|116.369|15.689|5.77
memcpy (Arm OR 23.01)|49|1.923|2.693|18.699|5.53|111.281|14.456|5.667
memcpy (GNU libc 2.39)|49|1.99|2.558|18.665|4.946|118.111|16.372|6.286
memcpy (LI-PaRAD)|50|2.502|2.505|18.541|5.05|116.236|15.98|5.878
memcpy (Arm OR 23.01)|50|1.923|2.693|18.704|5.241|111.857|15.005|5.616
memcpy (GNU libc 2.39)|50|1.989|2.584|18.67|4.776|117.268|16.675|6.152
memcpy (LI-PaRAD)|51|2.502|2.504|18.603|5.003|115.848|16.362|5.998
memcpy (Arm OR 23.01)|51|1.991|2.692|26.692|5.263|116.077|15.555|5.814
memcpy (GNU libc 2.39)|51|1.99|2.522|18.636|4.748|118.095|17.205|6.333
memcpy (LI-PaRAD)|52|2.502|2.505|18.572|5.042|116.474|16.673|6.131
memcpy (Arm OR 23.01)|52|1.925|2.492|22.223|4.78|122.666|18.179|6.94
memcpy (GNU libc 2.39)|52|1.863|2.508|18.69|4.894|119.293|17.799|6.973
memcpy (LI-PaRAD)|53|2.502|2.504|18.558|5.044|116.433|16.983|6.245
memcpy (Arm OR 23.01)|53|2.687|2.693|18.701|5.347|111.131|15.697|5.885
memcpy (GNU libc 2.39)|53|1.99|2.544|18.704|4.799|118.832|17.844|6.619
memcpy (LI-PaRAD)|54|2.502|2.504|18.615|5.049|116.313|17.272|6.353
memcpy (Arm OR 23.01)|54|1.923|2.693|18.703|5.347|112.577|16.282|6.267
memcpy (GNU libc 2.39)|54|1.989|2.515|18.704|4.798|118.843|18.186|6.745
memcpy (LI-PaRAD)|55|2.502|2.504|18.515|5.002|115.821|17.645|6.468
memcpy (Arm OR 23.01)|55|1.923|2.693|18.702|5.061|113.423|17.117|6.45
memcpy (GNU libc 2.39)|55|1.989|2.511|18.655|4.775|118.677|18.589|6.891
memcpy (LI-PaRAD)|56|2.502|2.504|22.504|4.931|118.137|18.071|6.425
memcpy (Arm OR 23.01)|56|1.927|2.311|18.317|4.582|124.56|20.589|7.569
memcpy (GNU libc 2.39)|56|1.798|1.93|18.317|3.921|134.157|23.558|8.028
memcpy (LI-PaRAD)|57|2.503|2.504|18.63|5.045|116.429|18.262|6.716
memcpy (Arm OR 23.01)|57|1.923|2.314|18.32|4.684|121.967|20.008|7.195
memcpy (GNU libc 2.39)|57|1.807|1.943|18.322|4.086|133.655|23.749|8.408
memcpy (LI-PaRAD)|58|2.502|2.504|18.657|4.893|116.893|18.719|6.641
memcpy (Arm OR 23.01)|58|2.312|2.314|18.319|4.572|121.508|20.369|7.175
memcpy (GNU libc 2.39)|58|1.807|2.035|18.326|3.944|132.252|23.945|8.156
memcpy (LI-PaRAD)|59|2.502|2.505|18.603|5.043|116.469|18.915|6.955
memcpy (Arm OR 23.01)|59|1.923|2.314|18.32|4.685|122.098|20.724|7.455
memcpy (GNU libc 2.39)|59|1.807|1.911|18.327|4.074|133.662|24.674|8.767
memcpy (LI-PaRAD)|60|2.503|2.504|18.612|5.005|115.763|19.229|7.05
memcpy (Arm OR 23.01)|60|1.923|2.311|18.316|4.431|125.537|22.287|7.912
memcpy (GNU libc 2.39)|60|1.798|1.922|18.315|3.907|134.733|25.417|8.634
memcpy (LI-PaRAD)|61|2.502|2.504|18.659|4.892|116.912|19.692|6.986
memcpy (Arm OR 23.01)|61|2.024|2.314|18.323|4.688|122.033|21.4|7.688
memcpy (GNU libc 2.39)|61|1.807|1.917|18.327|4.085|132.995|25.33|9.022
memcpy (LI-PaRAD)|62|2.502|2.505|18.679|5.051|116.276|19.816|7.29
memcpy (Arm OR 23.01)|62|1.923|2.314|18.319|4.845|121.226|21.548|8.037
memcpy (GNU libc 2.39)|62|1.807|1.912|18.327|3.913|134.866|26.264|8.949
memcpy (LI-PaRAD)|63|2.502|2.504|18.646|5.043|116.499|20.202|7.429
memcpy (Arm OR 23.01)|63|2.009|2.314|18.323|4.523|122.969|22.403|7.762
memcpy (GNU libc 2.39)|63|1.807|1.927|18.322|4.07|133.947|26.402|9.34
memcpy (LI-PaRAD)|64|2.502|2.504|18.573|5.044|116.432|20.506|7.541
memcpy (Arm OR 23.01)|64|1.927|2.311|18.313|4.404|123.194|23.408|8.207
memcpy (GNU libc 2.39)|64|2.31|2.312|18.633|4.703|121.672|22.326|8.031
memcpy (LI-PaRAD)|65|3.079|3.084|19.256|6.11|102.815|16.454|6.44
memcpy (Arm OR 23.01)|65|2.441|2.584|18.934|5.278|114.27|20.112|7.685
memcpy (GNU libc 2.39)|65|2.339|2.56|18.892|5.114|115.261|20.455|7.687
memcpy (LI-PaRAD)|66|3.079|3.083|19.091|6.212|102.093|16.64|6.681
memcpy (Arm OR 23.01)|66|2.442|2.583|19.055|5.089|114.49|20.623|7.592
memcpy (GNU libc 2.39)|66|2.34|2.553|18.936|5.088|115.886|20.943|7.815
memcpy (LI-PaRAD)|67|3.079|3.083|19.241|6.253|102.554|16.883|6.799
memcpy (Arm OR 23.01)|67|2.444|2.611|18.797|5.099|113.762|20.787|7.656
memcpy (GNU libc 2.39)|67|2.321|2.57|18.893|5.113|115.189|21.06|7.89
memcpy (LI-PaRAD)|68|3.079|3.084|19.158|6.213|102.089|17.141|6.882
memcpy (Arm OR 23.01)|68|2.436|2.577|18.956|5.118|115.31|21.311|7.873
memcpy (GNU libc 2.39)|68|2.32|2.628|18.886|5.146|114.712|21.166|7.94
memcpy (LI-PaRAD)|69|3.079|3.083|19.305|6.254|102.564|17.386|7.002
memcpy (Arm OR 23.01)|69|2.44|2.592|19.048|5.138|114.672|21.439|7.924
memcpy (GNU libc 2.39)|69|2.341|2.552|18.88|5.1|115.683|21.812|8.146
memcpy (LI-PaRAD)|70|3.08|3.084|19.191|6.253|102.537|17.635|7.101
memcpy (Arm OR 23.01)|70|2.443|2.583|18.728|5.12|114.668|21.827|8.068
memcpy (GNU libc 2.39)|70|2.323|2.591|18.868|5.112|115.098|21.993|8.239
memcpy (LI-PaRAD)|71|3.079|3.083|19.416|6.262|102.403|17.844|7.19
memcpy (Arm OR 23.01)|71|2.442|2.591|19.093|5.18|113.763|21.916|8.254
memcpy (GNU libc 2.39)|71|2.331|2.553|19.081|5.07|115.281|22.469|8.389
memcpy (LI-PaRAD)|72|3.079|3.084|19.091|6.218|102.001|18.125|7.28
memcpy (Arm OR 23.01)|72|2.434|2.595|18.813|5.142|114.789|22.368|8.261
memcpy (GNU libc 2.39)|72|2.321|2.606|18.918|5.15|115.005|22.454|8.436
memcpy (LI-PaRAD)|73|3.079|3.084|19.148|6.216|102.001|18.379|7.381
memcpy (Arm OR 23.01)|73|2.661|2.797|18.994|5.559|108.636|20.75|7.969
memcpy (GNU libc 2.39)|73|2.662|2.871|19.088|5.698|108.224|20.343|7.89
memcpy (LI-PaRAD)|74|3.079|3.084|19.259|6.11|102.813|18.732|7.332
memcpy (Arm OR 23.01)|74|2.419|2.629|18.806|5.311|113.56|22.624|8.645
memcpy (GNU libc 2.39)|74|2.331|2.603|18.884|5.288|114.393|22.933|8.862
memcpy (LI-PaRAD)|75|3.079|3.084|19.196|6.105|102.901|19.012|7.44
memcpy (Arm OR 23.01)|75|2.663|2.766|18.948|5.61|109.889|21.519|8.346
memcpy (GNU libc 2.39)|75|2.635|2.852|19.082|5.679|108.307|20.986|8.14
memcpy (LI-PaRAD)|76|3.079|3.084|19.185|6.026|102.328|19.292|7.488
memcpy (Arm OR 23.01)|76|2.431|2.621|18.965|5.26|113.524|23.392|8.904
memcpy (GNU libc 2.39)|76|2.322|2.656|19.045|5.145|114.648|23.651|8.877
memcpy (LI-PaRAD)|77|3.079|3.083|19.387|6.104|103.033|19.545|7.647
memcpy (Arm OR 23.01)|77|2.656|2.787|19.001|5.631|109.314|21.901|8.483
memcpy (GNU libc 2.39)|77|2.679|2.861|19.079|5.696|108.291|21.475|8.326
memcpy (LI-PaRAD)|78|3.08|3.084|19.376|6.108|102.935|19.77|7.737
memcpy (Arm OR 23.01)|78|2.42|2.567|18.836|5.266|114.858|24.304|9.284
memcpy (GNU libc 2.39)|78|2.339|2.564|18.882|5.108|115.613|24.585|9.143
memcpy (LI-PaRAD)|79|3.079|3.084|19.253|6.261|102.371|19.853|7.999
memcpy (Arm OR 23.01)|79|2.664|2.78|18.862|5.42|109.808|22.836|8.544
memcpy (GNU libc 2.39)|79|2.671|2.863|19.059|5.682|108.443|22.116|8.575
memcpy (LI-PaRAD)|80|3.079|3.083|19.28|6.071|102.34|20.263|7.907
memcpy (Arm OR 23.01)|80|2.319|2.441|18.957|4.952|117.69|26.403|9.848
memcpy (GNU libc 2.39)|80|2.334|2.493|22.669|5.063|118.399|25.977|9.708
memcpy (LI-PaRAD)|81|3.079|3.083|19.174|6.256|102.455|20.384|8.211
memcpy (Arm OR 23.01)|81|2.55|2.624|18.778|5.326|112.894|24.519|9.292
memcpy (GNU libc 2.39)|81|2.652|2.791|18.905|5.395|109.124|23.284|8.682
memcpy (LI-PaRAD)|82|3.079|3.084|19.183|6.256|102.452|20.634|8.311
memcpy (Arm OR 23.01)|82|4.858|5.886|22.086|11.084|68.528|10.164|4.863
memcpy (GNU libc 2.39)|82|4.463|5.176|21.868|10.027|74.555|11.692|5.561
memcpy (LI-PaRAD)|83|3.079|3.083|19.364|6.258|102.492|20.888|8.415
memcpy (Arm OR 23.01)|83|2.563|2.689|19.058|5.329|111.296|24.727|9.322
memcpy (GNU libc 2.39)|83|2.656|2.765|18.922|5.414|110.003|24.064|9.016
memcpy (LI-PaRAD)|84|3.079|3.084|19.381|6.255|102.568|21.163|8.523
memcpy (Arm OR 23.01)|84|2.498|2.602|18.745|5.138|114.513|26.046|9.588
memcpy (GNU libc 2.39)|84|2.338|2.473|19.051|4.979|117.208|27.449|10.207
memcpy (LI-PaRAD)|85|3.079|3.083|19.307|6.027|101.929|21.569|8.389
memcpy (Arm OR 23.01)|85|2.574|2.636|18.813|5.369|112.726|25.496|9.667
memcpy (GNU libc 2.39)|85|2.631|2.765|18.92|5.604|110.048|24.458|9.502
memcpy (LI-PaRAD)|86|3.08|3.083|19.466|6.025|102.045|21.851|8.497
memcpy (Arm OR 23.01)|86|2.505|2.631|26.714|5.397|115.977|26.192|9.982
memcpy (GNU libc 2.39)|86|2.349|2.494|18.746|5.03|117.128|27.87|10.391
memcpy (LI-PaRAD)|87|3.08|3.084|19.302|6.108|102.914|22.048|8.628
memcpy (Arm OR 23.01)|87|2.569|2.654|18.836|5.516|112.07|25.894|10.113
memcpy (GNU libc 2.39)|87|2.631|2.777|18.965|5.617|109.59|24.876|9.66
memcpy (LI-PaRAD)|88|3.079|3.083|19.256|6.102|103.01|22.337|8.739
memcpy (Arm OR 23.01)|88|2.529|2.711|18.756|5.373|111.532|26.11|9.878
memcpy (GNU libc 2.39)|88|2.521|2.687|18.654|5.373|111.469|26.104|9.882
memcpy (LI-PaRAD)|89|3.08|3.084|23.085|6.11|103.221|22.533|8.811
memcpy (Arm OR 23.01)|89|2.556|2.676|18.745|5.315|111.858|26.695|10.054
memcpy (GNU libc 2.39)|89|2.644|2.76|18.907|5.605|109.901|25.567|9.927
memcpy (LI-PaRAD)|90|3.079|3.084|19.18|6.256|102.453|22.648|9.122
memcpy (Arm OR 23.01)|90|2.571|2.649|18.852|5.36|113.007|27.087|10.251
memcpy (GNU libc 2.39)|90|2.624|2.761|18.956|5.612|110.022|25.852|10.04
memcpy (LI-PaRAD)|91|3.079|3.084|19.195|6.109|102.806|23.037|9.017
memcpy (Arm OR 23.01)|91|2.565|2.632|19.058|5.359|112.862|27.376|10.386
memcpy (GNU libc 2.39)|91|2.626|2.763|26.787|5.689|112.259|26.116|10.174
memcpy (LI-PaRAD)|92|3.079|3.084|19.175|6.256|102.445|23.149|9.324
memcpy (Arm OR 23.01)|92|2.525|2.656|18.973|5.36|112.557|27.602|10.463
memcpy (GNU libc 2.39)|92|2.612|2.695|18.984|5.399|111.565|27.16|10.244
memcpy (LI-PaRAD)|93|3.079|3.083|19.209|6.11|102.818|23.543|9.215
memcpy (Arm OR 23.01)|93|2.57|2.643|18.831|5.239|112.821|28.108|10.456
memcpy (GNU libc 2.39)|93|2.618|2.779|18.898|5.604|109.933|26.728|10.375
memcpy (LI-PaRAD)|94|3.079|3.083|19.09|6.333|101.031|23.476|9.671
memcpy (Arm OR 23.01)|94|2.553|2.679|18.985|5.369|112.363|28.092|10.623
memcpy (GNU libc 2.39)|94|2.62|2.78|19.074|5.465|110.373|27.143|10.208
memcpy (LI-PaRAD)|95|3.08|3.084|23.086|6.254|102.956|23.94|9.632
memcpy (Arm OR 23.01)|95|2.565|2.65|18.835|5.163|112.892|28.85|10.511
memcpy (GNU libc 2.39)|95|2.605|2.766|19.047|5.613|110.145|27.31|10.609
memcpy (LI-PaRAD)|96|3.079|3.083|27.094|6.105|104.548|24.354|9.488
memcpy (Arm OR 23.01)|96|2.398|2.519|18.67|5.022|115.639|30.692|11.343
memcpy (GNU libc 2.39)|96|2.312|2.589|18.755|5.253|114.746|29.966|11.462
memcpy (LI-PaRAD)|97|3.848|3.854|19.861|7.814|88.825|18.769|8.196
memcpy (Arm OR 23.01)|97|4.202|7.027|23.071|12.655|62.193|10.346|5.362
memcpy (GNU libc 2.39)|97|4.492|6.053|22.681|11.36|67.01|11.672|5.641
memcpy (LI-PaRAD)|98|3.848|3.854|19.864|7.656|89.407|19.149|8.165
memcpy (Arm OR 23.01)|98|3.986|7.022|23.086|12.297|63.68|10.882|5.674
memcpy (GNU libc 2.39)|98|3.831|5.776|22.194|10.684|70.387|12.919|6.492
memcpy (LI-PaRAD)|99|3.849|3.853|19.861|7.656|89.414|19.347|8.25
memcpy (Arm OR 23.01)|99|3.932|6.972|23.112|12.311|61.449|10.643|5.345
memcpy (GNU libc 2.39)|99|3.824|5.835|22.357|11.236|68.676|12.322|6.125
memcpy (LI-PaRAD)|100|3.849|3.854|19.861|7.814|88.82|19.348|8.448
memcpy (Arm OR 23.01)|100|5.005|5.01|21.018|9.825|74.087|14.268|6.532
memcpy (GNU libc 2.39)|100|3.738|5.203|21.211|10.145|72.553|13.746|6.392
memcpy (LI-PaRAD)|101|3.849|3.854|19.862|7.775|88.523|19.552|8.512
memcpy (Arm OR 23.01)|101|4.714|6.809|22.877|12.624|60.339|10.455|5.069
