ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcpy (GNU libc 2.39)|20|2.288|2.301|18.585|4.666|121.41|7.011|2.519
strcpy (LI-PaRAD)|21|1.923|1.927|18.257|3.854|135.039|8.973|2.937
strcpy (Arm OR 23.01)|21|5.92|6.043|22.073|12.034|64.775|2.364|1.152
strcpy (GNU libc 2.39)|21|2.287|2.302|18.332|4.519|122.989|7.471|2.581
strcpy (LI-PaRAD)|22|1.923|1.927|18.144|3.846|135.351|9.436|3.08
strcpy (Arm OR 23.01)|22|5.934|6.041|22.057|12.037|64.694|2.474|1.204
strcpy (GNU libc 2.39)|22|2.286|2.3|18.326|4.491|122.406|7.832|2.701
strcpy (LI-PaRAD)|23|1.923|1.927|18.191|3.838|135.703|9.902|3.224
strcpy (Arm OR 23.01)|23|5.943|6.037|22.045|12.036|64.693|2.586|1.259
strcpy (GNU libc 2.39)|23|2.269|2.282|18.352|4.62|122.159|8.176|2.931
strcpy (LI-PaRAD)|24|1.923|1.927|18.033|3.952|134.054|10.251|3.473
strcpy (Arm OR 23.01)|24|5.947|6.035|22.068|12.033|64.745|2.701|1.316
strcpy (GNU libc 2.39)|24|2.287|2.3|18.483|4.683|122.246|8.444|3.036
strcpy (LI-PaRAD)|25|1.923|1.927|18.227|3.854|135.041|10.683|3.496
strcpy (Arm OR 23.01)|25|5.933|6.046|22.069|12.197|64.158|2.782|1.375
strcpy (GNU libc 2.39)|25|2.288|2.3|18.511|4.647|121.395|8.786|3.151
strcpy (LI-PaRAD)|26|1.923|1.927|17.979|3.851|134.945|11.11|3.635
strcpy (Arm OR 23.01)|26|5.921|6.04|22.062|12.039|64.698|2.923|1.423
strcpy (GNU libc 2.39)|26|2.283|2.3|18.507|4.691|121.98|9.117|3.283
strcpy (LI-PaRAD)|27|1.923|1.927|18.017|3.955|133.895|11.513|3.906
strcpy (Arm OR 23.01)|27|5.947|6.036|22.087|12.036|64.705|3.036|1.478
strcpy (GNU libc 2.39)|27|2.269|2.283|22.305|4.397|123.092|9.656|3.284
strcpy (LI-PaRAD)|28|1.923|1.927|17.946|3.851|134.935|11.965|3.915
strcpy (Arm OR 23.01)|28|5.961|6.033|22.078|11.915|64.515|3.16|1.524
strcpy (GNU libc 2.39)|28|2.288|2.301|18.43|4.529|122.068|9.881|3.426
strcpy (LI-PaRAD)|29|1.923|1.927|18.106|3.849|135.178|12.416|4.058
strcpy (Arm OR 23.01)|29|5.969|6.047|22.102|12.199|64.139|3.226|1.593
strcpy (GNU libc 2.39)|29|2.289|2.301|18.345|4.669|121.029|10.132|3.645
strcpy (LI-PaRAD)|30|1.923|1.927|18.085|3.841|135.492|12.891|4.203
strcpy (Arm OR 23.01)|30|5.96|6.045|22.067|12.037|64.659|3.371|1.641
strcpy (GNU libc 2.39)|30|2.287|2.301|18.427|4.691|121.938|10.516|3.786
strcpy (LI-PaRAD)|31|1.923|1.927|18.144|3.834|135.861|13.373|4.349
strcpy (Arm OR 23.01)|31|5.978|6.039|22.065|11.921|64.77|3.498|1.682
strcpy (GNU libc 2.39)|31|2.269|2.282|18.37|4.668|122.552|10.973|3.953
strcpy (LI-PaRAD)|32|2.696|2.773|19.352|5.632|108.58|9.03|3.497
strcpy (Arm OR 23.01)|32|7.509|7.725|31.512|15.161|53.474|2.674|1.343
strcpy (GNU libc 2.39)|32|3.19|3.261|19.295|6.577|99.191|7.583|3.109
strcpy (LI-PaRAD)|33|2.697|2.772|30.912|5.851|113.441|9.26|3.642
strcpy (Arm OR 23.01)|33|7.508|7.793|23.852|15.225|52.525|2.732|1.373
strcpy (GNU libc 2.39)|33|3.197|3.281|19.293|6.555|98.721|7.804|3.19
strcpy (LI-PaRAD)|34|2.704|2.766|19.405|5.481|109.93|9.763|3.682
strcpy (Arm OR 23.01)|34|7.508|7.697|23.786|15.173|52.909|2.833|1.425
strcpy (GNU libc 2.39)|34|3.192|3.266|19.29|6.528|98.766|8.064|3.292
strcpy (LI-PaRAD)|35|2.7|2.776|19.243|5.688|107.09|9.68|3.774
strcpy (Arm OR 23.01)|35|7.509|7.723|23.765|15.218|52.584|2.901|1.459
strcpy (GNU libc 2.39)|35|3.176|3.254|19.423|6.502|98.612|8.324|3.398
strcpy (LI-PaRAD)|36|2.706|2.774|19.118|5.726|108.522|10.027|3.918
strcpy (Arm OR 23.01)|36|7.51|7.747|23.766|15.182|52.813|2.994|1.503
strcpy (GNU libc 2.39)|36|3.191|3.25|19.293|6.415|99.945|8.632|3.442
strcpy (LI-PaRAD)|37|2.7|2.773|19.139|5.539|108.807|10.432|3.949
strcpy (Arm OR 23.01)|37|7.509|7.769|23.765|15.213|52.193|3.058|1.537
strcpy (GNU libc 2.39)|37|3.191|3.267|19.345|6.579|99.152|8.763|3.592
strcpy (LI-PaRAD)|38|2.695|2.773|19.304|5.855|108.954|10.628|4.265
strcpy (Arm OR 23.01)|38|7.509|7.694|23.814|14.98|53.297|3.199|1.586
strcpy (GNU libc 2.39)|38|3.193|3.262|19.471|6.542|98.823|9.007|3.682
strcpy (LI-PaRAD)|39|2.699|2.774|19.363|5.637|107.85|10.943|4.253
strcpy (Arm OR 23.01)|39|7.509|7.666|23.862|15.057|53.128|3.267|1.628
strcpy (GNU libc 2.39)|39|3.176|3.244|31.268|6.68|102.773|9.289|3.831
strcpy (LI-PaRAD)|40|2.699|2.773|19.171|5.715|107.596|11.086|4.343
strcpy (Arm OR 23.01)|40|7.509|7.869|23.76|15.34|52.397|3.298|1.677
strcpy (GNU libc 2.39)|40|3.194|3.268|19.296|6.55|98.824|9.476|3.875
strcpy (LI-PaRAD)|41|2.701|2.773|19.228|5.677|108.381|11.492|4.472
strcpy (Arm OR 23.01)|41|7.508|7.726|23.726|14.893|53.536|3.467|1.706
strcpy (GNU libc 2.39)|41|3.195|3.269|19.377|6.502|98.309|9.716|3.958
strcpy (LI-PaRAD)|42|2.697|2.774|19.113|5.674|107.72|11.698|4.545
strcpy (Arm OR 23.01)|42|7.51|7.705|23.709|15.18|52.964|3.501|1.762
strcpy (GNU libc 2.39)|42|3.192|3.271|31.202|6.702|102.374|9.933|4.09
strcpy (LI-PaRAD)|43|2.709|2.773|18.943|5.665|108.288|12.07|4.695
strcpy (Arm OR 23.01)|43|7.51|7.764|23.707|15.176|52.789|3.577|1.795
strcpy (GNU libc 2.39)|43|3.182|3.262|19.384|6.523|98.838|10.217|4.175
strcpy (LI-PaRAD)|44|2.699|2.773|19.311|5.701|108.766|12.333|4.819
strcpy (Arm OR 23.01)|44|7.509|7.76|23.746|15.035|53.342|3.695|1.836
strcpy (GNU libc 2.39)|44|3.193|3.267|19.316|6.546|98.929|10.439|4.271
strcpy (LI-PaRAD)|45|2.707|2.773|19.466|5.693|108.934|12.638|4.923
strcpy (Arm OR 23.01)|45|7.509|7.727|23.724|15.179|52.863|3.746|1.883
strcpy (GNU libc 2.39)|45|3.194|3.264|19.297|6.423|99.815|10.763|4.289
strcpy (LI-PaRAD)|46|2.705|2.775|19.26|5.645|106.826|12.757|4.941
strcpy (Arm OR 23.01)|46|7.508|7.736|23.843|15.151|52.663|3.824|1.912
strcpy (GNU libc 2.39)|46|3.197|3.277|19.4|6.541|98.618|10.877|4.441
strcpy (LI-PaRAD)|47|2.695|2.774|19.252|5.68|109.266|13.265|5.164
strcpy (Arm OR 23.01)|47|7.51|7.743|23.731|15.005|53.376|3.957|1.967
strcpy (GNU libc 2.39)|47|3.177|3.259|19.42|6.547|98.889|11.147|4.562
strcpy (LI-PaRAD)|48|2.752|3.103|19.375|6.013|104.751|12.626|5.086
strcpy (Arm OR 23.01)|48|7.509|7.712|23.715|15.179|52.884|3.997|2.009
strcpy (GNU libc 2.39)|48|3.853|3.866|19.886|7.779|88.385|9.27|4.03
strcpy (LI-PaRAD)|49|2.752|3.109|19.452|6.042|104.971|12.841|5.159
strcpy (Arm OR 23.01)|49|7.509|7.754|23.766|15.184|52.831|4.076|2.047
strcpy (GNU libc 2.39)|49|3.854|3.866|19.874|7.667|89.277|9.548|4.069
strcpy (LI-PaRAD)|50|2.717|2.974|19.458|5.821|106.222|13.445|5.252
strcpy (Arm OR 23.01)|50|7.509|7.654|23.727|15.167|52.964|4.171|2.1
strcpy (GNU libc 2.39)|50|3.856|3.866|19.881|7.701|88.11|9.671|4.172
strcpy (LI-PaRAD)|51|2.698|2.773|19.425|5.664|108.824|14.383|5.6
strcpy (Arm OR 23.01)|51|7.508|7.66|35.514|15.247|53.922|4.255|2.15
strcpy (GNU libc 2.39)|51|3.841|3.85|23.85|7.85|89.444|9.874|4.322
strcpy (LI-PaRAD)|52|2.714|3.102|19.473|6.002|105.076|13.731|5.518
