ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (GNU libc 2.39)|20|3.863|3.901|19.936|7.86|88.328|3.827|1.667
strcmp (LI-PaRAD)|21|3.785|3.79|19.799|7.671|88.95|4.133|1.802
strcmp (Arm OR 23.01)|21|6.779|6.967|22.972|13.867|57.227|1.964|0.978
strcmp (GNU libc 2.39)|21|3.623|3.638|19.856|7.299|92.464|4.363|1.84
strcmp (LI-PaRAD)|22|3.785|4.622|20.626|8.739|81.281|3.682|1.676
strcmp (Arm OR 23.01)|22|6.281|6.774|22.894|13.105|60.245|2.21|1.084
strcmp (GNU libc 2.39)|22|3.868|3.9|19.919|7.858|88.334|4.211|1.834
strcmp (LI-PaRAD)|23|3.785|3.789|19.793|7.591|90.171|4.568|1.956
strcmp (Arm OR 23.01)|23|6.931|6.943|22.995|13.913|57.34|2.149|1.073
strcmp (GNU libc 2.39)|23|3.63|3.639|19.86|7.227|91.626|4.773|2.0
strcmp (LI-PaRAD)|24|3.785|3.79|19.803|7.591|90.168|4.766|2.04
strcmp (Arm OR 23.01)|24|6.931|6.942|23.01|13.876|57.264|2.244|1.118
strcmp (GNU libc 2.39)|24|4.314|4.33|20.348|8.608|82.701|4.077|1.808
strcmp (LI-PaRAD)|25|3.784|3.789|27.789|7.67|91.671|4.962|2.132
strcmp (Arm OR 23.01)|25|6.931|6.961|23.003|13.795|57.489|2.346|1.159
strcmp (GNU libc 2.39)|25|4.306|4.33|20.341|8.766|82.137|4.205|1.904
strcmp (LI-PaRAD)|26|3.785|3.789|19.794|7.591|90.162|5.163|2.21
strcmp (Arm OR 23.01)|26|6.932|6.946|26.979|13.792|58.071|2.452|1.212
strcmp (GNU libc 2.39)|26|4.311|4.331|20.349|8.765|82.135|4.373|1.981
strcmp (LI-PaRAD)|27|3.785|3.79|19.794|7.591|90.164|5.362|2.295
strcmp (Arm OR 23.01)|27|6.723|6.965|22.983|14.068|56.831|2.498|1.263
strcmp (GNU libc 2.39)|27|4.314|4.33|20.34|8.607|82.705|4.587|2.034
strcmp (LI-PaRAD)|28|3.785|3.79|19.812|7.591|90.172|5.56|2.381
strcmp (Arm OR 23.01)|28|6.932|6.941|22.985|13.755|57.838|2.642|1.303
strcmp (GNU libc 2.39)|28|4.314|4.33|20.338|8.607|82.696|4.756|2.109
strcmp (LI-PaRAD)|29|3.785|3.789|19.795|7.591|90.172|5.759|2.466
strcmp (Arm OR 23.01)|29|6.854|6.967|34.94|13.913|58.612|2.718|1.35
strcmp (GNU libc 2.39)|29|4.31|4.331|20.343|8.766|82.136|4.877|2.209
strcmp (LI-PaRAD)|30|3.784|3.789|19.794|7.472|90.124|5.979|2.521
strcmp (Arm OR 23.01)|30|6.723|6.968|22.981|13.906|57.378|2.806|1.402
strcmp (GNU libc 2.39)|30|4.312|4.33|20.339|8.607|82.708|5.097|2.26
strcmp (LI-PaRAD)|31|3.784|3.789|19.8|7.592|90.161|6.155|2.635
