ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (Arm OR 23.01)|53|8.089|24.089|24.1|16.25|49.1|4.022|2.028
strlen (GNU libc 2.39)|53|3.729|3.744|19.809|7.545|90.744|10.652|4.574
strlen (LI-PaRAD)|54|2.994|3.069|19.26|6.089|103.352|13.786|5.412
strlen (Arm OR 23.01)|54|8.089|24.09|24.097|16.132|49.658|4.135|2.071
strlen (GNU libc 2.39)|54|3.729|3.744|19.803|7.546|90.746|10.852|4.66
strlen (LI-PaRAD)|55|2.994|3.113|19.254|6.259|102.628|13.866|5.603
strlen (Arm OR 23.01)|55|8.089|24.091|24.1|16.251|49.226|4.176|2.104
strlen (GNU libc 2.39)|55|3.73|3.744|19.758|7.545|90.718|11.05|4.744
strlen (LI-PaRAD)|56|2.993|3.069|19.234|6.079|103.593|14.346|5.63
strlen (Arm OR 23.01)|56|8.088|24.09|24.098|16.132|49.658|4.288|2.147
strlen (GNU libc 2.39)|56|3.728|3.743|19.752|7.346|90.96|11.373|4.749
strlen (LI-PaRAD)|57|2.994|3.134|19.249|6.098|103.043|14.488|5.68
strlen (Arm OR 23.01)|57|8.089|24.09|24.094|16.29|49.158|4.322|2.185
strlen (GNU libc 2.39)|57|3.733|3.744|19.755|7.347|90.947|11.572|4.832
strlen (LI-PaRAD)|58|2.994|3.133|23.019|6.293|103.271|14.608|5.913
strlen (Arm OR 23.01)|58|8.089|24.09|24.097|16.171|49.718|4.437|2.228
strlen (GNU libc 2.39)|58|3.727|3.744|19.755|7.544|90.736|11.657|5.005
strlen (LI-PaRAD)|59|2.994|3.084|19.215|6.087|103.225|15.049|5.903
strlen (Arm OR 23.01)|59|8.088|24.091|24.1|16.171|49.717|4.513|2.266
strlen (GNU libc 2.39)|59|3.725|3.744|19.754|7.545|90.728|11.856|5.091
strlen (LI-PaRAD)|60|2.994|3.096|19.255|6.209|102.279|15.17|6.111
strlen (Arm OR 23.01)|60|8.089|24.091|24.099|16.171|49.719|4.59|2.305
strlen (GNU libc 2.39)|60|3.726|3.744|19.839|7.545|90.755|12.059|5.179
strlen (LI-PaRAD)|61|2.994|3.084|19.282|6.04|102.907|15.607|6.105
strlen (Arm OR 23.01)|61|8.089|24.091|24.096|16.171|49.719|4.667|2.343
strlen (GNU libc 2.39)|61|3.724|3.743|19.752|7.544|90.75|12.262|5.265
strlen (LI-PaRAD)|62|2.994|3.098|19.303|6.25|102.699|15.661|6.327
strlen (Arm OR 23.01)|62|8.088|24.09|24.098|16.132|49.656|4.748|2.377
strlen (GNU libc 2.39)|62|3.729|3.743|19.752|7.505|90.409|12.467|5.337
strlen (LI-PaRAD)|63|2.994|3.121|19.268|6.054|102.605|16.041|6.27
strlen (Arm OR 23.01)|63|8.089|24.09|24.101|16.33|49.218|4.772|2.419
strlen (GNU libc 2.39)|63|3.724|3.745|19.753|7.466|90.073|12.674|5.409
strlen (LI-PaRAD)|64|3.464|3.724|19.815|7.325|92.31|13.235|5.589
strlen (Arm OR 23.01)|64|10.968|27.094|43.047|22.209|34.949|3.194|1.49
strlen (GNU libc 2.39)|64|4.036|4.127|20.143|8.152|84.817|11.538|5.041
strlen (LI-PaRAD)|65|3.464|3.68|19.816|7.304|92.337|13.484|5.693
strlen (Arm OR 23.01)|65|11.012|27.093|27.18|22.339|32.842|3.189|1.473
strlen (GNU libc 2.39)|65|3.975|4.128|32.134|8.354|87.736|11.686|5.162
strlen (LI-PaRAD)|66|3.465|3.675|19.819|7.29|92.673|13.761|5.817
strlen (Arm OR 23.01)|66|11.012|27.096|27.18|22.227|33.377|3.264|1.509
strlen (GNU libc 2.39)|66|4.003|4.128|20.15|8.151|85.1|11.904|5.193
strlen (LI-PaRAD)|67|3.465|3.676|19.815|7.296|92.448|13.928|5.882
strlen (Arm OR 23.01)|67|11.009|27.095|27.184|22.383|32.879|3.283|1.522
strlen (GNU libc 2.39)|67|4.083|4.128|20.145|8.237|85.309|12.044|5.291
strlen (LI-PaRAD)|68|3.465|3.681|19.795|7.298|92.393|14.126|5.965
strlen (Arm OR 23.01)|68|10.93|27.105|27.181|22.265|32.934|3.345|1.538
strlen (GNU libc 2.39)|68|3.998|4.126|20.14|8.231|85.428|12.249|5.386
