        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          19 |          3.208 |          3.388 |          3.470 |          3.390 |          2.383 |          5.222 |          0.126 |     -20.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          20 |          2.909 |          2.987 |          3.110 |          3.005 |          1.211 |          6.200 |          0.074 |
             memcmp (LI-PaRAD) |          20 |          3.080 |          3.467 |          3.477 |          3.422 |          2.646 |          5.446 |          0.153 |     -12.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          21 |          2.695 |          2.696 |          2.701 |          2.697 |          0.070 |          7.253 |          0.005 |
             memcmp (LI-PaRAD) |          21 |          3.188 |          3.388 |          3.471 |          3.371 |          2.701 |          5.806 |          0.159 |     -20.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          22 |          2.983 |          2.986 |          3.116 |          2.997 |          0.903 |          6.838 |          0.060 |
             memcmp (LI-PaRAD) |          22 |          3.089 |          3.467 |          3.470 |          3.436 |          2.461 |          5.966 |          0.158 |     -12.79%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          23 |          2.695 |          2.697 |          2.701 |          2.697 |          0.068 |          7.943 |          0.005 |
             memcmp (LI-PaRAD) |          23 |          3.152 |          3.398 |          3.472 |          3.382 |          2.612 |          6.339 |          0.169 |     -20.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          24 |          2.695 |          2.697 |          2.701 |          2.697 |          0.066 |          8.289 |          0.005 |
             memcmp (LI-PaRAD) |          24 |          3.207 |          3.347 |          3.470 |          3.353 |          2.538 |          6.670 |          0.170 |     -19.58%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          25 |          2.695 |          2.696 |          2.701 |          2.697 |          0.071 |          8.634 |          0.006 |
             memcmp (LI-PaRAD) |          25 |          3.208 |          3.409 |          3.470 |          3.382 |          2.621 |          6.889 |          0.184 |     -20.27%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          26 |          2.695 |          2.696 |          2.701 |          2.697 |          0.076 |          8.979 |          0.007 |
             memcmp (LI-PaRAD) |          26 |          3.208 |          3.356 |          3.472 |          3.364 |          2.426 |          7.203 |          0.176 |     -19.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          27 |          2.695 |          2.696 |          2.701 |          2.697 |          0.069 |          9.325 |          0.006 |
             memcmp (LI-PaRAD) |          27 |          3.119 |          3.384 |          3.470 |          3.369 |          2.625 |          7.469 |          0.200 |     -19.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          28 |          2.694 |          2.698 |          2.839 |          2.711 |          1.506 |          9.623 |          0.139 |
