ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (GNU libc 2.39)|57|10.537|10.547|10.577|10.554|0.117|5.03|0.006
strncmp (Arm OR 23.01)|57|10.648|10.786|10.864|10.779|0.294|4.925|0.015
strncmp (LI-PaRAD)|58|7.169|7.313|7.324|7.289|0.509|7.411|0.038
strncmp (GNU libc 2.39)|58|10.532|10.569|10.586|10.554|0.18|5.118|0.009
strncmp (Arm OR 23.01)|58|10.655|10.786|10.844|10.778|0.242|5.012|0.012
strncmp (LI-PaRAD)|59|7.152|7.316|7.322|7.285|0.589|7.543|0.045
strncmp (GNU libc 2.39)|59|10.544|10.573|10.604|10.571|0.078|5.198|0.004
strncmp (Arm OR 23.01)|59|10.702|10.785|10.842|10.78|0.192|5.097|0.01
strncmp (LI-PaRAD)|60|7.162|7.27|7.328|7.277|0.551|7.679|0.042
strncmp (GNU libc 2.39)|60|10.531|10.537|10.568|10.54|0.063|5.302|0.003
strncmp (Arm OR 23.01)|60|10.616|10.785|10.843|10.771|0.332|5.188|0.017
strncmp (LI-PaRAD)|61|7.195|7.312|7.327|7.288|0.479|7.795|0.037
strncmp (GNU libc 2.39)|61|10.537|10.546|10.617|10.547|0.076|5.386|0.004
strncmp (Arm OR 23.01)|61|10.701|10.786|10.842|10.777|0.268|5.272|0.014
strncmp (LI-PaRAD)|62|7.2|7.318|7.327|7.303|0.374|7.907|0.03
strncmp (GNU libc 2.39)|62|10.53|10.568|10.614|10.562|0.161|5.467|0.009
strncmp (Arm OR 23.01)|62|10.549|10.736|10.862|10.732|0.581|5.38|0.031
strncmp (LI-PaRAD)|63|7.151|7.28|7.324|7.279|0.594|8.061|0.048
strncmp (GNU libc 2.39)|63|10.526|10.55|10.583|10.551|0.089|5.561|0.005
strncmp (Arm OR 23.01)|63|10.663|10.786|10.862|10.776|0.301|5.445|0.016
strncmp (LI-PaRAD)|64|7.199|7.278|7.327|7.285|0.446|8.182|0.037
strncmp (GNU libc 2.39)|64|10.532|10.545|10.552|10.546|0.023|5.652|0.001
strncmp (Arm OR 23.01)|64|10.638|10.785|10.863|10.777|0.302|5.531|0.017
strncmp (LI-PaRAD)|65|10.207|10.254|10.329|10.259|0.337|5.901|0.02
strncmp (GNU libc 2.39)|65|11.602|11.631|11.685|11.632|0.098|5.204|0.005
strncmp (Arm OR 23.01)|65|15.79|15.937|16.238|15.94|0.76|3.798|0.029
strncmp (LI-PaRAD)|66|10.206|10.282|10.356|10.279|0.338|5.98|0.02
strncmp (GNU libc 2.39)|66|11.613|11.632|11.672|11.632|0.089|5.284|0.005
strncmp (Arm OR 23.01)|66|15.789|15.911|16.404|15.934|0.808|3.858|0.031
strncmp (LI-PaRAD)|67|10.207|10.272|10.338|10.268|0.344|6.077|0.021
strncmp (GNU libc 2.39)|67|11.61|11.63|11.673|11.631|0.087|5.365|0.005
strncmp (Arm OR 23.01)|67|15.79|15.91|16.16|15.887|0.624|3.928|0.024
strncmp (LI-PaRAD)|68|10.207|10.272|10.326|10.268|0.276|6.168|0.017
strncmp (GNU libc 2.39)|68|11.607|11.631|11.666|11.631|0.074|5.445|0.004
strncmp (Arm OR 23.01)|68|15.788|15.913|16.259|15.907|0.705|3.981|0.028
strncmp (LI-PaRAD)|69|10.207|10.265|10.355|10.264|0.343|6.261|0.021
strncmp (GNU libc 2.39)|69|11.604|11.634|11.684|11.635|0.085|5.523|0.005
strncmp (Arm OR 23.01)|69|15.788|15.939|16.279|15.93|0.705|4.034|0.028
strncmp (LI-PaRAD)|70|10.208|10.282|10.392|10.279|0.378|6.343|0.024
strncmp (GNU libc 2.39)|70|11.598|11.636|11.668|11.637|0.074|5.602|0.004
strncmp (Arm OR 23.01)|70|15.788|15.796|16.262|15.87|0.639|4.108|0.026
strncmp (LI-PaRAD)|71|10.208|10.283|10.366|10.285|0.322|6.429|0.021
strncmp (GNU libc 2.39)|71|11.603|11.636|11.669|11.637|0.069|5.682|0.004
strncmp (Arm OR 23.01)|71|15.789|15.794|15.951|15.806|0.261|4.183|0.011
strncmp (LI-PaRAD)|72|10.207|10.272|10.355|10.271|0.338|6.529|0.022
strncmp (GNU libc 2.39)|72|11.607|11.631|11.671|11.632|0.086|5.765|0.005
strncmp (Arm OR 23.01)|72|15.789|15.806|16.106|15.879|0.621|4.223|0.026
strncmp (LI-PaRAD)|73|10.398|10.401|10.408|10.401|0.019|6.536|0.001
strncmp (GNU libc 2.39)|73|12.823|12.832|12.842|12.832|0.023|5.298|0.001
strncmp (Arm OR 23.01)|73|16.752|16.759|16.809|16.768|0.089|4.055|0.004
