ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (LI-PaRAD)|21|4.364|4.565|20.599|9.123|79.804|3.355|1.533
strchr (Arm OR 23.01)|21|7.291|7.565|23.619|14.766|53.86|1.806|0.903
strchr (GNU libc 2.39)|21|2.683|2.801|18.81|5.607|108.441|5.938|2.285
strchr (LI-PaRAD)|22|4.366|4.567|20.61|9.069|79.564|3.522|1.605
strchr (Arm OR 23.01)|22|7.316|7.557|23.622|14.71|54.506|1.903|0.946
strchr (GNU libc 2.39)|22|2.708|2.8|18.808|5.526|108.669|6.235|2.365
strchr (LI-PaRAD)|23|4.364|4.493|20.548|8.886|81.056|3.772|1.697
strchr (Arm OR 23.01)|23|7.317|7.617|23.707|14.981|53.33|1.951|0.987
strchr (GNU libc 2.39)|23|2.677|2.8|18.811|5.647|108.94|6.499|2.508
strchr (LI-PaRAD)|24|4.365|4.492|20.546|8.81|80.759|3.939|1.759
strchr (Arm OR 23.01)|24|7.316|7.579|23.607|14.817|53.924|2.059|1.032
strchr (GNU libc 2.39)|24|2.684|2.8|18.811|5.605|108.351|6.783|2.61
strchr (LI-PaRAD)|25|4.381|4.568|20.573|9.12|79.71|3.991|1.822
strchr (Arm OR 23.01)|25|7.246|7.631|23.703|14.713|54.069|2.153|1.067
strchr (GNU libc 2.39)|25|2.673|2.8|18.81|5.648|108.914|7.061|2.725
strchr (LI-PaRAD)|26|4.365|4.485|20.533|8.892|81.024|4.26|1.916
strchr (Arm OR 23.01)|26|7.318|7.615|23.669|15.04|53.461|2.202|1.119
strchr (GNU libc 2.39)|26|2.644|2.8|18.809|5.491|109.583|7.416|2.771
strchr (LI-PaRAD)|27|4.365|4.478|20.578|8.812|80.648|4.435|1.984
strchr (Arm OR 23.01)|27|7.318|7.564|23.608|14.841|53.838|2.31|1.156
strchr (GNU libc 2.39)|27|2.747|2.8|18.85|5.61|108.368|7.626|2.934
strchr (LI-PaRAD)|28|4.366|4.553|20.574|9.059|79.775|4.498|2.053
strchr (Arm OR 23.01)|28|7.316|7.582|23.63|14.814|54.017|2.406|1.208
strchr (GNU libc 2.39)|28|2.642|2.8|18.814|5.606|108.411|7.917|3.047
strchr (LI-PaRAD)|29|4.395|4.563|20.586|8.971|80.236|4.669|2.088
strchr (Arm OR 23.01)|29|7.243|7.624|23.592|14.858|53.955|2.484|1.248
strchr (GNU libc 2.39)|29|2.7|2.8|18.808|5.607|108.329|8.193|3.152
strchr (LI-PaRAD)|30|4.365|4.566|20.588|8.965|80.131|4.828|2.158
strchr (Arm OR 23.01)|30|7.317|7.574|23.644|15.029|53.498|2.544|1.293
strchr (GNU libc 2.39)|30|2.698|2.8|18.808|5.489|109.582|8.559|3.198
strchr (LI-PaRAD)|31|4.365|4.512|20.612|9.027|80.089|5.015|2.294
strchr (Arm OR 23.01)|31|7.317|7.582|23.619|14.819|53.892|2.658|1.332
strchr (GNU libc 2.39)|31|2.666|2.8|18.812|5.644|108.965|8.766|3.384
