        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           1 |          6.560 |          6.693 |          6.849 |          6.692 |          0.910 |          0.139 |          0.001 |
            strncmp (LI-PaRAD) |           1 |          4.235 |          4.237 |          4.266 |          4.238 |          0.074 |          0.220 |          0.000 |     +57.92%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           2 |          6.502 |          6.669 |          6.892 |          6.669 |          1.092 |          0.279 |          0.003 |
            strncmp (LI-PaRAD) |           2 |          4.236 |          4.238 |          4.242 |          4.238 |          0.038 |          0.440 |          0.000 |     +57.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           3 |          6.443 |          6.609 |          6.839 |          6.616 |          1.480 |          0.422 |          0.006 |
            strncmp (LI-PaRAD) |           3 |          4.236 |          4.238 |          4.431 |          4.241 |          0.562 |          0.659 |          0.004 |     +55.98%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           4 |          6.516 |          6.676 |          6.822 |          6.673 |          1.067 |          0.558 |          0.006 |
            strncmp (LI-PaRAD) |           4 |          4.235 |          4.237 |          4.242 |          4.237 |          0.035 |          0.879 |          0.000 |     +57.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           5 |          6.460 |          6.612 |          6.933 |          6.622 |          1.415 |          0.703 |          0.010 |
            strncmp (LI-PaRAD) |           5 |          4.235 |          4.238 |          4.306 |          4.238 |          0.164 |          1.099 |          0.002 |     +56.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           6 |          6.542 |          6.679 |          6.866 |          6.679 |          1.042 |          0.837 |          0.009 |
            strncmp (LI-PaRAD) |           6 |          4.236 |          4.237 |          4.251 |          4.238 |          0.048 |          1.319 |          0.001 |     +57.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           7 |          6.434 |          6.626 |          6.931 |          6.631 |          1.718 |          0.983 |          0.017 |
            strncmp (LI-PaRAD) |           7 |          4.236 |          4.238 |          4.375 |          4.241 |          0.454 |          1.537 |          0.007 |     +56.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           8 |          6.528 |          6.685 |          6.884 |          6.680 |          1.163 |          1.115 |          0.013 |
            strncmp (LI-PaRAD) |           8 |          4.235 |          4.237 |          4.242 |          4.237 |          0.033 |          1.758 |          0.001 |     +57.65%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |           9 |          6.442 |          6.613 |          6.878 |          6.607 |          1.444 |          1.269 |          0.018 |
            strncmp (LI-PaRAD) |           9 |          4.236 |          4.237 |          4.404 |          4.239 |          0.394 |          1.977 |          0.008 |     +55.85%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          10 |          6.476 |          6.684 |          6.926 |          6.683 |          1.181 |          1.394 |          0.016 |
            strncmp (LI-PaRAD) |          10 |          4.236 |          4.237 |          4.244 |          4.237 |          0.033 |          2.198 |          0.001 |     +57.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          11 |          6.468 |          6.642 |          6.936 |          6.639 |          1.539 |          1.543 |          0.024 |
            strncmp (LI-PaRAD) |          11 |          4.236 |          4.238 |          4.373 |          4.240 |          0.414 |          2.416 |          0.010 |     +56.58%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          12 |          6.489 |          6.672 |          6.860 |          6.676 |          1.149 |          1.674 |          0.019 |
            strncmp (LI-PaRAD) |          12 |          4.236 |          4.238 |          4.241 |          4.237 |          0.035 |          2.637 |          0.001 |     +57.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          13 |          6.457 |          6.625 |          6.934 |          6.639 |          1.652 |          1.824 |          0.030 |
            strncmp (LI-PaRAD) |          13 |          4.236 |          4.238 |          4.433 |          4.242 |          0.653 |          2.854 |          0.018 |     +56.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          14 |          6.484 |          6.675 |          6.846 |          6.669 |          1.116 |          1.955 |          0.022 |
            strncmp (LI-PaRAD) |          14 |          4.235 |          4.237 |          4.242 |          4.237 |          0.034 |          3.077 |          0.001 |     +57.39%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          15 |          6.451 |          6.610 |          6.851 |          6.624 |          1.466 |          2.109 |          0.031 |
            strncmp (LI-PaRAD) |          15 |          4.236 |          4.238 |          4.248 |          4.238 |          0.045 |          3.296 |          0.001 |     +56.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          16 |          6.500 |          6.675 |          6.912 |          6.688 |          1.222 |          2.229 |          0.027 |
            strncmp (LI-PaRAD) |          16 |          4.236 |          4.238 |          4.246 |          4.238 |          0.038 |          3.516 |          0.001 |     +57.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          17 |          6.422 |          6.537 |          6.846 |          6.553 |          1.472 |          2.417 |          0.035 |
            strncmp (LI-PaRAD) |          17 |          4.235 |          4.238 |          4.373 |          4.239 |          0.334 |          3.735 |          0.012 |     +54.58%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          18 |          6.518 |          6.677 |          6.912 |          6.676 |          0.982 |          2.511 |          0.025 |
            strncmp (LI-PaRAD) |          18 |          4.236 |          4.237 |          4.245 |          4.238 |          0.040 |          3.956 |          0.002 |     +57.55%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          19 |          6.438 |          6.575 |          6.804 |          6.576 |          1.350 |          2.691 |          0.036 |
            strncmp (LI-PaRAD) |          19 |          4.236 |          4.237 |          4.433 |          4.241 |          0.645 |          4.172 |          0.026 |     +55.04%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          20 |          6.541 |          6.673 |          6.893 |          6.669 |          1.007 |          2.793 |          0.028 |
            strncmp (LI-PaRAD) |          20 |          4.236 |          4.237 |          4.242 |          4.237 |          0.030 |          4.396 |          0.001 |     +57.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          21 |          6.428 |          6.569 |          6.814 |          6.581 |          1.454 |          2.972 |          0.043 |
            strncmp (LI-PaRAD) |          21 |          4.236 |          4.238 |          4.349 |          4.239 |          0.265 |          4.614 |          0.012 |     +55.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          22 |          6.497 |          6.680 |          6.925 |          6.682 |          1.194 |          3.067 |          0.037 |
            strncmp (LI-PaRAD) |          22 |          4.235 |          4.237 |          4.242 |          4.237 |          0.031 |          4.835 |          0.001 |     +57.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          23 |          6.446 |          6.601 |          6.820 |          6.601 |          1.344 |          3.246 |          0.044 |
            strncmp (LI-PaRAD) |          23 |          4.236 |          4.237 |          4.460 |          4.243 |          0.760 |          5.049 |          0.037 |     +55.57%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        strncmp (Arm OR 23.01) |          24 |          6.452 |          6.580 |          6.880 |          6.589 |          1.379 |          3.393 |          0.046 |
            strncmp (LI-PaRAD) |          24 |          4.236 |          4.237 |          4.287 |          4.238 |          0.127 |          5.274 |          0.007 |     +55.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
