        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           1 |          2.308 |          2.311 |          2.336 |          2.312 |          0.165 |          0.403 |          0.001 |
       memcpy LI-PaRAD/EMOPASS |           1 |          2.308 |          2.312 |          2.316 |          2.311 |          0.109 |          0.403 |          0.000 |      +0.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           2 |          3.077 |          3.082 |          3.086 |          3.082 |          0.066 |          0.604 |          0.000 |
       memcpy LI-PaRAD/EMOPASS |           2 |          2.308 |          2.312 |          2.317 |          2.311 |          0.115 |          0.806 |          0.001 |     +33.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           3 |          3.077 |          3.082 |          3.089 |          3.082 |          0.067 |          0.907 |          0.001 |
       memcpy LI-PaRAD/EMOPASS |           3 |          2.308 |          2.312 |          2.317 |          2.311 |          0.112 |          1.209 |          0.001 |     +33.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           4 |          3.077 |          3.082 |          3.088 |          3.082 |          0.064 |          1.209 |          0.001 |
       memcpy LI-PaRAD/EMOPASS |           4 |          2.308 |          2.311 |          2.319 |          2.311 |          0.114 |          1.612 |          0.002 |     +33.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           5 |          3.077 |          3.082 |          3.090 |          3.082 |          0.070 |          1.511 |          0.001 |
       memcpy LI-PaRAD/EMOPASS |           5 |          2.308 |          2.311 |          2.316 |          2.311 |          0.109 |          2.015 |          0.002 |     +33.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           6 |          3.077 |          3.082 |          3.085 |          3.082 |          0.060 |          1.813 |          0.001 |
       memcpy LI-PaRAD/EMOPASS |           6 |          2.308 |          2.312 |          2.318 |          2.311 |          0.111 |          2.418 |          0.003 |     +33.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           7 |          3.077 |          3.082 |          3.086 |          3.082 |          0.064 |          2.115 |          0.001 |
       memcpy LI-PaRAD/EMOPASS |           7 |          2.308 |          2.311 |          2.319 |          2.311 |          0.110 |          2.821 |          0.003 |     +33.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           8 |          2.308 |          2.314 |          2.700 |          2.454 |          7.580 |          3.053 |          0.222 |
       memcpy LI-PaRAD/EMOPASS |           8 |          2.308 |          2.312 |          2.315 |          2.311 |          0.110 |          3.223 |          0.004 |      +6.17%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |           9 |          2.692 |          2.697 |          2.701 |          2.697 |          0.089 |          3.108 |          0.003 |
       memcpy LI-PaRAD/EMOPASS |           9 |          2.308 |          2.312 |          2.316 |          2.312 |          0.116 |          3.626 |          0.004 |     +16.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |          10 |          2.692 |          2.697 |          2.704 |          2.696 |          0.085 |          3.454 |          0.003 |
       memcpy LI-PaRAD/EMOPASS |          10 |          2.308 |          2.311 |          2.317 |          2.311 |          0.113 |          4.029 |          0.005 |     +16.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |          11 |          2.692 |          2.697 |          2.701 |          2.697 |          0.087 |          3.799 |          0.003 |
       memcpy LI-PaRAD/EMOPASS |          11 |          2.308 |          2.311 |          2.316 |          2.311 |          0.109 |          4.432 |          0.005 |     +16.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |          12 |          2.692 |          2.697 |          2.701 |          2.697 |          0.089 |          4.144 |          0.004 |
       memcpy LI-PaRAD/EMOPASS |          12 |          2.308 |          2.311 |          2.317 |          2.311 |          0.116 |          4.835 |          0.006 |     +16.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |          13 |          2.692 |          2.697 |          2.701 |          2.697 |          0.084 |          4.490 |          0.004 |
       memcpy LI-PaRAD/EMOPASS |          13 |          2.308 |          2.311 |          2.316 |          2.311 |          0.108 |          5.238 |          0.006 |     +16.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |          14 |          2.692 |          2.698 |          2.701 |          2.697 |          0.092 |          4.835 |          0.004 |
       memcpy LI-PaRAD/EMOPASS |          14 |          2.308 |          2.311 |          2.316 |          2.311 |          0.107 |          5.641 |          0.006 |     +16.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          memcpy GNU libc 2.39 |          15 |          2.692 |          2.697 |          2.702 |          2.697 |          0.085 |          5.181 |          0.004 |
