        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           1 |          2.949 |          2.956 |          2.978 |          2.956 |          0.119 |          0.315 |          0.000 |
      strncmp LI-PaRAD/EMOPASS |           1 |          4.235 |          4.237 |          4.243 |          4.238 |          0.031 |          0.220 |          0.000 |     -30.25%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           2 |          2.952 |          2.959 |          2.967 |          2.958 |          0.085 |          0.630 |          0.001 |
      strncmp LI-PaRAD/EMOPASS |           2 |          4.236 |          4.237 |          4.248 |          4.238 |          0.038 |          0.440 |          0.000 |     -30.19%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           3 |          2.946 |          2.952 |          2.955 |          2.951 |          0.076 |          0.947 |          0.001 |
      strncmp LI-PaRAD/EMOPASS |           3 |          4.236 |          4.237 |          4.475 |          4.248 |          0.889 |          0.658 |          0.006 |     -30.52%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           4 |          2.949 |          2.955 |          2.958 |          2.955 |          0.074 |          1.261 |          0.001 |
      strncmp LI-PaRAD/EMOPASS |           4 |          4.236 |          4.237 |          4.243 |          4.238 |          0.032 |          0.879 |          0.000 |     -30.28%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           5 |          2.947 |          2.953 |          2.962 |          2.953 |          0.087 |          1.577 |          0.001 |
      strncmp LI-PaRAD/EMOPASS |           5 |          4.236 |          4.237 |          4.505 |          4.257 |          1.281 |          1.094 |          0.013 |     -30.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           6 |          2.952 |          2.958 |          2.973 |          2.958 |          0.089 |          1.889 |          0.002 |
      strncmp LI-PaRAD/EMOPASS |           6 |          4.236 |          4.237 |          4.242 |          4.238 |          0.031 |          1.319 |          0.000 |     -30.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           7 |          2.946 |          2.952 |          2.955 |          2.951 |          0.080 |          2.209 |          0.002 |
      strncmp LI-PaRAD/EMOPASS |           7 |          4.236 |          4.237 |          4.508 |          4.255 |          1.297 |          1.532 |          0.019 |     -30.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strncmp GNU libc 2.39 |           8 |          2.949 |          2.955 |          2.959 |          2.955 |          0.075 |          2.522 |          0.002 |
