        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s
strncmp Arm optimized-routines |          79 |         16.753 |         16.760 |         16.841 |         16.771 |          0.130 |          4.387 |          0.006
         strncmp GNU libc 2.39 |          79 |         12.874 |         12.883 |         12.893 |         12.883 |          0.027 |          5.711 |          0.002
      strncmp LI-PaRAD/EMOPASS |          79 |         10.397 |         10.423 |         10.560 |         10.437 |          0.348 |          7.049 |          0.024
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          80 |         15.790 |         15.840 |         16.473 |         15.919 |          0.933 |          4.681 |          0.043
         strncmp GNU libc 2.39 |          80 |         12.706 |         12.711 |         12.726 |         12.712 |          0.031 |          5.861 |          0.002
      strncmp LI-PaRAD/EMOPASS |          80 |         10.208 |         10.300 |         10.384 |         10.294 |          0.459 |          7.238 |          0.033
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          81 |         16.754 |         16.763 |         16.863 |         16.775 |          0.151 |          4.497 |          0.007
         strncmp GNU libc 2.39 |          81 |         13.886 |         13.898 |         13.927 |         13.900 |          0.070 |          5.427 |          0.004
      strncmp LI-PaRAD/EMOPASS |          81 |         10.396 |         10.401 |         10.410 |         10.401 |          0.026 |          7.253 |          0.002
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          82 |         15.789 |         15.840 |         16.343 |         15.904 |          0.810 |          4.802 |          0.039
         strncmp GNU libc 2.39 |          82 |         13.597 |         13.771 |         14.064 |         13.791 |          0.833 |          5.538 |          0.046
      strncmp LI-PaRAD/EMOPASS |          82 |         10.204 |         10.238 |         10.390 |         10.259 |          0.498 |          7.444 |          0.037
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          83 |         16.754 |         16.765 |         16.868 |         16.778 |          0.158 |          4.607 |          0.007
         strncmp GNU libc 2.39 |          83 |         13.857 |         13.901 |         14.278 |         13.913 |          0.392 |          5.556 |          0.021
      strncmp LI-PaRAD/EMOPASS |          83 |         10.396 |         10.430 |         10.548 |         10.442 |          0.345 |          7.403 |          0.026
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          84 |         15.790 |         15.841 |         16.441 |         15.919 |          0.936 |          4.915 |          0.046
         strncmp GNU libc 2.39 |          84 |         13.664 |         13.690 |         14.008 |         13.724 |          0.573 |          5.700 |          0.032
      strncmp LI-PaRAD/EMOPASS |          84 |         10.208 |         10.327 |         10.396 |         10.326 |          0.456 |          7.576 |          0.035
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          85 |         16.753 |         16.762 |         16.830 |         16.771 |          0.119 |          4.720 |          0.006
         strncmp GNU libc 2.39 |          85 |         13.663 |         13.872 |         14.264 |         13.897 |          0.771 |          5.697 |          0.044
      strncmp LI-PaRAD/EMOPASS |          85 |         10.396 |         10.401 |         10.410 |         10.401 |          0.025 |          7.611 |          0.002
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          86 |         15.789 |         15.837 |         16.518 |         15.901 |          0.932 |          5.038 |          0.046
         strncmp GNU libc 2.39 |          86 |         13.677 |         13.688 |         13.805 |         13.692 |          0.128 |          5.850 |          0.007
      strncmp LI-PaRAD/EMOPASS |          86 |         10.204 |         10.315 |         10.391 |         10.312 |          0.523 |          7.767 |          0.041
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          87 |         16.753 |         16.760 |         16.869 |         16.771 |          0.141 |          4.831 |          0.007
         strncmp GNU libc 2.39 |          87 |         13.893 |         13.922 |         13.962 |         13.922 |          0.077 |          5.820 |          0.005
      strncmp LI-PaRAD/EMOPASS |          87 |         10.397 |         10.459 |         10.572 |         10.460 |          0.414 |          7.746 |          0.032
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          88 |         16.754 |         16.760 |         16.838 |         16.770 |          0.125 |          4.887 |          0.006
         strncmp GNU libc 2.39 |          88 |         13.868 |         13.924 |         13.971 |         13.924 |          0.085 |          5.886 |          0.005
      strncmp LI-PaRAD/EMOPASS |          88 |         10.398 |         10.443 |         10.574 |         10.450 |          0.367 |          7.843 |          0.029
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          89 |         16.751 |         16.759 |         16.839 |         16.768 |          0.114 |          4.943 |          0.006
         strncmp GNU libc 2.39 |          89 |         14.991 |         15.002 |         15.021 |         15.003 |          0.037 |          5.525 |          0.002
      strncmp LI-PaRAD/EMOPASS |          89 |         10.395 |         10.402 |         10.407 |         10.401 |          0.030 |          7.970 |          0.002
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          90 |         16.752 |         16.764 |         16.837 |         16.774 |          0.134 |          4.997 |          0.007
         strncmp GNU libc 2.39 |          90 |         15.005 |         15.027 |         15.094 |         15.027 |          0.091 |          5.578 |          0.005
      strncmp LI-PaRAD/EMOPASS |          90 |         10.397 |         10.417 |         10.557 |         10.434 |          0.359 |          8.033 |          0.029
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          91 |         16.754 |         16.762 |         16.840 |         16.772 |          0.120 |          5.053 |          0.006
         strncmp GNU libc 2.39 |          91 |         14.996 |         15.006 |         15.025 |         15.006 |          0.030 |          5.648 |          0.002
      strncmp LI-PaRAD/EMOPASS |          91 |         10.396 |         10.401 |         10.406 |         10.401 |          0.025 |          8.149 |          0.002
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          92 |         16.753 |         16.764 |         16.869 |         16.777 |          0.146 |          5.107 |          0.007
         strncmp GNU libc 2.39 |          92 |         15.008 |         15.027 |         15.050 |         15.026 |          0.049 |          5.702 |          0.003
      strncmp LI-PaRAD/EMOPASS |          92 |         10.395 |         10.433 |         10.572 |         10.445 |          0.379 |          8.203 |          0.031
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          93 |         16.752 |         16.761 |         16.844 |         16.772 |          0.139 |          5.164 |          0.007
         strncmp GNU libc 2.39 |          93 |         14.964 |         15.009 |         15.135 |         15.008 |          0.136 |          5.771 |          0.008
      strncmp LI-PaRAD/EMOPASS |          93 |         10.396 |         10.401 |         10.412 |         10.401 |          0.026 |          8.328 |          0.002
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          94 |         16.753 |         16.763 |         16.834 |         16.771 |          0.117 |          5.220 |          0.006
         strncmp GNU libc 2.39 |          94 |         14.984 |         15.031 |         15.132 |         15.029 |          0.173 |          5.825 |          0.010
      strncmp LI-PaRAD/EMOPASS |          94 |         10.396 |         10.422 |         10.527 |         10.431 |          0.269 |          8.393 |          0.022
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          95 |         16.754 |         16.766 |         16.886 |         16.779 |          0.166 |          5.273 |          0.009
         strncmp GNU libc 2.39 |          95 |         15.015 |         15.023 |         15.035 |         15.023 |          0.018 |          5.890 |          0.001
      strncmp LI-PaRAD/EMOPASS |          95 |         10.396 |         10.401 |         10.446 |         10.401 |          0.050 |          8.507 |          0.004
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          96 |         15.792 |         15.985 |         16.365 |         15.987 |          1.051 |          5.593 |          0.058
         strncmp GNU libc 2.39 |          96 |         14.789 |         14.829 |         14.969 |         14.829 |          0.129 |          6.029 |          0.008
      strncmp LI-PaRAD/EMOPASS |          96 |         10.207 |         10.313 |         10.387 |         10.307 |          0.420 |          8.675 |          0.036
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          97 |         21.181 |         21.185 |         21.191 |         21.185 |          0.012 |          4.264 |          0.001
         strncmp GNU libc 2.39 |          97 |         15.929 |         15.962 |         16.039 |         15.969 |          0.115 |          5.657 |          0.006
      strncmp LI-PaRAD/EMOPASS |          97 |         13.478 |         13.524 |         13.805 |         13.539 |          0.490 |          6.673 |          0.032
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          98 |         21.181 |         21.185 |         21.208 |         21.185 |          0.017 |          4.308 |          0.001
         strncmp GNU libc 2.39 |          98 |         15.932 |         15.956 |         16.021 |         15.956 |          0.053 |          5.720 |          0.003
      strncmp LI-PaRAD/EMOPASS |          98 |         13.479 |         13.602 |         13.833 |         13.612 |          0.547 |          6.705 |          0.037
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          99 |         21.180 |         21.184 |         21.191 |         21.185 |          0.012 |          4.352 |          0.001
         strncmp GNU libc 2.39 |          99 |         15.886 |         15.949 |         15.959 |         15.942 |          0.104 |          5.784 |          0.006
      strncmp LI-PaRAD/EMOPASS |          99 |         13.478 |         13.526 |         13.678 |         13.534 |          0.368 |          6.812 |          0.025
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         100 |         21.566 |         21.570 |         21.576 |         21.571 |          0.012 |          4.318 |          0.001
         strncmp GNU libc 2.39 |         100 |         16.127 |         16.132 |         16.138 |         16.132 |          0.012 |          5.773 |          0.001
      strncmp LI-PaRAD/EMOPASS |         100 |         13.930 |         14.024 |         14.063 |         14.023 |          0.207 |          6.641 |          0.014
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         101 |         21.564 |         21.571 |         21.576 |         21.570 |          0.013 |          4.361 |          0.001
         strncmp GNU libc 2.39 |         101 |         16.159 |         16.195 |         16.266 |         16.191 |          0.098 |          5.810 |          0.006
      strncmp LI-PaRAD/EMOPASS |         101 |         13.923 |         14.016 |         14.060 |         14.017 |          0.232 |          6.711 |          0.016
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         102 |         21.565 |         21.570 |         21.579 |         21.570 |          0.013 |          4.404 |          0.001
         strncmp GNU libc 2.39 |         102 |         16.121 |         16.162 |         16.181 |         16.161 |          0.045 |          5.878 |          0.003
      strncmp LI-PaRAD/EMOPASS |         102 |         13.919 |         14.041 |         14.063 |         14.028 |          0.223 |          6.772 |          0.015
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         103 |         21.566 |         21.571 |         21.580 |         21.571 |          0.016 |          4.447 |          0.001
         strncmp GNU libc 2.39 |         103 |         16.190 |         16.195 |         16.363 |         16.197 |          0.105 |          5.923 |          0.006
      strncmp LI-PaRAD/EMOPASS |         103 |         13.892 |         14.020 |         14.070 |         14.016 |          0.246 |          6.844 |          0.017
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         104 |         21.565 |         21.571 |         21.581 |         21.571 |          0.014 |          4.490 |          0.001
         strncmp GNU libc 2.39 |         104 |         16.156 |         16.161 |         16.174 |         16.161 |          0.018 |          5.993 |          0.001
      strncmp LI-PaRAD/EMOPASS |         104 |         13.928 |         14.017 |         14.064 |         14.015 |          0.242 |          6.911 |          0.017
