        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           1 |          6.040 |          6.142 |          6.507 |          6.190 |          2.230 |          0.151 |          0.003 |
       strlen LI-PaRAD/EMOPASS |           1 |          2.308 |          2.311 |          2.316 |          2.311 |          0.116 |          0.403 |          0.000 |    +167.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           2 |          6.041 |          6.154 |          6.515 |          6.190 |          2.100 |          0.301 |          0.006 |
       strlen LI-PaRAD/EMOPASS |           2 |          2.308 |          2.311 |          2.319 |          2.311 |          0.114 |          0.806 |          0.001 |    +167.81%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           3 |          6.050 |          6.125 |          6.492 |          6.187 |          2.132 |          0.452 |          0.009 |
       strlen LI-PaRAD/EMOPASS |           3 |          2.308 |          2.312 |          2.316 |          2.311 |          0.109 |          1.209 |          0.001 |    +167.66%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           4 |          6.049 |          6.123 |          6.551 |          6.170 |          2.019 |          0.604 |          0.012 |
       strlen LI-PaRAD/EMOPASS |           4 |          2.308 |          2.311 |          2.316 |          2.311 |          0.114 |          1.612 |          0.002 |    +166.94%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           5 |          6.043 |          6.125 |          6.541 |          6.166 |          1.875 |          0.755 |          0.014 |
       strlen LI-PaRAD/EMOPASS |           5 |          2.308 |          2.311 |          2.316 |          2.311 |          0.110 |          2.015 |          0.002 |    +166.76%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           6 |          6.047 |          6.119 |          6.528 |          6.153 |          1.825 |          0.908 |          0.016 |
       strlen LI-PaRAD/EMOPASS |           6 |          2.308 |          2.311 |          2.316 |          2.311 |          0.112 |          2.418 |          0.003 |    +166.19%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           7 |          6.039 |          6.123 |          6.485 |          6.166 |          1.878 |          1.058 |          0.020 |
       strlen LI-PaRAD/EMOPASS |           7 |          2.308 |          2.311 |          2.316 |          2.311 |          0.108 |          2.821 |          0.003 |    +166.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           8 |          6.048 |          6.120 |          6.486 |          6.159 |          1.825 |          1.210 |          0.022 |
       strlen LI-PaRAD/EMOPASS |           8 |          2.308 |          2.311 |          2.315 |          2.311 |          0.110 |          3.223 |          0.004 |    +166.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |           9 |          6.046 |          6.119 |          6.484 |          6.162 |          1.863 |          1.361 |          0.025 |
       strlen LI-PaRAD/EMOPASS |           9 |          2.308 |          2.312 |          2.317 |          2.311 |          0.115 |          3.626 |          0.004 |    +166.59%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          10 |          6.047 |          6.126 |          6.453 |          6.167 |          1.740 |          1.511 |          0.026 |
       strlen LI-PaRAD/EMOPASS |          10 |          2.308 |          2.312 |          2.316 |          2.311 |          0.113 |          4.029 |          0.005 |    +166.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          11 |          6.048 |          6.119 |          6.545 |          6.177 |          2.179 |          1.659 |          0.035 |
       strlen LI-PaRAD/EMOPASS |          11 |          2.308 |          2.312 |          2.315 |          2.311 |          0.111 |          4.432 |          0.005 |    +167.23%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          12 |          6.046 |          6.151 |          6.537 |          6.190 |          2.002 |          1.806 |          0.036 |
       strlen LI-PaRAD/EMOPASS |          12 |          2.308 |          2.311 |          2.318 |          2.311 |          0.117 |          4.835 |          0.006 |    +167.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          13 |          6.050 |          6.149 |          6.484 |          6.185 |          2.022 |          1.958 |          0.039 |
       strlen LI-PaRAD/EMOPASS |          13 |          2.308 |          2.312 |          2.316 |          2.311 |          0.107 |          5.238 |          0.006 |    +167.60%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          14 |          6.050 |          6.121 |          6.545 |          6.172 |          2.003 |          2.113 |          0.042 |
       strlen LI-PaRAD/EMOPASS |          14 |          2.308 |          2.311 |          2.338 |          2.312 |          0.160 |          5.640 |          0.009 |    +167.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          15 |          6.041 |          6.120 |          6.543 |          6.174 |          1.979 |          2.263 |          0.044 |
       strlen LI-PaRAD/EMOPASS |          15 |          2.308 |          2.312 |          2.319 |          2.311 |          0.115 |          6.044 |          0.007 |    +167.13%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          16 |          6.049 |          6.120 |          6.492 |          6.175 |          2.100 |          2.414 |          0.050 |
       strlen LI-PaRAD/EMOPASS |          16 |          2.308 |          2.312 |          2.316 |          2.311 |          0.109 |          6.447 |          0.007 |    +167.14%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strlen Arm optimized-routines |          17 |          6.043 |          6.122 |          6.506 |          6.176 |          2.021 |          2.565 |          0.051 |
       strlen LI-PaRAD/EMOPASS |          17 |          2.308 |          2.311 |          2.316 |          2.311 |          0.116 |          6.850 |          0.008 |    +167.18%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
