        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
          strcmp GNU libc 2.39 |          19 |          3.849 |          3.853 |          3.860 |          3.853 |          0.038 |          4.593 |          0.002 |
       strcmp LI-PaRAD/EMOPASS |          19 |          3.592 |          3.596 |          3.829 |          3.602 |          0.935 |          4.913 |          0.043 |      +6.97%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          20 |          3.851 |          3.861 |          3.865 |          3.860 |          0.066 |          4.825 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          20 |          4.236 |          4.237 |          4.248 |          4.238 |          0.043 |          4.395 |          0.002 |      -8.91%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          21 |          3.849 |          3.853 |          3.855 |          3.852 |          0.028 |          5.077 |          0.001 |
       strcmp LI-PaRAD/EMOPASS |          21 |          3.592 |          3.596 |          4.087 |          3.608 |          1.748 |          5.423 |          0.086 |      +6.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          22 |          3.850 |          3.856 |          3.864 |          3.856 |          0.049 |          5.314 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          22 |          4.236 |          4.237 |          4.243 |          4.238 |          0.033 |          4.835 |          0.002 |      -9.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          23 |          3.662 |          3.668 |          3.857 |          3.752 |          2.481 |          5.713 |          0.141 |
       strcmp LI-PaRAD/EMOPASS |          23 |          3.592 |          3.596 |          4.018 |          3.623 |          2.619 |          5.917 |          0.142 |      +3.56%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          24 |          4.336 |          4.341 |          4.347 |          4.341 |          0.058 |          5.149 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          24 |          3.592 |          3.596 |          4.040 |          3.618 |          2.405 |          6.180 |          0.136 |     +19.97%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          25 |          4.335 |          4.339 |          4.345 |          4.339 |          0.053 |          5.366 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          25 |          3.592 |          3.596 |          4.090 |          3.615 |          2.246 |          6.443 |          0.131 |     +20.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          26 |          4.336 |          4.341 |          4.347 |          4.341 |          0.055 |          5.578 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          26 |          3.592 |          3.596 |          4.090 |          3.603 |          1.504 |          6.722 |          0.090 |     +20.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          27 |          4.334 |          4.340 |          4.352 |          4.340 |          0.077 |          5.794 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          27 |          3.592 |          3.596 |          4.055 |          3.625 |          2.669 |          6.941 |          0.170 |     +19.72%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          28 |          4.336 |          4.341 |          4.352 |          4.341 |          0.059 |          6.007 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          28 |          3.592 |          3.596 |          3.999 |          3.627 |          2.164 |          7.193 |          0.146 |     +19.69%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          29 |          4.334 |          4.339 |          4.346 |          4.339 |          0.057 |          6.225 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          29 |          3.592 |          3.596 |          4.051 |          3.613 |          2.071 |          7.478 |          0.142 |     +20.08%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          30 |          4.336 |          4.341 |          4.346 |          4.341 |          0.054 |          6.437 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          30 |          3.592 |          3.596 |          4.067 |          3.605 |          1.399 |          7.753 |          0.098 |     +20.42%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          31 |          4.333 |          4.339 |          4.347 |          4.339 |          0.062 |          6.654 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          31 |          3.592 |          3.596 |          4.071 |          3.605 |          1.551 |          8.010 |          0.112 |     +20.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          32 |          5.060 |          5.064 |          5.074 |          5.064 |          0.053 |          5.885 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          32 |          5.390 |          5.393 |          5.402 |          5.394 |          0.048 |          5.526 |          0.003 |      -6.11%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          33 |          5.056 |          5.060 |          5.067 |          5.060 |          0.051 |          6.074 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          33 |          5.389 |          5.394 |          5.401 |          5.394 |          0.053 |          5.698 |          0.003 |      -6.18%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          34 |          5.060 |          5.064 |          5.074 |          5.064 |          0.053 |          6.253 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          34 |          5.390 |          5.394 |          5.415 |          5.394 |          0.061 |          5.871 |          0.004 |      -6.11%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          35 |          5.056 |          5.060 |          5.067 |          5.060 |          0.052 |          6.442 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          35 |          5.390 |          5.394 |          5.402 |          5.394 |          0.052 |          6.043 |          0.003 |      -6.18%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          36 |          5.060 |          5.064 |          5.071 |          5.064 |          0.050 |          6.620 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          36 |          5.390 |          5.394 |          5.407 |          5.394 |          0.051 |          6.216 |          0.003 |      -6.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          37 |          5.056 |          5.060 |          5.067 |          5.060 |          0.051 |          6.810 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          37 |          5.390 |          5.394 |          5.401 |          5.393 |          0.048 |          6.389 |          0.003 |      -6.18%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          38 |          5.059 |          5.064 |          5.071 |          5.064 |          0.054 |          6.988 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          38 |          5.390 |          5.393 |          5.399 |          5.394 |          0.049 |          6.562 |          0.003 |      -6.11%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          39 |          5.056 |          5.066 |          5.093 |          5.066 |          0.113 |          7.170 |          0.008 |
       strcmp LI-PaRAD/EMOPASS |          39 |          5.390 |          5.394 |          5.500 |          5.395 |          0.203 |          6.733 |          0.013 |      -6.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          40 |          6.159 |          6.166 |          6.187 |          6.167 |          0.073 |          6.041 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          40 |          5.390 |          5.393 |          5.403 |          5.394 |          0.056 |          6.907 |          0.004 |     +14.33%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
