        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           1 |          4.652 |          4.682 |          4.707 |          4.682 |          0.155 |          0.199 |          0.000 |
      strncpy LI-PaRAD/EMOPASS |           1 |          2.308 |          2.312 |          2.316 |          2.311 |          0.111 |          0.403 |          0.000 |    +102.58%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           2 |          4.725 |          4.746 |          4.759 |          4.746 |          0.140 |          0.392 |          0.001 |
      strncpy LI-PaRAD/EMOPASS |           2 |          2.308 |          2.312 |          2.317 |          2.312 |          0.122 |          0.806 |          0.001 |    +105.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           3 |          4.692 |          4.700 |          4.720 |          4.700 |          0.093 |          0.594 |          0.001 |
      strncpy LI-PaRAD/EMOPASS |           3 |          2.308 |          2.311 |          2.320 |          2.312 |          0.116 |          1.209 |          0.001 |    +103.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           4 |          4.620 |          4.623 |          4.628 |          4.623 |          0.036 |          0.806 |          0.000 |
      strncpy LI-PaRAD/EMOPASS |           4 |          2.308 |          2.312 |          2.316 |          2.311 |          0.113 |          1.612 |          0.002 |    +100.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           5 |          4.620 |          4.623 |          4.627 |          4.623 |          0.038 |          1.007 |          0.000 |
      strncpy LI-PaRAD/EMOPASS |           5 |          2.308 |          2.312 |          2.322 |          2.312 |          0.130 |          2.014 |          0.003 |     +99.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           6 |          4.621 |          4.623 |          4.651 |          4.623 |          0.071 |          1.209 |          0.001 |
      strncpy LI-PaRAD/EMOPASS |           6 |          2.308 |          2.312 |          2.319 |          2.312 |          0.129 |          2.417 |          0.003 |     +99.98%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           7 |          4.621 |          4.623 |          4.628 |          4.623 |          0.037 |          1.410 |          0.001 |
      strncpy LI-PaRAD/EMOPASS |           7 |          2.308 |          2.311 |          2.315 |          2.311 |          0.104 |          2.821 |          0.003 |    +100.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           8 |          4.311 |          4.351 |          4.389 |          4.352 |          0.475 |          1.712 |          0.008 |
      strncpy LI-PaRAD/EMOPASS |           8 |          2.308 |          2.312 |          2.323 |          2.311 |          0.115 |          3.223 |          0.004 |     +88.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |           9 |          4.325 |          4.376 |          4.418 |          4.375 |          0.512 |          1.916 |          0.010 |
      strncpy LI-PaRAD/EMOPASS |           9 |          2.308 |          2.320 |          2.453 |          2.331 |          1.214 |          3.597 |          0.043 |     +87.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncpy Arm optimized-routines |          10 |          4.326 |          4.372 |          4.427 |          4.373 |          0.526 |          2.130 |          0.011 |
      strncpy LI-PaRAD/EMOPASS |          10 |          2.308 |          2.311 |          2.316 |          2.311 |          0.113 |          4.029 |          0.005 |     +89.19%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
