        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           1 |          7.315 |          7.694 |          7.720 |          7.662 |          0.881 |          0.122 |          0.001 |
       strchr LI-PaRAD/EMOPASS |           1 |          4.574 |          4.622 |          4.748 |          4.631 |          0.871 |          0.201 |          0.002 |     +65.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           2 |          7.273 |          7.685 |          7.707 |          7.643 |          1.157 |          0.244 |          0.003 |
       strchr LI-PaRAD/EMOPASS |           2 |          4.572 |          4.622 |          4.750 |          4.626 |          0.869 |          0.403 |          0.003 |     +65.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           3 |          7.070 |          7.685 |          7.706 |          7.660 |          0.989 |          0.365 |          0.004 |
       strchr LI-PaRAD/EMOPASS |           3 |          4.572 |          4.623 |          4.743 |          4.632 |          0.830 |          0.603 |          0.005 |     +65.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           4 |          7.325 |          7.685 |          7.709 |          7.654 |          0.913 |          0.487 |          0.005 |
       strchr LI-PaRAD/EMOPASS |           4 |          4.580 |          4.622 |          4.733 |          4.624 |          0.602 |          0.806 |          0.005 |     +65.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           5 |          7.292 |          7.683 |          7.707 |          7.651 |          0.925 |          0.609 |          0.006 |
       strchr LI-PaRAD/EMOPASS |           5 |          4.573 |          4.621 |          4.742 |          4.626 |          0.844 |          1.007 |          0.008 |     +65.39%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           6 |          7.420 |          7.686 |          7.707 |          7.663 |          0.679 |          0.729 |          0.005 |
       strchr LI-PaRAD/EMOPASS |           6 |          4.573 |          4.621 |          4.730 |          4.625 |          0.786 |          1.208 |          0.009 |     +65.70%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           7 |          7.484 |          7.686 |          7.707 |          7.664 |          0.655 |          0.851 |          0.006 |
       strchr LI-PaRAD/EMOPASS |           7 |          4.587 |          4.621 |          4.708 |          4.618 |          0.366 |          1.412 |          0.005 |     +65.94%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           8 |          7.321 |          7.685 |          7.707 |          7.650 |          0.922 |          0.974 |          0.009 |
       strchr LI-PaRAD/EMOPASS |           8 |          4.573 |          4.622 |          4.729 |          4.624 |          0.500 |          1.611 |          0.008 |     +65.46%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |           9 |          7.325 |          7.685 |          7.708 |          7.641 |          1.183 |          1.097 |          0.013 |
       strchr LI-PaRAD/EMOPASS |           9 |          4.573 |          4.621 |          4.748 |          4.619 |          0.709 |          1.815 |          0.013 |     +65.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |          10 |          7.191 |          7.641 |          7.708 |          7.616 |          1.477 |          1.223 |          0.019 |
       strchr LI-PaRAD/EMOPASS |          10 |          4.573 |          4.621 |          4.734 |          4.621 |          0.722 |          2.016 |          0.014 |     +64.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |          11 |          7.409 |          7.686 |          7.706 |          7.669 |          0.599 |          1.336 |          0.008 |
       strchr LI-PaRAD/EMOPASS |          11 |          4.587 |          4.622 |          4.728 |          4.621 |          0.394 |          2.217 |          0.009 |     +65.97%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |          12 |          7.272 |          7.683 |          7.707 |          7.641 |          1.194 |          1.463 |          0.018 |
       strchr LI-PaRAD/EMOPASS |          12 |          4.572 |          4.621 |          4.726 |          4.621 |          0.687 |          2.419 |          0.016 |     +65.36%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |          13 |          7.421 |          7.686 |          7.711 |          7.652 |          0.899 |          1.582 |          0.014 |
       strchr LI-PaRAD/EMOPASS |          13 |          4.573 |          4.622 |          4.746 |          4.629 |          0.882 |          2.616 |          0.023 |     +65.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |          14 |          7.287 |          7.685 |          7.707 |          7.654 |          1.133 |          1.704 |          0.020 |
       strchr LI-PaRAD/EMOPASS |          14 |          4.573 |          4.622 |          4.752 |          4.632 |          0.866 |          2.815 |          0.024 |     +65.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strchr Arm optimized-routines |          15 |          7.326 |          7.682 |          7.709 |          7.640 |          1.125 |          1.829 |          0.021 |
