        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           1 |          6.564 |          6.953 |          7.211 |          6.924 |          2.420 |          0.135 |          0.003 |
      strncmp LI-PaRAD/EMOPASS |           1 |          4.235 |          4.237 |          4.242 |          4.238 |          0.033 |          0.220 |          0.000 |     +63.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           2 |          6.565 |          6.964 |          7.224 |          6.951 |          2.409 |          0.268 |          0.007 |
      strncmp LI-PaRAD/EMOPASS |           2 |          4.235 |          4.237 |          4.243 |          4.238 |          0.032 |          0.440 |          0.000 |     +64.03%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           3 |          6.664 |          6.844 |          6.936 |          6.842 |          1.105 |          0.408 |          0.005 |
      strncmp LI-PaRAD/EMOPASS |           3 |          4.235 |          4.237 |          4.241 |          4.237 |          0.027 |          0.659 |          0.000 |     +61.45%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           4 |          6.612 |          6.960 |          7.222 |          6.944 |          2.402 |          0.537 |          0.013 |
      strncmp LI-PaRAD/EMOPASS |           4 |          4.235 |          4.237 |          4.241 |          4.237 |          0.032 |          0.879 |          0.000 |     +63.88%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           5 |          6.643 |          6.875 |          6.936 |          6.846 |          1.146 |          0.680 |          0.008 |
      strncmp LI-PaRAD/EMOPASS |           5 |          4.236 |          4.237 |          4.243 |          4.237 |          0.035 |          1.099 |          0.000 |     +61.57%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           6 |          6.544 |          7.026 |          7.226 |          6.980 |          2.583 |          0.801 |          0.021 |
      strncmp LI-PaRAD/EMOPASS |           6 |          4.236 |          4.237 |          4.241 |          4.237 |          0.029 |          1.319 |          0.000 |     +64.73%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           7 |          6.647 |          6.851 |          6.936 |          6.834 |          1.233 |          0.954 |          0.012 |
      strncmp LI-PaRAD/EMOPASS |           7 |          4.236 |          4.237 |          4.242 |          4.237 |          0.033 |          1.539 |          0.001 |     +61.27%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           8 |          6.600 |          6.889 |          7.224 |          6.918 |          2.500 |          1.078 |          0.027 |
      strncmp LI-PaRAD/EMOPASS |           8 |          4.236 |          4.237 |          4.242 |          4.237 |          0.033 |          1.758 |          0.001 |     +63.27%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |           9 |          6.663 |          6.872 |          6.938 |          6.851 |          1.041 |          1.224 |          0.013 |
      strncmp LI-PaRAD/EMOPASS |           9 |          4.236 |          4.237 |          4.299 |          4.239 |          0.197 |          1.977 |          0.004 |     +61.63%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          10 |          6.566 |          6.935 |          7.223 |          6.931 |          2.475 |          1.345 |          0.033 |
      strncmp LI-PaRAD/EMOPASS |          10 |          4.236 |          4.237 |          4.242 |          4.237 |          0.028 |          2.198 |          0.001 |     +63.57%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          11 |          6.648 |          6.830 |          6.937 |          6.828 |          1.072 |          1.501 |          0.016 |
      strncmp LI-PaRAD/EMOPASS |          11 |          4.236 |          4.238 |          4.242 |          4.238 |          0.034 |          2.417 |          0.001 |     +61.13%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          12 |          6.616 |          6.967 |          7.225 |          6.940 |          2.339 |          1.611 |          0.038 |
      strncmp LI-PaRAD/EMOPASS |          12 |          4.235 |          4.237 |          4.241 |          4.237 |          0.033 |          2.637 |          0.001 |     +63.79%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          13 |          6.657 |          6.902 |          6.939 |          6.875 |          0.974 |          1.761 |          0.017 |
      strncmp LI-PaRAD/EMOPASS |          13 |          4.236 |          4.237 |          4.388 |          4.239 |          0.354 |          2.856 |          0.010 |     +62.20%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |          14 |          6.602 |          6.919 |          7.223 |          6.954 |          2.356 |          1.876 |          0.044 |
      strncmp LI-PaRAD/EMOPASS |          14 |          4.236 |          4.237 |          4.242 |          4.237 |          0.033 |          3.077 |          0.001 |     +64.10%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
