        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |           1 |          5.775 |          6.214 |          6.551 |          6.215 |          3.697 |          0.150 |          0.006 |
      strnlen LI-PaRAD/EMOPASS |           1 |          2.915 |          2.927 |          2.931 |          2.926 |          0.138 |          0.318 |          0.000 |    +112.41%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |           2 |          5.778 |          6.369 |          6.552 |          6.290 |          3.652 |          0.297 |          0.011 |
      strnlen LI-PaRAD/EMOPASS |           2 |          2.692 |          2.916 |          2.930 |          2.908 |          1.084 |          0.641 |          0.007 |    +116.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |           3 |          5.776 |          6.326 |          6.551 |          6.260 |          3.535 |          0.447 |          0.016 |
      strnlen LI-PaRAD/EMOPASS |           3 |          2.692 |          2.907 |          2.912 |          2.897 |          1.121 |          0.965 |          0.011 |    +116.12%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |           4 |          5.775 |          6.259 |          6.551 |          6.233 |          3.642 |          0.598 |          0.022 |
      strnlen LI-PaRAD/EMOPASS |           4 |          2.849 |          2.908 |          2.916 |          2.907 |          0.236 |          1.281 |          0.003 |    +114.42%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |           5 |          5.775 |          6.249 |          6.574 |          6.227 |          3.692 |          0.749 |          0.028 |
      strnlen LI-PaRAD/EMOPASS |           5 |          2.833 |          2.924 |          2.933 |          2.919 |          0.609 |          1.595 |          0.010 |    +113.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |           6 |          5.775 |          6.240 |          6.551 |          6.227 |          4.056 |          0.899 |          0.037 |
      strnlen LI-PaRAD/EMOPASS |           6 |          2.706 |          2.906 |          2.913 |          2.891 |          1.133 |          1.933 |          0.023 |    +115.38%
