        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           1 |          6.421 |          6.747 |          7.167 |          6.796 |          2.043 |          0.137 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |           1 |          4.236 |          4.237 |          4.242 |          4.237 |          0.031 |          0.220 |          0.000 |     +60.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           2 |          6.225 |          6.730 |          6.745 |          6.662 |          1.843 |          0.280 |          0.005 |
       strcmp LI-PaRAD/EMOPASS |           2 |          4.235 |          4.237 |          4.247 |          4.237 |          0.036 |          0.440 |          0.000 |     +57.21%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           3 |          6.366 |          6.454 |          6.831 |          6.497 |          1.591 |          0.430 |          0.007 |
       strcmp LI-PaRAD/EMOPASS |           3 |          3.592 |          3.596 |          3.709 |          3.599 |          0.540 |          0.776 |          0.004 |     +80.53%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           4 |          6.346 |          6.703 |          6.956 |          6.675 |          1.531 |          0.558 |          0.009 |
       strcmp LI-PaRAD/EMOPASS |           4 |          4.235 |          4.237 |          4.242 |          4.238 |          0.034 |          0.879 |          0.000 |     +57.51%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           5 |          6.334 |          6.920 |          7.142 |          6.870 |          1.883 |          0.678 |          0.013 |
       strcmp LI-PaRAD/EMOPASS |           5 |          3.592 |          3.596 |          3.650 |          3.596 |          0.156 |          1.295 |          0.002 |     +91.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           6 |          6.332 |          6.726 |          6.814 |          6.673 |          1.626 |          0.838 |          0.014 |
       strcmp LI-PaRAD/EMOPASS |           6 |          4.235 |          4.237 |          4.243 |          4.237 |          0.035 |          1.319 |          0.000 |     +57.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           7 |          6.446 |          6.454 |          7.045 |          6.503 |          1.720 |          1.003 |          0.017 |
       strcmp LI-PaRAD/EMOPASS |           7 |          3.592 |          3.595 |          3.644 |          3.596 |          0.141 |          1.813 |          0.003 |     +80.84%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           8 |          6.387 |          6.696 |          6.990 |          6.680 |          1.519 |          1.116 |          0.017 |
       strcmp LI-PaRAD/EMOPASS |           8 |          4.236 |          4.237 |          4.243 |          4.237 |          0.032 |          1.758 |          0.001 |     +57.64%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |           9 |          6.243 |          6.879 |          7.085 |          6.833 |          2.294 |          1.227 |          0.029 |
       strcmp LI-PaRAD/EMOPASS |           9 |          3.592 |          3.596 |          3.637 |          3.596 |          0.122 |          2.331 |          0.003 |     +90.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 strcmp Arm optimized-routines |          10 |          6.359 |          6.696 |          6.907 |          6.659 |          1.589 |          1.399 |          0.023 |
