        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s
         strnlen GNU libc 2.39 |          15 |          2.039 |          2.056 |          2.637 |          2.059 |          2.864 |          6.790 |          0.154
      strnlen LI-PaRAD/EMOPASS |          15 |          2.754 |          2.926 |          2.932 |          2.919 |          0.814 |          4.786 |          0.041
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          16 |          5.865 |          6.373 |          6.551 |          6.284 |          3.159 |          2.374 |          0.076
         strnlen GNU libc 2.39 |          16 |          1.993 |          2.003 |          2.700 |          2.042 |          7.759 |          7.330 |          0.440
      strnlen LI-PaRAD/EMOPASS |          16 |          2.747 |          2.927 |          2.932 |          2.920 |          0.782 |          5.103 |          0.042
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          17 |          5.775 |          6.215 |          6.553 |          6.212 |          3.663 |          2.552 |          0.094
         strnlen GNU libc 2.39 |          17 |          3.028 |          3.038 |          3.083 |          3.038 |          0.236 |          5.212 |          0.012
      strnlen LI-PaRAD/EMOPASS |          17 |          2.692 |          2.906 |          2.912 |          2.889 |          1.407 |          5.482 |          0.081
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          18 |          5.789 |          6.381 |          6.553 |          6.298 |          3.445 |          2.665 |          0.094
         strnlen GNU libc 2.39 |          18 |          3.032 |          3.041 |          3.084 |          3.044 |          0.400 |          5.507 |          0.022
      strnlen LI-PaRAD/EMOPASS |          18 |          2.716 |          2.920 |          2.958 |          2.912 |          1.190 |          5.757 |          0.072
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          19 |          5.774 |          6.244 |          6.552 |          6.231 |          3.562 |          2.843 |          0.102
         strnlen GNU libc 2.39 |          19 |          3.028 |          3.037 |          3.059 |          3.037 |          0.131 |          5.826 |          0.008
      strnlen LI-PaRAD/EMOPASS |          19 |          2.704 |          2.907 |          2.913 |          2.892 |          1.376 |          6.120 |          0.088
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
