ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (Arm OR 23.01)|101|4.638|5.044|5.65|5.054|4.653|18.651|0.865
memcpy (LI-PaRAD)|102|3.854|3.865|3.875|3.865|0.125|24.578|0.031
memcpy (GNU libc 2.39)|102|5.64|6.611|6.712|6.463|4.982|14.737|0.804
memcpy (Arm OR 23.01)|102|5.77|6.694|6.742|6.665|2.377|14.262|0.387
memcpy (LI-PaRAD)|103|5.693|5.741|5.882|5.746|0.561|16.694|0.093
memcpy (GNU libc 2.39)|103|5.043|5.059|5.388|5.073|1.063|18.91|0.193
memcpy (Arm OR 23.01)|103|4.652|4.999|5.585|5.015|4.355|19.164|0.83
memcpy (LI-PaRAD)|104|3.849|3.856|3.868|3.857|0.092|25.115|0.023
memcpy (GNU libc 2.39)|104|4.439|4.553|4.951|4.586|2.467|21.131|0.506
memcpy (Arm OR 23.01)|104|4.79|4.895|5.082|4.913|1.288|19.719|0.252
memcpy (LI-PaRAD)|105|3.849|3.855|3.86|3.855|0.055|25.367|0.014
memcpy (GNU libc 2.39)|105|4.628|4.938|5.256|4.936|3.291|19.835|0.656
memcpy (Arm OR 23.01)|105|4.783|5.289|5.46|5.261|2.395|18.598|0.461
memcpy (LI-PaRAD)|106|3.849|3.855|3.862|3.855|0.058|25.606|0.015
memcpy (GNU libc 2.39)|106|4.629|4.936|5.201|4.926|3.343|20.063|0.677
memcpy (Arm OR 23.01)|106|4.979|5.275|5.442|5.258|2.203|18.784|0.418
memcpy (LI-PaRAD)|107|3.848|3.855|3.859|3.855|0.059|25.847|0.015
memcpy (GNU libc 2.39)|107|4.651|4.959|5.232|4.954|3.04|20.132|0.616
memcpy (Arm OR 23.01)|107|4.904|5.29|5.43|5.264|2.022|18.94|0.39
memcpy (LI-PaRAD)|108|3.85|3.856|3.866|3.857|0.087|26.079|0.023
memcpy (GNU libc 2.39)|108|4.436|4.551|4.911|4.579|2.42|21.976|0.52
memcpy (Arm OR 23.01)|108|4.757|4.818|5.088|4.83|1.047|20.827|0.213
memcpy (LI-PaRAD)|109|3.849|3.855|3.861|3.855|0.069|26.332|0.018
memcpy (GNU libc 2.39)|109|4.633|4.935|5.217|4.962|2.722|20.474|0.556
memcpy (Arm OR 23.01)|109|4.742|5.258|5.436|5.235|2.48|19.402|0.495
memcpy (LI-PaRAD)|110|3.85|3.856|3.86|3.855|0.048|26.574|0.013
memcpy (GNU libc 2.39)|110|4.628|4.948|5.21|4.946|3.177|20.734|0.663
memcpy (Arm OR 23.01)|110|4.897|5.275|5.428|5.247|2.421|19.537|0.481
memcpy (LI-PaRAD)|111|3.85|3.855|3.861|3.855|0.055|26.815|0.015
memcpy (GNU libc 2.39)|111|4.628|4.979|5.219|4.971|2.984|20.814|0.628
memcpy (Arm OR 23.01)|111|4.915|5.265|5.427|5.246|2.28|19.717|0.459
memcpy (LI-PaRAD)|112|3.848|3.855|3.865|3.854|0.062|27.062|0.017
memcpy (GNU libc 2.39)|112|4.428|4.49|4.582|4.493|0.655|23.216|0.152
memcpy (Arm OR 23.01)|112|4.367|4.444|4.649|4.446|0.907|23.461|0.211
memcpy (LI-PaRAD)|113|3.85|3.859|3.871|3.859|0.103|27.27|0.028
memcpy (GNU libc 2.39)|113|5.908|6.713|6.847|6.592|3.262|15.983|0.537
memcpy (Arm OR 23.01)|113|6.17|6.868|7.061|6.83|1.938|15.415|0.317
memcpy (LI-PaRAD)|114|3.852|3.859|3.872|3.859|0.112|27.512|0.031
memcpy (GNU libc 2.39)|114|5.945|6.713|6.833|6.617|2.988|16.06|0.495
memcpy (Arm OR 23.01)|114|6.408|6.864|7.093|6.84|1.461|15.525|0.237
memcpy (LI-PaRAD)|115|3.85|3.859|3.871|3.859|0.12|27.752|0.033
memcpy (GNU libc 2.39)|115|5.95|6.708|6.85|6.595|3.278|16.258|0.546
memcpy (Arm OR 23.01)|115|6.389|6.874|7.116|6.853|1.433|15.633|0.235
memcpy (LI-PaRAD)|116|3.851|3.857|3.877|3.858|0.093|28.006|0.026
memcpy (GNU libc 2.39)|116|5.217|5.234|5.363|5.245|0.55|20.597|0.112
memcpy (Arm OR 23.01)|116|5.193|5.238|5.397|5.24|0.452|20.617|0.092
memcpy (LI-PaRAD)|117|3.851|3.859|3.871|3.859|0.097|28.233|0.027
memcpy (GNU libc 2.39)|117|5.915|6.704|6.874|6.583|3.562|16.575|0.613
memcpy (Arm OR 23.01)|117|6.463|6.885|6.976|6.868|0.94|15.867|0.155
memcpy (LI-PaRAD)|118|3.852|3.859|3.869|3.859|0.09|28.475|0.026
memcpy (GNU libc 2.39)|118|5.884|6.693|6.864|6.587|3.103|16.701|0.531
memcpy (Arm OR 23.01)|118|6.408|6.875|7.021|6.855|1.361|16.034|0.229
memcpy (LI-PaRAD)|119|3.85|3.859|3.884|3.86|0.145|28.71|0.041
memcpy (GNU libc 2.39)|119|5.886|6.711|6.839|6.596|3.494|16.822|0.612
memcpy (Arm OR 23.01)|119|6.388|6.869|7.039|6.847|1.328|16.188|0.224
memcpy (LI-PaRAD)|120|3.848|3.856|3.879|3.857|0.17|28.974|0.049
memcpy (GNU libc 2.39)|120|4.847|5.307|5.426|5.238|3.013|21.355|0.658
memcpy (Arm OR 23.01)|120|4.709|5.03|5.271|4.979|2.324|22.458|0.524
memcpy (LI-PaRAD)|121|3.848|3.854|3.859|3.854|0.056|29.241|0.016
memcpy (GNU libc 2.39)|121|6.149|6.73|7.074|6.666|2.739|16.918|0.472
memcpy (Arm OR 23.01)|121|6.37|6.791|6.97|6.776|1.338|16.635|0.234
memcpy (LI-PaRAD)|122|3.849|3.861|3.886|3.862|0.185|29.418|0.054
memcpy (GNU libc 2.39)|122|5.685|6.144|6.562|6.214|3.513|18.306|0.64
memcpy (Arm OR 23.01)|122|5.517|6.73|6.953|6.594|4.336|17.266|0.809
memcpy (LI-PaRAD)|123|3.851|3.855|3.86|3.855|0.05|29.715|0.015
memcpy (GNU libc 2.39)|123|6.265|6.69|6.895|6.635|2.398|17.274|0.42
memcpy (Arm OR 23.01)|123|6.435|6.795|6.985|6.79|0.829|16.871|0.146
memcpy (LI-PaRAD)|124|3.85|3.856|3.88|3.857|0.16|29.938|0.048
memcpy (GNU libc 2.39)|124|4.762|5.226|5.442|5.177|3.358|22.334|0.764
memcpy (Arm OR 23.01)|124|4.657|4.956|5.132|4.973|2.329|23.236|0.545
memcpy (LI-PaRAD)|125|3.849|3.855|3.86|3.855|0.047|30.198|0.014
memcpy (GNU libc 2.39)|125|6.193|6.715|6.981|6.668|2.793|17.471|0.494
memcpy (Arm OR 23.01)|125|6.356|6.795|6.988|6.783|1.155|17.165|0.208
memcpy (LI-PaRAD)|126|3.852|3.859|3.896|3.861|0.199|30.393|0.06
memcpy (GNU libc 2.39)|126|5.594|6.2|6.553|6.245|3.939|18.82|0.75
memcpy (Arm OR 23.01)|126|5.755|6.732|6.929|6.64|3.555|17.697|0.681
memcpy (LI-PaRAD)|127|3.849|3.883|3.943|3.883|0.572|30.465|0.174
memcpy (GNU libc 2.39)|127|6.342|6.834|6.921|6.793|2.02|17.418|0.368
memcpy (Arm OR 23.01)|127|6.161|6.793|6.976|6.766|1.639|17.487|0.304
memcpy (LI-PaRAD)|128|3.851|3.856|3.86|3.855|0.058|30.92|0.018
memcpy (GNU libc 2.39)|128|3.406|3.414|3.425|3.414|0.112|34.918|0.039
memcpy (Arm OR 23.01)|128|3.468|3.473|3.481|3.473|0.081|34.324|0.028
